ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 9, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4264.1 at 2011-12-09T16:37:39. Report at Friday, December 9, 2011. Processed Saturday at 2011-12-10T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,598.500,18.379,28.341,.018,-,-,-.49,-,-,-,-,,3D Oil,,.09,-.5,.085,.095,.09,.085,-3.37,.285,.085,,
DDD,103.000,21.851,34.956,.010,-,-,-.33,-,-,-,-,,3D Res,,.045,-.1,.045,.047,.046,.045,-.28,.062,.036,,
ARH,234.825,24.700,27.116,.089,-,-,-.07,-,-,-,-,,A'asian Resources,,.195,-2.5,.195,.215,.225,.195,-9.47,.63,.15,,
AAM,537.246,117.094,228.078,.012,-,-,-8.45,-,-,-,-,,A1 Minerals,,.019,-.3,.019,.022,.022,.019,-11.75,.115,.017,,
ABU,74473.1,3217.86,2217.57,.189,-,-,-.41,-,-,-,-,,ABM Res,,.071,-.4,.071,.072,.081,.07,-3.44,.082,.024,,
ACB,1574.06,167.602,68.706,.045,-,-,-2.30,-,-,-,-,,A-Cap Res,,.225,-,.225,.23,.24,.22,+1.89,.76,.165,,
ACS,359.101,36.986,45.281,.054,-,-,-.54,-,-,-,-,,Accent Res,,.31,+.5,.305,.31,.32,.305,+3.53,.415,.205,,
AEXDA,850.000,.850,-,.004,-,-,-5.00,-,-,-,-,,Acclaim Explore,†,.02,-,.01,.02,.02,.02,-,.02,.02,,
ACN,1369.59,125.517,174.290,.055,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.12,+.5,.12,.13,.13,.12,+6.24,.245,.088,,
AIV,2283.12,148.238,37.385,.004,-,-,-.95,-,-,-,-,,ActiveX,,.026,+.1,.025,.026,.026,.022,+5.89,.124,.022,,
AIVO,-,5.354,-,-,-,-,-,-,-,-,-,,  opt jul12,,.003,-,-,-,.003,.003,+1.89,.014,.002,,
ADU,8602.29,292.358,215.995,.324,-,-,-12.33,-,-,-,-,,Adamus Res,,.715,-2,-,-,.74,.715,-.83,.895,.525,,
ADD,200.000,172.732,69.171,.004,.01,1.4,-.47,-,-,-,-,,Adavale Resources,,.014,-,.006,.014,.014,.014,+1.89,.042,.014,,
AAO,234.641,20.939,57.955,.018,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.30,-5,.30,.35,.34,.135,-12.39,.80,.135,,
AAOO,-,4.089,10.523,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+1.89,.15,.051,,
ADE,8196.14,572.457,82.722,.093,-,-,-4.62,-,-,-,-,,Adelaide Energy,,.20,-,.20,.205,.225,.20,+1.89,.225,.074,,
ADN,709.242,37.805,54.094,.012,-,-,-.98,-,-,-,-,,Adelaide Res,,.081,+.6,.075,.08,.081,.075,+9.89,.20,.07,,
ABY,1423.51,135.016,169.797,.241,1.67,.5,12.66,6.1,9.00,1.41,11.69,,Aditya Birla,,.77,-3,.77,.805,.81,.77,-1.86,1.95,.75,,
ADY,8693.52,674.401,3003.08,.029,-,-,2.84,1.7,-,-,-,,Admiralty Res,,.047,-.1,.046,.049,.05,.046,-.19,.097,.03,,
AVD,-,172.601,21.291,.001,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.006,-,-,-,.006,.006,+1.89,.035,.006,,
AVDOA,1000.00,83.133,.210,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+1.89,.01,.001,,
ADX,2236.51,352.292,366.514,.031,-,-,-1.57,-,-,-,-,,ADX Energy,,.072,-.3,.071,.072,.078,.07,-2.11,.13,.062,,
AFR,4000.84,525.129,167.944,.093,-,-,-1.58,-,-,-,-,,African Energy Res,,.285,-6,.285,.30,.35,.28,-15.50,1.045,.26,,
AKI,9692.61,463.534,8.457,.130,-,-,-2.70,-,-,-,-,,African Iron,†,.34,-.5,.34,.345,.365,.335,+.44,.45,.175,,
AKIOA,1019.72,23.409,3.071,.004,-,-,-,-,-,-,-,,  opt dec13,†,.17,+1.5,.155,.185,.20,.17,+11.57,.25,.055,,
AAE,3960.44,514.108,119.938,.004,-,-,-.17,-,-,-,-,,Agri Energy,,.007,-,.006,.007,.007,.006,+1.89,.033,.004,,
AGR,269.100,25.911,14.535,.044,-,-,-4.62,-,-,-,-,,Aguia Res,,.55,-1,.53,.58,.56,.52,+.11,1.56,.405,,
