ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 2, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5415.0 at 2015-01-02T16:44:06. Report at Friday, January 2, 2015. Processed Saturday at 2015-01-03T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2572.05,.608,4.286,.083,-,-,-.20,-,-,-,-,,1-Page,†,1.215,+15.5,1.21,1.215,1.24,1.055,+13.77,1.24,.003,,
TDO,1029.47,.543,-,.011,-,-,-.54,-,-,-,-,,3D Oil,,.045,-.3,.045,.06,.05,.045,-7.10,.125,.045,,
DDD,-,-,.050,.002,-,-,.25,2.8,-,-,-,,3D Res,,.007,-,.006,.007,.007,.007,-.85,.029,.005,,
ARH,166.000,.100,-,.007,-,-,-1.30,-,-,-,-,,A'asian Resources,,.014,+.3,.013,.024,.014,.01,+26.42,.054,.01,,
AYC,80.000,-,-,.010,-,-,-.61,-,-,-,-,,A1 Gold,,.04,+.6,.027,.045,.04,.04,+17.67,.102,.025,,
AYCO,120.000,.120,-,.001,-,-,-,-,-,-,-,,  opt nov19,,.011,+.2,.001,.011,.011,.009,+21.37,.011,.004,,
ABL,2.500,.003,.107,-,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.01,-5,.01,.08,.06,.01,-84.18,.126,.003,,
ABU,132.533,.020,3.698,.079,-,-,-53.55,-,-,-,-,,ABM Res,†,.29,+2,.28,.29,.305,.275,+6.56,.48,.21,,
AJC,678.500,.018,-,.002,-,-,-.68,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,-.85,.012,.002,,
ACB,335.765,.086,.011,.017,-,-,-.79,-,-,-,-,,A-Cap Res,,.046,+.4,.044,.047,.046,.042,+8.68,.08,.041,,
ACS,5.000,-,-,.025,-,-,-1.47,-,-,-,-,,Accent Res,,.14,-,.14,.19,.14,.14,-.85,.23,.14,,
AIV,300.000,.008,-,.012,-,-,-.21,-,-,-,-,,ActiveX,,.02,+.1,.019,.02,.022,.019,+4.41,.025,.011,,
ADD,-,-,-,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,.027,-,.027,.04,.027,.027,-.85,.14,.002,,
ADN,162.264,-,.030,.007,-,-,-2.96,-,-,-,-,,Adelaide Res,,.025,-,.025,.028,.025,.023,-.85,.073,.023,,
ADNO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep16,,.005,-,.006,.009,.005,.005,-.85,.009,.005,,
ABY,91.311,.010,.017,.061,1.07,.18,-53.74,-,-,-,-,,Aditya Birla,,.195,-,.195,.20,.20,.195,-.85,.38,.15,,
ADY,45.600,-,-,.015,-,-,-.43,-,-,-,-,,Admiralty Res,,.02,-,.021,.024,.02,.02,-.85,.034,.011,,
ADX,2767.00,.062,.350,.004,-,-,-.60,-,-,-,-,,ADX Energy,,.006,-.1,.006,.007,.006,.006,-15.13,.018,.006,,
