ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 7, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5472.3 at 2015-08-07T16:36:06. Report at Friday, August 7, 2015. Processed Saturday at 2015-08-08T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1677.81,89.864,578.678,.172,.03,74.00,-8.67,-,-,-,-,,1-Page,†,2.22,-45,2.22,2.25,2.70,2.19,-13.17,2.78,.013,,
TDO,749.750,24.842,7.300,.014,-,-,.90,6.7,-,-,-,,3D Oil,,.06,-.5,.06,.062,.065,.053,-4.01,.096,.044,,
DDD,271.224,21.116,5.889,.001,-,-,.28,1.8,-,-,-,,3D Res,,.005,+.1,.004,.006,.005,.004,+28.69,.012,.004,,
88E,14276.8,1035.38,208.133,.014,-,-,-10.79,-,-,-,-,,88 Energy,,.011,-,.011,.012,.012,.011,+3.69,.038,.006,,
88EO,1696.80,249.986,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.004,-.1,.003,.005,.005,.003,-16.31,.006,.002,,
ARH,100.000,6.099,9.362,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.007,+.1,.006,.008,.007,.006,+20.35,.025,.004,,
AYC,7790.43,26.132,1.181,.022,-,-,-6.91,-,-,-,-,,A1 Gold,,.05,+1.7,.048,.05,.051,.036,+55.20,.054,.025,,
AYCO,18.390,7.331,-,.004,-,-,-,-,-,-,-,,  opt nov19,,.019,+.4,.02,.032,.019,.015,+30.35,.03,.004,,
ABL,-,4.466,83.328,.015,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.04,-,.012,.04,.04,.04,+3.69,.043,.001,,
ABU,966.173,59.630,468.152,.069,-,-,-55.10,-,-,-,-,,ABM Res,,.20,-.5,.20,.21,.21,.195,+1.25,.429,.195,,
AJC,540.530,65.508,66.970,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.001,+3.69,.007,.001,,
ACB,282.224,15.061,18.806,.011,-,-,-.72,-,-,-,-,,A-Cap Res,,.024,-.1,.025,.027,.027,.024,-.31,.07,.024,,
ACS,-,.532,.985,.027,-,-,-7.57,-,-,-,-,,Accent Resources,,.15,-,.15,.27,.15,.15,+3.69,.36,.115,,
AIV,-,36.787,18.695,.021,-,-,-.16,-,-,-,-,,ActiveX,,.034,-,.016,.032,.034,.034,+3.69,.035,.014,,
ADD,-,.525,8.158,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.02,-,.017,.05,.02,.02,+3.69,.08,.002,,
ADN,368.118,18.447,42.609,.011,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.036,+.6,.03,.036,.036,.03,+23.69,.050,.021,,
ADNO,-,.503,-,-,-,-,-,-,-,-,-,,  opt sep16,,.009,-,.006,.01,.009,.009,+3.69,.009,.004,,
ABY,430.510,21.669,24.029,.055,.91,.19,-70.11,-,-,-,-,,Aditya Birla,,.175,-2.5,.165,.22,.20,.175,-8.81,.28,.175,,
ADY,474.200,71.846,49.497,.017,-,-,-.42,-,-,-,-,,Admiralty Res,,.018,-.1,.018,.02,.019,.018,-1.58,.037,.017,,
ADX,3161.74,58.104,30.473,.002,-,-,.11,2.7,-,-,-,,ADX Energy,,.003,-.1,.003,.004,.004,.003,-21.31,.012,.003,,
AQR,241.390,10.194,14.724,.023,-,-,-2.18,-,-,-,-,,AEON Metals,,.065,-,.062,.065,.065,.065,+3.69,.24,.06,,
AFR,110.480,36.087,25.857,.034,-,-,-1.34,-,-,-,-,,African Energy Res,,.055,+.3,.055,.059,.055,.053,+9.45,.101,.051,,
