ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 24, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4868.3 at 2010-12-24T14:38:19. Report at Friday, December 24, 2010. Processed Saturday at 2010-12-25T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,298.151,29.491,70.809,.050,-,-,-.42,-,-,-,-,,3D Oil,,.25,+2.5,.23,.25,.25,.20,+10.80,.39,.14,,
DDD,333.990,35.612,15.024,.008,-,-,-1.15,-,-,-,-,,3D Res,,.041,-.1,.041,.044,.043,.04,-2.70,.049,.018,,
AAO,812.106,61.407,19.079,.045,-,-,-.37,-,-,-,-,,A'asia Gold,,.24,-1,.24,.245,.25,.24,-4.31,.295,.044,,
AAOO,463.500,12.208,-,.016,-,-,-,-,-,-,-,,  opt apr13,,.12,-1,.11,.12,.125,.11,-8.01,.16,.011,,
ARH,1440.10,28.856,23.223,.168,-,-,-.09,-,-,-,-,,A'asian Resources,,.38,+9.5,.37,.385,.395,.285,+33.02,.57,.20,,
AAM,2072.87,233.024,112.857,.022,-,-,-3.50,-,-,-,-,,A1 Min,,.11,-,.105,.11,.115,.105,-.31,.39,.10,,
ABU,26123.5,2279.97,449.539,.065,-,-,-2.62,-,-,-,-,,ABM Res,,.03,+.3,.029,.03,.03,.026,+10.80,.043,.016,,
AII,-,2.220,2.945,.034,-,-,-1.98,-,-,-,-,,Abra Min,,.24,-,.18,.24,.24,.24,-.31,.24,.086,,
ACB,7480.92,95.094,85.316,.111,-,-,-1.05,-,-,-,-,,A-Cap Res,,.60,+10,.59,.60,.615,.495,+19.69,.615,.28,,
ACS,718.169,47.580,39.046,.055,-,-,-1.06,-,-,-,-,,Accent Res,,.325,-2.5,.34,.35,.36,.325,-7.46,.46,.13,,
AEX,9159.78,2270.50,646.101,.029,-,-,-.21,-,-,-,-,,Acclaim Explore,,.02,+.1,.019,.02,.021,.018,+4.95,.029,.004,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,.003,.025,.003,.003,-.31,.003,.003,,
AIV,1113.00,41.262,18.865,.006,-,-,-1.13,-,-,-,-,,Activex,,.057,-.8,.056,.06,.064,.057,-12.62,.14,.05,,
ADU,2331.26,221.125,67.917,.353,-,-,-28.16,-,-,-,-,,Adamus Res,,.79,+4,.775,.79,.79,.76,+5.02,.82,.344,,
ADD,7478.14,81.539,51.851,.010,.02,1.7,-1.13,-,-,-,-,,Adavale Resources,,.033,+.7,.033,.034,.036,.028,+26.61,.046,.015,,
ADE,16472.4,137.100,53.118,.036,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.105,+2.1,.10,.105,.11,.08,+24.69,.197,.06,,
ADN,644.934,56.577,127.821,.025,-,-,-.63,-,-,-,-,,Adelaide Res,,.195,-.5,.195,.20,.20,.19,-2.81,.30,.125,,
ABY,3815.85,177.268,377.168,.417,1.61,.8,18.71,7.1,-,-,-,,Aditya Birla,,1.33,+11,1.32,1.345,1.385,1.22,+8.70,1.47,.62,,
ADY,4608.93,3016.33,6850.89,.015,-,-,-.09,-,-,-,-,,Admiralty Res,†,.032,+.1,.032,.033,.035,.031,+2.91,.10,.023,,
AVD,370.916,23.475,21.779,.002,.03,.4,-2.40,-,-,-,-,,Advance Energy,,.011,-,.01,.011,.011,.011,-.31,.072,.007,,
AVDOA,-,1.193,-,-,-,-,-,-,-,-,-,,  opt aug12,,.003,-,.003,.004,.003,.003,-.31,.003,.003,,
ADX,16262.1,390.775,193.927,.039,-,-,-.77,-,-,-,-,,ADX Energy,,.097,-,.096,.097,.098,.089,-.31,.265,.081,,
ADXO,-,10.035,-,-,-,-,-,-,-,-,-,,  opt mar11,,.02,-,.01,.029,.02,.02,-.31,.09,.014,,
