ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 6, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5443.5 at 2014-06-06T17:03:06. Report at Friday, June 6, 2014. Processed Saturday at 2014-06-07T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,93.610,5.354,8.520,.018,-,-,-.56,-,-,-,-,,3D Oil,,.075,-.5,.075,.085,.075,.07,-5.70,.135,.07,,
DDD,6.170,4.907,6.099,.004,-,-,-.24,-,-,-,-,,3D Res,,.015,-,.015,.02,.015,.015,+.55,.030,.012,,
ARH,332.390,7.178,6.372,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.02,-.5,.02,.022,.02,.018,-19.45,.16,.018,,
AYC,168.000,.986,1.520,.005,-,-,-.82,-,-,-,-,,A1 Gold,,.056,+.6,.02,.065,.065,.05,+12.55,.196,.05,,
ABU,13201.5,396.773,648.312,.072,-,-,-.22,-,-,-,-,,ABM Res,,.019,-.1,.018,.019,.021,.018,-4.45,.04,.018,,
AJC,7476.04,43.436,70.499,.007,-,-,-.19,-,-,-,-,,Acacia Coal,,.008,-,.007,.008,.009,.007,+.55,.016,.007,,
ACB,569.061,15.446,18.820,.014,-,-,-1.33,-,-,-,-,,A-Cap Res,,.045,-,.044,.05,.05,.045,+.55,.086,.042,,
ACS,91.000,.828,.717,.037,-,-,-1.44,-,-,-,-,,Accent Res,,.205,+3,.195,.205,.205,.175,+17.70,.23,.14,,
AIV,-,12.930,98.661,.010,-,-,-1.23,-,-,-,-,,ActiveX,,.02,-,.013,.02,.02,.02,+.55,.022,.01,,
ADD,328.335,2.715,7.102,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.002,-,.002,.003,.002,.002,+.55,.008,.002,,
ADN,866.528,35.592,239.638,.011,-,-,-.49,-,-,-,-,,Adelaide Res,,.047,-,.045,.047,.047,.042,+.55,.12,.04,,
ABY,799.323,13.435,54.983,.064,1.64,.13,-.07,-,-,-,-,,Aditya Birla,,.205,-,.20,.21,.22,.20,+.55,.42,.15,,
