ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 4, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4958.8 at 2011-02-04T16:39:38. Report at Friday, February 4, 2011. Processed Saturday at 2011-02-05T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,273.366,1.866,5.421,.052,-,-,-.42,-,-,-,-,,3D Oil,,.26,+1,.26,.275,.275,.24,+2.23,.31,.14,,
DDD,407.500,2.201,1.834,.008,-,-,-1.15,-,-,-,-,,3D Res,,.043,-.3,.043,.046,.046,.043,-8.29,.049,.018,,
AAO,745.839,4.092,.587,.043,-,-,-.37,-,-,-,-,,A'asia Consolidated,,.225,-1,.225,.23,.235,.225,-6.03,.295,.044,,
AAOO,72.667,1.210,-,.014,-,-,-,-,-,-,-,,  opt apr13,,.105,-1.5,.105,.12,.13,.105,-14.27,.16,.011,,
ARH,416.535,3.697,2.890,.215,-,-,-.09,-,-,-,-,,A'asian Resources,,.485,+1.5,.485,.49,.50,.435,+1.42,.63,.20,,
AAM,10367.4,23.289,15.145,.014,-,-,-3.50,-,-,-,-,,A1 Minerals,,.071,-1.1,.07,.071,.08,.063,-15.19,.355,.063,,
ABU,31106.4,206.303,82.660,.059,-,-,-2.62,-,-,-,-,,ABM Res,,.027,+.2,.027,.028,.029,.025,+6.23,.043,.016,,
AII,217.000,.479,.243,.035,-,-,-1.98,-,-,-,-,,Abra Min,,.25,-4,.265,.275,.275,.25,-15.56,.32,.086,,
ACB,2882.61,27.515,8.082,.140,-,-,-1.05,-,-,-,-,,A-Cap Res,,.70,+3,.70,.72,.74,.63,+2.71,.76,.28,,
ACS,986.658,2.533,4.414,.054,-,-,-1.06,-,-,-,-,,Accent Res,,.315,-.5,.315,.32,.33,.30,-3.33,.46,.13,,
