ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 15, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5730.0 at 2015-05-15T16:43:06. Report at Friday, May 15, 2015. Processed Saturday at 2015-05-16T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2923.45,58.498,334.622,.132,.03,56.67,-8.67,-,-,-,-,,1-Page,†,1.70,-14.5,1.655,1.73,1.87,1.60,-9.54,2.29,.008,,
TDO,229.500,16.077,4.810,.016,-,-,.90,7.7,-,-,-,,3D Oil,,.069,+.1,.057,.079,.069,.068,-.21,.096,.044,,
DDD,308.333,3.856,4.176,.002,-,-,.28,2.1,-,-,-,,3D Res,,.006,-,.006,.008,.006,.006,-1.68,.016,.004,,
88E,19934.7,452.824,13.870,.011,-,-,-10.79,-,-,-,-,,88 Energy,,.01,+.1,.01,.011,.011,.009,+9.43,.325,.006,,
88EO,7383.73,89.771,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.004,+.1,.003,.004,.004,.003,+31.65,.004,.002,,
ARH,1016.66,3.936,5.363,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-.1,.006,.01,.007,.005,-15.96,.03,.005,,
AYC,4135.05,9.109,.785,.013,-,-,-6.91,-,-,-,-,,A1 Gold,,.047,+1.5,.047,.049,.054,.031,+45.20,.078,.025,,
AYCO,455.294,6.018,-,.004,-,-,-,-,-,-,-,,  opt nov19,,.03,+1.6,.023,.03,.03,.014,+112.6,.03,.004,,
ABL,-,1.579,41.478,.007,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.02,-,.02,.046,.02,.02,-1.68,.043,.001,,
ABU,1997.95,39.092,350.426,.088,-,-,-55.10,-,-,-,-,,ABM Res,†,.255,+1,.25,.255,.255,.245,+2.40,.449,.209,,
