ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 4, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5428.6 at 2014-04-04T16:43:36. Report at Friday, April 4, 2014. Processed Saturday at 2014-04-05T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,23.500,4.403,1.658,.021,-,-,-.56,-,-,-,-,,3D Oil,,.088,-.2,.088,.10,.09,.088,-3.19,.14,.075,,
DDD,402.750,3.098,3.048,.004,-,-,-.24,-,-,-,-,,3D Res,,.017,-.3,.016,.017,.02,.017,-15.96,.035,.012,,
ARH,393.079,3.050,3.316,.014,-,-,-4.20,-,-,-,-,,A'asian Resources,,.029,-.2,.029,.035,.031,.027,-7.42,.16,.021,,
AYC,67.000,.541,.488,.012,-,-,-.82,-,-,-,-,,A1 Gold,,.12,-,.086,.11,.12,.096,-.96,.215,.085,,
ABU,9349.86,291.964,375.107,.091,-,-,-.22,-,-,-,-,,ABM Res,,.024,-,.024,.025,.026,.024,-.96,.04,.021,,
AJC,5226.86,26.042,40.680,.009,-,-,-.19,-,-,-,-,,Acacia Coal,,.01,-.1,.009,.01,.011,.01,-10.06,.017,.007,,
ACB,517.853,9.336,10.822,.014,-,-,-1.33,-,-,-,-,,A-Cap Res,,.052,-1,.052,.06,.062,.05,-17.09,.092,.042,,
ACS,20.000,.396,.306,.035,-,-,-1.44,-,-,-,-,,Accent Res,,.195,-,.19,.23,.195,.195,-.96,.23,.14,,
AIV,1284.48,9.349,9.064,.009,-,-,-1.23,-,-,-,-,,ActiveX,,.017,+.1,.013,.017,.017,.012,+5.29,.021,.01,,
ADD,219.500,1.369,3.138,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-.1,.003,.004,.003,.003,-25.96,.011,.002,,
ADN,117.566,20.422,6.845,.013,-,-,-.49,-,-,-,-,,Adelaide Res,,.058,-.1,.058,.059,.059,.056,-2.66,.25,.036,,
