ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 17, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4393.8 at 2012-08-17T17:01:06. Report at Friday, August 17, 2012. Processed Saturday at 2012-08-18T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,2522.07,17.251,11.399,.013,-,-,-.62,-,-,-,-,,3D Oil,,.065,-.5,.064,.065,.08,.065,-9.26,.15,.06,,
DDD,677.900,13.301,14.604,.010,-,-,-.44,-,-,-,-,,3D Res,,.045,+1.2,.044,.048,.045,.035,+34.25,.055,.023,,
ARH,350.770,12.343,17.886,.059,-,-,.47,25.5,-,-,-,,A'asian Resources,,.12,+1,.105,.12,.12,.105,+6.98,.335,.105,,
AYC,29.000,2.451,-,.016,-,-,-,-,-,-,-,,A1 Gold,,.29,+5,.24,.30,.29,.24,+18.72,.30,.20,,
ABU,62490.9,1245.59,2210.08,.156,-,-,-.43,-,-,-,-,,ABM Res,,.048,+.5,.048,.049,.049,.04,+9.51,.082,.035,,
AJC,3466.00,203.019,1312.92,.018,-,-,-1.14,-,-,-,-,,Acacia Coal,,.02,-.2,.02,.021,.022,.02,-11.21,.094,.02,,
ACB,220.552,42.994,129.577,.032,-,-,-2.06,-,-,-,-,,A-Cap Res,,.14,+.5,.135,.14,.15,.135,+1.59,.325,.115,,
ACS,17.150,90.981,20.658,.049,-,-,-.42,-,-,-,-,,Accent Res,,.27,+2,-,-,.27,.25,+5.89,.405,.215,,
ACN,2047.69,92.619,113.341,.074,-,-,-4.59,-,-,-,-,,Acer Energy,,.16,+3.5,.16,.165,.17,.13,+25.89,.245,.105,,
AIV,725.000,18.307,92.574,.004,-,-,-.78,-,-,-,-,,ActiveX,,.02,+.2,-,-,.02,.017,+9.00,.055,.016,,
