ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 22, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4980.8 at 2013-03-22T16:43:36. Report at Friday, March 22, 2013. Processed Saturday at 2013-03-23T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,250.000,1.488,3.515,.024,-,-,-3.61,-,-,-,-,,3D Oil,,.10,+.6,.08,.095,.10,.09,+9.28,.14,.06,,
DDD,-,2.648,6.393,.009,-,-,-.10,-,-,-,-,,3D Res,,.037,-,.03,.035,.037,.037,+2.90,.045,.023,,
ARH,187.281,3.028,4.187,.024,-,-,-2.33,-,-,-,-,,A'asian Resources,,.05,-,.05,.055,.05,.05,+2.90,.19,.05,,
AYC,19.155,.347,-,.010,-,-,-.47,-,-,-,-,,A1 Gold,,.18,-4,.18,.245,.22,.18,-15.29,.30,.18,,
ABU,42387.0,344.954,650.384,.144,-,-,-.43,-,-,-,-,,ABM Res,,.044,+.3,.043,.044,.046,.041,+10.21,.065,.035,,
AJC,3006.87,37.917,114.058,.013,-,-,-.42,-,-,-,-,,Acacia Coal,,.014,-.1,.014,.015,.015,.014,-3.77,.05,.013,,
ACB,778.144,7.598,15.988,.022,-,-,-1.08,-,-,-,-,,A-Cap Res,,.095,-3.5,.095,.099,.115,.095,-24.03,.275,.095,,
ACS,62.000,.296,89.579,.033,-,-,-.86,-,-,-,-,,Accent Res,,.185,+.5,.18,.19,.19,.18,+5.67,.335,.18,,
AIV,473.838,8.974,7.322,.003,-,-,-.48,-,-,-,-,,ActiveX,,.013,-,.013,.015,.013,.013,+2.90,.025,.011,,
ADD,240.000,2.904,12.588,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.016,+.1,.015,.017,.016,.016,+9.56,.021,.012,,
ADN,583.176,6.743,40.050,.008,-,-,-3.84,-,-,-,-,,Adelaide Res,,.04,-,.039,.044,.041,.039,+2.90,.115,.035,,
ABY,988.410,17.316,21.480,.138,1.61,.27,1.34,32.8,5.00,.27,11.36,,Aditya Birla,,.44,-.5,.43,.47,.46,.43,+1.77,.745,.385,,
ADY,418.377,13.563,26.894,.025,-,-,-2.52,-,-,-,-,,Admiralty Res,,.034,+.1,.033,.035,.034,.033,+5.93,.052,.031,,
AVD,-,191.566,3.668,.001,-,-,-.60,-,-,-,-,,Advance Energy,,.001,-,.001,.002,.001,.001,+2.90,.007,.001,,
ADX,1084.85,73.168,47.221,.009,-,-,-3.10,-,-,-,-,,ADX Energy,,.018,-.2,.018,.019,.019,.017,-7.10,.099,.014,,
AQR,730.955,13.420,2.234,.046,-,-,-.13,-,-,-,-,,AEON Metals,,.265,-1.5,.25,.265,.28,.25,-2.46,.335,.06,,
AFR,2274.80,26.824,53.802,.039,-,-,-3.36,-,-,-,-,,African Energy Res,,.11,-1.5,.11,.125,.13,.10,-9.10,.305,.095,,
AGR,314.000,5.150,7.420,.016,-,-,-11.68,-,-,-,-,,Aguia Res,,.13,+1,.12,.13,.14,.13,+11.23,.47,.12,,
AQG,3444.33,50.258,37.028,.389,-,-,-130.01,-,-,-,-,,Alacer Gold,,3.72,+31,3.72,3.79,3.80,3.42,+11.99,8.49,3.10,,
AUQ,499.941,34.454,10.978,.033,-,-,-2.58,-,-,-,-,,Alara Res,,.135,-,.135,.145,.145,.125,+2.90,.42,.11,,
ALY,1086.08,11.394,13.675,.012,-,-,-.39,-,-,-,-,,Alchemy Resources,,.077,-3.8,.077,.08,.105,.075,-30.15,.16,.07,,
AYN,129621,322.792,345.281,.024,-,-,-.13,-,-,-,-,,Alcyone Res,,.016,-.3,.015,.016,.018,.014,-12.89,.081,.014,,
AYNO,16468.0,23.757,-,-,-,-,-,-,-,-,-,,  opt may15,,.005,+.1,.004,.005,.005,.004,+27.90,.03,.004,,
AQI,129.000,.748,-,.004,-,-,-1.50,-,-,-,-,,Alicanto Min,,.25,+4,.23,-,.25,.205,+21.94,.26,.20,,
ALK,2572.36,37.750,56.945,.224,-,-,19.00,3.2,-,-,-,,Alkane Res,,.60,+.5,.60,.615,.62,.56,+3.74,1.615,.55,,
AHQ,190.000,1.737,-,.003,-,-,-.29,-,-,-,-,,Allegiance Coal,,.055,+.5,.045,.059,.055,.05,+12.90,.19,.05,,
AHQO,344.444,.538,-,-,-,-,-,-,-,-,-,,  opt mar14,,.003,-.2,.003,.012,.005,.003,-37.10,.025,.003,,
AGS,1484.39,9.766,120.760,.051,-,-,-1.25,-,-,-,-,,Alliance Res,,.15,-2.5,.145,.15,.175,.145,-11.39,.415,.145,,
