ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4532.5 at 16:45 5/2/2010  Report at 19:07 Friday 5/2/2010. Processed 18:02 Sunday 7/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADE,844.784,8.664,2.311,0.026,-,-,1.39,10.1,-,-,-,,Adelaide Energy,,0.14,-1,0.13,0.14,0.15,0.12,-5.27,0.16,0.037
ADN,1385.8,8.229,2.238,0.019,-,-,4.86,3.6,-,-,-,,Adelaide Res,,0.175,-3,0.18,0.19,0.21,0.17,-13.23,0.395,0.046
ADI,2563.79,6.537,0.989,0.028,-,-,-5.87,-,-,-,-,,Adelphi Energy,,0.19,2,0.185,0.19,0.20,0.16,13.17,0.20,0.045
ABY,4724.67,13.386,30.579,0.32,1.42,0.7,-17.34,-,-,-,-,,Aditya Birla,,1.02,-2,1.01,1.025,1.135,0.965,-0.52,1.65,0.096
ADY,55195.6,469.752,1617.11,0.029,-,-,-2.73,-,-,-,-,,Admiralty Res,,0.014,-0.2,0.014,0.015,0.016,0.014,-11.10,0.037,0.011
AVD,135.65,0.417,1.01,0.009,0.04,1.5,-1.06,-,-,-,-,,Advance Energy,,0.06,,0.044,0.06,0.06,0.051,1.40,0.125,0.03
AED,1648.26,9.281,8.349,0.092,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.555,-3.5,0.55,0.565,0.60,0.55,-4.53,1.24,0.50
AFR,2435.95,8.021,3.644,0.027,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.096,-0.1,0.096,0.10,0.11,0.095,0.37,0.24,0.02
AAE,5514.53,5.515,-,0.005,0.19,0.1,-10.8,-,-,-,-,,Agri Energy Ltd,,0.012,,0.011,0.012,0.015,0.01,-,0.027,0.01
ALG,39,0.345,-,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.185,-1.5,0.185,0.20,0.20,0.185,-6.10,0.245,0.14
AUQ,189.482,1.065,2.335,0.01,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.125,-2.5,0.125,0.13,0.135,0.11,-15.27,0.25,0.035
ALY,1415.11,4.888,0.42,0.043,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.64,-4,0.625,0.64,0.70,0.62,-4.48,1.27,0.042
ALYO,44.55,0.418,0.37,0.009,-,-,-,-,-,-,-,,  opt aug10,,0.42,-2,0.38,0.42,0.44,0.40,-3.15,0.96,0.001
AYN,5986.07,25.577,-,0.02,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.033,-0.5,0.032,0.036,0.04,0.032,-11.76,0.06,0.032
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,0.001,0.021,0.021,1.40,0.021,0.021
ALK,1084.08,6.31,1.738,0.076,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.305,-3,0.30,0.31,0.36,0.305,-7.55,0.49,0.16
AGS,2191.41,9.679,8.618,0.179,-,-,-8.3,-,-,-,-,,Alliance Res,,0.525,-3.5,0.525,0.53,0.56,0.505,-4.85,0.98,0.363
ALD,3908.73,32.438,4.908,0.306,0.29,1.0,-1.92,-,-,-,-,,Allied Gold Ltd,,0.295,-1,0.285,0.295,0.305,0.29,-1.88,0.57,0.28
AYR,150,0.942,1.048,0.002,-,-,-0.82,-,-,-,-,,Alloy Res,,0.03,0.2,0.028,0.032,0.03,0.028,8.54,0.045,0.011
AJM,157.5,0.798,0.733,0.041,-,-,-4.6,-,-,-,-,,Altura Min Ltd,,0.21,-2,0.205,0.23,0.25,0.205,-7.30,0.37,0.065
AJMO,95,0.125,-,-,-,-,-,-,-,-,-,,  opt may10,,0.018,-0.8,0.018,0.05,0.026,0.018,-29.37,0.08,0.01
AWC,81626.4,389.719,158.879,3.807,1.30,1.2,9.42,16.6,-,-,-,,Alumina Ltd,,1.56,2,1.56,1.565,1.69,1.545,2.70,2.06,0.683
AMU,2426.56,14.492,0.971,0.067,0.48,0.5,3.5,6.3,-,-,-,,Amadeus Energy,,0.22,-2,0.215,0.225,0.24,0.205,-6.93,0.43,0.205
AXZ,5,0.289,-,0.009,-,-,-5.32,-,-,-,-,,Amex Res,,0.18,-2,0.175,0.20,0.20,0.18,-8.60,0.25,0.08
AMX,5101.1,15.294,0.492,0.111,-,-,-6.37,-,-,-,-,,Ampella Min,,0.70,1,0.70,0.71,0.725,0.64,2.85,0.765,0.068
AMXO,98.957,0.858,-,0.007,-,-,-,-,-,-,-,,  opt jul10,,0.465,-3.5,0.49,0.54,0.51,0.46,-5.60,0.595,0.03
AHR,391.908,1.937,-,0.009,-,-,-1.57,-,-,-,-,,Anchor Res,,0.24,-2,0.24,0.26,0.28,0.23,-6.29,0.28,0.032
AHRO,77.5,0.133,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,0.01,0.03,0.01,0.01,1.40,0.03,0.001
AND,1763.6,7.77,11.061,1.069,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.28,-9,2.27,2.34,2.55,2.24,-2.40,2.72,1.205
ATM,2.95,0.003,0.01,2.137,-,-,0.36,311.1,2.94,0.12,2.62,,Aneka Tambang cdi 1:5,,1.12,6,1.12,1.14,1.14,1.12,7.06,1.14,0.97
AAR,1271.56,9.42,20.884,0.013,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.026,-0.5,0.026,0.027,0.03,0.025,-14.73,0.044,0.021
AGP,-,-,-,0.295,-,-,45.18,6.1,15.87,2.85,5.77,,Anglo Pacific Grp,,2.75,,2.91,-,2.75,2.75,1.40,3.50,2.581
AGG,133.946,0.222,0.149,0.736,-,-,-71.44,-,3.33,-,0.40,,Anglogold Ashanti cdi 5:1,,8.25,-95,8.25,9.20,9.20,8.25,-8.93,11.50,8.00
AZZ,12950.3,37.831,1.99,0.164,-,-,0.26,255.8,-,-,-,,Antares Energy,,0.665,2.5,0.665,0.67,0.73,0.61,5.31,0.77,0.035
AVM,218.802,1.226,0.108,0.032,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.48,12,3.43,3.50,3.75,3.31,4.97,3.75,1.19
AAL,95,0.237,0.062,0.004,-,-,-0.75,-,-,-,-,,Apac Coal,,0.04,-1,0.035,0.05,0.05,0.04,-18.60,0.115,0.04
AXM,85700.7,280.976,25.482,0.093,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.028,-0.3,0.028,0.029,0.034,0.027,-8.28,0.276,0.027
AXMO,17868.5,86.577,-,0.006,-,-,-,-,-,-,-,,  opt nov12,,0.009,-0.2,0.008,0.01,0.011,0.009,-16.78,0.025,0.009
AZO,674.55,5.981,-,0.039,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.465,-8.5,0.46,0.49,0.55,0.40,-14.05,0.76,0.35
AON,255.93,1.371,0.025,0.017,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.155,-4.5,0.155,0.175,0.19,0.155,-21.10,0.40,0.135
AQP,10341.6,38.113,13.746,3.1,-,-,-16.39,-,-,-,-,,Aquarius Platinum,,6.70,2,6.64,6.78,7.42,6.51,1.70,7.95,3.088
AQA,5963.9,19.809,4.124,2.623,-,-,-10.5,-,-,-,-,,Aquila Res,,8.14,-39,8.12,8.15,9.04,7.60,-3.17,11.38,1.727
ARU,1692.01,14.83,4.371,0.192,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.74,-7,0.74,0.745,0.855,0.73,-7.24,1.285,0.245
AAG,315.767,5.951,0.037,0.028,-,-,-3.81,-,-,-,-,,Aragon Res,,0.14,-4,0.135,0.14,0.17,0.14,-20.82,0.27,0.055
AAGO,90,0.096,0.01,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,-2,0.001,0.025,0.03,0.01,-65.27,0.05,0.002
ARX,6068.1,29.368,0.728,0.012,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.035,0.2,0.035,0.037,0.04,0.035,7.46,0.044,0.007
ARXO,1.14,0.001,0.141,-,-,-,-,-,-,-,-,,  opt jun12,,0.003,-0.2,0.003,0.005,0.005,0.003,-38.60,0.01,0.001
ARXOA,360.431,3.13,-,0.001,-,-,-,-,-,-,-,,  opt jan11,,0.009,-0.4,0.01,0.018,0.016,0.009,-29.37,0.016,0.009
AXE,362.479,3.029,0.53,0.01,-,-,-1.8,-,-,-,-,,Archer Explore,,0.15,-2,0.15,0.16,0.185,0.15,-10.36,0.21,0.05
AXEO,-,0.575,-,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,-,0.005,0.003,0.003,1.40,0.025,0.001
ARD,167.412,1.354,1.146,0.004,-,-,-3.8,-,-,-,-,,Argent Min,,0.10,-0.5,0.10,0.135,0.10,0.10,-3.36,0.20,0.044
ARDO,100,0.937,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.015,-0.6,0.015,0.029,0.015,0.015,-27.17,0.06,0.01
AXT,888.32,2.651,1.114,0.004,-,-,-0.42,-,-,-,-,,Argo Explore,,0.044,-0.8,0.045,0.049,0.052,0.042,-13.98,0.08,0.027
ARE,1486.34,9.924,2.473,0.013,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.076,-0.5,0.071,0.076,0.081,0.075,-4.77,0.105,0.048
AGY,71.594,0.722,0.482,0.004,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.045,-0.5,0.045,0.055,0.05,0.045,-8.60,0.13,0.025
AOE,31837.1,97.167,70.922,2.512,0.82,4.2,52,6.6,-,-,-,,Arrow Energy,,3.43,-50,3.43,3.48,3.98,3.36,-11.32,4.73,2.29
ARV,3747.23,18.173,-,0.016,-,-,-8.47,-,-,-,-,,Artemis Res,,0.089,-0.6,0.083,0.089,0.099,0.084,-4.92,0.199,0.026
ARVOB,95.5,1.41,-,0.004,-,-,-,-,-,-,-,,  opt jun11,,0.05,0.3,0.04,0.049,0.05,0.047,7.78,0.058,0.019
ATN,3418.08,14.146,8.122,0.011,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.023,,0.023,0.024,0.025,0.021,1.40,0.099,0.004
ATNOA,-,9.45,2.55,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,,-,0.001,0.001,0.001,1.40,0.025,0.001
ARO,280990,476.715,13.897,0.013,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.012,-0.2,0.011,0.012,0.015,0.01,-12.89,0.016,0.002
AROOB,14710.5,31.561,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.004,-0.1,0.003,0.005,0.005,0.003,-18.60,0.006,0.001
AHN,45,1.204,0.207,0.004,-,-,-4.08,-,-,-,-,,Athena Res,,0.063,0.3,0.06,0.07,0.063,0.06,6.40,0.08,0.017
AHNOA,25,0.225,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.02,,0.017,0.03,0.02,0.02,1.40,0.02,0.02
ATV,1386.5,12.408,2.062,0.018,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.046,-1.4,0.047,0.054,0.06,0.046,-21.93,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,1.40,0.03,0.011
ATVOA,315.167,0.38,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.021,,0.015,0.027,0.021,0.021,1.40,0.045,0.016
AGO,19157.3,92.553,68.491,0.827,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.85,-9.5,1.82,1.88,2.08,1.79,-3.48,2.36,1.08
AXY,1705.99,27.02,10.617,0.017,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.082,-0.8,0.082,0.085,0.098,0.081,-7.49,0.125,0.017
AXYO,21.848,0.905,0.556,-,-,-,-,-,-,-,-,,  opt oct10,,0.005,,0.002,0.005,0.005,0.005,1.40,0.01,0.001
ATQ,554.698,4.384,0.232,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.10,,0.10,0.105,0.105,0.095,1.40,0.17,0.079
ATQO,-,-,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,,0.01,0.049,0.023,0.023,1.40,0.035,0.001
ACZ,50,0.372,0.379,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.18,-1,0.15,0.19,0.19,0.18,-3.86,0.26,0.125
ACZO,-,0.2,0.115,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.04,0.07,0.04,0.04,1.40,0.09,0.03
ADX,1636.84,11.022,4.632,0.024,-,-,-1.6,-,-,-,-,,Audax Res,,0.083,-1.1,0.083,0.088,0.094,0.082,-10.30,0.175,0.017
AUK,728.5,5.189,0.025,0.017,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.16,2,0.14,0.16,0.17,0.14,15.69,0.20,0.007
AUKO,48.75,0.647,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,0.1,0.03,0.045,0.03,0.03,4.85,0.03,0.009
AUJ,-,0.67,0.933,0.006,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,,0.18,0.205,0.18,0.18,1.40,0.22,0.10
AEE,579.459,9.386,0.629,0.013,-,-,-4.46,-,-,-,-,,Aura Energy,,0.155,,0.155,0.165,0.185,0.14,1.40,0.26,0.08
AGU,1841.7,8.986,0.125,0.007,-,-,-4.41,-,-,-,-,,Aurium Res,,0.025,-0.4,0.025,0.028,0.035,0.025,-12.39,0.075,0.011
AGUO,-,0.718,0.8,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,1.40,0.01,0.001
AGUOA,50,0.3,-,0.002,-,-,-,-,-,-,-,,  opt sep12,,0.02,,0.006,0.02,0.02,0.02,1.40,0.025,0.02
ARM,2671.37,16.34,0.488,0.081,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.98,-5,0.97,0.98,1.07,0.93,-3.45,1.12,0.07
AUT,3504.24,7.845,1.097,0.072,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.355,5.5,0.355,0.375,0.38,0.27,19.73,0.38,0.10
AXO,3104.77,36.64,3.421,0.063,-,-,-19.38,-,-,-,-,,Aurox Res,,0.325,5,0.40,0.33,0.33,0.25,19.58,0.49,0.09
AUC,67.8,7.506,-,0.009,-,-,-,-,-,-,-,,Ausgold Ltd,,0.17,-1,0.17,0.19,0.19,0.17,-4.16,0.248,0.17
AUCO,197.5,0.198,-,0.002,-,-,-,-,-,-,-,,  opt mar13,,0.036,,0.036,0.04,0.039,0.036,-,0.039,0.036
AOA,133.5,0.838,-,0.009,-,-,-,-,-,-,-,,Ausmon Resources,,0.31,1.5,0.27,0.31,0.31,0.285,6.49,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,523.257,2.823,2.886,0.026,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.115,-0.5,0.115,0.12,0.13,0.11,-2.77,0.195,0.08
AQR,6274.52,88.505,0.443,0.04,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.325,,0.33,0.36,0.39,0.265,1.40,0.52,0.03
ABZ,542.508,3.618,-,0.006,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.30,-3.5,0.30,0.35,0.35,0.30,-9.05,0.49,0.25
AGV,98,2.271,0.215,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.026,-0.6,0.025,0.026,0.032,0.026,-17.35,0.115,0.024
AKA,1513.85,4.33,-,0.009,-,-,-,-,-,-,-,,Aust Min Min,,0.20,,0.20,0.22,0.205,0.19,1.40,0.245,0.19
AUZ,102687,467.289,-,0.007,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,1.40,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,1.40,0.001,0.001
AOC,132.219,0.971,0.328,0.004,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.08,-1,0.06,0.07,0.085,0.08,-9.71,0.135,0.036
AOCOA,931.5,1.307,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.012,-0.3,0.01,0.033,0.012,0.012,-18.60,0.016,0.012
AOM,250,16.722,1.331,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,,0.003,0.005,0.004,0.004,1.40,0.009,0.003
ARW,2549.46,53.604,7.181,0.01,0.01,1.6,-2.65,-,-,-,-,,Aust Renewable,,0.016,,0.016,0.017,0.018,0.015,1.40,0.033,0.004
AOK,3721.34,24.328,1.289,0.029,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.17,-3,0.17,0.175,0.20,0.17,-13.60,0.22,0.051
AKK,6744.17,58.832,1.021,0.012,-,-,-3.44,-,-,-,-,,Austin Explore,,0.041,-1.2,0.041,0.044,0.053,0.039,-21.24,0.096,0.02
AKKO,2928.9,12.513,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.013,-0.7,0.013,0.018,0.02,0.013,-33.60,0.031,0.013
APG,2506.73,16.257,8.558,0.033,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.041,-0.2,0.04,0.041,0.045,0.04,-3.25,0.059,0.028
AAF,9876.21,49.245,7.65,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.003,0.004,0.004,0.003,1.40,0.007,0.001
AGD,131.504,0.273,0.003,0.019,-,-,-2.53,-,-,-,-,,Austral Gold,,0.11,-3,0.105,0.14,0.18,0.11,-20.03,0.23,0.065
AZX,163.417,0.354,0.145,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.15,-4,0.17,0.18,0.18,0.15,-19.65,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.026,0.009,0.009,1.40,0.07,0.006
AVI,1341.37,5.987,0.231,0.023,-,-,-5.87,-,-,-,-,,Avalon Min,,0.20,-1,0.19,0.20,0.205,0.18,-3.36,0.297,0.054
AVB,8277.73,141.286,0.354,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.027,0.1,0.027,0.028,0.03,0.024,5.25,0.045,0.006
AVBO,125,0.725,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.003,0.001,0.001,1.40,0.15,0.001
AVBOB,2345,18.242,-,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.014,-0.2,0.015,0.019,0.019,0.014,-11.10,0.027,0.004
AVA,600.187,2.797,3.675,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.07,,0.067,0.069,0.074,0.067,1.40,0.215,0.056
AVO,9914.7,25.036,17.195,0.437,0.61,2.6,-6.97,-,-,-,-,,Avoca Res,,1.60,-2,1.58,1.60,1.715,1.535,0.17,2.26,1.415
AVZ,214.637,1.446,0.678,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.11,-1,0.10,0.11,0.12,0.11,-6.93,0.17,0.03
AWE,17388.5,76.108,42.258,1.399,1.80,1.5,17.36,15.4,-,-,-,,AWE Ltd,,2.68,6,2.67,2.69,2.89,2.55,3.69,3.17,2.11
AXC,-,0.77,0.708,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.02,,0.023,0.025,0.02,0.02,1.40,0.04,0.015
AXCO,900,2.51,-,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,0.001,0.002,0.001,0.001,1.40,0.006,0.001
AVQ,4415.75,25.116,-,0.009,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.028,,0.027,0.028,0.03,0.027,1.40,0.04,0.011
AZM,4087.91,19.003,0.434,0.04,-,-,-2.8,-,-,-,-,,Azumah Res,,0.22,-3,0.21,0.22,0.26,0.18,-10.60,0.325,0.066
AZS,1320.5,5.409,4.632,0.01,-,-,-1.9,-,-,-,-,,Azure Min,,0.04,,0.04,0.042,0.043,0.035,1.40,0.08,0.035
BND,357.913,1.588,0.63,0.072,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.56,-6,0.54,0.56,0.62,0.55,-8.28,0.80,0.18
BMN,5445.49,34.453,9.304,0.123,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.61,-6.5,0.61,0.615,0.71,0.57,-8.23,1.485,0.57
BKP,55834.3,199.618,-,0.009,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.005,-0.1,0.004,0.005,0.006,0.005,-15.27,0.03,0.003
BAR,857.919,3.556,6.436,0.024,-,-,-1.78,-,-,-,-,,Barra Res,,0.076,-0.4,0.075,0.076,0.085,0.075,-3.60,0.22,0.047
BARO,-,0.04,1.396,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.001,0.019,0.007,0.007,1.40,0.029,0.002
BSE,587.5,2.88,0.409,0.003,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.095,-0.5,0.082,0.096,0.12,0.095,-3.60,0.155,0.045
BSM,4888.19,20.74,2.488,0.038,-,-,18.46,1.2,-,-,-,,Bass Metals Ltd,,0.225,-0.5,0.225,0.23,0.24,0.22,-0.77,0.349,0.089
BSMOA,50,0.11,0.045,-,-,-,-,-,-,-,-,,  opt apr10,,0.024,-0.6,0.008,0.04,0.03,0.024,-18.60,0.08,0.02
BAS,4621.6,46.682,0.768,0.01,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.034,-0.3,0.033,0.034,0.038,0.034,-6.71,0.068,0.013
BSR,1493.57,8.964,3.346,0.046,-,-,-0.9,-,-,-,-,,Bassari Res,,0.335,-4.5,0.325,0.34,0.38,0.31,-10.44,0.44,0.057
BTV,2364.04,11.622,5.629,0.019,-,-,4.8,3.0,-,-,-,,Batavia Min,,0.145,-3.5,0.145,0.18,0.18,0.145,-18.04,0.19,0.064
BTVO,89.704,4.539,0.326,0.004,-,-,-,-,-,-,-,,  opt jun12,,0.09,,0.084,0.09,0.09,0.09,1.40,0.095,0.011
BAU,1304.98,6.344,5.977,0.179,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.765,-8.5,0.765,0.79,0.845,0.74,-8.60,1.345,0.21
BCI,970.672,6.321,1.392,0.095,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.135,-4,1.13,1.135,1.20,1.10,-2.00,1.476,0.329
BCD,1008.78,5.083,1.396,0.047,0.09,1.3,2.29,5.0,-,-,-,,BCD Res NL,,0.115,-0.5,0.11,0.115,0.115,0.11,-2.77,0.21,0.105
BPT,50448.9,140.355,108.856,0.789,-,-,25.21,2.9,1.75,14.41,2.40,p,Beach Energy Ltd,,0.73,-10.5,0.73,0.74,0.85,0.72,-11.17,1.04,0.683
BPTO,1338.09,9.293,5.328,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,-0.9,0.001,0.008,0.01,0.001,-88.60,0.047,0.001
BCN,55994,741.694,2.427,0.02,-,-,-3.44,-,-,-,-,,Beacon Min,,0.027,,0.026,0.027,0.029,0.026,1.40,0.034,0.004
BCNO,-,0.925,0.1,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,,0.001,0.002,0.003,0.003,1.40,0.008,0.001
BCNOA,11540.2,116.783,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.015,-0.1,0.015,0.017,0.017,0.015,-4.85,0.021,0.001
BDR,971.367,21.633,1.193,0.02,-,-,-4,-,-,-,-,,Beadell Resource,,0.21,-3,0.21,0.22,0.26,0.19,-11.10,0.40,0.041
BDG,4367.28,27.697,15.938,0.117,0.15,1.5,1.7,13.5,0.5,3.40,2.17,,Bendigo Min Ltd,,0.23,-1,0.225,0.23,0.245,0.22,-2.77,0.32,0.165
BKY,1195.7,9.038,3.575,0.175,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.30,-12.5,1.29,1.34,1.43,1.275,-7.37,1.50,0.341
BKYO,1100,1.621,-,0.008,-,-,-,-,-,-,-,,  opt may13,,0.60,-5,0.505,0.65,0.65,0.60,-6.29,0.76,0.40
BHP,72414.7,307.987,391.37,132.733,8.84,4.5,130.15,30.4,113.63,1.15,2.87,f,BHP Billiton Ltd,,39.55,15,39.54,39.56,41.76,39.14,1.78,44.49,26.64
