ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 3, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4666.6 at 2011-06-03T16:36:34. Report at Friday, June 3, 2011. Processed Saturday at 2011-06-04T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,528.052,7.819,17.186,.034,-,-,-.44,-,-,-,-,,3D Oil,,.17,-2,.17,.185,.19,.17,-8.56,.285,.14,,
DDD,90.866,11.883,8.311,.012,-,-,-.93,-,-,-,-,,3D Res,,.06,+.9,.053,.059,.06,.051,+19.62,.062,.02,,
AAO,771.602,15.622,4.822,.032,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.17,-1.5,.165,.17,.185,.165,-6.14,.295,.044,,
AAOO,126.821,3.742,.113,.010,-,-,-,-,-,-,-,,  opt apr13,,.075,+2.4,.075,.10,.075,.051,+49.03,.16,.011,,
ARH,745.000,11.966,12.257,.150,-,-,.57,59.6,-,-,-,,A'asian Resources,,.34,+2,.33,.34,.355,.335,+8.22,.63,.20,,
AAM,981.942,78.139,79.251,.007,-,-,-2.95,-,-,-,-,,A1 Minerals,,.035,-.1,.035,.036,.038,.035,-.81,.27,.034,,
ABU,29072.0,1738.46,441.959,.117,-,-,.82,5.7,-,-,-,,ABM Res,,.047,-.5,.047,.048,.053,.045,-7.65,.058,.018,,
AII,136.711,3.473,.778,.054,-,-,-1.98,-,-,-,-,,Abra Min,,.38,-,.38,.39,.38,.38,+1.97,.39,.086,,
ACB,697.953,83.228,29.227,.053,-,-,-2.10,-,-,-,-,,A-Cap Res,,.265,-3.5,.265,.275,.30,.265,-9.70,.76,.265,,
ACS,1829.24,13.201,18.872,.057,-,-,-.69,-,-,-,-,,Accent Res,,.335,-4,.34,.35,.375,.32,-8.70,.46,.135,,
AEX,10103.7,602.443,1573.97,.006,-,-,-.21,-,-,-,-,,Acclaim Explore,,.004,-,.003,.004,.004,.003,+1.97,.027,.003,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,+1.97,.004,.003,,
