ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 21, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5354.0 at 2014-03-21T16:43:06. Report at Friday, March 21, 2014. Processed Saturday at 2014-03-22T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,249.501,4.143,1.488,.022,-,-,-.56,-,-,-,-,,3D Oil,,.092,+.2,.091,.095,.092,.085,+2.09,.14,.075,,
DDD,150.110,2.624,2.648,.005,-,-,-.24,-,-,-,-,,3D Res,,.02,-.8,.02,.022,.028,.02,-28.70,.036,.012,,
ARH,113.915,2.366,3.028,.015,-,-,-4.20,-,-,-,-,,A'asian Resources,,.03,-.1,.03,.031,.031,.03,-3.35,.16,.021,,
AYC,30.000,.474,.347,.012,-,-,-.82,-,-,-,-,,A1 Gold,,.12,-,.097,.12,.12,.12,-.13,.215,.085,,
ABU,14385.4,263.764,343.208,.086,-,-,-.22,-,-,-,-,,ABM Res,,.026,+.1,.026,.027,.029,.026,+3.87,.044,.021,,
AJC,3379.16,17.944,36.602,.010,-,-,-.19,-,-,-,-,,Acacia Coal,,.011,+.1,.01,.012,.011,.009,+9.87,.017,.007,,
ACB,184.868,8.383,7.498,.017,-,-,-1.33,-,-,-,-,,A-Cap Res,,.064,-1.1,.062,.065,.074,.062,-14.79,.097,.042,,
ACS,-,.336,.296,.038,-,-,-1.44,-,-,-,-,,Accent Res,,.21,-,.195,.21,.21,.21,-.13,.23,.14,,
AIV,1591.01,7.538,8.824,.008,-,-,-1.23,-,-,-,-,,ActiveX,,.016,-.1,.016,.017,.017,.016,-6.01,.021,.01,,
ADD,244.192,1.149,2.904,.001,-,-,-.26,-,-,-,-,,Adavale Resources,,.004,-.1,.003,.006,.004,.004,-20.13,.015,.002,,
ADN,752.803,19.381,6.740,.014,-,-,-.49,-,-,-,-,,Adelaide Res,,.059,-.1,.057,.059,.061,.057,-1.79,.25,.036,,
ABY,596.950,6.083,17.123,.092,1.59,.19,-.21,-,-,-,-,,Aditya Birla,,.295,-2,.295,.305,.315,.295,-6.48,.475,.295,,
ADY,1007.03,22.078,13.549,.010,-,-,-2.92,-,-,-,-,,Admiralty Res,,.014,+.1,.014,.015,.014,.014,+7.56,.035,.013,,
AVD,-,-,191.566,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.13,.001,.001,,
ADX,972.320,9.387,73.104,.007,-,-,-3.21,-,-,-,-,,ADX Energy,,.013,-.1,.013,.014,.014,.013,-7.27,.022,.012,,
AQR,3.642,.601,13.349,.027,-,-,-.80,-,-,-,-,,AEON Metals,,.15,-,.125,.15,.15,.15,-.13,.30,.105,,
ACJ,1078.70,64.090,28.256,.007,-,-,-.14,-,-,-,-,,African Chrome Flds,,.005,-,.005,.006,.005,.005,-.13,.009,.001,,
AFR,2152.66,9.680,26.164,.038,-,-,-3.35,-,-,-,-,,African Energy Res,,.087,-.5,.087,.088,.092,.086,-5.56,.175,.063,,
AGR,1039.22,11.223,5.102,.012,-,-,-1.76,-,-,-,-,,Aguia Res,,.06,-,.058,.06,.063,.06,-.13,.13,.045,,
AQG,10069.2,53.353,49.704,.281,-,-,-173.22,-,-,-,-,,Alacer Gold,,3.03,-49,3.02,3.20,3.63,3.00,-14.05,3.78,1.94,,
AUQ,6798.15,36.774,34.319,.022,-,-,-.67,-,-,-,-,,Alara Res,,.09,-.5,.088,.094,.105,.077,-5.39,.145,.035,,
ALY,260.940,10.724,11.247,.004,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.022,-,.021,.025,.025,.021,-.13,.12,.021,,
AYN,-,2266.04,318.360,.008,-,-,-.68,-,-,-,-,,Alcyone Res,,.001,-,-,-,.001,.001,-.13,.012,.001,,
AYNO,-,-,23.157,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,-,.001,.001,-.13,.005,.001,,
AYNOA,-,3.880,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,-,.001,.001,-.13,.002,.001,,
AWD,11430.0,89.466,-,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-.1,.001,.002,.002,.001,-50.13,.013,.001,,
AWDO,250.000,.250,-,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-.1,-,.001,.001,.001,-50.13,.004,.001,,
AQI,67.500,.806,.748,.006,-,-,-6.70,-,-,-,-,,Alicanto Min,,.285,-,.225,.285,.285,.285,-.13,.33,.145,,
ALK,10372.8,33.218,37.085,.106,-,-,20.27,1.4,-,-,-,,Alkane Res,,.285,-6,.28,.33,.365,.285,-17.52,.61,.245,,
AHQ,20.000,.285,1.737,-,-,-,-.95,-,-,-,-,,Allegiance Coal,,.012,-,.012,.029,.012,.012,-.13,.055,.012,,
AHQO,-,-,.538,-,-,-,-,-,-,-,-,,  opt mar14,,.001,-,-,.001,.001,.001,-.13,.003,.001,,
AGS,1126.59,30.131,9.468,.082,-,-,-2.11,-,-,-,-,,Alliance Res,,.24,-.5,.23,.24,.245,.225,-2.17,.26,.093,,
AGE,510.500,10.782,4.871,.010,-,-,-.68,-,-,-,-,,Alligator Energy,,.051,-.1,.051,.057,.06,.05,-2.05,.085,.023,,
AYR,4278.00,110.745,63.387,.003,-,-,-.37,-,-,-,-,,Alloy Res,,.006,-.1,.006,.007,.007,.006,-14.41,.013,.003,,
AYM,-,.460,.414,.003,.04,.15,-.28,-,-,-,-,,Altuis Mining,,.006,-,.008,.01,.006,.006,-.13,.018,.005,,
AOH,1175.56,30.497,35.513,.088,-,-,2.40,6.9,-,-,-,,Altona Min,,.165,+1,.16,.165,.165,.155,+6.32,.22,.115,,
AJM,668.953,25.923,7.536,.091,-,-,-.40,-,-,-,-,,Altura Min,,.20,-1,.20,.205,.21,.195,-4.89,.245,.076,,
AWC,83585.4,802.244,924.191,3.269,1.02,1.14,.02,5825.0,-,-,-,,Alumina,,1.165,-4,1.165,1.17,1.215,1.14,-3.45,1.345,.89,,
AQO,522.334,13.126,22.937,.024,-,-,-.50,-,-,-,-,,Ambassador Oil & Gas,,.17,-1.5,.17,.175,.185,.165,-8.24,.275,.13,,
AXZ,5.000,.256,1.210,.108,-,-,-.03,-,-,-,-,,Amex Res,,1.30,-,1.15,1.32,1.30,1.30,-.13,1.45,.92,,
AMX,1357.35,90.250,44.525,.050,-,-,-10.56,-,-,-,-,,Ampella Min,,.195,-1,.19,.20,.205,.19,-5.01,.265,.075,,
AEK,550.000,3.784,3.081,.021,-,-,-.58,-,-,-,-,,Anatolia Energy,,.089,+.9,.08,.086,.09,.087,+11.12,.10,.032,,
