ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 22, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4674.1 at 2011-07-22T16:37:45. Report at Friday, July 22, 2011. Processed Saturday at 2011-07-23T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,457.200,10.044,18.958,.030,-,-,-.44,-,-,-,-,,3D Oil,,.15,+.5,.14,.15,.17,.14,+.56,.285,.125,,
DDD,400.000,13.627,8.677,.009,-,-,-.93,-,-,-,-,,3D Res,,.042,-.8,.043,.05,.05,.042,-18.89,.062,.02,,
ARH,587.063,16.464,14.950,.115,-,-,.57,45.6,-,-,-,,A'asian Resources,,.26,+6,.26,.275,.29,.195,+27.11,.63,.185,,
AAM,-,90.948,106.256,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.03,-,-,-,.03,.03,-2.89,.185,.022,,
ABU,39942.2,2018.49,693.768,.122,-,-,.82,6.0,-,-,-,,ABM Res,,.049,+.8,.048,.049,.05,.041,+16.62,.058,.024,,
AII,-,4.059,1.526,.055,-,-,-1.98,-,-,-,-,,Abra Min,,.39,-,-,-,.39,.39,-2.89,.40,.10,,
ACB,3597.87,106.724,34.261,.069,-,-,-2.10,-,-,-,-,,A-Cap Res,,.345,+1.5,.345,.355,.355,.325,+1.65,.76,.165,,
ACS,840.046,17.719,21.994,.061,-,-,-.69,-,-,-,-,,Accent Res,,.355,+1.5,.355,.36,.355,.335,+1.52,.46,.20,,
AEX,140772,909.320,1611.96,.003,-,-,-.21,-,-,-,-,,Acclaim Explore,,.002,-.2,.002,.003,.003,.002,-52.89,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,-2.89,.004,.003,,
