ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 8, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 5036.5 at 2011-04-08T16:38:59. Report at Friday, April 8, 2011. Processed Saturday at 2011-04-09T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,515.433,3.993,12.549,.040,-,-,-.44,-,-,-,-,,3D Oil,,.20,-3,.195,.20,.22,.195,-14.70,.285,.14,,
DDD,392.112,9.553,4.499,.010,-,-,-.93,-,-,-,-,,3D Res,,.054,-.5,.053,.055,.056,.053,-10.13,.062,.019,,
AAO,103.614,9.821,3.017,.038,-,-,-1.22,-,-,-,-,,A'asia Consolidated,,.20,-,.195,.20,.20,.195,-1.65,.295,.044,,
AAOO,80.000,2.987,-,.012,-,-,-,-,-,-,-,,  opt apr13,,.095,+1,.075,.105,.095,.09,+10.11,.16,.011,,
ARH,248.577,8.462,7.465,.155,-,-,.57,61.4,-,-,-,,A'asian Resources,,.35,-2,.335,.355,.41,.345,-7.06,.63,.20,,
AAM,3160.38,65.148,45.349,.011,-,-,-2.95,-,-,-,-,,A1 Minerals,,.054,-.1,.052,.054,.058,.046,-3.47,.27,.039,,
ABU,148135,1041.65,239.139,.093,-,-,.82,5.1,-,-,-,,ABM Res,,.042,+.2,.042,.043,.045,.038,+3.35,.045,.016,,
AII,1124.51,1.836,.566,.054,-,-,-1.98,-,-,-,-,,Abra Min,,.38,+8,.375,.385,.39,.37,+25.01,.39,.086,,
ACB,2137.95,69.778,22.021,.072,-,-,-2.10,-,-,-,-,,A-Cap Res,,.36,-1.5,.35,.365,.40,.35,-5.65,.76,.28,,
ACS,75.000,6.240,15.313,.040,-,-,-.69,-,-,-,-,,Accent Res,,.235,-.5,.235,.245,.26,.235,-3.74,.46,.13,,
AEX,39913.4,393.575,1409.95,.006,-,-,-.21,-,-,-,-,,Acclaim Explore,,.004,-,.004,.005,.005,.004,-1.65,.027,.004,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,-1.65,.004,.003,,
AIV,1497.45,67.652,9.792,.006,-,-,-1.06,-,-,-,-,,Activex,,.055,-.1,.058,.06,.068,.055,-3.44,.14,.048,,
ADU,4085.31,72.192,34.507,.332,-,-,-38.53,-,-,-,-,,Adamus Res,,.74,-,.72,.745,.79,.70,-1.65,.895,.387,,
ADD,2878.63,58.919,9.140,.010,.02,1.5,-.61,-,-,-,-,,Adavale Resources,,.03,-.2,.03,.033,.033,.03,-7.90,.046,.015,,
ADE,10138.5,70.573,24.375,.060,-,-,.37,47.3,-,-,-,,Adelaide Energy,,.175,+1,.17,.175,.185,.155,+4.41,.185,.06,,
ADN,584.945,12.765,22.012,.023,-,-,-.58,-,-,-,-,,Adelaide Res,,.16,-1,.16,.165,.17,.155,-7.54,.27,.125,,
ABY,4056.62,35.384,48.268,.547,1.61,1.1,18.71,9.3,-,-,-,,Aditya Birla,,1.745,+18,1.725,1.75,1.78,1.585,+9.85,1.78,.62,,
ADY,10728.0,132.276,1184.01,.021,-,-,3.01,1.3,-,-,-,,Admiralty Res,†,.038,+.3,.038,.039,.04,.035,+6.92,.07,.023,,
AVD,3369.69,139.825,.756,.004,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.017,+.2,.017,.019,.019,.015,+11.68,.05,.007,,
AVDOA,809.000,63.920,-,.001,-,-,-,-,-,-,-,,  opt aug12,,.005,-,.005,.006,.005,.005,-1.65,.01,.002,,
ADX,4566.14,151.517,65.464,.039,-,-,-.76,-,-,-,-,,ADX Energy,,.099,+.1,.096,.099,.099,.092,-.63,.265,.082,,
AED,5870.33,31.493,22.878,.047,.89,.3,-3.48,-,-,-,-,,AED Oil,,.23,-1,.225,.23,.245,.21,-5.82,.66,.21,,
AFR,6204.81,195.690,16.269,.207,-,-,-.63,-,-,-,-,,African Energy Res,,.70,+.5,.69,.70,.72,.68,-.93,1.045,.064,,
AKI,2173.28,125.566,2.013,.108,-,-,1.05,28.6,-,-,-,,African Iron,†,.30,+.5,.295,.30,.315,.29,+.04,.45,.086,,
AKIOA,109.875,3.278,.917,.003,-,-,-,-,-,-,-,,  opt dec13,†,.115,+1.5,.115,.135,.135,.11,+13.35,.25,.015,,
AAE,5195.36,182.062,32.518,.009,-,-,-15.73,-,-,-,-,,Agri Energy,,.017,+.1,.016,.017,.017,.015,+4.60,.033,.009,,
AGR,503.658,12.543,4.819,.066,-,-,-5.47,-,-,-,-,,Aguia Res,,1.08,+6,1.04,1.08,1.115,1.04,+4.23,1.56,.405,,
AQG,2896.86,17.503,-,.689,-,-,-,-,-,-,-,,Alacer Gold Corp,,9.83,+83,9.80,9.83,9.84,8.73,+7.57,9.84,7.61,,
ALG,30.000,.805,.599,.011,-,-,-2.23,-,-,-,-,,Alamar Res,,.40,-,.40,.48,.40,.40,-1.65,.56,.15,,
ALGO,-,.169,-,.002,-,-,-,-,-,-,-,,  opt mar13,,.20,-,.15,.295,.20,.20,-1.65,.28,.03,,
AUQ,5073.10,36.745,2.998,.051,-,-,-3.44,-,-,-,-,,Alara Res,,.40,+6.5,.40,.41,.42,.34,+17.75,.51,.08,,
ALB,5082.32,58.152,-,.054,-,-,18.52,.8,-,-,-,,Albidon,,.155,+2.5,.155,.16,.17,.12,+17.58,.30,.039,,
ALY,1541.95,23.529,25.766,.035,-,-,-2.22,-,-,-,-,,Alchemy Resources,,.36,+6,.355,.365,.38,.29,+18.35,.815,.26,,
AYN,405922,2069.21,77.856,.138,-,-,-.20,-,-,-,-,,Alcyone Res,,.105,+2.3,.105,.11,.11,.082,+26.40,.11,.019,,
AYNOB,-,.100,-,-,-,-,-,-,-,-,-,,  opt sep11,,.033,-,-,.03,.033,.033,-1.65,.039,.021,,
ALK,14099.7,112.100,12.627,.605,-,-,3.00,75.0,-,-,-,,Alkane Res,,2.25,+30,2.25,2.26,2.30,1.98,+13.73,2.30,.23,,
AGS,2498.01,25.341,26.240,.101,-,-,-1.90,-,-,-,-,,Alliance Res,,.295,-.5,.29,.295,.315,.285,-3.32,.54,.275,,
ALD,5700.73,105.859,58.388,.719,.35,2.0,6.45,10.7,-,-,-,,Allied Gold,,.69,+4.5,.69,.695,.72,.62,+5.32,.76,.29,,
AGE,4088.24,45.658,-,.015,-,-,-,-,-,-,-,,Alligator Energy,,.15,+.5,.145,.15,.155,.14,+1.79,.245,.12,,
AYR,1338.30,38.556,6.275,.005,-,-,-.31,-,-,-,-,,Alloy Res,,.035,-.3,.035,.038,.039,.035,-9.55,.067,.018,,
AOH,7555.57,99.715,58.898,.139,-,-,.57,51.8,-,-,-,,Altona Min,,.295,+2.5,.29,.295,.31,.27,+7.61,.452,.084,,
AJM,1182.12,39.953,4.632,.049,-,-,1.30,11.5,-,-,-,,Altura Min,,.15,-1,.15,.16,.165,.15,-7.90,.33,.115,,
AJMOA,896.667,20.733,-,.003,-,-,-,-,-,-,-,,  opt aug11,,.024,-.6,.025,.03,.03,.024,-21.65,.065,.022,,
AWC,96257.3,1102.56,1112.28,6.589,1.13,2.4,1.38,195.7,6.17,.22,2.29,f,Alumina,,2.70,+20,2.68,2.70,2.70,2.50,+6.35,2.70,1.45,,
AMU,8508.46,71.792,30.762,.084,.29,1.0,-2.64,-,-,-,-,,Amadeus Energy,,.28,+.5,.275,.28,.29,.27,+.16,.315,.175,,
AXZ,466.144,6.312,.436,.033,-,-,-2.13,-,-,-,-,,Amex Res,,.57,+11,.55,.57,.57,.46,+22.26,.57,.115,,
AMX,2470.52,38.080,57.110,.579,-,-,-11.95,-,-,-,-,,Ampella Min,,2.85,-12,2.83,2.85,3.02,2.82,-5.69,3.42,1.23,,
AHR,1562.23,8.355,4.920,.014,-,-,-1.46,-,-,-,-,,Anchor Res,,.27,-.5,.27,.28,.28,.27,-3.47,.33,.12,,
ATM,-,-,.004,2.385,.11,11.4,1.91,65.4,1.42,1.35,1.14,,Aneka Tambang,,1.25,-,.125,-,1.25,1.25,-1.65,1.365,1.14,,
AAR,2673.17,71.153,16.813,.013,-,-,-.15,-,-,-,-,,Anglo Aust Res,,.022,-.2,.022,.024,.024,.021,-9.99,.066,.018,,
AGG,26.587,.489,.487,.847,8.69,1.1,-99.23,-,4.27,-,.45,,Anglogold Ashanti,,9.50,+62,9.25,9.70,9.60,8.80,+5.33,10.50,8.10,,
AZZ,8428.41,97.786,92.624,.120,-,-,26.56,1.6,-,-,-,,Antares Energy,,.425,+1.5,.425,.44,.435,.385,+2.01,.86,.29,,
AVM,231.145,1.814,1.998,.071,-,-,-23.97,-,-,-,-,,Anvil Min,,6.80,+45,6.00,6.82,6.85,6.40,+5.43,7.30,2.96,,
AAL,-,2.493,1.088,.005,-,-,-.19,-,-,-,-,,APAC Coal,,.02,-,.02,.022,.02,.02,-1.65,.065,.02,,
AXM,58138.7,1195.82,876.252,.067,-,-,-.87,-,-,-,-,,Apex Minerals,,.012,-,.012,.013,.013,.011,-1.65,.026,.011,,
AXMO,1100.00,90.047,145.774,.002,-,-,-,-,-,-,-,,  opt nov12,,.003,-,.002,.003,.003,.002,-1.65,.008,.002,,
AQQ,1226.99,29.511,-,.013,-,-,-.32,-,-,-,-,,Aphrodite Gold,,.11,-,.11,.115,.115,.10,-1.65,.175,.086,,
AQQO,562.500,5.946,-,.002,-,-,-,-,-,-,-,,  opt dec13,,.03,+.7,.023,.031,.03,.023,+28.78,.042,.021,,
AON,394.028,11.169,4.110,.013,-,-,-3.96,-,-,-,-,,Apollo Minerals,,.085,+1.5,.085,.088,.086,.075,+19.78,.18,.069,,
AONO,-,.781,.200,-,-,-,-,-,-,-,-,,  opt nov11,,.011,-,.011,-,.011,.011,-1.65,.025,.01,,
AQP,7019.43,90.571,94.313,2.594,-,-,26.29,21.3,8.27,3.18,1.48,,Aquarius Platinum,,5.60,+17,5.57,5.75,5.73,5.47,+1.48,7.58,3.89,,
AQA,3456.04,29.730,61.342,3.635,-,-,-10.50,-,-,-,-,,Aquila Res,,9.71,+11,9.37,9.75,9.84,9.32,-.51,10.31,6.26,,
ARU,15091.8,162.988,39.909,.497,-,-,-3.00,-,-,-,-,,Arafura Resources,,1.35,+2.5,1.35,1.36,1.465,1.25,+.23,1.79,.38,,
AAG,2148.04,38.051,22.590,.068,-,-,1.60,18.1,-,-,-,,Aragon Res,,.29,-1,.295,.30,.31,.29,-4.99,.325,.15,,
ARX,9598.08,443.626,102.278,.031,-,-,7.67,.5,-,-,-,,ARC Explore,,.038,+.3,.037,.038,.039,.036,+6.92,.053,.015,,
ARXO,-,1.200,4.063,-,-,-,-,-,-,-,-,,  opt jun12,,.002,-,.004,-,.002,.002,-1.65,.016,.001,,
AXE,674.672,13.229,4.294,.016,-,-,-1.07,-,-,-,-,,Archer Explore,,.245,-,.245,.25,.25,.22,-1.65,.32,.085,,
ARD,5800.53,34.473,8.123,.020,-,-,-7.23,-,-,-,-,,Argent Minerals,,.19,+4,.19,.195,.21,.145,+25.01,.21,.073,,
ARDO,9053.28,21.690,2.575,.001,-,-,-,-,-,-,-,,  optjun11,,.022,+1,.022,.024,.025,.01,+81.68,.05,.01,,
