ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 4, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4459.4 at 2012-05-04T16:45:04. Report at Friday, May 4, 2012. Processed Saturday at 2012-05-05T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,360.001,6.069,4.992,.020,-,-,-.62,-,-,-,-,,3D Oil,,.099,+.2,.07,.095,.10,.095,+1.48,.20,.069,,
DDD,17.500,8.116,10.960,.008,-,-,-.44,-,-,-,-,,3D Res,,.035,-,-,-,.035,.035,-.59,.06,.035,,
ARH,163.620,7.397,9.342,.062,-,-,.47,28.7,-,-,-,,A'asian Resources,,.135,-3,.135,.16,.165,.135,-18.77,.37,.135,,
ABU,40628.9,870.282,1410.37,.149,-,-,-.43,-,-,-,-,,ABM Res,,.046,+.1,.045,.046,.047,.043,+1.64,.082,.033,,
AJC,4053.13,147.611,1072.34,.034,-,-,-1.14,-,-,-,-,,Acacia Coal,,.038,+.3,.036,.04,.04,.034,+7.99,.14,.034,,
ACB,688.583,24.296,77.156,.044,-,-,-2.06,-,-,-,-,,A-Cap Res,,.22,-,.215,.22,.23,.215,-.59,.45,.165,,
ACS,77.024,89.987,8.272,.047,-,-,-.42,-,-,-,-,,Accent Res,,.26,+1,.26,.30,.26,.26,+3.41,.405,.22,,
ACN,1644.58,54.914,98.109,.085,-,-,-4.59,-,-,-,-,,Acer Energy,,.185,-.5,.185,.19,.20,.185,-3.22,.245,.105,,
AIV,55.000,8.806,77.811,.004,-,-,-.78,-,-,-,-,,ActiveX,,.025,-,.021,.025,.025,.025,-.59,.055,.019,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-.59,.014,.001,,
ADD,796.667,17.315,63.068,.005,.01,1.6,-.51,-,-,-,-,,Adavale Resources,,.016,-,-,-,.016,.016,-.59,.037,.01,,
ADN,1682.98,57.051,16.411,.012,-,-,-.95,-,-,-,-,,Adelaide Res,,.08,-,.074,.079,.086,.074,-.59,.145,.055,,
AAO,25.000,1.388,11.648,.013,.10,2.0,-9.92,-,-,-,-,,Adept Solutions,†,.205,-,-,-,.205,.205,-.59,.80,.135,,
