ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 9, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5440.1 at 2015-01-09T16:40:36. Report at Friday, January 9, 2015. Processed Saturday at 2015-01-10T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2300.29,2.908,5.151,.087,-,-,-.20,-,-,-,-,,1-Page,†,1.275,+6,1.225,1.29,1.30,1.20,+4.48,1.30,.003,,
TDO,4320.55,4.864,1.188,.011,-,-,-.54,-,-,-,-,,3D Oil,,.047,+.2,.045,.048,.052,.044,+3.98,.12,.044,,
DDD,250.916,.251,.146,.001,-,-,.25,1.6,-,-,-,,3D Res,,.004,-.3,.005,.007,.007,.004,-43.32,.029,.004,,
ARH,200.000,.300,.120,.006,-,-,-1.30,-,-,-,-,,A'asian Resources,,.013,-.1,.012,.024,.013,.013,-7.61,.054,.01,,
AYC,-,-,.047,.010,-,-,-.61,-,-,-,-,,A1 Gold,,.04,-,.027,.044,.04,.04,-.46,.098,.025,,
AYCO,-,.120,-,.001,-,-,-,-,-,-,-,,  opt nov19,,.011,-,.005,.011,.011,.011,-.46,.011,.004,,
ABL,4.467,.007,2.107,-,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.01,-,.01,.08,.01,.01,-.46,.126,.003,,
ABU,603.284,.623,15.615,.086,-,-,-53.55,-,-,-,-,,ABM Res,†,.315,+2.5,.315,.32,.36,.295,+8.16,.48,.21,,
AJC,985.253,1.004,1.300,.002,-,-,-.68,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,-.46,.011,.002,,
ACB,886.906,.973,.223,.018,-,-,-.79,-,-,-,-,,A-Cap Res,,.047,+.1,.047,.064,.047,.041,+1.71,.08,.041,,
ACS,.734,-,-,.026,-,-,-1.47,-,-,-,-,,Accent Resources,,.145,+.5,.145,.19,.145,.14,+3.11,.23,.14,,
AIV,-,.008,.911,.012,-,-,-.21,-,-,-,-,,ActiveX,,.02,-,.012,.02,.02,.02,-.46,.025,.011,,
