ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 28, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5274.7 at 2015-08-28T16:36:36. Report at Friday, August 28, 2015. Processed Saturday at 2015-08-29T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,3556.68,101.363,595.925,.333,.03,143.33,-8.67,-,-,-,-,,1-Page,†,4.30,+78,4.24,4.31,4.34,3.00,+21.20,4.34,.013,,
TDO,611.000,25.836,8.705,.013,-,-,.90,6.2,-,-,-,,3D Oil,,.056,-.3,.047,.057,.059,.047,-6.04,.096,.044,,
DDD,-,21.532,6.139,.001,-,-,.28,1.4,-,-,-,,3D Res,,.004,-,.004,.008,.004,.004,-.95,.012,.004,,
88E,178219,1273.11,208.133,.026,-,-,-10.79,-,-,-,-,,88 Energy,,.011,+.1,.01,.011,.012,.009,+9.05,.038,.006,,
88EO,12343.2,268.779,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.004,-,.004,.005,.005,.004,-.95,.006,.002,,
ARH,18.236,6.294,10.324,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-,.006,.008,.006,.006,-.95,.024,.004,,
AYC,625.675,29.853,1.266,.021,-,-,-6.91,-,-,-,-,,A1 Gold,,.047,+.6,.045,.048,.047,.039,+13.68,.054,.025,,
AYCO,215.238,7.775,-,.005,-,-,-,-,-,-,-,,  opt nov19,,.021,+.2,.021,.028,.021,.02,+9.57,.03,.004,,
ABL,1054.33,5.823,89.880,.009,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.024,-,.024,.028,.024,.024,-.95,.04,.001,,
ABU,2381.80,64.994,472.280,.072,-,-,-55.10,-,-,-,-,,ABM Res,,.21,-.5,.205,.21,.22,.20,-3.28,.404,.195,,
AJC,656.754,69.219,84.337,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,-.95,.007,.001,,
ACB,785.427,16.372,20.637,.010,-,-,-.72,-,-,-,-,,A-Cap Res,,.021,-,.021,.024,.024,.019,-.95,.069,.019,,
ACS,10.000,.602,1.047,.018,-,-,-7.57,-,-,-,-,,Accent Resources,,.10,-4,.10,.14,.14,.10,-29.53,.36,.10,,
AIV,18.000,36.875,19.814,.017,-,-,-.16,-,-,-,-,,ActiveX,,.028,-,.017,.028,.028,.028,-.95,.035,.014,,
