ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4651.5 at 16:42 24/9/2010  Report at 19:08 Friday 24/9/2010. Processed 22:18 Sunday 26/9/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ALD,4169.82,130.221,68.128,0.473,0.33,1.4,1.31,34.7,-,-,-,,Allied Gold Ltd,,0.455,-0.5,0.45,0.475,0.47,0.445,-0.37,0.515,0.25
AYR,1158.44,31.033,7.639,0.003,-,-,-0.62,-,-,-,-,,Alloy Res,,0.029,0.2,0.026,0.028,0.03,0.029,8.12,0.042,0.018
AOH,14221.4,123.736,860.82,0.055,-,-,-1.09,-,-,-,-,,Altona Min Ltd,,0.225,6.5,0.22,0.225,0.24,0.16,41.34,0.25,0.089
AJM,2412.84,28.562,11.696,0.042,-,-,-0.54,-,-,-,-,,Altura Min Ltd,,0.13,-2.5,0.13,0.14,0.16,0.13,-15.41,0.359,0.115
AJMOA,893.73,2.241,-,0.005,-,-,-,-,-,-,-,,  opt aug11,,0.041,-0.9,0.04,0.05,0.052,0.04,-17.28,0.055,0.03
AWC,91765.8,3632.28,2844.43,4.429,1.22,1.5,0.59,307.6,4.23,0.14,2.33,f,Alumina Ltd,,1.815,-8.5,1.81,1.82,1.915,1.78,-3.76,2.06,1.45
AMU,924.482,98.762,60.21,0.073,0.38,0.6,-0.14,-,-,-,-,,Amadeus Energy,,0.24,-0.5,0.23,0.24,0.245,0.235,-1.32,0.335,0.175
AXZ,105.428,2.431,2.503,0.007,-,-,-2.13,-,-,-,-,,Amex Res,,0.14,,0.13,0.145,0.14,0.13,0.72,0.25,0.115
AMX,4469.32,123.616,51.186,0.503,-,-,-7,-,-,-,-,,Ampella Min,,2.54,-14,2.50,2.55,2.62,2.20,-4.51,2.87,0.49
AHR,60,8.91,3.489,0.006,-,-,-2.05,-,-,-,-,,Anchor Res,,0.15,,0.135,0.155,0.15,0.15,0.72,0.28,0.12
AND,7293.96,127.008,87.539,3.482,-,-,-3.93,-,-,-,-,,Andean Res Ltd,,6.41,-6,6.41,6.43,6.47,6.37,-0.21,7.19,2.00
ATM,1.455,0.015,0.012,2.385,-,-,5.55,22.5,1.42,3.91,1.14,,Aneka Tambang cdi,,1.25,,1.05,1.30,1.25,1.25,0.72,1.30,1.05
AAR,5126.8,300.348,140.212,0.021,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.036,-0.1,0.034,0.036,0.039,0.035,-1.99,0.066,0.018
AGG,18.62,2.797,6.193,0.865,8.69,1.1,-99.23,-,4.08,-,0.42,,Anglogold Ashanti,,9.70,-10,9.70,9.90,9.80,9.13,-0.30,10.50,7.65
AZZ,2133.77,275.411,86.941,0.145,-,-,-0.54,-,-,-,-,,Antares Energy,,0.485,,0.46,0.485,0.49,0.46,0.72,0.885,0.21
AVM,220.024,4.657,8.941,0.036,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.36,4,3.33,3.52,3.37,3.27,1.92,4.56,2.68
AAL,-,2.515,2.68,0.007,-,-,1.53,2.0,-,-,-,,Apac Coal,,0.03,,0.028,0.035,0.03,0.03,0.72,0.073,0.027
AXM,19107.2,2216.36,818.434,0.075,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.021,-0.1,0.021,0.022,0.023,0.021,-3.83,0.061,0.014
AXMO,3533.79,292.12,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,,0.005,0.006,0.006,0.005,0.72,0.025,0.004
AQQ,1479.32,13.492,-,0.009,-,-,-,-,-,-,-,,Aphrodite Gold,,0.12,1,0.115,0.125,0.135,0.11,9.81,0.175,0.10
AQQO,1107.5,6.372,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.03,,0.03,0.035,0.035,0.027,0.72,0.035,0.025
AZO,153.865,32.508,-,0.055,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.61,,0.61,0.62,0.635,0.58,0.72,0.87,0.35
AON,646.123,17.202,10.775,0.017,-,-,-5.7,-,-,-,-,,Apollo Min Ltd,,0.11,1,0.10,0.11,0.11,0.10,10.72,0.40,0.097
AONO,40,0.629,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.01,,0.01,0.015,0.01,0.01,0.72,0.025,0.01
AQP,4467.77,307.081,199.979,2.539,-,-,7.15,76.6,6.74,1.06,1.23,,Aquarius Platinum,,5.48,11,5.46,5.52,5.57,5.25,2.76,7.95,3.89
AQA,1429.36,124.154,103.563,2.832,-,-,-10.9,-,-,-,-,,Aquila Res,,8.77,-51,8.76,8.95,9.39,8.73,-4.78,11.38,6.009
ARU,6809.86,149.315,117.583,0.285,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.98,-4.5,0.975,0.98,1.035,0.925,-3.67,1.10,0.38
AAG,9165.07,73.016,2.21,0.048,-,-,-1.77,-,-,-,-,,Aragon Res,,0.235,3.5,0.23,0.235,0.25,0.205,18.22,0.27,0.115
AAGO,132.428,3.838,0.643,-,-,-,-,-,-,-,-,,  opt sep10,,0.001,,-,-,0.001,0.001,0.72,0.05,0.001
ARX,89755.8,245.362,18.135,0.011,-,-,7.67,0.4,-,-,-,,ARC Explore Ltd,,0.027,0.9,0.026,0.027,0.031,0.018,50.72,0.065,0.015
ARXO,438.696,4.925,0.436,-,-,-,-,-,-,-,-,,  opt jun12,,0.006,0.2,0.006,0.008,0.006,0.004,50.72,0.016,0.001
ARXOA,52199.5,115.499,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.002,0.1,0.002,0.003,0.004,0.001,100.70,0.026,0.001
AXE,95,5.792,5.94,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.11,0.5,0.105,0.11,0.11,0.105,5.48,0.21,0.085
ARD,162.275,20.276,7.716,0.009,-,-,-3.4,-,-,-,-,,Argent Min,,0.23,-0.5,0.215,0.225,0.24,0.22,-1.41,0.25,0.10
ARDO,325,8.518,2.881,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.04,,0.036,0.043,0.04,0.04,0.72,0.06,0.015
AXT,1982.32,60.882,10.501,0.006,-,-,0.76,9.9,-,-,-,,Argo Explore,,0.075,1.3,0.071,0.075,0.08,0.062,21.68,0.115,0.034
ARE,1929.16,47.131,56.714,0.021,-,-,0.61,21.3,-,-,-,,Argonaut Res,,0.13,1,0.13,0.135,0.135,0.12,9.05,0.16,0.051
AGY,-,5.547,2.82,0.002,-,-,-0.84,-,-,-,-,,Argosy Min cdi,,0.02,,0.022,0.031,0.02,0.02,0.72,0.13,0.018
ARV,13414.9,107.333,10.365,0.013,-,-,0.31,18.7,-,-,-,,Artemis Res,,0.058,-0.7,0.057,0.058,0.071,0.055,-10.05,0.199,0.035
ARVOB,6712.53,23.19,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,-0.5,0.016,0.017,0.021,0.016,-23.09,0.058,0.009
AAJ,79.525,2.733,-,0.004,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.175,-1,0.18,0.19,0.185,0.175,-4.69,0.19,0.15
ATN,1520.25,105.196,78.868,0.009,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.017,0.1,0.015,0.017,0.017,0.015,6.97,0.099,0.012
AKM,8073.76,170.556,26.687,0.037,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.135,-0.5,0.13,0.135,0.15,0.125,-2.86,0.18,0.028
AZT,347.042,15.668,-,1.156,-,-,-,-,-,-,-,,Aston Res Ltd,,5.65,-25,5.45,5.90,5.80,5.60,-3.52,6.35,5.49
ARO,31616.8,2447.23,107.337,0.009,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.006,,0.005,0.006,0.007,0.005,0.72,0.016,0.003
AROOB,4160,197.419,24.954,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.001,0.002,0.002,0.002,0.72,0.007,0.002
AHN,145,7.7,3.746,0.007,-,-,-0.7,-,-,-,-,,Athena Res,,0.11,-0.5,0.105,0.11,0.115,0.11,-3.63,0.13,0.036
AHNOA,40,1.324,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.035,,0.035,0.041,0.035,0.035,0.72,0.035,0.017
ATV,3484,68.407,151.191,0.022,-,-,-0.22,-,-,-,-,,Atlantic Gold NL,,0.055,,0.052,0.056,0.056,0.046,0.72,0.075,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,0.72,0.03,0.011
ATVOA,-,2.74,13.929,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.002,0.008,0.01,0.01,0.72,0.034,0.008
AGO,22433.2,737.99,395.144,1.193,-,-,-9.6,-,-,-,-,,Atlas Iron Ltd,,2.21,-6,2.21,2.22,2.30,2.13,-1.93,3.05,1.585
ATQ,2942.4,49.382,5.994,0.024,-,-,-6.9,-,-,-,-,,Atomic Res,,0.21,-4,0.205,0.21,0.265,0.205,-15.28,0.33,0.092
ATQO,330,4.516,1.574,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.05,-2.5,0.04,0.05,0.05,0.05,-32.62,0.11,0.015
ACZ,96.927,1.128,1.426,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,1,0.15,0.175,0.18,0.17,6.60,0.25,0.12
ACZO,-,0.626,0.83,-,-,-,-,-,-,-,-,,  opt sep12,,0.031,,0.031,0.04,0.031,0.031,0.72,0.09,0.03
AUK,294,24.493,15.514,0.022,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.175,0.5,0.16,0.175,0.175,0.15,3.66,0.25,0.028
AUJ,108.395,21.748,3.893,0.007,-,-,-0.66,-,-,-,-,,Augustus Min,,0.18,1,0.18,0.19,0.18,0.16,6.60,0.47,0.15
AEE,601.055,50.78,17.214,0.014,-,-,-3.57,-,-,-,-,,Aura Energy,,0.165,-1.1,0.16,0.165,0.176,0.16,-5.78,0.324,0.118
AGU,2205.45,108.729,63.908,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.02,,0.019,0.02,0.022,0.02,0.72,0.045,0.015
AGUOA,-,19.74,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.003,0.007,0.007,0.007,0.72,0.025,0.006
ARM,1044.67,88.044,27.139,0.043,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.41,-3,0.40,0.41,0.45,0.39,-6.10,1.26,0.305
AUT,5257.02,137.906,14.894,0.385,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,1.39,9.5,1.355,1.395,1.41,1.26,8.05,1.41,0.15
AIW,4569.44,51.025,33.205,0.007,-,-,3.36,1.3,-,-,-,,Ausamerican Min,,0.042,0.2,0.04,0.042,0.045,0.035,5.72,0.155,0.03
AUC,3913.67,41.305,-,0.018,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.33,0.5,0.33,0.34,0.39,0.33,2.25,0.39,0.12
AUCO,1700.64,24.935,-,0.008,-,-,-,-,-,-,-,,  opt mar13,,0.135,1,0.13,0.14,0.16,0.125,8.72,0.175,0.035
AOA,103.246,3.927,1.271,0.008,-,-,0.86,25.0,-,-,-,,Ausmon Resources,,0.215,-0.5,0.215,0.22,0.22,0.215,-1.56,0.34,0.18
AQD,375.779,26.363,36.415,0.031,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.135,0.5,0.135,0.14,0.145,0.125,4.56,0.20,0.105
AQR,753.347,176.6,8.383,0.081,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.585,8.5,0.57,0.585,0.585,0.50,17.72,0.79,0.07
ABZ,106.158,18.947,-,0.02,-,-,-0.49,-,-,-,-,,Aust Bauxite Ltd,,0.46,-1.5,0.46,0.47,0.475,0.46,-2.44,0.56,0.25
AGV,488.75,53.156,3.614,0.009,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.125,-0.5,0.12,0.135,0.135,0.12,-3.13,0.16,0.015
AKA,125,15.319,-,0.005,-,-,-,-,-,-,-,,Aust Min Min,,0.11,-3,0.11,0.16,0.14,0.10,-20.71,0.235,0.10
AKAO,-,1.033,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.015,,0.01,0.035,0.015,0.015,0.72,0.04,0.015
AUZ,29995,4798.43,1658.95,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.001,0.001,0.001,0.72,0.002,0.001
AUZO,-,0.5,23.483,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,0.72,0.001,0.001
AOC,708.847,4.409,6.999,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.087,0.6,0.087,0.094,0.09,0.081,8.12,0.16,0.07
AOCOA,-,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,0.72,0.03,0.01
AOM,150,38.679,25.134,0.007,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.003,,0.003,0.004,0.004,0.003,0.72,0.009,0.002
ARW,1988.76,150.749,225.948,0.009,0.01,1.2,-0.45,-,-,-,-,,Aust Renewable,,0.012,,0.012,0.013,0.013,0.012,0.72,0.033,0.009
AOK,3889.7,137.325,35.979,0.027,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.135,0.5,0.13,0.135,0.14,0.125,4.56,0.216,0.115
AOKO,150,11.126,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.02,,0.014,0.02,0.02,0.02,0.72,0.04,0.02
AKK,2921.5,345.397,55.189,0.009,-,-,-2.49,-,-,-,-,,Austin Explore,,0.031,0.3,0.029,0.031,0.032,0.027,11.43,0.071,0.027
AKKO,245,84.029,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.009,,0.008,0.009,0.009,0.008,0.72,0.031,0.007
APG,3905.57,184.941,124.321,0.032,-,-,0.15,25.3,-,-,-,,Austpac Res NL,,0.038,0.4,0.037,0.038,0.038,0.034,12.48,0.07,0.031
AGD,103.807,2.742,1.536,0.046,-,-,-5.4,-,-,-,-,,Austral Gold,,0.27,1,0.28,0.30,0.28,0.26,4.56,0.305,0.09
AZX,3425.61,33.887,1.439,0.028,-,-,0.45,75.6,-,-,-,,Auzex Res,,0.34,1,0.34,0.35,0.355,0.33,3.75,0.365,0.09
AZXO,-,0.07,0.419,-,-,-,-,-,-,-,-,,  opt sep10,,0.008,,-,-,0.008,0.008,0.72,0.015,0.006
AZXOA,-,1.351,-,0.001,-,-,-,-,-,-,-,,  opt feb12,,0.15,,0.14,0.19,0.15,0.15,0.72,0.155,0.03
AVI,1110.22,22.558,13.573,0.026,-,-,-0.68,-,-,-,-,,Avalon Min,,0.20,2,0.20,0.21,0.20,0.18,11.83,0.297,0.109
AVB,1265485,1852.77,241.372,0.035,-,-,-0.24,-,-,-,-,,Avanco Res Ltd,,0.069,4.3,0.068,0.069,0.082,0.026,166.10,0.082,0.014
AVBOB,364943,545.613,41.22,0.012,-,-,-,-,-,-,-,,  opt apr12,,0.051,3.7,0.051,0.052,0.06,0.014,265.00,0.06,0.006
AVY,604,1.002,-,0.004,-,-,-,-,-,-,-,,Avenue Res Ltd,,0.215,-1,0.21,0.25,0.225,0.215,-3.73,0.25,0.215
AVA,2157.03,30.992,68.675,0.014,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.115,1.5,0.11,0.115,0.115,0.10,15.72,0.14,0.056
AVO,9491.8,269.962,188.405,0.934,0.93,3.5,20.82,15.4,-,-,-,,Avoca Res,,3.21,-13,3.13,3.21,3.39,3.10,-3.18,3.45,1.48
AVZ,1411.13,10.097,9.246,0.008,-,-,-1.9,-,-,-,-,,Avonlea Min,,0.11,-0.5,0.11,0.12,0.12,0.11,-3.63,0.17,0.07
AWE,8099.67,597.111,464.627,0.827,1.60,1.0,-5.55,-,-,-,-,,AWE Ltd,,1.585,-4.5,1.58,1.59,1.63,1.575,-2.04,3.17,1.465
AXC,135,8.16,11.239,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.013,,0.015,0.029,0.013,0.013,0.72,0.029,0.011
AVQ,1957.25,141.664,-,0.026,-,-,0.29,10.0,-,-,-,,Axiom Min Ltd cdi,,0.029,,0.026,0.029,0.029,0.026,0.72,0.045,0.011
AZH,6524.48,84.774,6.52,0.042,-,-,-1.03,-,-,-,-,,Azimuth Res Ltd,,0.15,3,0.15,0.155,0.15,0.12,25.72,0.15,0.044
AZM,6780.92,298.691,58.966,0.152,-,-,-2.5,-,-,-,-,,Azumah Res,,0.69,-2.5,0.68,0.69,0.745,0.665,-2.78,0.745,0.14
AZS,16823.6,365.586,62.888,0.026,-,-,-0.78,-,-,-,-,,Azure Min,,0.077,0.5,0.076,0.077,0.084,0.071,7.66,0.111,0.033
BAA,-,0.14,-,0.004,-,-,-,-,-,-,-,,Bailey Min,,0.21,,0.215,0.245,0.21,0.21,0.72,0.22,0.21
BND,269.16,18.189,9.832,0.1,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.78,0.5,0.78,0.80,0.84,0.78,1.36,0.97,0.45
BMN,2413.15,205.265,152.959,0.066,-,-,-4.76,-,-,-,-,,Bannerman Res,,0.325,-1.5,0.32,0.33,0.34,0.31,-3.70,1.33,0.24
BKP,51874.6,851.712,647.402,0.009,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.005,,0.004,0.005,0.005,0.004,0.72,0.009,0.003
BAR,1494.27,72.595,85.154,0.019,-,-,-1.89,-,-,-,-,,Barra Res,,0.06,0.4,0.059,0.06,0.064,0.057,7.86,0.165,0.045
BARO,-,1.317,9.765,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.004,0.005,0.005,0.72,0.02,0.001
BSE,1724.3,28.739,6.429,0.022,-,-,-4.38,-,-,-,-,,Base Res Ltd,,0.18,,0.18,0.20,0.205,0.18,0.72,0.205,0.065
BSM,1391.16,73.213,41.006,0.038,-,-,-0.3,-,-,-,-,,Bass Metals Ltd,,0.22,1,0.215,0.22,0.22,0.20,5.48,0.349,0.155
BAS,1326.42,103.339,28.184,0.008,-,-,-0.22,-,-,-,-,,Bass Strait Oil Co,,0.027,,0.027,0.028,0.028,0.026,0.72,0.056,0.022
BSR,2352.37,49.215,26.943,0.045,-,-,-1.33,-,-,-,-,,Bassari Res,,0.255,1.5,0.255,0.26,0.28,0.24,6.97,0.44,0.17
BTU,7662.66,171.113,15.337,0.097,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.43,4,0.45,0.365,0.455,0.38,10.97,0.455,0.065
BTUO,713.417,5.843,0.969,-,-,-,-,-,-,-,-,,  opt dec10,,0.16,3,0.13,0.25,0.18,0.11,23.79,0.18,0.007
BAU,8381.29,135.234,91.1,0.046,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.195,3,0.19,0.20,0.24,0.165,18.90,1.315,0.13
BCI,389.69,57.944,48.593,0.149,-,-,-1.7,-,-,-,-,,BC Iron Ltd,,1.78,-3.5,1.77,1.805,1.85,1.78,-1.21,2.23,1.00
BCD,566.686,120.469,73.817,0.061,0.09,1.6,-0.26,-,-,-,-,,BCD Res NL,,0.145,-1,0.14,0.15,0.155,0.14,-5.74,0.18,0.085
BPT,14379.5,1026.57,1273.83,0.732,-,-,3.12,21.5,1.75,1.78,2.61,p,Beach Energy Ltd,,0.67,-0.5,0.67,0.675,0.69,0.665,-0.02,1.04,0.595
BCN,48409.4,1740.7,1305.15,0.016,-,-,1.96,0.8,-,-,-,,Beacon Min,,0.016,-0.3,0.016,0.017,0.019,0.016,-15.07,0.035,0.014
BDR,20618.2,302.754,19.949,0.239,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.385,1.5,0.38,0.395,0.42,0.35,4.77,0.42,0.081
BDG,2495.45,167.073,235.807,0.112,0.17,1.3,2.2,10.0,0.5,4.40,2.27,,Bendigo Min Ltd,,0.22,-0.5,0.215,0.22,0.23,0.215,-1.51,0.285,0.175
BKY,1374.8,51.505,64.999,0.204,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.48,2,1.47,1.49,1.56,1.41,2.09,1.595,0.905
BKYO,171,5.938,0.369,0.009,-,-,-,-,-,-,-,,  opt may13,,0.71,6,0.71,0.80,0.78,0.69,9.95,0.85,0.40
BHP,58812.3,2998.98,2958.09,131.021,10.21,3.8,268.22,14.6,95.12,2.82,2.44,f,BHP Billiton Ltd,,39.04,14,39.00,39.05,39.24,38.48,1.08,44.93,35.58
BFE,204,41.046,9.656,0.01,-,-,-1.1,-,-,-,-,,Black Fire Min,,0.091,-0.8,0.092,0.099,0.099,0.091,-7.36,0.215,0.075
BLR,6873.61,189.207,574.626,0.015,-,-,-0.2,-,-,-,-,,Black Range Min,,0.024,-0.2,0.024,0.025,0.026,0.023,-6.98,0.068,0.022
BLRO,210,12.113,37.375,-,-,-,-,-,-,-,-,,  opt feb11,,0.004,0.1,0.003,0.005,0.004,0.003,34.05,0.039,0.003
