ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 17, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5316.4 at 2014-01-17T16:42:36. Report at Friday, January 17, 2014. Processed Saturday at 2014-01-18T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,275.710,1.654,.382,.026,-,-,-.92,-,-,-,-,,3D Oil,,.11,-.5,.105,.11,.12,.10,-4.35,.14,.075,,
DDD,348.070,.712,1.351,.007,-,-,-.12,-,-,-,-,,3D Res,,.029,-,.025,.029,.029,.02,-.00,.039,.012,,
ARH,18.862,.139,.526,.021,-,-,-4.70,-,-,-,-,,A'asian Resources,,.042,-.6,.042,.05,.042,.041,-12.50,.16,.021,,
AYC,6.667,.053,.013,.010,-,-,-.89,-,-,-,-,,A1 Gold,,.11,+1,.11,.13,.11,.10,+10.00,.274,.10,,
ABU,25948.8,56.325,42.069,.089,-,-,-.46,-,-,-,-,,ABM Res,,.027,+.3,.026,.027,.028,.025,+12.50,.047,.021,,
AJC,1965.35,3.266,14.632,.009,-,-,-.08,-,-,-,-,,Acacia Coal,,.01,-.1,.01,.011,.011,.01,-9.09,.023,.007,,
ACB,111.672,.394,.960,.013,-,-,-.93,-,-,-,-,,A-Cap Res,,.048,+.2,.049,.05,.05,.046,+4.35,.13,.042,,
ACS,150.006,.170,.012,.030,-,-,-.40,-,-,-,-,,Accent Res,,.165,-2,.165,.21,.185,.14,-10.81,.24,.14,,
AIV,-,.911,3.423,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.014,-,.012,.014,.013,.013,-.00,.021,.009,,
ADD,81.878,.082,.020,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.005,+.1,.005,.011,.005,.004,+25.00,.021,.002,,
ADN,229.759,.836,1.103,.014,-,-,-3.63,-,-,-,-,,Adelaide Res,,.06,-,.06,.062,.062,.06,-.00,.25,.036,,
ABY,348.930,.693,3.936,.119,1.59,.24,-.21,-,-,-,-,,Aditya Birla,,.38,+.5,.375,.38,.38,.37,+1.33,.60,.315,,
ADY,3536.91,5.043,1.508,.012,-,-,-2.90,-,-,-,-,,Admiralty Res,,.016,+.2,.016,.017,.017,.014,+14.28,.045,.014,,
AVD,-,-,3.529,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.00,.002,.001,,
ADX,1805.98,3.171,11.318,.010,-,-,-3.21,-,-,-,-,,ADX Energy,,.018,+.2,.016,.018,.018,.014,+12.50,.04,.012,,
AQR,35.000,.098,1.436,.023,-,-,-.04,-,-,-,-,,AEON Metals,,.125,-.5,.125,.15,.13,.125,-3.85,.335,.105,,
AFR,454.700,.789,8.902,.045,-,-,-3.86,-,-,-,-,,African Energy Res,,.105,+.5,.10,.11,.11,.099,+5.00,.175,.063,,
AGR,1465.27,2.936,.512,.012,-,-,-2.01,-,-,-,-,,Aguia Res,,.065,-.4,.065,.069,.07,.065,-5.80,.19,.045,,
AQG,2891.86,5.929,12.569,.248,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.55,+27,2.52,2.57,2.58,2.26,+11.84,4.401,1.94,,
AUQ,1094.05,2.563,7.276,.018,-,-,-2.84,-,-,-,-,,Alara Res,,.075,+1,.075,.085,.075,.062,+15.38,.205,.035,,
ALY,351.300,.596,1.047,.004,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.025,-,.025,.028,.027,.025,-.00,.146,.023,,
AYN,31028.1,152.991,27.151,.007,-,-,-.68,-,-,-,-,,Alcyone Res,,.001,-.1,.001,.002,.002,.001,-50.00,.030,.001,,
AYNO,-,-,.021,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,-.00,.02,.001,,
AYNOA,500.000,.500,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,-.00,.002,.001,,
AQI,-,-,.049,.005,-,-,-4.80,-,-,-,-,,Alicanto Min,,.22,-,.18,.21,.22,.22,-.00,.25,.145,,
ALK,1873.00,7.496,3.777,.158,-,-,19.00,2.2,-,-,-,,Alkane Res,,.425,+2.5,.425,.435,.435,.38,+6.25,.825,.245,,
AHQ,-,.003,.825,-,-,-,-.88,-,-,-,-,,Allegiance Coal,,.015,-,.015,.03,.015,.015,-.00,.06,.012,,
AHQO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.001,.001,.001,-.00,.01,.001,,
AGS,380.994,2.190,2.232,.049,-,-,-2.14,-,-,-,-,,Alliance Res,,.145,+.5,.14,.145,.15,.13,+3.57,.215,.093,,
AGE,154.435,.646,.675,.012,-,-,-.93,-,-,-,-,,Alligator Energy,,.057,+.2,.057,.067,.058,.055,+3.63,.085,.023,,
AYR,32252.2,52.193,3.823,.003,-,-,-.42,-,-,-,-,,Alloy Res,,.006,-.4,.006,.007,.011,.006,-40.00,.018,.003,,
AYM,-,-,-,.005,-,-,-.52,-,-,-,-,,Altuis Mining,,.009,-,.004,.018,.009,.009,-.00,.019,.005,,
AOH,518.819,2.724,8.580,.093,-,-,2.40,7.3,-,-,-,,Altona Min,,.175,-.5,.175,.18,.18,.175,-2.78,.26,.115,,
AJM,1119.83,2.556,1.277,.075,-,-,-.22,-,-,-,-,,Altura Min,,.165,-,.165,.17,.165,.155,-.00,.19,.076,,
