ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 8, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4716.0 at 2011-07-08T16:37:44. Report at Friday, July 8, 2011. Processed Saturday at 2011-07-09T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,150.000,9.530,18.271,.031,-,-,-.44,-,-,-,-,,3D Oil,,.155,+2,.14,.155,.155,.135,+13.35,.285,.125,,
DDD,54.150,12.987,8.662,.011,-,-,-.93,-,-,-,-,,3D Res,,.055,+.5,.05,.055,.055,.05,+8.54,.062,.02,,
ARH,284.362,15.583,14.653,.097,-,-,.57,38.6,-,-,-,,A'asian Resources,,.22,+1.5,.21,.22,.22,.20,+5.85,.63,.185,,
AAM,2042.74,90.423,93.072,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.032,+.3,.032,.035,.036,.03,+8.88,.185,.022,,
ABU,54668.9,1948.86,603.462,.110,-,-,.82,5.4,-,-,-,,ABM Res,,.044,+.5,.044,.046,.048,.039,+11.36,.058,.024,,
AII,266.333,4.043,1.185,.056,-,-,-1.98,-,-,-,-,,Abra Min,,.395,+.5,.39,.40,.395,.39,-.18,.40,.095,,
ACB,1423.07,90.730,32.744,.047,-,-,-2.10,-,-,-,-,,A-Cap Res,,.235,+3.5,.225,.235,.24,.20,+16.04,.76,.165,,
ACS,489.545,16.601,20.279,.062,-,-,-.69,-,-,-,-,,Accent Res,,.36,-,.355,.36,.37,.355,-1.46,.46,.15,,
AEX,32298.6,739.743,1603.52,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,-,.002,.003,.003,.002,-1.46,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,.005,.004,.004,-1.46,.004,.003,,
AIV,1090.00,87.521,16.075,.008,-,-,-1.06,-,-,-,-,,ActiveX,,.05,-,.047,.05,.052,.046,-1.46,.124,.038,,
AIVO,896.365,1.196,-,-,-,-,-,-,-,-,-,,  opt jul12,,.014,+.7,.014,.018,.014,.009,+98.54,.014,.007,,
ADU,1584.96,103.862,101.083,.279,-,-,-38.53,-,-,-,-,,Adamus Res,,.62,+4,.605,.62,.62,.565,+5.43,.895,.456,,
ADD,668.011,148.888,20.091,.009,.02,1.4,-.61,-,-,-,-,,Adavale Resources,,.028,-.2,.028,.029,.03,.028,-8.13,.042,.015,,
ADE,2680.50,112.144,45.634,.053,-,-,.37,36.5,-,-,-,,Adelaide Energy,,.135,+2,.13,.135,.14,.11,+15.93,.185,.06,,
ADN,449.500,23.455,31.747,.018,-,-,-.58,-,-,-,-,,Adelaide Res,,.125,+2.5,.12,.125,.125,.10,+23.54,.27,.092,,
ABY,2122.62,72.907,103.014,.500,1.69,.9,18.32,8.7,9.00,2.04,5.64,f,Aditya Birla,,1.595,+7.5,1.585,1.595,1.595,1.45,+3.47,1.95,.685,,
