ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:07 Friday 23/4/2010. Processed 20:03 Friday 23/4/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ALGO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar13,,-,,0.029,0.08,-,-,-,-,-
AUQ,100.264,3.245,3.389,0.01,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.12,,0.12,0.135,0.12,0.12,1.87,0.25,0.048
ALY,2836.64,34.676,1.527,0.049,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.655,-6,0.655,0.69,0.71,0.655,-6.52,1.27,0.05
ALYO,41,2.538,0.84,0.008,-,-,-,-,-,-,-,,  opt aug10,,0.39,-6,0.38,0.42,0.45,0.39,-11.46,0.96,0.002
AYN,4618.58,91.065,-,0.018,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.029,-0.1,0.029,0.03,0.03,0.028,-1.46,0.06,0.028
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,1.87,0.021,0.021
ALK,924.58,17.635,13.276,0.091,-,-,0.93,39.2,-,-,-,,Alkane Res Ltd,,0.365,,0.36,0.365,0.385,0.35,1.87,0.49,0.23
AGS,1049.68,29.129,29.321,0.155,-,-,-1.97,-,-,-,-,,Alliance Res,,0.455,-1.5,0.455,0.465,0.50,0.44,-1.32,0.98,0.40
ALD,3359.86,64.209,21.891,0.385,0.26,1.4,-3.42,-,-,-,-,,Allied Gold Ltd,,0.37,4,0.365,0.37,0.38,0.31,13.99,0.55,0.25
AYR,1815,9.286,3.159,0.003,-,-,-0.62,-,-,-,-,,Alloy Res,,0.032,-0.3,0.03,0.032,0.033,0.032,-6.70,0.042,0.018
AJM,667.956,8.984,3.628,0.054,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.275,-3,0.275,0.285,0.305,0.275,-7.96,0.37,0.067
AJMO,893.334,1.935,-,-,-,-,-,-,-,-,-,,  opt may10,,0.009,-0.8,0.007,0.009,0.017,0.009,-45.19,0.08,0.005
AWC,71332.6,1315.48,679.725,4.112,1.21,1.4,-1.2,-,2,-,1.19,f,Alumina Ltd,,1.685,-0.5,1.685,1.695,1.71,1.635,1.58,2.06,1.08
AMU,2524.12,39.844,6.937,0.07,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.23,-1,0.22,0.23,0.24,0.22,-2.29,0.43,0.20
AXZ,20,0.466,0.132,0.007,-,-,-2.85,-,-,-,-,,Amex Res,,0.13,-2,0.135,0.15,0.13,0.13,-11.46,0.25,0.085
AMX,1529.17,61.876,12.114,0.223,-,-,-7,-,-,-,-,,Ampella Min,,1.36,6,1.36,1.38,1.37,1.23,6.49,1.535,0.22
AMXO,43.758,2.203,0.463,0.017,-,-,-,-,-,-,-,,  opt jul10,,1.22,13,1.15,1.22,1.22,1.055,13.80,1.22,0.11
AHR,106.35,5.613,0.455,0.009,-,-,-2.05,-,-,-,-,,Anchor Res,,0.24,1,0.24,0.25,0.24,0.23,6.22,0.28,0.034
AHRNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AND,2247.7,27.118,39.874,1.564,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.32,20,3.27,3.32,3.45,3.14,8.28,3.45,1.45
ATM,4.3,0.008,0.011,2.48,0.10,13.0,0.7,185.7,2.94,0.24,2.26,,Aneka Tambang cdi  1:5,,1.30,16,1.25,-,1.30,1.30,15.91,1.30,0.97
AAR,2026.32,20.522,38.256,0.012,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.024,-0.3,0.024,0.026,0.028,0.024,-9.24,0.044,0.021
AGP,2.392,0.005,-,0.339,-,-,34.4,9.2,15.87,2.17,5.04,,Anglo Pacific Grp,,3.15,24,3.15,-,3.15,3.15,10.12,3.50,2.581
AGG,67.126,0.565,2.758,0.749,8.69,1.0,-99.23,-,3.87,-,0.46,,Anglogold Ashanti  5:1,,8.40,-15,8.30,8.40,8.59,8.10,0.12,11.00,7.65
AZZ,6782.24,109.108,7.327,0.216,-,-,-1.6,-,-,-,-,,Antares Energy,,0.78,2,0.775,0.78,0.805,0.70,4.50,0.885,0.075
AVM,84.17,2.161,0.606,0.039,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,4.12,-28,4.10,4.25,4.25,4.12,-4.49,4.56,1.24
AAL,269.762,1.605,0.739,0.007,-,-,1.53,4.1,-,-,-,,Apac Coal,,0.062,2.3,0.06,0.067,0.062,0.035,60.85,0.08,0.035
AXM,43303.2,1047.23,148.837,0.066,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.02,-0.2,0.02,0.021,0.023,0.02,-7.22,0.223,0.02
AXMO,15241.5,164.919,-,0.004,-,-,-,-,-,-,-,,  opt nov12,,0.006,,0.006,0.007,0.007,0.005,1.87,0.025,0.005
AZO,2115.67,23.368,-,0.071,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.85,11,0.81,0.85,0.85,0.67,16.74,0.85,0.35
AON,2799.2,7.611,0.778,0.02,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.17,-0.5,0.165,0.17,0.18,0.15,-0.98,0.40,0.15
AONO,24,0.304,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,0.5,0.02,-,0.02,0.015,35.21,0.02,0.012
AQP,7783.64,113.112,60.867,3.287,-,-,20.79,34.2,2.26,9.20,0.32,,Aquarius Platinum,,7.10,-39,7.01,7.15,7.48,6.99,-3.33,7.95,3.74
AQA,2447.96,66.327,19.958,3.39,-,-,-14.8,-,-,-,-,,Aquila Res,,10.52,2,10.50,10.60,10.95,10.16,2.06,11.38,2.855
ARU,1515.02,44.075,23.488,0.173,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.595,-1.5,0.585,0.595,0.61,0.58,-0.59,1.285,0.375
AAG,2888.75,32.227,0.328,0.042,-,-,-3.87,-,-,-,-,,Aragon Res,,0.205,,0.20,0.205,0.205,0.19,1.87,0.27,0.072
AAGO,436.507,1.158,0.118,-,-,-,-,-,-,-,-,,  opt sep10,,0.039,-0.1,0.005,0.035,0.04,0.039,-0.63,0.05,0.003
ARX,965.301,105.765,4.208,0.014,-,-,8.42,0.5,-,-,-,,ARC Explore Ltd,,0.04,,0.04,0.042,0.045,0.04,1.87,0.065,0.009
ARXO,-,4.063,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.003,,0.002,0.019,0.003,0.003,1.87,0.016,0.001
ARXOA,1343.2,31.767,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.011,-0.1,0.011,0.014,0.012,0.011,-6.46,0.026,0.009
AXE,54.995,4.535,1.42,0.01,-,-,-1.93,-,-,-,-,,Archer Explore,,0.15,1,0.14,0.15,0.15,0.13,9.02,0.21,0.052
ARD,1155.25,9.86,2.386,0.009,-,-,-3.42,-,-,-,-,,Argent Min,,0.21,4,0.20,0.21,0.22,0.17,25.40,0.23,0.10
ARDO,347.487,3.132,0.709,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.045,1.4,0.036,0.045,0.05,0.031,47.03,0.06,0.015
AXT,2246.38,25.147,2.877,0.005,-,-,0.76,8.7,-,-,-,,Argo Explore,,0.066,0.6,0.065,0.066,0.074,0.059,11.87,0.115,0.03
ARE,444.412,17.103,14.752,0.013,-,-,0.61,12.8,-,-,-,,Argonaut Res,,0.078,-0.4,0.078,0.084,0.082,0.077,-3.00,0.105,0.048
AGY,92.5,1.25,1.008,0.004,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.042,,0.042,0.045,0.042,0.041,1.87,0.13,0.031
AOE,13899.3,489.813,259.202,3.78,2.13,2.4,15.38,33.6,-,-,-,,Arrow Energy,,5.16,4,5.16,5.18,5.20,5.11,2.65,5.31,3.04
ARV,536.6,25.478,1.158,0.01,-,-,0.31,17.4,-,-,-,,Artemis Res,,0.054,-0.5,0.054,0.06,0.055,0.051,-6.60,0.199,0.034
ARVOB,143.546,2.684,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.021,-0.2,0.022,0.023,0.023,0.021,-6.82,0.058,0.019
ATN,2182.52,48.005,20.971,0.014,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.027,,0.027,0.028,0.028,0.024,1.87,0.099,0.006
AKM,7330.1,63.849,4.957,0.034,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.15,1,0.145,0.15,0.18,0.13,9.02,0.18,0.012
ARO,97022.7,1599.74,19.958,0.015,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.012,0.1,0.011,0.012,0.013,0.011,10.96,0.016,0.002
AROOB,9510.91,122.768,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.004,,0.004,0.005,0.005,0.003,1.87,0.007,0.001
AHN,106.02,3.572,1.615,0.006,-,-,-0.62,-,-,-,-,,Athena Res,,0.087,-0.3,0.087,0.095,0.087,0.08,-1.46,0.12,0.021
AHNOA,15,1.013,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.031,-,0.031,0.031,1.87,0.031,0.017
ATV,1870.92,22.811,7.05,0.021,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.052,-0.4,0.05,0.052,0.056,0.049,-5.27,0.10,0.04
ATVCD,32,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,-0.3,0.001,0.03,0.015,0.012,-18.13,0.03,0.011
ATVOA,133.588,2.368,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.008,-0.4,0.008,0.014,0.012,0.008,-31.46,0.045,0.008
AGO,14707.8,296.332,144.343,1.204,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.69,-11,2.69,2.70,2.90,2.66,-2.06,3.05,1.265
AXY,960.435,52.199,12.15,0.011,-,-,-0.88,-,-,-,-,,Atom Energy Ltd,,0.054,-0.4,0.051,0.055,0.056,0.051,-5.02,0.125,0.02
AXYO,-,3.079,0.73,-,-,-,-,-,-,-,-,,  opt oct10,,0.001,,0.001,0.007,0.001,0.001,1.87,0.01,0.001
ATQ,1132.2,19.208,1.724,0.016,-,-,-6.9,-,-,-,-,,Atomic Res,,0.165,-1,0.16,0.165,0.175,0.16,-3.84,0.185,0.092
ATQO,1037,1.364,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.03,-1,0.035,0.06,0.035,0.03,-23.13,0.04,0.001
ACZ,20,0.715,0.593,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.16,,0.16,0.19,0.16,0.16,1.87,0.26,0.125
ACZO,-,0.3,0.234,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.042,,0.03,0.06,0.042,0.042,1.87,0.09,0.03
ADX,10734.7,83.573,27.308,0.056,-,-,-0.89,-,-,-,-,,Audax Res,,0.195,2.5,0.195,0.20,0.205,0.17,16.58,0.205,0.073
AUK,1797.75,12.376,3.624,0.021,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.20,4.5,0.19,0.20,0.20,0.16,30.91,0.20,0.016
AUKO,139.444,1.264,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.025,0.8,0.025,0.045,0.025,0.01,48.93,0.03,0.009
AUJ,683.21,11.305,1.727,0.017,-,-,-0.66,-,-,-,-,,Augustus Min,,0.43,2.5,0.415,0.44,0.47,0.385,8.05,0.47,0.10
AUJO,193.485,0.193,-,0.008,-,-,-,-,-,-,-,,  opt jul10,,0.20,,0.19,0.20,0.215,0.07,-,0.215,0.07
AEE,732.322,36.776,1.388,0.017,-,-,-3.57,-,-,-,-,,Aura Energy,,0.205,-2.5,0.205,0.215,0.25,0.195,-9.00,0.33,0.08
AGU,2967.04,45.465,0.769,0.008,-,-,-4.35,-,-,-,-,,Aurium Res,,0.026,0.1,0.026,0.027,0.027,0.024,5.87,0.075,0.017
AGUO,-,0.718,2.25,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,1.87,0.01,0.001
AGUOA,-,7.5,-,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.01,,0.01,0.019,0.01,0.01,1.87,0.025,0.008
ARM,1408.87,32.274,1.374,0.098,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,1.14,4,1.16,1.15,1.16,1.01,5.51,1.26,0.08
AUT,4838.74,28.83,4.737,0.127,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.58,9,0.55,0.58,0.58,0.485,20.24,0.58,0.11
AXO,2829.18,158.62,12.022,0.169,-,-,-7.57,-,-,-,-,,Aurox Res,,0.87,-2.5,0.86,0.87,0.935,0.85,-0.92,0.985,0.21
AUC,374.324,14.515,-,0.011,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.19,,0.18,0.19,0.195,0.18,1.87,0.248,0.155
AUCO,420,8.495,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.061,-0.9,0.061,0.07,0.061,0.061,-10.98,0.07,0.036
AOA,41,1.325,0.278,0.008,-,-,0.86,25.6,-,-,-,,Ausmon Resources,,0.22,-0.5,0.225,0.25,0.225,0.22,-0.35,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.006,-,-,-,-,-,-
AQD,3086.99,15.377,17.525,0.039,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.17,,0.17,0.18,0.20,0.17,1.87,0.20,0.105
AQR,2395.55,142.68,1.47,0.081,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.63,6,0.625,0.65,0.66,0.545,12.40,0.79,0.032
ABZ,502.653,10.322,-,0.011,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.365,-0.5,0.365,0.38,0.38,0.33,0.52,0.49,0.25
AGV,250,4.118,0.38,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.027,-0.8,0.027,0.035,0.037,0.027,-20.98,0.10,0.018
AKA,675.611,11.074,-,0.009,-,-,-,-,-,-,-,,Aust Min Min,,0.20,1.5,0.205,0.22,0.205,0.185,9.98,0.235,0.175
AKAO,-,-,-,-,-,-,-,-,-,-,-,,  optoct11d,,-,,0.038,-,-,-,-,-,-
AUZ,59776.2,1649.72,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,-0.1,0.001,0.002,0.002,0.001,-48.13,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,1.87,0.001,0.001
AOC,44.75,2.351,0.741,0.007,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.13,-2,0.11,0.13,0.15,0.105,-11.46,0.16,0.056
AOCOA,21,1.979,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.027,-0.3,0.025,-,0.03,0.027,-8.13,0.03,0.012
AOM,300,20.859,3.331,0.009,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.004,,0.004,0.005,0.004,0.004,1.87,0.009,0.003
ARW,2804.41,79.255,22.353,0.011,0.01,1.7,-1.56,-,-,-,-,,Aust Renewable,,0.017,,0.017,0.018,0.017,0.015,1.87,0.033,0.006
AOK,3496.7,69.486,6.344,0.03,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.175,0.5,0.17,0.175,0.185,0.165,4.81,0.216,0.098
AKK,7443.33,244.811,3.443,0.014,-,-,-2.49,-,-,-,-,,Austin Explore,,0.047,-0.2,0.047,0.048,0.051,0.047,-2.21,0.096,0.025
AKKO,965,53.888,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.013,-0.1,0.013,0.016,0.014,0.013,-5.27,0.031,0.012
APG,3205.84,103.817,28.96,0.033,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.041,-0.1,0.041,0.043,0.043,0.04,-0.51,0.07,0.029
AAF,52618.2,369.902,46.088,0.007,-,-,-0.14,-,-,-,-,,Austral Africa Res,,0.002,,0.002,0.003,0.002,0.002,1.87,0.007,0.001
AGD,85.05,1.026,0.144,0.025,-,-,6.17,2.4,-,-,-,,Austral Gold,,0.145,2.5,0.15,0.17,0.15,0.12,22.71,0.18,0.065
AZX,29.816,0.935,0.407,0.009,-,-,-3.35,-,-,-,-,,Auzex Res,,0.18,,0.145,0.18,0.18,0.18,1.87,0.26,0.11
AZXO,-,0.02,0.021,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.008,0.009,0.009,1.87,0.024,0.006
AVI,423.852,12.227,2.057,0.03,-,-,-0.68,-,-,-,-,,Avalon Min,,0.225,1,0.22,0.225,0.23,0.21,6.52,0.297,0.072
AVB,15057.5,228.975,0.823,0.008,-,-,1.23,2.2,-,-,-,,Avanco Res Ltd,,0.027,0.1,0.026,0.027,0.031,0.025,5.72,0.044,0.011
AVBN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AVBO,6805,18.625,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,-0.1,-,0.001,0.002,0.001,-48.13,0.15,0.001
AVBOB,4467.01,79.301,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.017,0.1,0.017,0.019,0.019,0.015,8.12,0.027,0.004
AVBOC,-,-,-,-,-,-,-,-,-,-,-,,  optapr12d,,-,,0.008,-,-,-,-,-,-
AVA,110,8.522,16.172,0.01,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.082,0.2,0.075,0.08,0.082,0.08,4.37,0.215,0.056
AVO,5723.79,106.834,77.192,0.645,0.79,2.8,12.49,17.9,-,-,-,,Avoca Res,,2.23,6,2.21,2.26,2.37,2.11,4.64,2.37,1.46
AVZ,525,4.59,2.253,0.006,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.10,-1,0.10,0.11,0.11,0.10,-7.22,0.17,0.04
AWE,17018.2,217.782,142.612,1.346,1.74,1.5,1.43,180.4,-,-,-,,AWE Ltd,,2.58,-5,2.57,2.58,2.68,2.55,-0.03,3.17,2.17
AXC,-,2.815,5.622,0.002,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.022,,0.022,0.027,0.022,0.022,1.87,0.04,0.018
AXCO,-,2.51,1.008,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.002,0.001,0.001,1.87,0.006,0.001
AVQ,4190.42,81.637,-,0.023,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.029,0.1,0.028,0.029,0.029,0.025,5.44,0.045,0.011
AZM,5762.12,125.744,6.426,0.081,-,-,-2.5,-,-,-,-,,Azumah Res,,0.435,-3.5,0.425,0.435,0.46,0.425,-5.57,0.53,0.09
AZS,70889.6,94.015,10.803,0.012,-,-,-0.78,-,-,-,-,,Azure Min,,0.05,1.5,0.05,0.052,0.065,0.035,44.73,0.075,0.034
BND,587.408,11.245,1.539,0.111,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.87,,0.87,0.92,0.92,0.83,1.87,0.97,0.18
BMN,5771.01,107.352,52.758,0.094,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.465,-2.5,0.455,0.465,0.48,0.455,-3.23,1.485,0.41
BKP,8979.66,371.737,-,0.007,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.004,-0.1,0.004,0.005,0.005,0.004,-18.13,0.03,0.003
BAR,1685.77,19.952,11.755,0.033,-,-,-1.89,-,-,-,-,,Barra Res,,0.105,0.8,0.10,0.105,0.12,0.10,10.12,0.22,0.057
BARO,260,0.6,2.665,-,-,-,-,-,-,-,-,,  opt dec10,,0.008,,0.008,0.014,0.008,0.008,1.87,0.029,0.004
BSE,172,5.835,1.537,0.003,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.095,1,0.091,0.095,0.095,0.085,13.64,0.155,0.051
BSM,1770.65,40.178,16.559,0.039,-,-,13.32,1.7,-,-,-,,Bass Metals Ltd,,0.23,1,0.225,0.23,0.23,0.21,6.42,0.349,0.155
BSMOA,-,0.204,0.084,-,-,-,-,-,-,-,-,,  opt apr10,,0.01,,-,-,0.01,0.01,1.87,0.08,0.01
BAS,861.1,61.897,4.506,0.011,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.037,,0.035,0.037,0.037,0.035,1.87,0.068,0.019
BSR,1037.51,18.273,7.403,0.044,-,-,-1.33,-,-,-,-,,Bassari Res,,0.32,1,0.32,0.325,0.325,0.30,5.10,0.44,0.057
BTV,4187.63,29.715,14.178,0.044,-,-,0.3,95.0,-,-,-,,Batavia Min,,0.285,,0.285,0.29,0.375,0.275,1.87,0.375,0.08
BTVO,822.925,8.213,1.216,0.009,-,-,-,-,-,-,-,,  opt jun12,,0.155,-2.5,0.155,0.165,0.21,0.15,-12.02,0.21,0.02
BTU,6698.6,30.651,0.109,0.012,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.12,3.7,0.115,0.12,0.125,0.08,46.45,0.155,0.045
BTUO,-,0.05,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.01,0.05,0.007,0.007,1.87,0.05,0.007
BAU,7747.99,55.476,21.004,0.11,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.47,9.5,0.455,0.47,0.485,0.355,27.21,1.345,0.26
BCI,3906.8,33.108,5.892,0.167,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.99,8,1.99,1.995,2.09,1.79,6.06,2.23,0.459
BCD,1921.69,19.805,24.779,0.036,0.09,1.0,3.05,2.9,-,-,-,,BCD Res NL,,0.088,-0.3,0.087,0.09,0.095,0.088,-1.42,0.185,0.088
BPT,33058,463.232,552.705,0.903,1.27,0.7,16.05,5.2,1.75,9.17,2.10,p,Beach Energy Ltd,,0.835,5.5,0.83,0.835,0.84,0.76,8.92,1.04,0.655
BPTO,333.374,27.835,28.839,-,-,-,-,-,-,-,-,,  opt jun10,,0.002,,0.002,0.003,0.003,0.002,1.87,0.037,0.001
BCN,17863.5,1291.9,78.191,0.02,-,-,1.96,1.4,-,-,-,,Beacon Min,,0.027,-0.1,0.027,0.028,0.028,0.027,-1.70,0.035,0.008
