ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 8, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4989.4 at 2013-02-08T16:50:35. Report at Friday, February 8, 2013. Processed Saturday at 2013-02-09T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,294.716,.830,1.516,.024,-,-,-3.38,-,-,-,-,,3D Oil,,.10,-,.07,.10,.10,.09,-.96,.14,.06,,
DDD,599.719,2.013,4.412,.007,-,-,-.34,-,-,-,-,,3D Res,,.031,-.9,.031,.039,.04,.029,-23.46,.046,.023,,
ARH,111.210,1.120,1.110,.035,-,-,-1.26,-,-,-,-,,A'asian Resources,,.071,+.1,.07,.071,.072,.07,+.47,.215,.06,,
AYC,39.333,.071,-,.016,-,-,-,-,-,-,-,,A1 Gold,,.27,-,.20,.27,.27,.27,-.96,.30,.20,,
ABU,79088.5,173.741,244.238,.144,-,-,-.41,-,-,-,-,,ABM Res,,.044,+.3,.043,.045,.047,.041,+6.36,.065,.035,,
AJC,960.238,18.603,32.369,.016,-,-,-.29,-,-,-,-,,Acacia Coal,,.018,-.2,.018,.02,.02,.018,-10.96,.056,.013,,
ACB,207.544,3.227,9.433,.025,-,-,-2.00,-,-,-,-,,A-Cap Res,,.11,-.5,.11,.12,.12,.11,-5.31,.275,.10,,
ACS,60.000,.146,61.855,.043,-,-,-.91,-,-,-,-,,Accent Res,,.24,+2,.20,.25,.24,.22,+8.13,.335,.20,,
AIV,499.800,5.666,3.352,.003,-,-,-.59,-,-,-,-,,ActiveX,,.014,-,.014,.017,.015,.013,-.96,.025,.013,,
ADD,850.000,1.176,7.068,.006,-,-,-.58,-,-,-,-,,Adavale Resources,,.019,+.4,.015,.018,.019,.017,+25.71,.021,.012,,
ADN,570.329,3.787,4.631,.008,-,-,-.68,-,-,-,-,,Adelaide Res,,.041,-.1,.041,.044,.042,.04,-3.34,.115,.035,,
