ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 10, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5316.3 at 2014-01-10T16:39:06. Report at Friday, January 10, 2014. Processed Saturday at 2014-01-11T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,840.000,1.379,.222,.027,-,-,-.92,-,-,-,-,,3D Oil,,.115,-,.105,.12,.125,.11,+.66,.14,.075,,
DDD,253.825,.364,1.026,.007,-,-,-.12,-,-,-,-,,3D Res,,.029,+.5,.023,.029,.029,.022,+21.50,.04,.012,,
ARH,118.741,.120,.203,.023,-,-,-4.70,-,-,-,-,,A'asian Resources,,.048,-.2,.041,.058,.051,.048,-3.34,.16,.021,,
AYC,46.819,.047,.004,.009,-,-,-.89,-,-,-,-,,A1 Gold,,.10,-3,.10,.13,.13,.10,-22.41,.274,.10,,
ABU,24869.6,30.376,21.388,.079,-,-,-.46,-,-,-,-,,ABM Res,,.024,+.2,.024,.025,.026,.022,+9.75,.047,.021,,
AJC,470.384,1.300,11.650,.010,-,-,-.08,-,-,-,-,,Acacia Coal,,.011,-.1,.01,.011,.012,.011,-7.67,.023,.007,,
ACB,236.022,.282,.435,.012,-,-,-.93,-,-,-,-,,A-Cap Res,,.046,+.1,.046,.065,.046,.045,+2.89,.13,.042,,
ACS,20.000,.020,-,.033,-,-,-.40,-,-,-,-,,Accent Res,,.185,-,.185,.21,.185,.185,+.66,.24,.15,,
AIV,160.594,.911,.355,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.014,-.1,.012,.021,.014,.013,-6.00,.021,.009,,
ADD,-,-,-,.001,-,-,-1.38,-,-,-,-,,Adavale Resources,,.004,-,.003,.011,.004,.004,+.66,.021,.002,,
ADN,497.858,.607,.743,.014,-,-,-3.63,-,-,-,-,,Adelaide Res,,.06,-.2,.06,.061,.064,.06,-2.56,.25,.036,,
ABY,302.436,.344,2.520,.118,1.59,.24,-.21,-,-,-,-,,Aditya Birla,,.375,+3,.35,.38,.375,.345,+9.36,.60,.315,,
ADY,1030.68,1.506,.603,.010,-,-,-2.90,-,-,-,-,,Admiralty Res,,.014,-.2,.014,.016,.016,.014,-11.84,.045,.014,,
AVD,-,-,.250,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,+.66,.002,.001,,
ADX,765.000,1.365,8.446,.009,-,-,-3.21,-,-,-,-,,ADX Energy,,.016,+.1,.015,.017,.016,.015,+7.33,.04,.012,,
AQR,62.534,.063,1.106,.024,-,-,-.04,-,-,-,-,,AEON Metals,,.13,-,.13,.15,.13,.13,+.66,.335,.10,,
AFR,282.630,.335,1.626,.043,-,-,-3.86,-,-,-,-,,African Energy Res,,.10,-1,.10,.11,.11,.10,-8.43,.19,.063,,
AGR,1255.30,1.470,.147,.013,-,-,-2.01,-,-,-,-,,Aguia Res,,.069,+.9,.069,.07,.07,.052,+15.66,.19,.045,,
AQG,1496.38,3.037,7.087,.222,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.28,-24,2.22,2.29,2.50,2.22,-8.86,4.401,1.94,,
AUQ,469.720,1.469,5.967,.016,-,-,-2.84,-,-,-,-,,Alara Res,,.065,+.5,.057,.065,.065,.06,+9.00,.205,.035,,
ALY,237.025,.245,.522,.004,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.025,-.2,.025,.035,.027,.025,-6.74,.146,.023,,
AYN,104286,121.963,8.513,.014,-,-,-.68,-,-,-,-,,Alcyone Res,,.002,-,.001,.002,.002,.001,+.66,.030,.001,,
AYNO,-,-,.021,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,+.66,.02,.001,,
AYNOA,-,-,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,+.66,.002,.001,,
AQI,-,-,.039,.005,-,-,-4.80,-,-,-,-,,Alicanto Min,,.22,-,.18,.21,.22,.22,+.66,.25,.145,,
ALK,4971.58,5.623,2.448,.149,-,-,19.00,2.1,-,-,-,,Alkane Res,,.40,+6,.395,.40,.405,.34,+18.31,.825,.245,,
AHQ,-,.003,.687,-,-,-,-.88,-,-,-,-,,Allegiance Coal,,.015,-,.015,.03,.015,.015,+.66,.06,.012,,
AHQO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.001,.001,.001,+.66,.01,.001,,
AGS,600.782,1.809,1.143,.048,-,-,-2.14,-,-,-,-,,Alliance Res,,.14,+.5,.135,.145,.15,.125,+4.37,.22,.093,,
AGE,491.788,.492,.312,.011,-,-,-.93,-,-,-,-,,Alligator Energy,,.055,+.5,.055,.06,.055,.053,+10.66,.085,.023,,
AYR,18550.7,19.941,1.850,.004,-,-,-.42,-,-,-,-,,Alloy Res,,.01,+.4,.009,.01,.01,.007,+67.33,.018,.003,,
AYM,-,-,-,.005,-,-,-.52,-,-,-,-,,Altuis Mining,,.009,-,.005,.018,.009,.009,+.66,.019,.005,,
AOH,2087.16,2.205,2.355,.096,-,-,2.40,7.5,-,-,-,,Altona Min,,.18,+1.5,.175,.18,.195,.17,+9.75,.28,.115,,
AJM,1226.05,1.436,.438,.075,-,-,-.22,-,-,-,-,,Altura Min,,.165,+2.5,.16,.165,.165,.15,+18.52,.19,.076,,
AWC,47489.8,60.198,115.586,3.129,1.01,1.10,-1.92,-,-,-,-,,Alumina,,1.115,+1,1.115,1.12,1.142,1.092,+1.57,1.405,.89,,
AQO,514.500,.554,2.000,.022,-,-,-3.78,-,-,-,-,,Ambassador Oil & Gas,,.155,+1.5,.15,.165,.165,.14,+11.38,.275,.13,,
AXZ,20.113,.023,.158,.106,-,-,-4.51,-,-,-,-,,Amex Res,,1.33,+3,1.33,1.35,1.33,1.30,+2.97,1.73,.92,,
AMX,6612.77,6.990,8.899,.036,-,-,-10.56,-,-,-,-,,Ampella Min,,.145,+.5,.14,.145,.14,.13,+4.37,.42,.075,,
AEK,8.063,.159,.619,.015,-,-,-.60,-,-,-,-,,Anatolia Energy,,.068,+.3,.068,.075,.068,.065,+5.28,.10,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.003,-,.002,.002,+.66,.002,.002,,
AHR,-,-,-,.010,-,-,-2.61,-,-,-,-,,Anchor Res,,.19,-,.05,.195,.19,.19,+.66,.19,.19,,
ATM,-,-,-,.001,-,-,5.18,-,2.11,2.45,-,,Aneka Tambang,,-,-,-,-,1.079,1.079,+.66,1.25,1.079,,
AAR,164.231,.164,9.122,.003,-,-,-1.70,-,-,-,-,,Anglo Aust Res,†,.034,-.3,.028,.034,.037,.034,-7.44,.09,.004,,
AGG,52.269,.053,.022,.259,8.89,.33,-401.41,-,2.72,-,.94,,Anglogold Ashanti,,2.90,+16,2.50,2.90,2.90,2.65,+6.50,5.83,2.49,,
AWV,313.500,.314,1.873,.003,-,-,-8.67,-,-,-,-,,Anova Metals,,.02,-,.02,.021,.02,.019,+.66,.079,.019,,
AZZ,1416.45,4.877,1.651,.131,-,-,5.50,9.4,-,-,-,,Antares Energy,,.515,-2,.51,.525,.535,.515,-3.08,.585,.27,,
AZY,291.960,.292,20.410,.006,-,-,-1.10,-,-,-,-,,Antipa Min,,.03,-,.026,.03,.03,.026,+.66,.255,.024,,
AZYOA,-,-,5.232,-,-,-,-,-,-,-,-,,  opt dec14,,.006,-,.002,.005,.006,.006,+.66,.155,.006,,
AOM,6936.57,8.011,-,.004,-,-,-9.20,-,-,-,-,,AO Energy,,.026,-.1,.026,.028,.033,.024,-3.04,.052,.002,,
AAL,-,-,.025,-,-,-,-.11,-,-,-,-,,APAC Coal,,.004,-,.002,.027,.004,.004,+.66,.004,.002,,
AQQ,467.037,.467,.943,.006,-,-,-.54,-,-,-,-,,Aphrodite Gold,,.025,-,.021,.025,.027,.019,+.66,.088,.019,,
AOP,312.416,.412,.245,.002,-,-,-2.13,-,-,-,-,,Apollo Cons,,.044,+.4,.04,.049,.045,.04,+10.66,.14,.021,,
AON,40.000,.040,.372,.007,-,-,-.56,-,-,-,-,,Apollo Minerals,,.02,+.1,.019,.02,.02,.019,+5.93,.08,.018,,
AQP,951.219,1.200,11.769,.351,-,-,-65.91,-,-,-,-,,Aquarius Platinum,,.72,-2,.71,.745,.75,.71,-2.04,1.20,.535,,
AQA,1832.29,2.101,5.017,.972,-,-,77.10,3.1,-,-,-,,Aquila Res,,2.36,+15,2.28,2.40,2.36,2.14,+7.45,3.27,1.63,,
ARU,1132.17,2.042,6.579,.035,-,-,-2.80,-,-,-,-,,Arafura Resources,,.08,-.1,.08,.081,.084,.078,-.57,.22,.062,,
ARX,4916.58,5.596,5.029,.005,-,-,-.06,-,-,-,-,,ARC Explore,,.006,-,.006,.007,.007,.005,+.66,.009,.002,,
AXE,462.605,.507,.476,.014,-,-,-.44,-,-,-,-,,Archer Explore,,.165,-2,.165,.17,.19,.165,-10.15,.25,.11,,
ARD,30.889,.231,.475,.007,-,-,-2.40,-,-,-,-,,Argent Minerals,,.048,-.1,.048,.05,.048,.048,-1.38,.105,.027,,
AVK,537.300,.572,-,.004,-,-,-7.42,-,-,-,-,,Argentina Min,,.022,-.1,.022,.023,.025,.02,-3.68,.08,.008,,
