ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 14, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5347.1 at 2014-03-14T16:46:36. Report at Friday, March 14, 2014. Processed Saturday at 2014-03-15T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,216.166,3.893,1.238,.021,-,-,-.92,-,-,-,-,,3D Oil,,.09,-2.5,.09,.10,.10,.09,-19.37,.14,.075,,
DDD,-,2.474,2.648,.007,-,-,-.24,-,-,-,-,,3D Res,,.028,-,.022,.026,.028,.028,+2.37,.036,.012,,
ARH,208.865,2.252,2.641,.015,-,-,-4.70,-,-,-,-,,A'asian Resources,,.031,-.1,.031,.034,.033,.031,-.75,.16,.021,,
AYC,23.162,.444,.328,.012,-,-,-.82,-,-,-,-,,A1 Gold,,.12,-.5,.097,.11,.12,.12,-1.63,.215,.085,,
ABU,32612.0,249.378,298.608,.082,-,-,-.22,-,-,-,-,,ABM Res,,.025,-.2,.025,.026,.027,.025,-5.04,.046,.021,,
AJC,1230.50,14.565,33.803,.009,-,-,-.08,-,-,-,-,,Acacia Coal,,.01,-,.009,.01,.01,.01,+2.37,.017,.007,,
ACB,1052.24,8.198,6.820,.020,-,-,-.93,-,-,-,-,,A-Cap Res,,.075,-.1,.065,.072,.08,.063,+1.06,.115,.042,,
ACS,32.547,.336,.234,.038,-,-,-.40,-,-,-,-,,Accent Res,,.21,+2.5,.195,.21,.21,.185,+15.89,.23,.14,,
AIV,2882.98,5.947,8.425,.009,-,-,-1.23,-,-,-,-,,ActiveX,,.017,+.2,.017,.018,.017,.015,+15.71,.021,.01,,
ADD,-,.905,2.664,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.005,-,.004,.013,.005,.005,+2.37,.016,.002,,
