ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4574.1 at 16:41 18/6/2010  Report at 19:06 Friday 18/6/2010. Processed 20:19 Friday 18/6/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AWC,54042.3,2177.59,1706.99,3.941,1.21,1.3,-1.2,-,2,-,1.24,f,Alumina Ltd,,1.615,5,1.61,1.615,1.635,1.55,1.92,2.06,1.285
AMU,15598.5,70.945,16.336,0.07,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.23,5,0.23,0.235,0.255,0.175,26.50,0.38,0.175
AXZ,8.3,1.416,0.437,0.007,-,-,-2.85,-,-,-,-,,Amex Res,,0.14,0.5,0.14,0.155,0.155,0.14,2.43,0.25,0.09
AMX,1317.9,87.582,27.173,0.277,-,-,-7,-,-,-,-,,Ampella Min,,1.68,6,1.68,1.70,1.73,1.575,2.43,1.94,0.275
AMXO,14,2.403,1.095,0.019,-,-,-,-,-,-,-,,  opt jul10,,1.50,-10,1.36,-,1.60,1.50,-7.52,1.755,0.13
AHR,65,7.414,1.306,0.006,-,-,-2.05,-,-,-,-,,Anchor Res,,0.155,,0.145,0.155,0.155,0.155,-1.27,0.28,0.046
AND,2807.38,43.72,56.681,1.639,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.48,15,3.46,3.50,3.53,3.32,3.23,3.58,1.68
ATM,-,0.012,0.011,2.289,0.10,12.0,0.7,171.4,2.94,0.24,2.45,,Aneka Tambang cdi,,1.20,,1.20,-,1.20,1.20,-1.27,1.30,1.00
AAR,5241.57,79.579,90.711,0.017,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.034,0.6,0.031,0.034,0.034,0.029,20.15,0.044,0.018
AGP,-,0.008,-,0.302,-,-,34.4,8.2,14.64,2.35,5.21,,Anglo Pacific Grp,,2.81,,-,-,2.81,2.81,-1.27,3.50,2.581
AGG,19.695,1.784,3.956,0.911,8.69,1.2,-99.23,-,3.87,-,0.38,,Anglogold Ashanti,,10.21,3,9.50,10.21,10.21,9.86,-0.98,10.50,7.65
AZZ,4458.63,164.325,47.478,0.178,-,-,-1.6,-,-,-,-,,Antares Energy,,0.645,7.5,0.645,0.655,0.65,0.55,11.88,0.885,0.21
AVM,96.71,3.133,3.071,0.034,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.68,38,3.30,3.75,3.68,3.35,10.24,4.56,1.50
AAL,-,1.893,1.149,0.004,-,-,1.53,2.7,-,-,-,,Apac Coal,,0.041,,0.036,0.04,0.041,0.041,-1.27,0.08,0.035
AXM,57072.7,1634.79,373.502,0.07,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.021,,0.021,0.022,0.023,0.02,-1.27,0.154,0.014
AXMO,1235.1,219.988,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,,0.005,0.006,0.006,0.005,-1.27,0.025,0.005
AZO,304.681,28.524,-,0.05,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.60,,0.57,0.63,0.64,0.57,-1.27,0.87,0.35
AON,118,12.189,4.242,0.016,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.14,-1,0.14,0.15,0.15,0.135,-7.94,0.40,0.10
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.006,-,0.02,0.02,-1.27,0.025,0.012
AQP,9427.66,181.64,97.578,3.056,-,-,20.79,31.7,2.26,9.20,0.34,,Aquarius Platinum,,6.60,33,6.58,6.64,6.62,6.16,3.99,7.95,3.74
AQA,2147.25,91.507,44.754,2.923,-,-,-14.8,-,-,-,-,,Aquila Res,,9.07,35,8.91,9.11,9.21,8.59,2.74,11.38,4.545
ARU,2104.18,63.377,52.257,0.142,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.49,8.5,0.485,0.49,0.50,0.395,19.71,1.285,0.38
AAG,646.389,51.877,1.057,0.045,-,-,-3.87,-,-,-,-,,Aragon Res,,0.22,1.5,0.22,0.225,0.23,0.20,6.04,0.27,0.072
AAGO,62.743,2.549,0.57,-,-,-,-,-,-,-,-,,  opt sep10,,0.025,1.5,0.015,0.02,0.025,0.01,148.70,0.05,0.003
ARX,1353.23,121.971,12.883,0.008,-,-,8.42,0.3,-,-,-,,ARC Explore Ltd,,0.024,-0.3,0.023,0.025,0.028,0.021,-12.39,0.065,0.014
ARXO,-,4.086,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.002,,0.002,0.008,0.002,0.002,-1.27,0.016,0.001
ARXOA,729.662,42.921,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.004,,0.004,0.006,0.004,0.004,-1.27,0.026,0.004
AXE,35,5.083,2.359,0.006,-,-,-1.93,-,-,-,-,,Archer Explore,,0.10,-1,0.09,0.10,0.11,0.10,-10.37,0.21,0.056
ARD,-,12.016,6.372,0.006,-,-,-3.42,-,-,-,-,,Argent Min,,0.155,,0.12,0.155,0.155,0.155,-1.27,0.23,0.10
ARDO,-,4.826,2.036,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.03,,0.012,0.04,0.03,0.03,-1.27,0.06,0.015
AXT,202.18,33.765,6.263,0.003,-,-,0.76,5.4,-,-,-,,Argo Explore,,0.041,0.1,0.038,0.045,0.042,0.038,1.23,0.115,0.03
ARE,138.345,22.335,30.242,0.01,-,-,0.61,10.2,-,-,-,,Argonaut Res,,0.062,0.2,0.059,0.064,0.062,0.061,2.06,0.105,0.048
AGY,315.345,3.35,1.618,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.018,-0.5,0.018,0.031,0.023,0.018,-23.01,0.13,0.018
AOE,10287.8,775.404,478.885,3.604,2.13,2.3,15.38,32.0,-,-,-,,Arrow Energy,,4.92,4,4.88,4.93,4.92,4.85,-0.46,5.31,3.04
ARV,795.961,38.157,2.533,0.008,-,-,0.31,13.9,-,-,-,,Artemis Res,,0.043,,0.034,0.049,0.043,0.04,-1.27,0.199,0.039
ARVOB,-,5.558,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.013,,0.008,0.016,0.013,0.013,-1.27,0.058,0.01
ATN,4320.04,69.531,35.551,0.01,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.019,-0.2,0.019,0.02,0.023,0.018,-10.80,0.099,0.01
AKM,10941.3,110.153,10.123,0.029,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.105,,0.09,0.10,0.105,0.09,-1.27,0.18,0.015
ARO,6765.4,1944.66,33.05,0.007,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.005,-0.1,0.005,0.006,0.006,0.005,-17.94,0.016,0.005
AROOB,2299.5,163.148,15.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.001,0.003,0.002,0.002,-1.27,0.007,0.002
AHN,-,4.448,2.049,0.005,-,-,-0.62,-,-,-,-,,Athena Res,,0.07,,0.053,0.07,0.07,0.07,-1.27,0.12,0.035
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.012,0.031,0.031,0.031,-1.27,0.031,0.017
ATV,4229.27,37.139,38.505,0.015,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.038,-0.3,0.038,0.039,0.041,0.035,-8.59,0.10,0.035
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-1.27,0.03,0.011
ATVOA,62.12,2.545,11.462,-,-,-,-,-,-,-,-,,  opt jan11,,0.008,,0.008,0.012,0.008,0.008,-1.27,0.045,0.008
AGO,16882.7,517.476,226.758,1.018,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.15,22.5,2.14,2.15,2.16,1.925,10.41,3.05,1.475
ATQ,474.867,27.919,2.873,0.016,-,-,-6.9,-,-,-,-,,Atomic Res,,0.165,-1,0.165,0.17,0.18,0.165,-6.99,0.185,0.092
ATQO,17.5,1.87,0.348,-,-,-,-,-,-,-,-,,  opt aug11,,0.02,,0.02,0.045,0.02,0.02,-1.27,0.04,0.01
ACZ,-,0.998,0.847,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.16,0.19,0.18,0.18,-1.27,0.26,0.12
ACZO,-,0.472,0.32,-,-,-,-,-,-,-,-,,  opt sep12,,0.03,,0.03,0.05,0.03,0.03,-1.27,0.09,0.03
AUK,665,16.831,5.039,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.18,,0.18,0.19,0.185,0.165,-1.27,0.25,0.016
AUKO,-,2.224,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.005,,-,0.005,0.005,0.005,-1.27,0.045,0.005
AUJ,243.688,14.585,1.914,0.009,-,-,-0.66,-,-,-,-,,Augustus Min,,0.23,-5.5,0.235,0.27,0.285,0.23,-20.57,0.47,0.10
AUJO,94.5,5.211,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.015,-1.5,0.015,0.03,0.038,0.015,-51.27,0.215,0.015
AEE,301.278,42.636,3.984,0.013,-,-,-3.57,-,-,-,-,,Aura Energy,,0.155,-2.5,0.155,0.16,0.18,0.155,-15.16,0.33,0.105
AGU,1176.23,71.445,9.678,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.02,-0.2,0.018,0.02,0.022,0.018,-10.37,0.075,0.018
AGUOA,500,15.79,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,-0.2,0.005,0.007,0.009,0.007,-23.50,0.025,0.007
ARM,2008.54,60.698,3.962,0.042,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.40,-2,0.395,0.405,0.43,0.355,-6.04,1.26,0.17
AUT,2576.21,64.699,7.178,0.181,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.82,,0.81,0.82,0.82,0.775,-1.27,0.88,0.11
AXO,1234.74,197.383,29.466,0.135,-,-,-7.57,-,-,-,-,,Aurox Res,,0.69,7,0.665,0.69,0.695,0.62,10.02,0.985,0.235
AIW,807.857,28.007,13.54,0.005,-,-,3.36,1.0,-,-,-,,Ausamerican Min,,0.033,-0.2,0.032,0.035,0.039,0.03,-6.99,0.155,0.03
AUC,447.244,17.122,-,0.007,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.13,0.5,0.13,0.15,0.14,0.12,2.73,0.248,0.12
AUCO,120,9.659,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.045,1,0.045,0.05,0.045,0.035,27.30,0.07,0.035
AOA,50,2.537,0.834,0.008,-,-,0.86,25.6,-,-,-,,Ausmon Resources,,0.22,,0.22,0.24,0.22,0.22,-1.27,0.34,0.18
AQD,101.654,21.356,26.123,0.032,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.14,-1.5,0.14,0.15,0.165,0.14,-10.95,0.20,0.105
AQR,1060.15,156.109,2.848,0.044,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.345,5,0.335,0.345,0.345,0.28,15.67,0.79,0.038
ABZ,53.5,12.092,-,0.011,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.35,,0.325,0.35,0.35,0.32,-1.27,0.49,0.25
AGV,-,4.629,1.932,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.026,,0.01,0.016,0.026,0.026,-1.27,0.057,0.018
AKA,282.1,13.73,-,0.006,-,-,-,-,-,-,-,,Aust Min Min,,0.145,-0.5,0.145,0.15,0.15,0.14,-4.61,0.235,0.14
AKAO,14.25,0.851,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.018,0.3,0.019,0.037,0.018,0.015,18.73,0.04,0.015
AUZ,221909,4080.2,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-1.27,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-1.27,0.001,0.001
AOC,35,2.984,2.639,0.004,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.08,-0.5,0.077,0.09,0.085,0.08,-7.16,0.16,0.07
AOCOA,25,2.029,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.01,-0.9,0.01,0.02,0.019,0.01,-48.64,0.03,0.01
AOM,2229.35,30.774,7.679,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.003,0.004,0.004,0.002,-1.27,0.009,0.002
ARW,3178.3,104.413,82.823,0.006,0.01,1.0,-1.56,-,-,-,-,,Aust Renewable,,0.01,-0.2,0.01,0.011,0.012,0.01,-17.94,0.033,0.01
AOK,1505.13,97.253,15.985,0.028,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.14,0.5,0.135,0.14,0.14,0.125,2.43,0.216,0.098
AOKO,-,9.037,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.04,,0.032,0.042,0.04,0.04,-1.27,0.04,0.023
AKK,1955.08,283.33,9.095,0.011,-,-,-2.49,-,-,-,-,,Austin Explore,,0.036,0.2,0.032,0.036,0.036,0.032,4.61,0.096,0.025
AKKO,2640,64.507,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.007,-0.1,0.008,0.009,0.008,0.007,-13.77,0.031,0.007
APG,1123.88,126.166,51.936,0.031,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.036,,0.036,0.038,0.037,0.035,-1.27,0.07,0.029
AAF,990.05,419.529,193.098,0.007,-,-,-0.14,-,-,-,-,,Austral Africa Res,,0.002,,0.001,0.002,0.002,0.001,-1.27,0.007,0.001
AGD,169.557,1.846,0.204,0.037,-,-,6.17,3.6,-,-,-,,Austral Gold,,0.22,-3,0.18,0.22,0.25,0.18,-13.27,0.25,0.065
AZX,2,1.706,0.662,0.005,-,-,-3.35,-,-,-,-,,Auzex Res,,0.10,-4,0.115,0.14,0.14,0.10,-29.85,0.26,0.10
AZXO,-,0.02,0.116,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.001,0.009,0.009,-1.27,0.015,0.006
AVI,118.333,14.523,5.812,0.02,-,-,-0.68,-,-,-,-,,Avalon Min,,0.15,-3,0.155,0.175,0.165,0.15,-17.94,0.297,0.109
AVB,11492.4,308.598,14.233,0.008,-,-,1.23,1.2,-,-,-,,Avanco Res Ltd,,0.015,-0.1,0.015,0.017,0.019,0.014,-7.52,0.044,0.011
AVBO,-,18.625,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-1.27,0.15,0.001
AVBOB,2319.03,107.237,5.69,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.008,-0.1,0.008,0.009,0.01,0.008,-12.39,0.027,0.005
AVA,807.962,18.916,36.772,0.008,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.068,0.3,0.065,0.068,0.068,0.064,3.34,0.17,0.056
AVO,11796.3,163.685,117.338,0.741,0.79,3.2,12.49,20.5,-,-,-,,Avoca Res,,2.56,21,2.54,2.57,2.59,2.36,7.66,2.59,1.48
AVZ,78.333,5.647,4.752,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.085,0.5,0.07,0.085,0.085,0.07,4.98,0.17,0.07
AWE,17179.5,348.131,237.946,1.065,1.74,1.2,1.43,142.7,-,-,-,,AWE Ltd,,2.04,-9,2.03,2.04,2.18,2.03,-5.50,3.17,1.915
AXC,641.204,5.551,7.861,0.002,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.019,,0.016,0.019,0.019,0.019,-1.27,0.04,0.018
AXCO,-,2.51,2.021,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-1.27,0.005,0.001
AVQ,1028.69,106.76,-,0.019,-,-,0.29,8.3,-,-,-,,Axiom Min Ltd cdi,,0.024,,0.023,0.024,0.024,0.022,-1.27,0.045,0.011
AZM,3978.83,211.593,17.098,0.091,-,-,-2.5,-,-,-,-,,Azumah Res,,0.46,1,0.455,0.46,0.46,0.425,0.95,0.53,0.10
AZS,4295.9,248.053,20.882,0.017,-,-,-0.78,-,-,-,-,,Azure Min,,0.05,-0.5,0.05,0.052,0.055,0.05,-10.37,0.111,0.033
BND,99.04,14.382,5.676,0.078,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.61,-3.5,0.61,0.65,0.67,0.59,-6.70,0.97,0.35
BMN,1064.85,133.942,94.509,0.064,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.315,,0.31,0.315,0.32,0.305,-1.27,1.43,0.305
BKP,8166.45,474.848,-,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.004,0.003,-1.27,0.03,0.003
BAR,1416.4,46.099,31.024,0.018,-,-,-1.89,-,-,-,-,,Barra Res,,0.057,-0.1,0.057,0.058,0.061,0.055,-3.00,0.22,0.055
BARO,250,0.928,4.565,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,-0.7,0.001,0.006,0.008,0.001,-88.77,0.029,0.001
BSE,760,18.056,2.733,0.003,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.09,0.7,0.089,0.093,0.095,0.08,7.16,0.16,0.051
BSM,1928.91,54.846,28.506,0.032,-,-,13.32,1.4,-,-,-,,Bass Metals Ltd,,0.19,2,0.185,0.195,0.195,0.175,10.49,0.349,0.155
BAS,364.857,75.509,9.155,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.027,,0.026,0.03,0.028,0.025,-1.27,0.068,0.021
BSR,786.272,30.696,11.338,0.041,-,-,-1.33,-,-,-,-,,Bassari Res,,0.255,-2.5,0.255,0.265,0.28,0.255,-10.20,0.44,0.076
BTV,725.923,47.386,22.242,0.025,-,-,0.3,61.7,-,-,-,,Batavia Min,,0.185,0.5,0.185,0.20,0.20,0.18,1.50,0.375,0.093
BTVO,-,11.131,2.095,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.083,,0.076,0.089,0.083,0.083,-1.27,0.21,0.03
BTU,2701.11,76.416,3.119,0.036,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.16,-1,0.16,0.165,0.185,0.155,-7.16,0.19,0.046
BTUO,530.543,1.666,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.03,,0.03,0.05,0.032,0.03,-1.27,0.05,0.007
BAU,3044.88,79.604,41.722,0.056,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.24,-3,0.24,0.25,0.28,0.24,-12.39,1.345,0.24
BCI,597.148,48.786,21.186,0.134,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.60,6.5,1.595,1.625,1.64,1.50,2.96,2.23,0.93
BCD,955.603,83.743,42.442,0.053,0.09,1.4,3.05,4.3,-,-,-,,BCD Res NL,,0.13,,0.13,0.135,0.13,0.125,-1.27,0.18,0.085
BPT,17468.4,664.452,844.135,0.83,1.27,0.6,16.05,4.7,1.75,9.17,2.30,p,Beach Energy Ltd,,0.76,3,0.755,0.76,0.765,0.725,2.83,1.04,0.655
BPTO,-,39.975,37.304,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-1.27,0.032,0.001
BCN,5389.22,1468.74,600.17,0.014,-,-,1.96,1.0,-,-,-,,Beacon Min,,0.019,,0.018,0.019,0.019,0.017,-1.27,0.035,0.011
BCNO,400,13.509,16.699,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-1.27,0.006,0.001
BCNOA,3700,295.956,362.927,0.002,-,-,-,-,-,-,-,,  opt aug10,,0.008,,0.007,0.009,0.008,0.007,-1.27,0.022,0.004
BDR,3741.28,135.542,7.762,0.096,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.155,,0.155,0.16,0.16,0.15,-1.27,0.40,0.068
BDG,1569.89,99.534,117.339,0.107,0.15,1.4,3.2,6.6,0.5,6.40,2.38,,Bendigo Min Ltd,,0.21,,0.21,0.215,0.215,0.21,-1.27,0.295,0.195
BKY,321.997,34.333,32.932,0.163,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.20,4.5,1.20,1.215,1.22,1.085,2.62,1.595,0.90
BKYO,10.1,3.981,0.023,0.005,-,-,-,-,-,-,-,,  opt may13,,0.425,0.5,0.41,0.54,0.425,0.425,-0.08,0.85,0.40
