ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 26, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5316.6 at 2014-09-26T16:38:36. Report at Friday, September 26, 2014. Processed Saturday at 2014-09-27T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,46.000,9.236,20.814,.019,-,-,-.56,-,-,-,-,,3D Oil,,.079,+.4,.073,.079,.079,.075,+7.55,.135,.064,,
DDD,1123.83,7.355,7.754,.003,-,-,.25,4.8,-,-,-,,3D Res,,.012,+.1,.011,.012,.012,.01,+11.31,.029,.01,,
ARH,220.274,12.488,14.203,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.021,-.1,.021,.022,.024,.021,-2.33,.076,.018,,
AYC,10.000,1.403,2.163,.009,-,-,-.82,-,-,-,-,,A1 Gold,,.05,-1,.03,.10,.06,.05,-14.45,.186,.05,,
ABU,644.043,475.300,1231.65,.090,-,-,-53.55,-,-,-,-,,ABM Res,†,.33,-1,.33,.335,.34,.315,-.72,.48,.24,,
AJC,11408.7,103.316,123.410,.004,-,-,-.19,-,-,-,-,,Acacia Coal,,.004,-.2,.004,.005,.006,.004,-31.11,.015,.004,,
ACB,316.200,21.434,29.757,.021,-,-,-.79,-,-,-,-,,A-Cap Res,,.058,-.3,.059,.065,.062,.058,-2.70,.08,.042,,
ACS,2.547,1.101,.952,.029,-,-,-1.44,-,-,-,-,,Accent Res,,.16,-2,.16,.18,.18,.16,-8.89,.23,.14,,
AIV,500.000,21.922,143.460,.015,-,-,-.21,-,-,-,-,,ActiveX,,.025,-,.021,.025,.025,.025,+2.22,.025,.011,,
ADD,-,8.460,10.322,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,+2.22,.007,.001,,
ADN,52.854,45.466,267.076,.008,-,-,-.49,-,-,-,-,,Adelaide Res,,.035,+.1,.035,.038,.036,.035,+5.16,.077,.034,,
ABY,81.267,28.311,65.866,.080,1.64,.16,-.07,-,-,-,-,,Aditya Birla,,.255,-2,.255,.275,.255,.25,-5.05,.38,.15,,
ADY,1683.38,92.785,38.730,.018,-,-,-2.92,-,-,-,-,,Admiralty Res,,.024,-.1,.023,.027,.025,.024,-1.78,.032,.011,,
ADX,560.334,42.098,111.919,.004,-,-,-.60,-,-,-,-,,ADX Energy,,.008,-.2,.008,.009,.01,.008,-17.78,.02,.008,,
AQR,351.800,21.774,20.273,.043,-,-,-.80,-,-,-,-,,AEON Metals,,.14,-2,.135,.15,.16,.14,-10.28,.24,.105,,
ACJ,1600.00,257.092,148.224,.008,-,-,-.14,-,-,-,-,,African Chrome Flds,,.006,+.2,.005,.006,.006,.004,+52.22,.009,.001,,
AFR,1347.83,36.406,57.204,.029,-,-,-3.35,-,-,-,-,,African Energy Res,,.061,-.7,.06,.065,.068,.06,-8.07,.175,.058,,
AGR,1010.50,27.532,54.421,.009,-,-,-1.76,-,-,-,-,,Aguia Res,,.04,-.1,.04,.041,.04,.039,-.22,.081,.038,,
AQG,5130.35,118.778,160.636,.211,-,-,-5.88,-,2.20,-,.96,,Alacer Gold,,2.29,+16,2.22,2.29,2.29,2.09,+9.73,3.63,1.925,,
AUQ,1482.51,104.836,86.840,.009,-,-,-.67,-,-,-,-,,Alara Res,,.036,-1,.036,.039,.046,.036,-19.52,.14,.036,,
ALY,295.000,28.064,19.016,.004,-,-,-1.00,-,-,-,-,,Alchemy Resources,,.021,-.3,.021,.022,.023,.021,-10.28,.12,.015,,
AWD,1000.00,1138.57,724.979,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,-,.001,.001,.001,+2.22,.01,.001,,
AWDO,-,.250,214.217,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,+2.22,.003,.001,,
AQI,-,3.299,2.236,.007,-,-,-6.70,-,-,-,-,,Alicanto Min,,.15,-,.095,.16,.15,.15,+2.22,.33,.15,,
ALK,2235.29,98.900,103.599,.087,-,-,20.27,1.0,-,-,-,,Alkane Res,,.21,+.5,.205,.215,.215,.205,+4.66,.47,.20,,
AHQ,-,3.152,4.226,.001,-,-,-.95,-,-,-,-,,Allegiance Coal,,.027,-,.027,.028,.027,.027,+2.22,.033,.007,,
AGS,1146.68,70.131,47.020,.075,-,-,-2.11,-,-,-,-,,Alliance Res,,.22,-.5,.21,.22,.23,.19,-.00,.27,.11,,
AGE,1204.93,32.739,33.678,.014,-,-,-.68,-,-,-,-,,Alligator Energy,,.047,-.1,.042,.047,.047,.041,+.14,.082,.031,,
AYR,142.857,201.336,239.857,.004,-,-,-.37,-,-,-,-,,Alloy Res,,.008,-,.007,.008,.008,.008,+2.22,.013,.005,,
AOH,557.131,109.290,108.317,.115,-,-,2.40,9.0,-,-,-,,Altona Min,,.215,-.5,.215,.22,.22,.215,-.05,.237,.13,,
AJM,1232.12,49.458,26.078,.050,-,-,-.40,-,-,-,-,,Altura Min,,.11,-1.5,.105,.11,.125,.10,-9.78,.245,.10,,
