ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 25, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5076.7 at 2015-09-25T16:43:05. Report at Friday, September 25, 2015. Processed Saturday at 2015-09-26T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2719.92,113.604,692.142,.372,.03,160.00,-8.67,-,-,-,-,,1-Page,†,4.80,+19,4.77,4.80,5.21,4.50,+6.39,5.69,.016,,
TDO,10.000,27.967,9.221,.011,-,-,.90,5.0,-,-,-,,3D Oil,,.045,-,.045,.052,.045,.045,+2.26,.096,.044,,
DDD,-,22.167,7.355,.001,-,-,.28,1.4,-,-,-,,3D Res,,.004,-,.003,.004,.004,.004,+2.26,.012,.004,,
88E,97822.6,2083.12,219.863,.033,-,-,-8.45,-,-,-,-,,88 Energy,,.014,-,.013,.014,.015,.013,+2.26,.019,.006,,
88EO,23589.0,349.100,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.006,-,.005,.006,.006,.005,+2.26,.006,.002,,
ARH,170.798,6.666,12.450,.002,-,-,-3.90,-,-,-,-,,A'asian Resources,,.005,-.1,.005,.008,.006,.005,-14.40,.021,.004,,
AYC,340.000,31.001,1.403,.020,-,-,-6.91,-,-,-,-,,A1 Gold,,.044,+.7,.043,.044,.044,.042,+21.18,.054,.025,,
AYCO,65.000,7.886,-,.005,-,-,-,-,-,-,-,,  opt nov19,,.022,-.3,.018,.022,.025,.022,-9.74,.03,.004,,
ABL,-,5.853,90.473,.009,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.024,-,.015,.021,.024,.024,+2.26,.04,.001,,
ABU,1995.64,71.645,475.183,.072,-,-,-3.81,-,-,-,-,,ABM Res,,.21,+1,.205,.21,.215,.195,+7.26,.384,.195,,
AJC,3500.00,182.792,102.335,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+2.26,.005,.001,,
ACB,227.131,18.122,21.419,.008,-,-,-.72,-,-,-,-,,A-Cap Res,,.016,-.4,.016,.017,.021,.016,-17.74,.065,.016,,
ACS,-,.632,1.098,.022,-,-,-7.67,-,-,-,-,,Accent Resources,,.12,-,.13,.15,.12,.12,+2.26,.36,.10,,
AIV,-,36.875,21.922,.017,-,-,-.15,-,-,-,-,,ActiveX,,.028,-,.015,.027,.028,.028,+2.26,.035,.014,,
ADD,-,.538,8.460,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.018,-,.017,.04,.018,.018,+2.26,.06,.002,,
ADN,1291.80,23.796,45.466,.007,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.023,-.6,.023,.025,.029,.023,-18.43,.041,.021,,
ADNO,124.900,.791,-,-,-,-,-,-,-,-,-,,  opt sep16,,.006,-,.004,.008,.006,.006,+2.26,.009,.004,,
ABY,.732,22.852,28.301,.052,.91,.18,-70.11,-,-,-,-,,Aditya Birla,,.165,-.5,.165,.19,.17,.165,-.68,.255,.145,,
ADY,239.537,75.878,92.517,.022,-,-,-.42,-,-,-,-,,Admiralty Res,,.022,-,.019,.022,.022,.021,+2.26,.037,.014,,
ADX,5.000,71.179,41.796,.003,-,-,.01,40.0,-,-,-,,ADX Energy,,.004,+.1,.003,.004,.004,.003,+35.60,.012,.003,,
AQR,69.877,13.445,21.719,.019,-,-,-2.18,-,-,-,-,,AEON Metals,,.055,+.5,.055,.056,.055,.055,+12.26,.155,.045,,
AFR,62.162,43.870,36.406,.032,-,-,-1.34,-,-,-,-,,African Energy Res,,.052,+.5,.052,.061,.052,.051,+12.90,.101,.045,,
AMN,198.599,15.352,15.596,.021,-,-,-.85,-,-,-,-,,Agrimin,,.23,-,.20,.23,.25,.23,+2.26,.25,.10,,
AMNOA,-,2.058,1.033,.002,-,-,-,-,-,-,-,,  opt dec15,,.15,-,.135,.18,.15,.15,+2.26,.15,.06,,
AGR,4308.04,91.066,27.532,.068,-,-,-10.03,-,-,-,-,,Aguia Res,,.185,-2.5,.18,.195,.215,.175,-9.64,.225,.025,,
AQG,1309.82,48.863,117.939,.227,-,-,34.18,9.3,-,-,-,,Alacer Gold,,3.19,+4,3.10,3.19,3.215,3.00,+3.53,3.26,1.815,,
AUQ,3695.69,494.214,104.442,.004,-,-,-.45,-,-,-,-,,Alara Res,,.018,-.1,.017,.018,.022,.018,-3.00,.042,.005,,
ALY,243.028,50.051,28.049,.004,-,-,-2.41,-,-,-,-,,Alchemy Resources,,.019,+.1,.02,.027,.022,.019,+7.82,.051,.013,,
AWD,23695.5,1412.68,1138.57,.014,-,-,-1.02,-,-,-,-,,Aleator Energy,†,.02,-.2,.019,.021,.023,.018,-6.83,.048,.002,,
AQI,-,4.378,3.299,.003,-,-,-5.00,-,-,-,-,,Alicanto Min,,.048,-,.036,.045,.048,.048,+2.26,.15,.048,,
ALK,883.141,64.822,98.714,.099,-,-,-1.00,-,-,-,-,,Alkane Res,,.24,-1.5,.24,.245,.26,.235,-3.62,.405,.17,,
AHQ,170.000,2.790,3.152,.001,-,-,-.84,-,-,-,-,,Allegiance Coal,,.006,-.4,.006,.009,.01,.006,-37.74,.027,.006,,
AGS,8821.70,126.698,69.719,.059,-,-,-4.44,-,-,-,-,,Alliance Res,,.147,+.2,.145,.15,.15,.14,+3.64,.225,.058,,
AGE,410.000,37.930,32.719,.014,-,-,-.37,-,-,-,-,,Alligator Energy,,.04,-,.038,.04,.04,.04,+2.26,.048,.021,,
AYR,655.888,27.108,201.245,.003,-,-,-.09,-,-,-,-,,Alloy Res,,.006,-,.005,.006,.006,.006,+2.26,.01,.005,,
ATC,11919.5,29.502,20.067,.013,-,-,-1.20,-,-,-,-,,Altech Chemicals,,.105,+1.5,.105,.11,.12,.086,+18.93,.12,.045,,
ATCOA,-,.212,-,-,-,-,-,-,-,-,-,,  opt dec15,,.012,-,.005,.10,.012,.012,+2.26,.015,.01,,
AOH,770.443,147.343,109.090,.045,.27,.31,6.05,1.4,-,-,-,,Altona Mining,,.085,-.1,.085,.086,.087,.085,+1.10,.21,.085,,
AJM,283375,661.813,49.449,.029,-,-,-6.09,-,-,-,-,,Altura Mining,,.034,+1.3,.034,.035,.053,.023,+64.17,.109,.009,,
AJMO,68654.4,103.736,-,.003,-,-,-,-,-,-,-,,  opt jun16,,.017,+1,.015,.017,.028,.007,+145.1,.028,.003,,
AWC,75625.9,2816.04,2425.72,3.255,.95,1.22,3.13,37.1,8.46,.37,7.29,f,Alumina,,1.16,-10.5,1.155,1.17,1.245,1.14,-6.04,2.10,1.14,,
AXZ,92.766,.777,.536,.039,-,-,-21.11,-,-,-,-,,Amex Resources,,.41,-,.45,.55,.41,.41,+2.26,.93,.35,,
AEK,682.481,53.925,33.177,.019,-,-,-1.00,-,-,-,-,,Anatolia Energy,,.06,+.2,.051,.06,.062,.053,+5.71,.088,.052,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.006,-,-,-,.006,.006,+2.26,.006,.006,,
AHR,-,.117,-,.001,-,-,-2.06,-,-,-,-,,Anchor Res,,.025,-,.005,.19,.025,.025,+2.26,.19,.025,,
