ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 16, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4218.8 at 2011-12-16T16:49:22. Report at Friday, December 16, 2011. Processed Saturday at 2011-12-17T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,990.680,19.370,29.193,.017,-,-,-.49,-,-,-,-,,3D Oil,,.085,-.5,.08,.09,.09,.08,-4.49,.285,.08,,
DDD,175.460,22.027,35.034,.010,-,-,-.33,-,-,-,-,,3D Res,,.045,-,.041,.045,.045,.045,+1.06,.062,.036,,
ARH,67.327,24.767,27.309,.087,-,-,-.07,-,-,-,-,,A'asian Resources,,.19,-.5,.18,.205,.195,.19,-1.50,.63,.15,,
ABU,64407.6,3282.27,2248.70,.155,-,-,-.41,-,-,-,-,,ABM Res,,.058,-1.3,.058,.059,.074,.055,-17.25,.082,.024,,
ACB,978.584,168.580,84.845,.042,-,-,-2.30,-,-,-,-,,A-Cap Res,,.21,-1.5,.205,.21,.23,.20,-5.61,.76,.165,,
ACS,630.939,37.617,46.820,.051,-,-,-.54,-,-,-,-,,Accent Res,,.295,-1.5,.28,.29,.315,.28,-3.78,.405,.205,,
AEXDA,1551.00,2.401,-,.002,-,-,-5.00,-,-,-,-,,Acclaim Explore,†,.012,-.8,.01,.012,.02,.01,-38.94,.02,.01,,
ACN,1357.33,126.875,177.401,.055,-,-,-5.10,-,-,-,-,,Acer Energy Ltd,,.12,-,.12,.125,.13,.115,+1.06,.245,.105,,
AIV,1000.00,149.238,39.439,.004,-,-,-.95,-,-,-,-,,ActiveX,,.025,-.1,-,-,.03,.025,-2.78,.124,.022,,
AIVO,25.000,5.379,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-.2,.001,.005,.003,.001,-65.61,.014,.001,,
ADU,-,292.358,218.073,.324,-,-,-12.33,-,-,-,-,,Adamus Res,,.715,-,-,-,.715,.715,+1.06,.895,.525,,
ADD,1626.66,174.359,73.803,.005,.01,1.5,-.47,-,-,-,-,,Adavale Resources,,.015,+.1,.005,.018,.015,.013,+8.20,.042,.013,,
AAO,.869,20.940,59.817,.021,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.35,+5,.25,.345,.35,.30,+17.73,.80,.135,,
AAOO,-,4.089,11.544,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+1.06,.15,.051,,
ADE,11549.1,584.006,117.884,.094,-,-,-4.62,-,-,-,-,,Adelaide Energy,,.20,-,.20,.205,.205,.20,+1.06,.225,.08,,
ADN,95.554,37.900,55.540,.011,-,-,-.98,-,-,-,-,,Adelaide Res,,.075,-.6,.075,.079,.081,.075,-6.35,.20,.07,,
ABY,978.421,135.994,173.081,.224,1.67,.4,12.66,5.6,9.00,1.41,12.59,,Aditya Birla,,.715,-5.5,.715,.73,.805,.715,-6.08,1.95,.715,,
ADY,3138.63,677.540,3008.64,.029,-,-,2.84,1.7,-,-,-,,Admiralty Res,,.047,-,.046,.047,.048,.046,+1.06,.097,.03,,
AVD,60.000,172.661,23.104,.001,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.005,-.1,-,-,.006,.005,-15.61,.035,.005,,
AVDOA,-,83.133,.210,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+1.06,.01,.001,,
