ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 16, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5278.8 at 2015-01-16T16:38:36. Report at Friday, January 16, 2015. Processed Saturday at 2015-01-17T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,3101.82,6.010,5.671,.074,-,-,-.20,-,-,-,-,,1-Page,†,1.075,-20,1.075,1.085,1.30,1.02,-12.72,1.30,.003,,
TDO,282.000,5.146,1.634,.010,-,-,-.54,-,-,-,-,,3D Oil,,.044,-.3,.044,.047,.047,.044,-3.42,.12,.044,,
DDD,408.700,.660,.712,.002,-,-,.25,2.4,-,-,-,,3D Res,,.006,+.2,.005,.007,.006,.005,+52.97,.029,.004,,
ARH,3.200,.303,.134,.006,-,-,-1.30,-,-,-,-,,A'asian Resources,,.012,-.1,.013,.024,.012,.012,-4.73,.054,.01,,
AYC,-,-,.053,.010,-,-,-.61,-,-,-,-,,A1 Gold,,.04,-,.035,.04,.04,.04,+2.97,.098,.025,,
AYCO,-,.120,-,.001,-,-,-,-,-,-,-,,  opt nov19,,.011,-,.007,.011,.011,.011,+2.97,.011,.004,,
ABL,.900,.008,12.621,-,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.01,-,.01,.07,.01,.01,+2.97,.126,.003,,
ABU,1781.78,2.405,52.946,.085,-,-,-53.55,-,-,-,-,,ABM Res,†,.31,-.5,.31,.315,.32,.29,+1.38,.48,.21,,
AJC,2489.53,3.493,2.966,.002,-,-,-.68,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+2.97,.011,.002,,
ACB,372.421,1.345,.380,.017,-,-,-.79,-,-,-,-,,A-Cap Res,,.045,-.2,.046,.052,.05,.045,-1.29,.08,.041,,
ACS,-,-,.166,.026,-,-,-1.47,-,-,-,-,,Accent Resources,,.145,-,.145,.18,.145,.145,+2.97,.23,.14,,
AIV,-,.008,.911,.012,-,-,-.21,-,-,-,-,,ActiveX,,.02,-,.014,.02,.02,.02,+2.97,.025,.011,,
ADD,145.000,.170,.082,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,.023,-.2,.022,.023,.025,.023,-5.03,.14,.002,,
ADN,493.709,.588,.717,.006,-,-,-2.96,-,-,-,-,,Adelaide Resources,,.024,-.4,.024,.026,.03,.024,-11.32,.073,.023,,
ADNO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep16,,.005,-,.005,.009,.005,.005,+2.97,.009,.005,,
ABY,498.064,.640,.638,.061,1.07,.18,-53.74,-,-,-,-,,Aditya Birla,,.195,-.5,.195,.205,.21,.19,+.47,.375,.15,,
ADY,17742.8,23.053,4.453,.022,-,-,-.43,-,-,-,-,,Admiralty Res,,.03,-.2,.028,.032,.037,.026,-3.28,.037,.011,,
ADX,1982.69,3.400,3.143,.004,-,-,-.60,-,-,-,-,,ADX Energy,,.006,-,.005,.007,.006,.006,+2.97,.018,.006,,
AQR,193.000,.902,.093,.026,-,-,-2.09,-,-,-,-,,AEON Metals,,.086,-,.086,.115,.086,.085,+2.97,.24,.085,,
ACJ,3800.00,6.638,16.866,.005,-,-,-.12,-,-,-,-,,African Chrome Flds,,.004,-,.003,.004,.005,.004,+2.97,.009,.001,,
AFR,2575.32,4.283,.762,.053,-,-,-1.65,-,-,-,-,,African Energy Res,,.086,+.6,.086,.088,.088,.075,+10.47,.115,.051,,
AMN,68.750,.069,-,.012,-,-,-.73,-,-,-,-,,Agrimin,,.14,-,.105,.14,.14,.12,+2.97,.20,.04,,
AMNOA,-,-,-,.001,-,-,-,-,-,-,-,,  opt dec15,,-,-,.06,-,.08,.08,+2.97,.095,.03,,
AGR,294.000,.429,2.561,.008,-,-,-7.57,-,-,-,-,,Aguia Res,,.031,-.4,.03,.035,.035,.031,-8.46,.075,.03,,
AQG,1514.94,2.597,5.184,.230,-,-,-5.88,-,2.20,-,.75,,Alacer Gold,,2.94,+23,2.91,2.95,3.02,2.76,+11.45,3.63,1.815,,
AUQ,8083.74,10.509,2.478,.006,-,-,.30,7.7,-,-,-,,Alara Res,,.023,-.1,.02,.023,.03,.02,-1.20,.14,.007,,
ALY,125.684,.328,.485,.003,-,-,-1.00,-,-,-,-,,Alchemy Resources,,.014,-.1,.014,.022,.015,.014,-3.70,.038,.014,,
AWD,1499.93,2.684,-,-,-,-,-1.65,-,-,-,-,,Aleator Energy,†,.004,-,.003,.004,.005,.004,+2.97,.09,.004,,
AWDO,-,-,-,-,-,-,-,-,-,-,-,,  opt jan15,†,-,-,-,.001,.001,.001,+2.97,.002,.001,,
AQI,-,.055,-,.004,-,-,-6.70,-,-,-,-,,Alicanto Min,,.075,-,.04,.075,.075,.075,+2.97,.33,.07,,
ALK,1285.14,3.050,6.794,.093,-,-,-1.70,-,-,-,-,,Alkane Res,,.225,+1.5,.225,.23,.235,.215,+10.11,.47,.17,,
AHQ,25.000,.025,.003,.004,-,-,-.86,-,-,-,-,,Allegiance Coal,,.023,-,.023,.028,.023,.023,+2.97,.028,.007,,
AGS,222.389,1.272,2.051,.027,-,-,-4.98,-,-,-,-,,Alliance Res,,.08,-,.08,.084,.084,.08,+2.97,.27,.072,,
AGE,-,1.289,.590,.008,-,-,-.47,-,-,-,-,,Alligator Energy,,.025,-,.025,.028,.025,.025,+2.97,.06,.022,,
AYR,2496.33,4.056,39.431,.004,-,-,-.12,-,-,-,-,,Alloy Res,,.009,+.1,.008,.009,.01,.008,+15.47,.011,.005,,
ATC,32.000,.192,.151,.008,-,-,-3.40,-,-,-,-,,Altech Chemicals,,.07,-,.07,.083,.07,.07,+2.97,.11,.07,,
ATCO,-,-,-,-,-,-,-,-,-,-,-,,  opt may15,,.003,-,.001,.003,.003,.003,+2.97,.02,.002,,
