ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 25, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4858.9 at 2013-01-25T16:41:35. Report at Friday, January 25, 2013. Processed Saturday at 2013-01-26T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,110.000,.492,1.198,.021,-,-,-3.38,-,-,-,-,,3D Oil,,.09,+.5,.092,.105,.095,.085,+4.54,.14,.06,,
DDD,38.000,1.389,1.730,.009,-,-,-.34,-,-,-,-,,3D Res,,.039,-.1,.034,.039,.04,.039,-3.84,.046,.023,,
ARH,88.725,.615,.759,.040,-,-,-1.26,-,-,-,-,,A'asian Resources,,.082,-,.082,.084,.083,.082,-1.34,.215,.06,,
AYC,18.500,.032,-,.016,-,-,-,-,-,-,-,,A1 Gold,,.27,-.5,.18,.27,.275,.27,-3.16,.30,.20,,
ABU,27058.8,71.440,138.955,.128,-,-,-.41,-,-,-,-,,ABM Res,,.039,-.4,.038,.039,.043,.038,-10.64,.065,.035,,
AJC,2197.06,16.979,20.725,.019,-,-,-.29,-,-,-,-,,Acacia Coal,,.021,-.1,.02,.022,.023,.019,-5.89,.056,.013,,
ACB,862.269,1.972,6.977,.026,-,-,-2.00,-,-,-,-,,A-Cap Res,,.115,+1,.11,.115,.115,.105,+8.18,.29,.10,,
ACS,22.000,.036,11.247,.038,-,-,-.91,-,-,-,-,,Accent Res,,.21,-,.21,.23,.21,.21,-1.34,.335,.20,,
AIV,-,3.584,1.970,.004,-,-,-.59,-,-,-,-,,ActiveX,,.015,-,.015,.019,.015,.014,-1.34,.027,.013,,
ADD,-,.020,4.414,.007,-,-,-.58,-,-,-,-,,Adavale Resources,,.021,-,.014,.02,.021,.021,-1.34,.021,.012,,
ADN,1770.86,3.035,1.070,.008,-,-,-.68,-,-,-,-,,Adelaide Res,,.042,-.5,.042,.044,.05,.039,-11.98,.115,.035,,
ABY,1353.15,5.434,6.025,.147,1.61,.29,1.34,35.1,5.00,.27,10.64,,Aditya Birla,,.47,+1,.465,.47,.49,.465,+.83,.91,.385,,
ADY,622.725,2.146,9.410,.027,-,-,-2.45,-,-,-,-,,Admiralty Res,,.037,+.2,.034,.038,.037,.033,+4.37,.071,.031,,
AVD,23846.1,27.375,.137,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-,.001,.002,.002,.001,-1.34,.007,.001,,
ADX,489.000,14.429,9.632,.010,-,-,-3.10,-,-,-,-,,ADX Energy,,.021,+.1,.02,.021,.021,.02,+3.66,.099,.014,,
AQR,355.389,1.856,.460,.019,-,-,-1.36,-,-,-,-,,AEON Metals,,.11,-,.115,.135,.14,.105,-1.34,.225,.06,,
AFR,2138.97,11.254,7.790,.047,-,-,-2.89,-,-,-,-,,African Energy Res,,.135,-1,.135,.14,.155,.13,-8.24,.465,.095,,
AGR,1055.00,1.667,.550,.020,-,-,-17.92,-,-,-,-,,Aguia Res,,.16,+1,.15,.165,.19,.155,+5.33,.58,.12,,
AQG,2410.63,15.787,8.722,.455,-,-,28.59,15.4,-,-,-,,Alacer Gold,,4.39,-17,4.33,4.48,4.61,4.31,-5.07,9.32,4.10,,
AUQ,1365.71,8.658,1.795,.040,-,-,-1.50,-,-,-,-,,Alara Res,,.165,+.5,.155,.165,.17,.15,+1.79,.42,.11,,
ALY,418.163,1.465,1.576,.014,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.092,-,.091,.092,.092,.091,-1.34,.185,.07,,
AYN,24176.8,54.131,112.335,.064,-,-,-.24,-,-,-,-,,Alcyone Res,,.043,+.1,.042,.043,.049,.041,+1.04,.095,.031,,
AYNO,-,.073,-,.001,-,-,-,-,-,-,-,,  opt may15,,.02,-,.018,.022,.02,.02,-1.34,.03,.008,,
AQI,-,.049,-,.004,-,-,-,-,-,-,-,,Alicanto Min,,.25,-,.23,-,.25,.25,-1.34,.26,.20,,
ALK,2193.23,6.328,5.781,.257,-,-,-.52,-,-,-,-,,Alkane Res,,.69,+6,.69,.695,.70,.625,+8.18,1.615,.61,,
AHQ,225.120,1.050,-,.003,-,-,-,-,-,-,-,,Allegiance Coal,,.058,+.3,.056,.058,.06,.053,+4.11,.19,.051,,
AHQO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar14,,.008,-,.005,.01,.008,.008,-1.34,.025,.008,,
AGS,629.641,3.191,43.418,.068,-,-,-1.12,-,-,-,-,,Alliance Res,,.20,-,.20,.21,.215,.20,-1.34,.615,.17,,
AGE,512.300,1.254,3.228,.011,-,-,-.50,-,-,-,-,,Alligator Energy,,.081,-.5,.083,.086,.086,.08,-7.15,.195,.065,,
AYR,35818.0,39.921,2.920,.003,-,-,-.39,-,-,-,-,,Alloy Res,,.011,+.1,.011,.012,.018,.011,+8.66,.024,.008,,
AYM,-,.040,9.520,.009,-,-,-1.31,-,-,-,-,,Altuis Mining,,.019,-,.012,.05,.019,.019,-1.34,.081,.015,,
AOH,6331.30,15.698,8.740,.127,-,-,-4.82,-,-,-,-,,Altona Min,,.24,-1,.235,.24,.26,.23,-5.34,.33,.22,,
AJM,1367.80,2.811,8.936,.077,-,-,-.45,-,-,-,-,,Altura Min,,.17,-1.5,.17,.185,.19,.17,-9.45,.23,.125,,
AWC,69752.1,282.864,270.136,2.635,.96,1.13,1.92,56.3,2.80,.69,2.59,,Alumina,,1.08,-.5,1.08,1.09,1.13,1.08,-1.80,1.395,.625,,
AQO,2059.63,7.160,16.684,.018,-,-,-2.20,-,-,-,-,,Ambassador Oil & Gas,,.21,+1,.20,.205,.21,.19,+3.66,.225,.075,,
