ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:06 Friday 16/7/2010. Processed 12:52 Sunday 18/7/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AFR,1026.9,30.482,11.613,0.024,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.085,1.5,0.079,0.089,0.089,0.07,20.92,0.24,0.059
AAE,1000,91.909,-,0.004,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.01,,0.011,0.013,0.01,0.01,-0.51,0.027,0.009
ALG,35.5,1.101,0.085,0.003,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.165,-0.5,0.15,0.17,0.17,0.165,-3.45,0.245,0.14
ALGO,-,0.022,-,-,-,-,-,-,-,-,-,,  opt mar13,,0.03,,0.023,0.03,0.03,0.03,-0.51,0.03,0.03
AUQ,51.296,6.015,6.355,0.007,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.092,-0.2,0.092,0.099,0.092,0.086,-2.64,0.25,0.055
ALY,654.238,60.633,32.764,0.029,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.375,-1.5,0.375,0.39,0.395,0.37,-4.36,1.27,0.20
ALYO,92,5.33,5.109,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.125,-2.5,0.125,0.13,0.125,0.11,-17.18,0.96,0.05
AYN,5935.69,155.102,-,0.017,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.022,,0.02,0.022,0.023,0.02,-0.51,0.06,0.02
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,-0.51,0.021,0.021
ALK,2495.22,30.646,28.393,0.083,-,-,0.93,36.0,-,-,-,,Alkane Res Ltd,,0.335,6,0.33,0.335,0.345,0.28,21.31,0.49,0.23
AGS,2876.07,52.414,85.116,0.113,-,-,-1.97,-,-,-,-,,Alliance Res,,0.33,3,0.325,0.33,0.365,0.30,9.49,0.90,0.28
ALD,943.609,95.863,50.521,0.364,0.26,1.3,-3.42,-,-,-,-,,Allied Gold Ltd,,0.35,0.5,0.345,0.355,0.355,0.34,0.94,0.545,0.25
AYR,532.569,23.122,6.683,0.003,-,-,-0.62,-,-,-,-,,Alloy Res,,0.027,-0.2,0.027,0.029,0.027,0.027,-7.41,0.042,0.019
AJM,23.447,17.086,6.597,0.03,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.155,0.5,0.145,0.165,0.155,0.15,2.82,0.37,0.098
AWC,106505,2509.74,2004.03,3.624,1.21,1.2,-1.2,-,2,-,1.35,f,Alumina Ltd,,1.485,-7.5,1.48,1.485,1.59,1.475,-5.32,2.06,1.45
AMU,1103.87,77.362,23.163,0.068,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.225,-0.5,0.215,0.225,0.225,0.215,-2.68,0.35,0.175
AXZ,51,2.156,0.967,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.16,0.5,0.12,0.16,0.16,0.155,2.72,0.25,0.09
AMX,877.664,93.187,31.34,0.252,-,-,-7,-,-,-,-,,Ampella Min,,1.525,-3.5,1.53,1.54,1.56,1.48,-2.75,1.94,0.29
AMXO,47.423,2.508,1.463,0.016,-,-,-,-,-,-,-,,  opt jul10,,1.34,9,1.32,1.37,1.35,1.25,6.69,1.755,0.13
AHR,33.465,8.205,2.164,0.005,-,-,-2.05,-,-,-,-,,Anchor Res,,0.135,0.5,0.135,0.145,0.145,0.13,3.34,0.28,0.072
AND,1547.06,50.831,60.811,1.555,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.30,16,3.30,3.31,3.45,3.27,4.59,3.58,1.80
ATM,-,0.012,0.012,2.289,0.10,12.0,0.7,171.4,1.37,0.51,1.14,,Aneka Tambang cdi,,1.20,1.4,1.20,-,1.186,1.186,0.65,1.30,1.00
AAR,10840.5,220.747,105.411,0.024,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.046,0.6,0.043,0.045,0.048,0.039,14.49,0.066,0.018
AGG,10.869,1.922,4.357,0.843,8.69,1.1,-99.23,-,3.87,-,0.41,,Anglogold Ashanti,,9.45,15,9.45,9.52,9.53,9.01,1.10,10.50,7.65
AZZ,3817.02,176.714,55.939,0.162,-,-,-1.6,-,-,-,-,,Antares Energy,,0.54,-4,0.535,0.54,0.585,0.52,-7.41,0.885,0.21
AVM,24.88,3.297,3.421,0.03,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.25,5,3.05,3.19,3.36,3.25,1.05,4.56,1.77
AAL,-,2.098,1.564,0.004,-,-,1.53,2.3,-,-,-,,Apac Coal,,0.035,,0.035,0.041,0.035,0.035,-0.51,0.08,0.035
AXM,18647.6,1805.33,492.79,0.07,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.021,0.1,0.02,0.022,0.022,0.02,4.49,0.142,0.014
AXMO,750,236.965,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,,0.005,0.006,0.005,0.005,-0.51,0.025,0.005
AQQ,1463.14,2.934,-,0.011,-,-,-,-,-,-,-,,Aphrodite Gold,,0.135,-1,0.13,0.135,0.145,0.125,-7.41,0.175,0.125
AQQO,742.5,2.44,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.031,0.5,0.031,0.034,0.031,0.026,18.72,0.031,0.025
AZO,390.26,29.64,-,0.048,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.58,3.5,0.56,0.625,0.60,0.53,5.91,0.87,0.35
AON,301,13.789,5.128,0.014,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.12,-0.5,0.11,0.12,0.125,0.097,-4.51,0.40,0.097
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.002,0.01,0.02,0.02,-0.51,0.025,0.012
AQP,5995.8,209.011,120.501,2.436,-,-,20.79,25.3,2.26,9.20,0.43,,Aquarius Platinum,,5.26,-10,5.24,5.40,5.51,5.19,-2.38,7.95,4.42
AQA,1775.43,101.168,57.67,2.423,-,-,-14.8,-,-,-,-,,Aquila Res,,7.52,-15,7.50,7.55,7.83,7.35,-2.47,11.38,4.846
ARU,6448.7,75.973,57.41,0.173,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.595,3,0.59,0.595,0.64,0.55,4.80,1.285,0.38
AAG,721.635,54.382,1.439,0.036,-,-,-3.87,-,-,-,-,,Aragon Res,,0.18,,0.175,0.18,0.20,0.18,-0.51,0.27,0.081
AAGO,54,2.828,0.635,-,-,-,-,-,-,-,-,,  opt sep10,,0.01,-0.5,0.01,0.019,0.015,0.01,-33.84,0.05,0.003
ARX,151.183,129.216,15.585,0.006,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.018,0.2,0.017,0.018,0.018,0.016,11.99,0.065,0.014
ARXO,-,4.486,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.004,,0.001,0.005,0.004,0.004,-0.51,0.016,0.001
ARXOA,-,44.761,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.002,,0.002,0.003,0.002,0.002,-0.51,0.026,0.002
AXE,50,5.133,2.905,0.005,-,-,-1.93,-,-,-,-,,Archer Explore,,0.085,-1.5,0.085,0.11,0.10,0.085,-15.51,0.21,0.07
ARD,755,14.655,6.785,0.007,-,-,-3.42,-,-,-,-,,Argent Min,,0.18,2,0.165,0.185,0.18,0.14,11.99,0.23,0.10
ARDO,110.2,5.026,2.222,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.036,0.6,0.02,0.035,0.036,0.03,19.49,0.06,0.015
AXT,81,36.683,8.056,0.003,-,-,0.76,4.9,-,-,-,,Argo Explore,,0.037,-0.3,0.037,0.04,0.04,0.037,-8.01,0.115,0.03
ARE,3999.13,28.396,37.181,0.013,-,-,0.61,12.5,-,-,-,,Argonaut Res,,0.076,2,0.076,0.08,0.085,0.06,35.20,0.105,0.051
AGY,-,3.919,1.805,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.02,,0.021,0.031,0.02,0.02,-0.51,0.13,0.018
AOE,39172.7,880.363,550.984,3.641,2.13,2.3,15.38,32.2,-,-,-,,Arrow Energy,,4.96,4,4.96,4.97,5.00,4.92,0.30,5.31,3.26
ARV,345,39.778,2.847,0.009,-,-,0.31,15.5,-,-,-,,Artemis Res,,0.048,0.8,0.041,0.048,0.049,0.04,19.49,0.199,0.035
ARVOB,97.942,6.228,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,,0.012,0.016,0.016,0.016,-0.51,0.058,0.009
ATN,1128.67,76.957,47.327,0.008,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.016,-0.1,0.016,0.017,0.016,0.016,-6.39,0.099,0.01
AKM,1573.93,119.59,13,0.022,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.079,-0.4,0.07,0.075,0.08,0.068,-5.33,0.18,0.02
ARO,75795.8,2101.81,34.68,0.011,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.007,0.3,0.007,0.008,0.008,0.005,74.49,0.016,0.003
AROOB,3040.33,166.188,15.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.002,0.003,0.003,0.002,-0.51,0.007,0.002
AHN,-,4.473,2.62,0.005,-,-,-0.62,-,-,-,-,,Athena Res,,0.07,,0.051,0.065,0.07,0.07,-0.51,0.12,0.035
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.011,-,0.031,0.031,-0.51,0.031,0.017
ATV,718.769,45.326,45.018,0.016,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.04,0.1,0.036,0.04,0.04,0.035,2.05,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-0.51,0.03,0.011
ATVOA,-,2.74,11.712,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.001,0.01,0.01,0.01,-0.51,0.045,0.008
AGO,15524.6,580.033,267.728,0.938,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,1.98,-16,1.98,1.99,2.17,1.96,-7.99,3.05,1.57
ATQ,2214.92,33.449,3.281,0.026,-,-,-6.9,-,-,-,-,,Atomic Res,,0.225,3.5,0.225,0.24,0.23,0.185,17.91,0.23,0.092
ATQO,155,2.325,0.698,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.04,0.8,0.035,0.04,0.045,0.032,24.49,0.045,0.015
ACZ,-,0.998,0.967,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.13,0.19,0.18,0.18,-0.51,0.26,0.12
ACZO,-,0.472,0.632,-,-,-,-,-,-,-,-,,  opt sep12,,0.03,,0.013,0.05,0.03,0.03,-0.51,0.09,0.03
AUK,230.083,19.851,14.137,0.017,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.16,-1.5,0.16,0.175,0.175,0.15,-9.08,0.25,0.023
AUJ,79.315,16.008,2.35,0.011,-,-,-0.66,-,-,-,-,,Augustus Min,,0.28,2,0.265,0.30,0.305,0.26,7.18,0.47,0.10
AUJO,6589.16,23.359,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.008,-0.2,0.008,0.01,0.015,0.008,-20.51,0.215,0.008
AEE,537.311,45.008,5.207,0.011,-,-,-3.57,-,-,-,-,,Aura Energy,,0.135,-0.5,0.13,0.14,0.145,0.13,-4.08,0.33,0.12
AGU,3020,86.474,20.825,0.005,-,-,-4.35,-,-,-,-,,Aurium Res,,0.018,-0.3,0.018,0.021,0.021,0.017,-14.80,0.075,0.015
AGUOA,850,19.64,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,0.1,0.004,0.007,0.007,0.006,16.16,0.025,0.006
ARM,1187.27,71.067,5.886,0.039,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.375,-2.5,0.365,0.375,0.42,0.35,-6.76,1.26,0.245
AUT,5270.98,81.695,9.631,0.217,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.855,2,0.845,0.855,0.87,0.82,1.89,0.88,0.11
AXO,1277.91,201.913,33.447,0.127,-,-,-7.57,-,-,-,-,,Aurox Res,,0.65,-5,0.65,0.675,0.71,0.65,-7.65,0.985,0.235
AIW,1754.33,34.614,17.423,0.006,-,-,3.36,1.2,-,-,-,,Ausamerican Min,,0.04,0.6,0.04,0.042,0.042,0.034,17.14,0.155,0.03
AUC,119.345,17.925,-,0.009,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.16,-1,0.14,0.16,0.17,0.16,-6.39,0.248,0.12
AUCO,50,10.279,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.045,,0.04,0.045,0.045,0.045,-0.51,0.07,0.035
AOA,389.2,3.147,1.045,0.007,-,-,0.86,24.4,-,-,-,,Ausmon Resources,,0.21,0.5,0.21,0.25,0.21,0.19,1.93,0.34,0.18
AQD,488.715,22.861,28.868,0.027,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.12,-0.5,0.12,0.13,0.125,0.12,-4.51,0.20,0.105
AQR,4725.34,162.681,4.729,0.064,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.495,17.5,0.49,0.50,0.53,0.325,54.18,0.79,0.042
ABZ,237.216,13.058,-,0.012,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.385,3.5,0.385,0.40,0.39,0.355,9.49,0.49,0.25
AGV,510.75,9.042,2.244,0.004,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.057,0.2,0.057,0.059,0.057,0.054,3.13,0.057,0.015
AKA,17.95,14.176,-,0.006,-,-,-,-,-,-,-,,Aust Min Min,,0.14,2,0.14,0.20,0.15,0.14,16.16,0.235,0.12
AKAO,-,0.976,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.015,,0.015,0.035,0.015,0.015,-0.51,0.04,0.015
AUZ,42148.4,4330.53,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-0.51,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-0.51,0.001,0.001
AOC,6,3.118,3.556,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.089,-0.1,0.091,0.11,0.09,0.089,-1.62,0.16,0.07
AOCOA,-,2.141,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.014,0.02,0.015,0.015,-0.51,0.03,0.01
AOM,-,35.265,15.479,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.002,0.004,0.003,0.003,-0.51,0.009,0.002
ARW,1020.27,120.707,95.306,0.007,0.01,1.1,-1.56,-,-,-,-,,Aust Renewable,,0.011,0.1,0.011,0.012,0.011,0.01,9.49,0.033,0.009
AOK,1125.25,103.438,19.803,0.026,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.13,0.5,0.125,0.13,0.13,0.12,3.49,0.216,0.098
AOKO,-,9.187,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.032,,0.026,0.032,0.032,0.032,-0.51,0.04,0.023
AKK,8211.87,307.328,16.301,0.012,-,-,-2.49,-,-,-,-,,Austin Explore,,0.04,0.6,0.038,0.04,0.04,0.033,17.14,0.096,0.027
AKKO,1698,68.3,-,0.002,-,-,-,-,-,-,-,,  opt nov11,,0.013,0.5,0.011,0.013,0.014,0.008,61.99,0.031,0.007
APG,1012,134.901,71.317,0.027,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.032,-0.1,0.032,0.034,0.034,0.032,-3.54,0.07,0.031
AGD,35,1.991,0.247,0.03,-,-,6.17,2.9,-,-,-,,Austral Gold,,0.18,,0.18,0.28,0.18,0.18,-0.51,0.25,0.065
AZX,44.5,1.889,0.891,0.008,-,-,-3.35,-,-,-,-,,Auzex Res,*,0.135,1.5,0.115,0.135,0.135,0.13,11.99,0.26,0.10
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,*,0.009,,-,0.18,0.009,0.009,-0.51,0.015,0.006
AVI,135,15.233,8.949,0.021,-,-,-0.68,-,-,-,-,,Avalon Min,,0.155,-1,0.155,0.17,0.165,0.155,-6.57,0.297,0.109
AVB,6031.57,337.255,19.524,0.01,-,-,1.23,1.5,-,-,-,,Avanco Res Ltd,,0.019,0.4,0.017,0.019,0.019,0.015,26.16,0.044,0.013
AVBOB,1650,113.333,14.261,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.009,0.1,0.008,0.009,0.009,0.008,11.99,0.027,0.005
AVA,50,20.173,42.72,0.008,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.066,0.4,0.068,0.07,0.066,0.062,5.94,0.17,0.056
AVO,6628.19,188.213,136.103,0.848,0.79,3.7,12.49,23.4,-,-,-,,Avoca Res,,2.92,36,2.92,2.94,2.99,2.56,13.55,2.99,1.48
AVZ,10,6.571,7.339,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.079,,0.079,0.085,0.079,0.079,-0.51,0.17,0.07
AWE,10909.1,430.297,284.858,0.879,1.74,1.0,1.43,117.8,-,-,-,,AWE Ltd,,1.685,2.5,1.66,1.69,1.705,1.625,1.00,3.17,1.575
AXC,10,6.319,9.251,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.012,-0.2,0.013,0.019,0.014,0.012,-14.80,0.037,0.012
AXCO,-,2.51,2.021,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.51,0.005,0.001
AVQ,270.85,112.778,-,0.016,-,-,0.29,7.2,-,-,-,,Axiom Min Ltd cdi,,0.021,-0.3,0.022,0.024,0.024,0.021,-13.01,0.045,0.011
AZM,2228.75,224.215,21.018,0.087,-,-,-2.5,-,-,-,-,,Azumah Res,,0.405,1,0.40,0.41,0.415,0.395,2.02,0.53,0.10
AZS,6101.21,268.46,30.159,0.014,-,-,-0.78,-,-,-,-,,Azure Min,,0.042,-0.3,0.042,0.043,0.046,0.041,-7.18,0.111,0.033
BND,157.05,15.084,6.901,0.078,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.61,,0.57,0.61,0.64,0.61,-0.51,0.97,0.365
BMN,12329.8,159.381,111.437,0.079,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.39,10.5,0.39,0.40,0.445,0.295,36.33,1.43,0.24
BKP,3220,503.942,127.289,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.004,0.003,-0.51,0.009,0.003
BAR,1560.32,59.024,47.605,0.019,-,-,-1.89,-,-,-,-,,Barra Res,,0.06,,0.058,0.061,0.06,0.055,-0.51,0.22,0.045
BARO,-,1.317,5.603,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.013,0.005,0.005,-0.51,0.029,0.001
BSE,377.719,18.962,3.903,0.011,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.094,0.7,0.09,0.10,0.096,0.085,7.54,0.16,0.06
BSM,1226.28,60.498,32.521,0.029,-,-,13.32,1.3,-,-,-,,Bass Metals Ltd,,0.17,,0.17,0.18,0.18,0.17,-0.51,0.349,0.155
BAS,337.979,79.68,16.856,0.009,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.03,,0.027,0.031,0.03,0.028,-0.51,0.068,0.024
BSR,789.65,35.443,12.731,0.039,-,-,-1.33,-,-,-,-,,Bassari Res,,0.22,1.5,0.20,0.22,0.225,0.20,6.81,0.44,0.095
BTV,1021.38,51.747,23.444,0.028,-,-,0.3,61.7,-,-,-,,Batavia Min,,0.185,1.5,0.185,0.19,0.19,0.17,8.31,0.375,0.093
BTVO,116.458,11.808,2.394,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.08,,0.08,0.09,0.08,0.08,-0.51,0.21,0.03
BTU,2522.17,93.251,4.619,0.042,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.185,1,0.18,0.185,0.195,0.18,5.20,0.205,0.046
BTUO,-,1.707,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.031,,0.031,0.07,0.031,0.031,-0.51,0.05,0.007
BAU,2061.12,109.25,46.127,0.036,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.155,0.5,0.15,0.155,0.16,0.135,2.82,1.345,0.13
BCI,564.841,52.059,25.5,0.14,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.665,0.5,1.65,1.67,1.735,1.65,-0.21,2.23,0.93
BCD,768.644,88.051,47.344,0.044,0.09,1.2,3.05,3.4,-,-,-,,BCD Res NL,,0.105,-0.5,0.10,0.105,0.11,0.10,-5.05,0.18,0.085
BPT,11131,748.06,952.475,0.765,1.27,0.6,16.05,4.4,1.75,9.17,2.50,p,Beach Energy Ltd,,0.70,-1.5,0.69,0.705,0.725,0.69,-2.61,1.04,0.655
BCN,10799.6,1509.69,656.897,0.011,-,-,1.96,0.8,-,-,-,,Beacon Min,,0.015,-0.3,0.015,0.016,0.018,0.015,-17.18,0.035,0.012
BCNO,-,13.509,17.957,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.51,0.006,0.001
BCNOA,3827.32,304.488,403.36,0.001,-,-,-,-,-,-,-,,  opt aug10,,0.006,-0.1,0.004,0.006,0.007,0.005,-14.80,0.022,0.005
BDR,13855.4,165.349,10.785,0.127,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.205,2,0.205,0.21,0.22,0.185,10.30,0.40,0.081
BDG,3268.68,112.421,131.595,0.104,0.15,1.4,3.2,6.4,0.5,6.40,2.44,,Bendigo Min Ltd,,0.205,0.5,0.195,0.205,0.205,0.19,1.99,0.295,0.18
BKY,552.789,37.695,42.527,0.158,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.16,4,1.15,1.16,1.19,1.08,3.06,1.595,0.905
BKYO,28.65,4.193,0.052,0.006,-,-,-,-,-,-,-,,  opt may13,,0.50,,0.45,0.50,0.50,0.50,-0.51,0.85,0.40
BHP,43167.7,2110.4,2194.4,128.035,8.76,4.4,185.29,20.6,95.15,1.95,2.49,f,BHP Billiton Ltd,,38.15,-28,38.03,38.15,38.68,37.55,-1.24,44.93,35.42
BFE,108,37.666,2.412,0.011,-,-,-1.1,-,-,-,-,,Black Fire Min,,0.10,1,0.10,0.105,0.10,0.09,10.60,0.215,0.047
