ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 21, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5449.4 at 2014-02-21T16:44:36. Report at Friday, February 21, 2014. Processed Saturday at 2014-02-22T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,295.956,3.390,.985,.027,-,-,-.92,-,-,-,-,,3D Oil,,.115,-,.11,.115,.12,.10,-1.54,.14,.075,,
DDD,-,2.329,2.475,.007,-,-,-.12,-,-,-,-,,3D Res,,.028,-,.02,.025,.028,.028,-1.54,.036,.012,,
ARH,351.849,1.432,1.473,.016,-,-,-4.70,-,-,-,-,,A'asian Resources,,.032,-.2,.032,.04,.036,.03,-7.42,.16,.021,,
AYC,158.448,.341,.306,.010,-,-,-.89,-,-,-,-,,A1 Gold,,.11,+1.5,.11,.125,.11,.095,+14.25,.255,.085,,
ABU,18349.0,187.459,232.305,.095,-,-,-.22,-,-,-,-,,ABM Res,,.029,-.1,.029,.03,.032,.029,-4.87,.046,.021,,
AJC,1631.86,9.872,21.814,.008,-,-,-.08,-,-,-,-,,Acacia Coal,,.009,-,.009,.01,.01,.009,-1.54,.019,.007,,
ACB,1811.98,3.979,4.642,.015,-,-,-.93,-,-,-,-,,A-Cap Res,,.057,-.2,.052,.057,.06,.049,-4.93,.13,.042,,
ACS,-,.304,.168,.033,-,-,-.40,-,-,-,-,,Accent Res,,.185,-,.19,.21,.185,.185,-1.54,.23,.14,,
AIV,114.300,1.692,6.832,.006,-,-,-1.23,-,-,-,-,,ActiveX,,.011,-,.011,.013,.012,.011,-1.54,.021,.009,,
ADD,480.279,.855,1.478,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.007,+.4,.005,.014,.007,.004,+131.8,.019,.002,,
ADN,4335.37,9.490,5.027,.015,-,-,-3.63,-,-,-,-,,Adelaide Res,,.066,-.2,.065,.066,.077,.064,-4.48,.25,.036,,
ABY,455.296,4.521,12.446,.103,1.59,.21,-.21,-,-,-,-,,Aditya Birla,,.33,+.5,.325,.35,.34,.315,+.00,.535,.30,,
ADY,685.040,11.419,10.942,.010,-,-,-2.90,-,-,-,-,,Admiralty Res,,.014,-,.014,.016,.015,.014,-1.54,.039,.013,,
AVD,-,-,119.297,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-1.54,.001,.001,,
ADX,737.440,7.632,66.815,.008,-,-,-3.21,-,-,-,-,,ADX Energy,,.015,-,.015,.016,.017,.015,-1.54,.023,.012,,
AQR,159.433,.433,5.608,.025,-,-,-.04,-,-,-,-,,AEON Metals,,.14,+2.5,.14,.15,.14,.12,+20.20,.335,.105,,
AFR,788.000,5.379,18.268,.040,-,-,-3.86,-,-,-,-,,African Energy Res,,.091,-,.089,.099,.10,.085,-1.54,.175,.063,,
AGR,465.000,6.052,3.675,.014,-,-,-2.01,-,-,-,-,,Aguia Res,,.066,+.5,.066,.067,.066,.064,+6.66,.16,.045,,
AQG,6215.31,25.749,36.590,.289,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.99,+17,2.90,3.00,3.08,2.84,+4.49,3.78,1.94,,
AUQ,3129.98,12.503,29.063,.017,-,-,-2.84,-,-,-,-,,Alara Res,,.072,-.2,.072,.074,.075,.069,-4.24,.16,.035,,
ALY,510.000,8.686,7.535,.004,-,-,-1.36,-,-,-,-,,Alchemy Resources,,.023,-.2,.023,.025,.025,.023,-9.54,.128,.023,,
AYN,154049,1346.67,92.854,.007,-,-,-.68,-,-,-,-,,Alcyone Res,,.001,-,.001,.002,.002,.001,-1.54,.02,.001,,
AYNO,-,-,.754,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,-1.54,.014,.001,,
AYNOA,3380.00,3.880,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,-1.54,.002,.001,,
AQI,405.000,.582,.334,.007,-,-,-4.80,-,-,-,-,,Alicanto Min,,.30,+4.5,.30,.32,.30,.25,+16.11,.30,.145,,
ALK,3039.60,17.300,27.131,.149,-,-,19.00,2.1,-,-,-,,Alkane Res,,.40,-3,.39,.40,.46,.39,-8.51,.635,.245,,
AHQ,-,.077,1.417,-,-,-,-.88,-,-,-,-,,Allegiance Coal,,.015,-,.015,.035,.015,.015,-1.54,.06,.012,,
AHQO,-,-,.194,-,-,-,-,-,-,-,-,,  opt mar14,,.001,-,-,.001,.001,.001,-1.54,.005,.001,,
AGS,835.985,17.654,5.940,.063,-,-,-2.14,-,-,-,-,,Alliance Res,,.185,+1.5,.175,.185,.185,.17,+7.29,.205,.093,,
AGE,507.350,6.544,2.327,.009,-,-,-.93,-,-,-,-,,Alligator Energy,,.045,+.2,.04,.055,.045,.04,+3.11,.085,.023,,
AYR,3866.66,88.206,52.171,.003,-,-,-.42,-,-,-,-,,Alloy Res,,.006,-,.005,.006,.007,.005,-1.54,.013,.003,,
AYM,40.000,.040,.100,.005,-,-,-.52,-,-,-,-,,Altuis Mining,,.009,-,.009,.018,.009,.009,-1.54,.019,.005,,
AOH,1618.38,10.188,25.474,.093,-,-,2.40,7.3,-,-,-,,Altona Min,,.175,-.5,.175,.18,.18,.165,-4.32,.245,.115,,
AJM,1976.12,12.925,4.644,.089,-,-,-.22,-,-,-,-,,Altura Min,,.195,-,.19,.195,.205,.19,-1.54,.205,.076,,
AWC,57418.0,456.989,646.548,3.732,1.02,1.30,.02,6650.0,-,-,-,,Alumina,,1.33,+3.5,1.33,1.335,1.345,1.285,+1.17,1.345,.89,,
AQO,900.308,9.151,16.685,.027,-,-,-3.78,-,-,-,-,,Ambassador Oil & Gas,,.19,+1,.185,.19,.195,.18,+4.02,.275,.13,,
AXZ,5.508,.196,1.103,.100,-,-,-4.51,-,-,-,-,,Amex Res,,1.20,-5,1.20,1.22,1.25,1.20,-5.54,1.53,.92,,
AMX,7082.81,66.349,31.294,.046,-,-,-10.56,-,-,-,-,,Ampella Min,,.185,+1.5,.18,.19,.185,.175,+7.29,.315,.075,,
AEK,663.375,2.434,2.007,.016,-,-,-.60,-,-,-,-,,Anatolia Energy,,.072,+.5,.068,.075,.072,.066,+5.93,.10,.032,,
