ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 16, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5100.1 at 2013-08-16T16:42:36. Report at Friday, August 16, 2013. Processed Saturday at 2013-08-17T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,51.000,17.430,16.864,.021,-,-,-3.61,-,-,-,-,,3D Oil,,.09,+1,.088,.125,.09,.08,+11.28,.14,.06,,
DDD,20.000,6.684,13.155,.006,-,-,-.10,-,-,-,-,,3D Res,,.027,-,.02,.027,.026,.026,-1.22,.045,.014,,
ARH,6.500,9.716,12.243,.016,-,-,-2.33,-,-,-,-,,A'asian Resources,,.032,-,.032,.034,.032,.032,-1.22,.11,.021,,
AYC,-,1.849,2.422,.008,-,-,-.47,-,-,-,-,,A1 Gold,,.135,-,.15,.20,.135,.135,-1.22,.30,.125,,
ABU,33015.7,897.589,1210.40,.115,-,-,-.43,-,-,-,-,,ABM Res,,.035,+.1,.034,.035,.036,.033,+1.72,.065,.021,,
AJC,8242.98,103.451,201.744,.011,-,-,-.42,-,-,-,-,,Acacia Coal,,.012,+.2,.011,.013,.012,.009,+18.78,.023,.007,,
ACB,467.777,27.497,42.945,.018,-,-,-1.08,-,-,-,-,,A-Cap Res,,.067,-1.1,.067,.07,.078,.065,-15.32,.155,.045,,
ACS,-,.883,90.981,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.18,.25,.19,.19,-1.22,.275,.15,,
AIV,-,139.116,18.307,.006,-,-,-.48,-,-,-,-,,ActiveX,,.018,-,.013,.017,.018,.018,-1.22,.022,.010,,
ADD,108.625,9.555,24.708,.002,-,-,-1.58,-,-,-,-,,Adavale Resources,,.005,-.3,.005,.01,.008,.005,-38.72,.021,.002,,
ADN,814.993,260.440,67.419,.016,-,-,-3.84,-,-,-,-,,Adelaide Res,,.076,-,.076,.08,.082,.075,-1.22,.25,.035,,
ABY,1355.90,62.565,59.334,.122,1.63,.24,-2.66,-,5.00,-,12.82,,Aditya Birla,,.39,+2.5,.385,.395,.395,.37,+5.63,.60,.335,,
ADY,127.775,33.323,63.355,.015,-,-,-2.52,-,-,-,-,,Admiralty Res,,.02,+.1,.02,.021,.02,.019,+4.05,.046,.018,,
AVD,-,200.211,12.560,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-1.22,.007,.001,,
ADX,472.777,97.600,169.059,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.017,+.2,.017,.018,.019,.015,+12.12,.04,.012,,
AQR,32.400,19.356,7.861,.036,-,-,-.13,-,-,-,-,,AEON Metals,,.20,-1,.19,.21,.21,.20,-5.98,.335,.06,,
AFR,405.845,53.815,192.183,.038,-,-,-3.36,-,-,-,-,,African Energy Res,,.088,-,.08,.088,.088,.08,-1.22,.205,.063,,
AGR,370.610,43.851,18.054,.010,-,-,-11.68,-,-,-,-,,Aguia Res,,.057,+.2,.057,.059,.057,.052,+2.42,.215,.045,,
AQG,8852.85,127.619,109.736,.329,-,-,-130.01,-,-,-,-,,Alacer Gold,,3.25,+83,3.24,3.30,3.30,2.48,+33.08,6.860,1.94,,
AUQ,7678.44,73.878,43.786,.014,-,-,-2.58,-,-,-,-,,Alara Res,,.058,+1.9,.058,.061,.075,.04,+47.50,.315,.038,,
