ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4905.2 at 16:37 26/3/2010  Report at 19:08 Friday 26/3/2010. Processed 18:58 Sunday 28/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.003,,0.002,0.025,0.003,0.003,-0.31,0.003,0.003
AIV,485.109,5.78,1.638,0.008,-,-,-1.49,-,-,-,-,,Activex Ltd,,0.093,1.1,0.094,0.10,0.093,0.086,13.11,0.12,0.046
AIVO,99.79,1.62,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.016,0.4,0.012,0.04,0.016,0.012,33.02,0.06,0.001
ADU,1443.98,28.322,4.954,0.134,-,-,-12.87,-,-,-,-,,Adamus Res,*,0.425,-2,0.405,0.415,0.44,0.40,-4.80,0.517,0.303
ADUR,3499.55,3.5,-,0.002,-,-,-,-,-,-,-,,  rts06aprd,,0.037,,0.038,0.05,0.04,0.025,-,0.04,0.025
ADD,858.916,8.362,5.96,0.007,0.02,2.0,-0.96,-,-,-,-,,Adavale Resource,,0.039,1,0.035,0.042,0.042,0.029,34.17,0.065,0.017
ADE,2094.29,17.608,7.494,0.031,-,-,0.97,16.0,-,-,-,,Adelaide Energy,,0.155,,0.15,0.155,0.16,0.13,-0.31,0.16,0.075
ADN,1108.24,20.594,3.222,0.022,-,-,-0.56,-,-,-,-,,Adelaide Res,,0.195,-1,0.195,0.20,0.205,0.195,-5.19,0.395,0.049
ADI,715.867,18.368,3.236,0.042,-,-,-4.27,-,-,-,-,,Adelphi Energy,,0.285,3,0.27,0.285,0.29,0.255,11.46,0.385,0.045
ABY,2069.08,38.828,64.249,0.307,1.42,0.7,-17.34,-,-,-,-,,Aditya Birla,,0.98,-2.5,0.975,1.00,1.025,0.965,-2.80,1.65,0.13
ADY,56965.8,1012.36,2526.88,0.023,-,-,0.09,11.1,-,-,-,,Admiralty Res,,0.01,-0.1,0.01,0.011,0.011,0.01,-9.40,0.037,0.009
AVD,100,0.667,1.77,0.008,-,-,-3.1,-,-,-,-,,Advance Energy,,0.05,0.5,0.036,0.04,0.05,0.045,10.80,0.125,0.03
AED,3053.89,21.349,22.183,0.127,1.03,0.7,-48.17,-,-,-,-,,AED Oil Ltd,,0.67,6.5,0.67,0.675,0.685,0.605,10.43,1.24,0.50
AFR,603.947,14.049,4.669,0.024,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.084,,0.084,0.09,0.087,0.083,-0.31,0.24,0.023
AAE,588.705,22.572,-,0.005,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.011,0.1,0.009,0.011,0.011,0.01,9.69,0.027,0.009
ALG,-,0.514,0.01,0.003,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.165,,0.165,0.18,0.165,0.165,-0.31,0.245,0.14
ALGO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar13,,-,,0.015,0.08,-,-,-,-,-
AUQ,167.381,2.771,2.728,0.01,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.12,-1.5,0.12,0.135,0.135,0.11,-11.42,0.25,0.035
ALY,1415.27,22.875,1.044,0.045,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.67,-6,0.66,0.67,0.73,0.665,-8.53,1.27,0.042
ALYO,52,1.842,0.84,0.009,-,-,-,-,-,-,-,,  opt aug10,,0.435,-4.5,0.415,0.48,0.48,0.42,-9.68,0.96,0.002
AYN,5151,60.065,-,0.02,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.032,-0.1,0.03,0.032,0.034,0.032,-3.34,0.06,0.029
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,-0.31,0.021,0.021
ALK,1177.42,12.044,10.216,0.075,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.30,-2,0.305,0.31,0.31,0.295,-6.56,0.49,0.225
AGS,3189.23,21.195,18.46,0.138,-,-,-1.97,-,-,-,-,,Alliance Res,,0.405,-4.5,0.40,0.405,0.455,0.40,-10.31,0.98,0.40
ALD,3414.19,55.268,18.102,0.338,0.26,1.3,-3.42,-,-,-,-,,Allied Gold Ltd,,0.325,2,0.32,0.33,0.345,0.305,6.25,0.55,0.25
AYR,129.569,5.844,2.942,0.002,-,-,-0.62,-,-,-,-,,Alloy Res,,0.025,-0.2,0.026,0.029,0.027,0.025,-7.72,0.042,0.013
AJM,122,2.968,2.871,0.04,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.205,-0.5,0.205,0.22,0.22,0.205,-2.69,0.37,0.067
AJMO,-,0.895,-,-,-,-,-,-,-,-,-,,  opt may10,,0.01,,0.005,0.01,0.01,0.01,-0.31,0.08,0.005
AWC,74490,1008.91,463.522,4.136,1.21,1.4,-1.2,-,2,-,1.18,f,Alumina Ltd,,1.695,-4,1.69,1.695,1.75,1.645,-2.61,2.06,1.046
AMU,3032.83,26.857,4.048,0.064,0.34,0.6,-10.17,-,-,-,-,,Amadeus Energy,,0.21,-0.5,0.205,0.21,0.22,0.205,-2.63,0.43,0.205
AXZ,39.845,0.436,0.104,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.16,1,0.09,0.16,0.16,0.145,6.36,0.25,0.085
AMX,6427.99,54.173,5.264,0.199,-,-,-7,-,-,-,-,,Ampella Min,,1.22,-2,1.22,1.24,1.39,1.15,-1.92,1.39,0.165
AMXO,100.1,2.043,0.337,0.015,-,-,-,-,-,-,-,,  opt jul10,,1.045,-2.5,0.99,1.08,1.15,1.04,-2.65,1.15,0.05
AHR,576.86,3.99,0.33,0.008,-,-,-2.05,-,-,-,-,,Anchor Res,,0.22,2,0.21,0.22,0.25,0.21,9.69,0.28,0.032
AHRNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AND,1599.94,19.35,27.121,1.271,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,2.70,-11,2.67,2.75,2.75,2.53,-4.22,2.90,1.31
ATM,-,0.004,0.011,2.175,0.10,11.4,0.7,162.9,2.94,0.24,2.58,,Aneka Tambang cdi  1:5,,1.14,,-,1.30,1.14,1.14,-0.31,1.14,0.97
AAR,1532,15.053,31.394,0.013,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.025,,0.025,0.026,0.027,0.024,-0.31,0.044,0.021
AGP,-,-,-,0.313,-,-,34.4,8.5,15.87,2.17,5.45,,Anglo Pacific Grp,,2.91,,2.91,-,2.91,2.91,-0.31,3.50,2.581
AGG,6.239,0.456,1.795,0.723,-,-,-71.44,-,3.87,-,0.48,,Anglogold Ashanti  5:1,,8.10,-40,7.75,8.10,8.49,8.10,-5.02,11.00,7.65
AZZ,12084.2,84.86,4.436,0.238,-,-,0.26,330.8,-,-,-,,Antares Energy,,0.86,4.5,0.85,0.86,0.885,0.78,5.21,0.885,0.04
AVM,52.66,1.947,0.271,0.039,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,4.01,-32,3.91,4.01,4.28,3.96,-7.70,4.43,1.24
AAL,150.2,0.968,0.541,0.004,-,-,1.53,2.3,-,-,-,,Apac Coal,,0.035,-0.3,0.035,0.045,0.045,0.035,-8.20,0.115,0.035
AXM,83238.7,777.867,103.594,0.086,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.026,-0.3,0.026,0.027,0.03,0.025,-10.65,0.276,0.022
AXMO,6002.82,132.626,-,0.005,-,-,-,-,-,-,-,,  opt nov12,,0.007,-0.1,0.007,0.008,0.009,0.007,-12.81,0.025,0.007
AZO,3395.77,12.121,-,0.046,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.55,7,0.535,0.55,0.575,0.445,14.27,0.76,0.35
AON,408.513,3.66,0.088,0.02,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.175,-1,0.165,0.175,0.18,0.165,-5.71,0.40,0.14
AONO,-,0.2,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.012,,0.017,0.02,0.012,0.012,-0.31,0.012,0.012
AQP,5039.54,86.151,43.728,3.147,-,-,20.79,32.7,2.26,9.20,0.33,,Aquarius Platinum,,6.80,-19,6.66,6.84,6.95,6.61,-3.03,7.95,3.74
AQA,3572.32,55.481,14.324,3.397,-,-,-14.8,-,-,-,-,,Aquila Res,,10.54,-46,10.47,10.64,11.09,10.33,-4.49,11.38,2.345
ARU,1781.81,35.422,15.929,0.168,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.585,-2.5,0.585,0.59,0.615,0.585,-4.41,1.285,0.30
ARUN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AAG,1027,13.22,0.061,0.026,-,-,-3.87,-,-,-,-,,Aragon Res,,0.13,-0.5,0.13,0.135,0.14,0.13,-4.01,0.27,0.072
AAGO,50,0.154,0.014,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,0.5,0.005,0.015,0.015,0.015,49.69,0.05,0.002
ARX,1640.79,96.446,2.458,0.014,-,-,16.13,0.3,-,-,-,,ARC Explore Ltd,,0.041,-0.6,0.041,0.045,0.048,0.041,-13.08,0.065,0.009
ARXO,458.336,4.063,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.003,-0.1,0.003,0.01,0.004,0.003,-25.31,0.016,0.001
ARXOA,709.778,25.67,-,0.003,-,-,-,-,-,-,-,,  opt jan11,,0.016,-0.1,0.012,0.016,0.018,0.015,-6.19,0.026,0.009
AXE,18.25,4.044,1.22,0.01,-,-,-1.93,-,-,-,-,,Archer Explore,,0.155,-1,0.155,0.175,0.155,0.155,-6.37,0.21,0.052
ARD,2005.94,7.097,1.504,0.007,-,-,-3.42,-,-,-,-,,Argent Min,,0.18,,0.175,0.18,0.23,0.18,-0.31,0.23,0.046
ARDO,480,2.067,0.4,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.035,,0.031,0.039,0.05,0.035,-0.31,0.06,0.01
AXT,3829.29,19.951,2.083,0.006,-,-,0.76,9.7,-,-,-,,Argo Explore,,0.074,,0.074,0.076,0.077,0.06,-0.31,0.115,0.03
ARE,381.042,15.123,10.777,0.013,-,-,0.61,12.6,-,-,-,,Argonaut Res,,0.077,-0.2,0.077,0.08,0.079,0.075,-2.84,0.105,0.048
AGY,-,1.015,0.976,0.004,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.045,,0.04,0.045,0.045,0.045,-0.31,0.13,0.031
AOE,79446.2,415.281,195.617,3.692,2.13,2.4,15.38,32.8,-,-,-,,Arrow Energy,,5.04,-25,5.03,5.05,5.18,4.97,-5.04,5.31,2.67
ARV,1105.18,23.366,0.685,0.012,-,-,0.31,19.7,-,-,-,,Artemis Res,,0.061,-0.9,0.061,0.065,0.072,0.061,-13.17,0.199,0.029
ARVOB,103.158,2.04,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.025,-1.5,0.026,0.03,0.035,0.025,-37.81,0.058,0.019
ATN,4251.32,27.624,14.876,0.01,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.019,-0.1,0.02,0.021,0.023,0.019,-5.31,0.099,0.004
AKM,4440.17,45.106,2.525,0.022,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.10,0.3,0.10,0.105,0.115,0.099,2.78,0.115,0.012
ARO,410226,1310.64,18.57,0.015,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.013,0.2,0.013,0.014,0.015,0.01,17.87,0.016,0.002
AROOB,17591.5,104.938,-,0.001,-,-,-,-,-,-,-,,  opt nov12,,0.005,0.1,0.004,0.005,0.007,0.004,24.69,0.007,0.001
AHN,85,3.139,1.547,0.006,-,-,-0.62,-,-,-,-,,Athena Res,,0.10,,0.08,0.10,0.10,0.10,-0.31,0.12,0.021
AHNOA,-,0.951,-,-,-,-,-,-,-,-,-,,  opt apr12,,0.029,,0.03,0.055,0.029,0.029,-0.31,0.03,0.017
ATV,679.8,18.595,5.887,0.024,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.06,1,0.053,0.057,0.06,0.049,19.69,0.10,0.04
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,-0.31,0.03,0.011
ATVOA,745.74,2.186,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.014,-0.6,0.012,0.016,0.014,0.013,-30.31,0.045,0.013
AGO,12605.8,218.499,120.519,1.069,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.39,-1,2.38,2.40,2.49,2.32,-0.73,2.55,1.15
AXY,2430.09,40.704,11.175,0.015,-,-,-0.88,-,-,-,-,,Atom Energy Ltd,,0.074,0.2,0.072,0.075,0.075,0.068,2.47,0.125,0.019
AXYO,10,0.951,0.625,-,-,-,-,-,-,-,-,,  opt oct10,,0.001,,0.001,0.005,0.001,0.001,-0.31,0.01,0.001
ATQ,4511.71,12.664,1.097,0.014,-,-,-6.9,-,-,-,-,,Atomic Res,,0.145,4.5,0.145,0.15,0.16,0.10,44.69,0.17,0.088
ATQO,-,0.037,0.03,-,-,-,-,-,-,-,-,,  opt aug11,,0.015,,0.015,0.03,0.015,0.015,-0.31,0.035,0.001
ACZ,27,0.571,0.593,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.17,0.19,0.18,0.18,-0.31,0.26,0.125
ACZO,-,0.2,0.234,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.04,,0.042,0.068,0.04,0.04,-0.31,0.09,0.03
ADX,10079.8,53.782,12.683,0.036,-,-,-0.89,-,-,-,-,,Audax Res,,0.125,-4,0.125,0.13,0.17,0.125,-24.55,0.175,0.04
AUK,425.791,9.055,2.361,0.014,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.13,2,0.13,0.145,0.145,0.12,17.87,0.20,0.014
AUKO,-,0.662,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,,0.005,0.025,0.03,0.03,-0.31,0.03,0.009
AUJ,845.625,8.329,1.723,0.013,-,-,-0.66,-,-,-,-,,Augustus Min,,0.335,-1.5,0.335,0.36,0.37,0.31,-4.60,0.37,0.10
AEE,2813.67,14.891,1.094,0.014,-,-,-3.57,-,-,-,-,,Aura Energy,,0.17,2.5,0.16,0.17,0.185,0.145,16.93,0.26,0.08
AGU,2302.67,29.634,0.588,0.009,-,-,-4.35,-,-,-,-,,Aurium Res,,0.03,,0.029,0.03,0.033,0.03,-0.31,0.075,0.013
AGUO,-,0.718,1,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,-0.31,0.01,0.001
AGUOA,500,1.3,-,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.01,0.2,0.007,0.02,0.01,0.008,24.69,0.025,0.008
ARM,729.477,28.115,1.196,0.084,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.985,2,0.975,0.985,0.99,0.93,1.76,1.26,0.07
AUT,1323.09,17.852,2.431,0.095,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.45,4.5,0.435,0.45,0.45,0.41,10.80,0.47,0.10
AXO,10184.7,128.253,6.509,0.147,-,-,-7.57,-,-,-,-,,Aurox Res,,0.76,,0.755,0.765,0.79,0.745,-0.31,0.81,0.11
AUC,135.5,12.146,-,0.009,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.17,0.5,0.17,0.185,0.175,0.165,2.72,0.248,0.155
AUCO,125,5.237,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.058,,0.045,0.06,0.061,0.058,-0.31,0.07,0.036
AOA,-,1.14,-,0.009,-,-,0.86,31.4,-,-,-,,Ausmon Resources,,0.27,,0.215,0.26,0.27,0.27,-0.31,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,244.089,5.781,13.137,0.029,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.125,,0.115,0.125,0.125,0.115,-0.31,0.195,0.095
AQR,4438.47,133.202,1.256,0.086,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.665,-0.5,0.665,0.67,0.70,0.625,-1.06,0.79,0.03
ABZ,777.714,9.183,-,0.011,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.38,1,0.375,0.38,0.385,0.375,2.39,0.49,0.25
AGV,100,2.644,0.38,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.023,0.5,0.016,0.027,0.023,0.018,27.47,0.10,0.018
AKA,691.346,8.094,-,0.01,-,-,-,-,-,-,-,,Aust Min Min,,0.22,1,0.215,0.225,0.225,0.20,4.45,0.245,0.19
AUZ,79780,1337.76,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-0.31,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-0.31,0.001,0.001
AOC,-,1.46,0.697,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.095,,0.088,0.095,0.095,0.095,-0.31,0.135,0.05
AOCOA,-,1.324,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.012,,0.01,0.03,0.012,0.012,-0.31,0.016,0.012
AOM,345,19.279,1.861,0.011,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.005,0.1,0.004,0.005,0.005,0.005,24.69,0.009,0.003
ARW,2476.15,66.897,12.501,0.009,0.01,1.4,-1.56,-,-,-,-,,Aust Renewable,,0.014,-0.1,0.014,0.015,0.016,0.014,-6.98,0.033,0.006
AOK,2196.43,53.706,4.552,0.029,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.17,-1,0.16,0.165,0.18,0.155,-5.86,0.22,0.09
AKK,7510.68,213.818,2.263,0.015,-,-,-2.49,-,-,-,-,,Austin Explore,,0.052,0.5,0.052,0.053,0.053,0.047,10.33,0.096,0.025
AKKO,3303.5,46.944,-,0.003,-,-,-,-,-,-,-,,  opt nov11,,0.018,0.1,0.016,0.018,0.018,0.015,5.57,0.031,0.012
APG,5550.26,41.009,22.009,0.028,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.035,,0.034,0.035,0.036,0.033,-0.31,0.059,0.029
AAF,2638.33,164.892,24.467,0.009,-,-,-0.14,-,-,-,-,,Austral Africa Res,,0.003,,0.002,0.003,0.003,0.002,-0.31,0.007,0.001
AGD,0.9,0.875,0.052,0.017,-,-,6.17,1.6,-,-,-,,Austral Gold,,0.098,-0.2,0.098,0.10,0.10,0.098,-2.31,0.18,0.065
AZX,107.218,0.638,0.299,0.007,-,-,-3.35,-,-,-,-,,Auzex Res,,0.17,-2,0.155,0.21,0.20,0.17,-10.84,0.26,0.11
AZXO,-,0.02,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.019,0.009,0.009,-0.31,0.07,0.006
AVI,784.18,9.608,1.493,0.028,-,-,-0.68,-,-,-,-,,Avalon Min,,0.21,,0.21,0.23,0.235,0.21,-0.31,0.297,0.066
AVB,2950.86,194.466,0.778,0.008,-,-,1.23,2.0,-,-,-,,Avanco Res Ltd,,0.025,-0.2,0.025,0.026,0.027,0.025,-7.72,0.044,0.006
AVBO,700,1.425,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.002,0.001,0.001,-0.31,0.15,0.001
AVBOB,7799.93,64.263,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.016,0.1,0.015,0.016,0.017,0.014,6.36,0.027,0.004
AVA,1787.44,7.546,11.515,0.01,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.084,1.1,0.077,0.083,0.093,0.07,14.76,0.215,0.056
AVO,5493.08,83.99,54.403,0.563,0.79,2.5,12.49,15.7,-,-,-,,Avoca Res,,1.955,-9.5,1.95,1.96,2.03,1.91,-4.94,2.26,1.415
AVZ,107.327,2.513,1.933,0.006,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.10,-0.5,0.095,0.11,0.11,0.095,-5.07,0.17,0.04
AWE,9373.15,163.182,103.05,1.414,1.74,1.6,1.43,189.5,-,-,-,,AWE Ltd,,2.71,3,2.71,2.72,2.73,2.65,0.81,3.17,2.17
AXC,-,2.331,5.622,0.003,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.026,,0.021,0.025,0.026,0.026,-0.31,0.04,0.018
AXCO,-,2.51,0.92,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-0.31,0.006,0.001
AVQ,7410.46,68.418,-,0.013,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.041,0.1,0.035,0.041,0.041,0.034,2.19,0.045,0.011
AZM,38183.4,73.378,4.761,0.066,-,-,-2.5,-,-,-,-,,Azumah Res,,0.355,9.5,0.355,0.36,0.37,0.245,36.23,0.37,0.089
AZS,2662.49,20.727,8.791,0.009,-,-,-0.78,-,-,-,-,,Azure Min,,0.036,-0.3,0.035,0.038,0.04,0.035,-8.00,0.08,0.035
BND,167.837,3.163,1.113,0.08,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.63,-3,0.63,0.65,0.69,0.62,-4.85,0.80,0.18
BMN,5499.49,84.079,28.083,0.099,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.49,-3,0.48,0.49,0.525,0.475,-6.08,1.485,0.41
BKP,14898.3,310.831,-,0.007,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.004,,0.004,0.005,0.004,0.004,-0.31,0.03,0.003
BAR,847.343,14.516,9.049,0.025,-,-,-1.89,-,-,-,-,,Barra Res,,0.078,-0.1,0.077,0.08,0.079,0.073,-1.58,0.22,0.057
BARO,-,0.04,2.515,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.002,0.013,0.007,0.007,-0.31,0.029,0.004
BSE,701.941,5.238,1.021,0.003,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.085,0.1,0.08,0.09,0.087,0.081,0.88,0.155,0.045
BSM,873.355,35.065,8.657,0.038,-,-,13.32,1.7,-,-,-,,Bass Metals Ltd,,0.225,-1,0.22,0.23,0.235,0.225,-4.56,0.349,0.112
BSMOA,-,0.204,0.06,-,-,-,-,-,-,-,-,,  opt apr10,,0.01,,0.001,0.02,0.01,0.01,-0.31,0.08,0.01
BAS,1027.65,55.908,3.118,0.01,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.034,-0.1,0.034,0.035,0.036,0.033,-3.17,0.068,0.014
BSR,911.017,13.874,5.935,0.046,-,-,-1.33,-,-,-,-,,Bassari Res,,0.34,-2,0.33,0.34,0.355,0.325,-5.86,0.44,0.057
BTV,1618.61,18.816,13.204,0.029,-,-,0.3,71.7,-,-,-,,Batavia Min,,0.215,3.5,0.21,0.215,0.245,0.175,19.14,0.245,0.077
BTVO,299.126,6.977,0.716,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.10,1.5,0.10,0.115,0.10,0.085,17.34,0.10,0.015
BTU,1726,19.493,0.109,0.007,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.079,,0.076,0.079,0.08,0.076,-0.31,0.155,0.045
BTUO,-,0.05,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.001,0.10,0.007,0.007,-0.31,0.05,0.007
BAU,1285.16,18.02,16.631,0.187,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.80,-3,0.81,0.80,0.84,0.77,-3.92,1.345,0.245
BCI,737.149,12.95,3.436,0.118,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.405,8.5,1.39,1.415,1.405,1.30,6.13,1.476,0.439
BCD,816.127,13.99,18.813,0.037,0.09,1.0,3.05,3.0,-,-,-,,BCD Res NL,,0.092,0.2,0.092,0.097,0.10,0.09,1.91,0.20,0.088
BPT,29605.3,363.456,382.374,0.778,1.27,0.6,16.05,4.5,1.75,9.17,2.43,p,Beach Energy Ltd,,0.72,-4.5,0.72,0.725,0.77,0.72,-6.19,1.04,0.655
BPTO,552.73,19.935,15.277,-,-,-,-,-,-,-,-,,  opt jun10,,0.003,-0.1,0.003,0.004,0.004,0.003,-25.31,0.043,0.001
BCN,96536.2,1197.83,12.335,0.021,-,-,1.96,1.4,-,-,-,,Beacon Min,,0.028,-0.6,0.028,0.029,0.035,0.028,-17.96,0.035,0.004
BCNO,-,10.829,3.762,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,,0.001,0.003,0.003,0.003,-0.31,0.008,0.001
BCNOA,16140.4,231.509,9.901,0.005,-,-,-,-,-,-,-,,  opt aug10,,0.019,-0.3,0.018,0.019,0.022,0.018,-13.95,0.022,0.002
BDR,207.994,25.207,2.288,0.019,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.20,0.5,0.195,0.21,0.215,0.19,2.25,0.40,0.045
