ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 4, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5205.9 at 2013-10-04T16:43:06. Report at Friday, October 4, 2013. Processed Saturday at 2013-10-05T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,591.000,21.465,26.122,.027,-,-,-.92,-,-,-,-,,3D Oil,,.115,+3.5,.10,.12,.12,.09,+45.57,.14,.074,,
DDD,251.000,8.005,15.581,.005,-,-,-.12,-,-,-,-,,3D Res,,.021,-.2,.018,.023,.023,.018,-5.53,.042,.014,,
ARH,539.511,14.793,15.374,.027,-,-,-4.70,-,-,-,-,,A'asian Resources,,.055,-2.1,.055,.063,.076,.055,-25.81,.16,.021,,
AYC,5.263,2.153,2.655,.016,-,-,-.89,-,-,-,-,,A1 Gold,,.19,-,.185,.19,.19,.19,+1.82,.29,.125,,
ABU,32824.4,1266.33,1735.80,.095,-,-,-.46,-,-,-,-,,ABM Res,,.029,-.1,.028,.029,.031,.027,-1.52,.062,.021,,
AJC,678.940,119.836,224.060,.010,-,-,-.08,-,-,-,-,,Acacia Coal,,.011,-.1,.011,.012,.012,.011,-6.52,.023,.007,,
ACB,516.793,30.500,47.017,.015,-,-,-.93,-,-,-,-,,A-Cap Res,,.058,-.2,.055,.058,.06,.053,-1.52,.155,.045,,
ACS,2.700,.955,91.156,.034,-,-,-.40,-,-,-,-,,Accent Res,,.19,-,.19,.265,.19,.19,+1.82,.24,.15,,
AIV,-,140.374,23.158,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.015,-,.013,.017,.015,.015,+1.82,.022,.010,,
ADD,-,10.322,25.399,-,-,-,-1.38,-,-,-,-,,Adavale Resources,,.003,-,.003,.006,.003,.003,+1.82,.021,.002,,
