ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 8, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5635.4 at 2015-05-08T16:42:36. Report at Friday, May 8, 2015. Processed Saturday at 2015-05-09T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,3483.88,55.575,313.825,.143,.03,61.50,-8.67,-,-,-,-,,1-Page,†,1.845,+13.5,1.80,1.86,1.92,1.71,+10.71,2.29,.006,,
TDO,922.334,15.847,4.810,.016,-,-,.90,7.6,-,-,-,,3D Oil,,.068,+1.8,.064,.068,.069,.05,+38.82,.10,.044,,
DDD,820.087,3.547,3.778,.002,-,-,.28,2.1,-,-,-,,3D Res,,.006,-.1,.006,.01,.007,.006,-11.47,.016,.004,,
88E,1816.44,432.889,12.297,.010,-,-,-10.79,-,-,-,-,,88 Energy,,.009,-.1,.009,.01,.01,.009,-7.18,.325,.006,,
88EO,9216.26,82.388,-,.001,-,-,-,-,-,-,-,,  opt mar18,,.003,-,.002,.003,.003,.003,+2.82,.004,.002,,
ARH,225.326,2.919,4.653,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.007,-.1,.006,.013,.009,.007,-9.68,.03,.006,,
AYC,632.497,4.974,.785,.009,-,-,-6.91,-,-,-,-,,A1 Gold,,.032,+.4,.03,.034,.032,.028,+17.10,.078,.025,,
AYCO,566.667,5.563,-,.002,-,-,-,-,-,-,-,,  opt nov19,,.014,-,.014,.017,.014,.014,+2.82,.017,.004,,
ABL,150.000,1.579,41.463,.007,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.02,+.4,.016,.03,.02,.016,+27.82,.043,.001,,
ABU,1045.04,37.095,336.720,.084,-,-,-55.10,-,-,-,-,,ABM Res,†,.245,-1.5,.24,.25,.26,.24,-2.95,.449,.209,,
AJC,225.000,48.879,33.059,.003,-,-,-.02,-,-,-,-,,Acacia Coal,,.003,-,.002,.003,.003,.003,+2.82,.009,.002,,
ACB,100.000,7.323,12.863,.015,-,-,-.72,-,-,-,-,,A-Cap Res,,.039,-,.039,.04,.039,.039,+2.82,.07,.038,,
ACS,-,.097,.427,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.13,-,.13,-,.13,.13,+2.82,.22,.13,,
