ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 12, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4510.1 at 2012-10-12T16:45:37. Report at Friday, October 12, 2012. Processed Saturday at 2012-10-13T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,2264.27,28.386,13.724,.029,-,-,-3.38,-,-,-,-,,3D Oil,,.14,+6.7,.13,.14,.14,.08,+91.86,.14,.06,,
DDD,134.600,15.719,17.097,.007,-,-,-.34,-,-,-,-,,3D Res,,.03,-,.027,.03,.03,.029,+.08,.049,.023,,
ARH,168.348,15.543,22.086,.038,-,-,-1.26,-,-,-,-,,A'asian Resources,,.077,+.3,.075,.077,.077,.075,+4.14,.295,.074,,
AYC,192.391,2.903,-,.016,-,-,-,-,-,-,-,,A1 Gold,,.28,+5,.23,.28,.28,.26,+21.82,.30,.20,,
ABU,69872.5,1812.40,2654.67,.178,-,-,-.41,-,-,-,-,,ABM Res,,.055,-.6,.054,.055,.062,.053,-9.75,.082,.035,,
AJC,2472.06,226.682,1352.29,.014,-,-,-.29,-,-,-,-,,Acacia Coal,,.016,-.2,.016,.017,.018,.016,-11.03,.086,.016,,
ACB,1347.77,48.880,151.484,.030,-,-,-2.00,-,-,-,-,,A-Cap Res,,.13,+1,.125,.13,.13,.115,+8.42,.325,.11,,
ACS,8.700,91.195,26.861,.038,-,-,-.91,-,-,-,-,,Accent Res,,.21,-2,-,-,.23,.21,-8.61,.40,.205,,
ACN,19924.5,259.525,120.780,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,+2,.285,.29,.295,.27,+7.63,.295,.105,,
AIV,3938.86,27.097,139.282,.003,-,-,-.59,-,-,-,-,,ActiveX,,.015,+.2,.015,.019,.02,.013,+15.47,.032,.013,,
ADD,56.048,25.455,170.371,.005,-,-,-.58,-,-,-,-,,Adavale Resources,,.016,-,.018,.019,.016,.016,+.08,.025,.01,,
ADN,56.410,71.464,32.312,.007,-,-,-.68,-,-,-,-,,Adelaide Res,,.043,-.3,.043,.048,.046,.043,-6.44,.115,.035,,
AAO,1702.75,4.627,20.199,.005,.04,1.3,-16.11,-,-,-,-,,Adept Solutions,,.051,-.8,.052,.072,.055,.05,-13.48,.539,.05,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,  opt apr13,,-,-,-,-,.066,.066,+.08,.066,.066,,
ABY,1812.89,124.386,118.409,.138,-,-,8.48,5.2,5.00,1.70,11.36,,Aditya Birla,,.44,-5.5,.44,.445,.50,.435,-11.03,1.19,.395,,
ADY,1472.92,70.996,643.909,.024,-,-,-2.45,-,-,-,-,,Admiralty Res,,.033,-.5,.033,.034,.037,.033,-13.08,.071,.033,,
AVD,44650.5,96.429,170.142,.004,-,-,-.60,-,-,-,-,,Advance Energy,,.004,-.1,.004,.005,.005,.004,-19.92,.01,.003,,
ADX,6248.00,205.927,306.473,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.016,-.1,.016,.017,.018,.016,-5.80,.105,.016,,
AQR,64.089,10.175,18.559,.012,-,-,-1.36,-,-,-,-,,AEON Metals,,.076,-.4,.076,.19,.081,.075,-4.92,.225,.06,,
AFR,417.626,234.408,494.244,.053,-,-,-2.89,-,-,-,-,,African Energy Res,,.16,-1,.16,.165,.18,.16,-5.80,.465,.14,,
AAE,1425.87,127.841,484.811,.005,-,-,-.18,-,-,-,-,,Agri Energy,,.007,-,-,-,.008,.007,+.08,.01,.002,,
AGR,173.300,19.206,22.397,.015,-,-,-17.92,-,-,-,-,,Aguia Res,,.14,-1,.125,.15,.15,.135,-6.58,.74,.12,,
AQG,3695.03,133.167,89.554,.659,-,-,28.59,22.7,-,-,-,,Alacer Gold,,6.50,-60,6.45,6.65,7.17,6.43,-8.37,12.30,4.66,,
AUQ,281.864,55.179,93.946,.059,-,-,-1.50,-,-,-,-,,Alara Res,,.28,-,.25,.28,.29,.265,+.08,.42,.23,,
ALY,226.198,26.238,67.326,.015,-,-,-1.19,-,-,-,-,,Alchemy Resources,,.095,-.3,.095,.10,.098,.095,-2.98,.185,.072,,
AYN,27469.9,1102.86,4102.01,.078,-,-,-.24,-,-,-,-,,Alcyone Res,,.052,-.7,.051,.053,.059,.049,-11.78,.10,.031,,
AYNO,816.254,21.462,-,.001,-,-,-,-,-,-,-,,  opt may15,,.024,-.2,.024,.026,.026,.022,-7.61,.03,.008,,
AQI,120.000,.700,-,.003,-,-,-,-,-,-,-,,Alicanto Min,,.23,-2,.235,.27,.25,.23,-7.92,.255,.20,,
ALK,1059.71,174.154,345.919,.356,-,-,-.52,-,-,-,-,,Alkane Res,,.955,-1.5,.955,.965,1.00,.935,-1.46,1.615,.735,,
AHQ,27.000,6.127,-,.003,-,-,-,-,-,-,-,,Allegiance Coal,,.07,-,-,-,.07,.07,+.08,.19,.06,,
AHQO,-,.918,-,-,-,-,-,-,-,-,-,,  opt mar14,,.008,-,-,-,.008,.008,+.08,.025,.008,,
AGS,348.472,196.925,88.470,.067,-,-,-1.12,-,-,-,-,,Alliance Res,,.195,-1,.195,.21,.205,.19,-4.80,.615,.115,,
AGE,1134.10,36.766,82.505,.017,-,-,-.50,-,-,-,-,,Alligator Energy,,.12,-.5,.10,.105,.125,.095,-3.92,.195,.08,,
AYR,2130.00,51.721,286.158,.003,-,-,-.39,-,-,-,-,,Alloy Res,,.013,+.2,.013,.014,.013,.011,+18.26,.033,.008,,
AYM,-,30.967,11.925,.007,-,-,-1.31,-,-,-,-,,Altuis Mining,,.015,-,-,-,.015,.015,+.08,.081,.015,,
AOH,2079.49,163.896,309.067,.142,-,-,-4.82,-,-,-,-,,Altona Min,,.27,-.5,.27,.275,.29,.27,-1.74,.33,.19,,
AJM,1021.23,84.172,107.893,.077,-,-,-.45,-,-,-,-,,Altura Min,,.17,+.5,.17,.175,.18,.165,+3.11,.23,.125,,
AWC,69460.6,3583.96,3383.81,2.147,.96,.9,1.92,45.8,2.80,.69,3.18,,Alumina,,.88,-3,.88,.89,.925,.85,-3.21,1.59,.625,,
AMU,2879.80,114.245,158.295,.054,.32,.7,1.44,16.0,-,-,-,,Amadeus Energy,,.23,+1,.23,.235,.23,.215,+4.63,.23,.185,,
AQO,4970.28,73.576,-,.012,-,-,-2.20,-,-,-,-,,Ambassador Oil & Gas,,.15,+2,.15,.155,.16,.125,+15.47,.245,.075,,
AQOO,36.667,3.395,-,-,-,-,-,-,-,-,-,,  opt oct13,,.01,-.5,.011,.03,.01,.01,-33.25,.052,.006,,
AXZ,32.600,2.517,10.911,.069,-,-,-1.44,-,-,-,-,,Amex Res,,.90,-5,.90,1.00,.92,.90,-5.18,1.25,.73,,
AMX,3414.21,239.538,85.763,.162,-,-,-16.83,-,-,-,-,,Ampella Min,,.655,-4,.635,.66,.69,.625,-5.67,2.11,.35,,
AEK,307.583,6.283,8.610,.008,-,-,-1.20,-,-,-,-,,Anatolia Energy,,.05,-,-,-,.05,.05,+.08,.15,.041,,
AHR,-,.020,13.250,.010,-,-,-4.01,-,-,-,-,,Anchor Res,,.19,-,-,-,.19,.19,+.08,.28,.15,,
ATM,-,-,-,.002,-,-,-1.07,-,4.05,-,3.24,,Aneka Tambang,,1.25,-,-,-,1.209,1.209,+.08,1.25,1.209,,
AAR,4829.45,108.144,151.095,.008,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.011,+.1,.009,.011,.011,.01,+10.08,.015,.006,,
AGG,11.519,2.408,3.237,.587,14.62,.5,1979.13,.3,11.18,177.02,1.70,,Anglogold Ashanti,,6.58,+15,6.00,7.40,6.58,5.70,+2.42,9.48,5.70,,
AZZ,6298.89,101.057,209.479,.152,-,-,-2.20,-,-,-,-,,Antares Energy,,.59,+4.5,.585,.59,.60,.52,+8.34,.60,.355,,
AZY,374.500,9.200,43.071,.003,-,-,-1.52,-,-,-,-,,Antipa Min,,.04,-.4,.04,.045,.045,.037,-9.01,.217,.037,,
AZYO,266.050,3.389,9.454,-,-,-,-,-,-,-,-,,  opt mar13,,.005,-1.5,.005,.01,.02,.005,-74.92,.095,.005,,
AAL,-,1.619,3.677,.001,-,-,-.07,-,-,-,-,,APAC Coal,,.005,-,-,-,.005,.005,+.08,.018,.005,,
AXM,4788.63,1970.94,3169.84,.017,-,-,-66.10,-,-,-,-,,Apex Minerals,†,.075,-1,.073,.08,.085,.072,-11.68,.879,.072,,
AXMO,-,.632,179.075,-,-,-,-,-,-,-,-,,  opt nov12,†,.009,-,-,-,.009,.009,+.08,.05,.001,,
AQQ,1394.75,131.270,58.909,.009,-,-,-.40,-,-,-,-,,Aphrodite Gold,,.052,+.2,.051,.052,.053,.048,+4.08,.128,.033,,
AQQO,-,27.031,15.304,-,-,-,-,-,-,-,-,,  opt dec13,,.005,-,-,-,.005,.005,+.08,.035,.002,,
AOP,219.276,25.844,542.934,.006,-,-,-9.17,-,-,-,-,,Apollo Cons,†,.14,-3.5,.14,.145,.175,.14,-19.92,.295,.002,,
AON,357.102,28.774,27.249,.008,-,-,-1.35,-,-,-,-,,Apollo Minerals,,.028,+.1,.028,.03,.028,.027,+3.79,.071,.026,,
AQP,6867.45,465.022,265.211,.302,-,-,-33.14,-,3.76,-,6.06,,Aquarius Platinum,,.62,-13,.615,.625,.737,.61,-17.25,3.12,.475,,
AQA,1631.82,112.346,86.731,1.091,-,-,-.06,-,-,-,-,,Aquila Res,,2.65,-3,2.60,2.65,2.72,2.52,-1.04,6.83,1.86,,
ARU,2219.52,262.658,376.160,.063,-,-,-2.30,-,-,-,-,,Arafura Resources,,.16,-,.16,.165,.17,.16,+.08,.685,.145,,
ARX,725.000,288.935,587.963,.005,-,-,-.33,-,-,-,-,,ARC Explore,,.005,-.1,-,-,.006,.005,-16.58,.016,.004,,
AXE,1318.04,195.045,21.800,.013,-,-,4.80,3.2,-,-,-,,Archer Explore,,.155,+.5,.155,.16,.16,.145,+3.42,.45,.11,,
ARD,230.887,28.224,152.442,.009,-,-,-4.10,-,-,-,-,,Argent Minerals,,.066,-.5,.065,.066,.071,.065,-6.96,.22,.05,,
AVK,10.000,9.349,23.988,.002,-,-,-2.12,-,-,-,-,,Argentina Min,,.062,+.3,-,-,.062,.059,+5.17,.155,.05,,
AVKO,17.500,2.099,7.736,-,-,-,-,-,-,-,-,,  opt mar15,,.01,-.2,.013,.017,.01,.01,-16.58,.06,.008,,
AXT,125.000,20.944,42.982,.003,-,-,-2.66,-,-,-,-,,Argo Explore,,.028,+.1,.025,.028,.029,.025,+3.79,.05,.014,,
ARE,341.690,58.357,75.510,.017,-,-,.71,9.7,-,-,-,,Argonaut Res,,.069,-.3,.07,.071,.073,.067,-4.08,.093,.038,,
AGY,28.200,7.611,30.849,.005,-,-,-.84,-,-,-,-,,Argosy Minerals,,.043,-,-,-,.043,.043,+.08,.17,.041,,
AHK,10.000,5.100,23.699,.003,-,-,-7.01,-,-,-,-,,Ark Mines,,.12,+1.5,-,-,.12,.105,+14.37,.24,.07,,
AJQ,2209.55,120.354,-,.059,-,-,-,-,-,-,-,,Armour Energy,,.265,+2.5,.255,.265,.27,.225,+10.50,.50,.165,,
AJQO,108.728,14.985,-,.005,-,-,-,-,-,-,-,,  opt aug14,,.085,+2,.085,.09,.09,.07,+30.85,.14,.03,,
ARV,1227.19,93.039,209.415,.005,-,-,-.35,-,-,-,-,,Artemis Res,,.01,-,.01,.011,.011,.009,+.08,.036,.009,,
AAJ,57.588,4.086,6.163,.007,-,-,-2.06,-,-,-,-,,Aruma Res,,.084,-,-,-,.084,.083,+.08,.097,.05,,
ATN,-,348.230,514.248,.004,-,-,-.60,-,-,-,-,,Ashburton Min,,.004,-,-,-,.004,.004,+.08,.012,.002,,
ATNO,-,31.101,-,-,-,-,-,-,-,-,-,,  opt apr14,,.001,-,-,-,.001,.001,+.08,.002,.001,,
AKM,2129.80,198.242,299.172,.053,-,-,-.88,-,-,-,-,,Aspire Min,,.085,-.6,.085,.087,.094,.082,-6.51,.46,.082,,
ARO,3009.02,589.467,1230.62,.007,-,-,-.11,-,-,-,-,,Astro Res,,.002,-,-,-,.002,.002,+.08,.004,.001,,
AROOA,-,7.325,-,-,-,-,-,-,-,-,-,,  opt jun14,,.001,-,-,-,.001,.001,+.08,.001,.001,,
AROOB,-,7.118,48.770,-,-,-,-,-,-,-,-,,  opt nov12,,.001,-,-,-,.001,.001,+.08,.001,.001,,
AHN,63.000,7.096,55.772,.006,-,-,-1.52,-,-,-,-,,Athena Res,,.05,-,-,-,.05,.045,+.08,.10,.035,,
ATI,439.206,26.001,33.087,.046,-,-,-14.80,-,-,-,-,,Atlantic,,.30,-3,.29,.32,.33,.28,-9.01,1.65,.26,,
ATV,1713.19,43.133,77.117,.025,-,-,-.23,-,-,-,-,,Atlantic Gold,,.038,-.1,.038,.044,.04,.038,-2.48,.046,.026,,
ATVCD,1.750,1.335,.108,-,-,-,-,-,-,-,-,,  ctg,,.003,-,-,-,.003,.003,+.08,.006,.001,,
AGO,45063.3,1638.13,1442.88,1.357,1.90,.8,-13.00,-,3.00,-,2.00,,Atlas Iron,,1.50,+7,1.50,1.51,1.58,1.435,+4.98,3.48,1.145,,
ATU,235.000,11.011,-,.012,-,-,-,-,-,-,-,,Atrum Coal,,.20,+1,-,-,.20,.19,+5.35,.26,.17,,
AYA,678.051,6.726,3.082,.017,-,-,-5.44,-,-,-,-,,Attila Res,,.93,+24,.91,.93,.99,.69,+34.87,.99,.13,,
AYAO,97.639,1.580,.324,.007,-,-,-,-,-,-,-,,  opt jun14,,.70,+30.5,.60,.74,.70,.43,+77.30,.70,.035,,
ACP,-,.061,.823,.003,-,-,-.49,-,-,-,-,,Audalia Res,,.16,-,-,-,.16,.16,+.08,.26,.16,,
ACPO,-,.020,.045,-,-,-,-,-,-,-,-,,  opt apr14,,.02,-,-,-,.02,.02,+.08,.03,.02,,
AUK,647.250,41.738,67.489,.008,-,-,-5.56,-,-,-,-,,Augur Res,,.04,-.3,.039,.043,.043,.04,-6.89,.27,.033,,
