ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 20, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4230.6 at 2012-07-20T16:47:06. Report at Friday, July 20, 2012. Processed Saturday at 2012-07-21T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,242.398,10.338,9.860,.014,-,-,-.62,-,-,-,-,,3D Oil,,.07,-.3,.06,.07,.075,.07,-6.84,.15,.06,,
DDD,302.350,11.682,13.227,.006,-,-,-.44,-,-,-,-,,3D Res,,.024,+.1,.024,.03,.025,.023,+1.62,.055,.023,,
ARH,80.181,11.214,16.280,.056,-,-,.47,24.5,-,-,-,,A'asian Resources,,.115,+.5,.115,.13,.12,.11,+1.82,.335,.105,,
AYC,205.710,2.371,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.28,+4,.25,.30,.30,.26,+13.94,.30,.20,,
ABU,19057.0,1102.58,1993.19,.136,-,-,-.43,-,-,-,-,,ABM Res,,.042,+.2,.041,.042,.043,.04,+2.27,.082,.035,,
AJC,3102.07,191.224,1270.85,.023,-,-,-1.14,-,-,-,-,,Acacia Coal,,.025,-,.025,.027,.027,.023,-2.73,.094,.023,,
ACB,2082.73,41.326,105.442,.038,-,-,-2.06,-,-,-,-,,A-Cap Res,,.165,+3.5,.16,.165,.175,.13,+24.20,.45,.115,,
ACS,47.000,90.794,17.319,.052,-,-,-.42,-,-,-,-,,Accent Res,,.29,+4,.29,.325,.29,.25,+13.27,.405,.215,,
ACN,639.689,83.813,109.663,.060,-,-,-4.59,-,-,-,-,,Acer Energy,,.13,-.5,.125,.135,.13,.125,-6.43,.245,.105,,
AIV,1433.12,16.775,87.905,.004,-,-,-.78,-,-,-,-,,ActiveX,,.023,-.1,.021,.025,.025,.023,-6.89,.055,.016,,
AIVO,-,2.974,1.541,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-2.73,.009,.001,,
ADD,140.000,23.342,151.533,.005,.01,1.6,-.51,-,-,-,-,,Adavale Resources,,.016,+.2,.016,.018,.016,.014,+11.56,.033,.01,,
ADN,380.000,66.124,23.898,.007,-,-,-.95,-,-,-,-,,Adelaide Res,,.047,-.3,.045,.047,.05,.047,-8.73,.13,.047,,
AAO,14.500,2.464,18.128,.005,.10,.9,-9.92,-,-,-,-,,Adept Solutions,,.086,+.1,-,-,.086,.083,-1.55,.784,.083,,
AAOO,-,-,4.089,-,-,-,-,-,-,-,-,,  opt apr13,,-,-,-,-,.066,.066,-2.73,.066,.066,,
ABY,1854.38,53.354,76.019,.138,-,-,8.48,5.2,5.00,1.70,11.36,,Aditya Birla,,.44,-.5,.44,.455,.46,.425,-3.85,1.625,.42,,
ADY,719.911,60.044,586.750,.033,-,-,-.44,-,-,-,-,,Admiralty Res,,.045,-.7,.045,.047,.048,.045,-16.19,.071,.043,,
AVD,2066.04,9.796,158.646,.002,-,-,-.73,-,-,-,-,,Advance Energy,,.004,-,.004,.005,.004,.003,-2.73,.012,.003,,
AVDOA,-,-,68.902,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-2.73,.002,.001,,
ADX,3292.92,160.124,225.814,.010,-,-,-1.93,-,-,-,-,,ADX Energy,,.023,-.1,.023,.024,.024,.02,-6.89,.105,.02,,
AFR,9553.23,166.605,353.869,.066,-,-,-1.92,-,-,-,-,,African Energy Res,,.20,+2.5,.20,.21,.205,.17,+11.56,.53,.16,,
AAE,1629.42,84.759,396.902,.006,-,-,-.23,-,-,-,-,,Agri Energy,,.008,+.1,.005,.008,.008,.007,+11.56,.01,.004,,
AGR,30.326,17.139,17.259,.013,-,-,-9.22,-,-,-,-,,Aguia Res,,.15,-3,.165,.18,.18,.15,-19.39,.74,.14,,
