ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 29, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4500.5 at 2011-07-29T16:36:37. Report at Friday, July 29, 2011. Processed Saturday at 2011-07-30T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,463.852,10.508,19.770,.030,-,-,-.44,-,-,-,-,,3D Oil,,.15,-,.13,.15,.15,.13,+3.71,.285,.125,,
DDD,716.500,14.343,8.922,.009,-,-,-.93,-,-,-,-,,3D Res,,.045,+.3,.045,.048,.048,.045,+10.86,.062,.025,,
ARH,214.315,16.679,15.045,.122,-,-,.57,46.5,-,-,-,,A'asian Resources,,.265,+.5,.235,.265,.265,.24,+5.64,.63,.185,,
AAM,-,90.948,109.412,.006,-,-,-2.95,-,-,-,-,,A1 Minerals,,.03,-,-,-,.03,.03,+3.71,.175,.022,,
ABU,38785.9,2057.27,812.771,.125,-,-,.82,5.7,-,-,-,,ABM Res,,.047,-.2,.047,.048,.051,.046,-.37,.058,.024,,
AII,-,4.059,1.540,.055,-,-,-1.98,-,-,-,-,,Abra Min,,.39,-,-,-,.39,.39,+3.71,.40,.10,,
ACB,11097.1,117.821,36.482,.081,-,-,-2.10,-,-,-,-,,A-Cap Res,,.405,+6,.40,.42,.45,.35,+21.10,.76,.165,,
ACS,512.582,18.232,22.503,.060,-,-,-.69,-,-,-,-,,Accent Res,,.345,-1,.345,.355,.36,.345,+.90,.46,.20,,
AEX,2500.00,911.820,1686.37,.005,-,-,-.21,-,-,-,-,,Acclaim Explore,,.003,+.1,.002,.003,.003,.002,+53.71,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,+3.71,.004,.003,,
AIV,325.000,88.746,18.209,.007,-,-,-1.06,-,-,-,-,,ActiveX,,.041,-.5,.04,.047,.046,.04,-7.16,.124,.038,,
AIVO,300.000,1.841,-,-,-,-,-,-,-,-,-,,  opt jul12,,.006,-.1,-,-,.007,.006,-10.57,.014,.006,,
ADU,2140.37,110.705,105.888,.315,-,-,-38.53,-,-,-,-,,Adamus Res,,.70,-1,.685,.70,.74,.685,+2.30,.895,.481,,
ADD,834.409,153.268,21.215,.009,.02,1.5,-.61,-,-,-,-,,Adavale Resources,,.029,-.1,.029,.031,.033,.028,+.38,.042,.015,,
AAO,84.661,18.306,7.416,.041,-,-,-1.22,-,-,-,-,,Adept Solutions,†,.67,-13,.67,.70,.80,.67,-12.54,.80,.048,,
AAOO,-,4.089,.113,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,.10,.30,.066,.066,+3.71,.16,.011,,
ADE,3763.70,125.540,47.145,.047,-,-,.37,32.4,-,-,-,,Adelaide Energy,,.12,-2,.115,.12,.145,.115,-10.57,.185,.06,,
ADN,1041.03,25.188,34.475,.018,-,-,-.58,-,-,-,-,,Adelaide Res,,.125,+1.5,.125,.13,.13,.11,+17.35,.27,.092,,
ABY,1989.46,79.118,113.406,.467,1.69,.9,18.32,8.1,9.00,2.04,6.04,f,Aditya Birla,,1.49,-15.5,1.49,1.50,1.625,1.49,-5.71,1.95,.82,,
ADY,6436.03,594.430,2141.86,.036,-,-,3.01,2.0,-,-,-,,Admiralty Res,†,.059,+.7,.058,.06,.061,.052,+17.17,.097,.023,,
AVD,500.000,159.446,10.322,.002,-.02,-,-4.95,-,-,-,-,,Advance Energy,,.009,-,-,-,.009,.009,+3.71,.035,.008,,
AVDOA,685.000,69.587,-,-,-,-,-,-,-,-,-,,  opt aug12,,.002,-,-,-,.002,.002,+3.71,.01,.002,,
ADX,5670.52,232.960,224.515,.038,-,-,-.76,-,-,-,-,,ADX Energy,,.095,-.5,.093,.098,.10,.093,-1.29,.215,.07,,
AED,3162.53,91.519,45.768,.032,.89,.2,-3.48,-,-,-,-,,AED Oil,,.135,-5.5,.135,.145,.18,.135,-25.23,.585,.074,,
AFR,12158.1,370.918,31.314,.162,-,-,-.63,-,-,-,-,,African Energy Res,,.495,-3.5,.49,.50,.53,.465,-2.89,1.045,.077,,
AKI,18615.6,256.024,3.524,.124,-,-,1.05,32.9,-,-,-,,African Iron,†,.345,-.5,.345,.35,.36,.32,+2.28,.45,.09,,
AKIOA,1267.19,12.793,1.603,.004,-,-,-,-,-,-,-,,  opt dec13,†,.145,-1,.135,.14,.16,.14,-2.74,.25,.02,,
AAE,4707.00,401.609,102.368,.005,-,-,-15.73,-,-,-,-,,Agri Energy,,.009,-,.009,.01,.01,.009,+3.71,.033,.005,,
AGR,266.600,17.555,8.326,.051,-,-,-5.47,-,-,-,-,,Aguia Res,,.65,-3,.645,.69,.69,.65,-.70,1.56,.405,,
AQG,4432.51,54.187,-,.677,-,-,-,-,-,-,-,,Alacer Gold,,8.90,+39,8.80,8.96,8.95,8.31,+8.30,10.53,7.60,,
AUQ,1947.66,79.473,6.065,.083,-,-,-3.44,-,-,-,-,,Alara Res,,.395,+1.5,.375,.395,.40,.355,+7.66,.51,.091,,
ALB,552.439,84.910,-,.035,-,-,18.52,.5,-,-,-,,Albidon,,.099,+.3,.099,.11,.11,.095,+6.84,.30,.039,,
ALY,507.382,53.596,70.384,.018,-,-,-2.22,-,-,-,-,,Alchemy Resources,,.185,-1,-,-,.20,.175,-1.42,.815,.145,,
AYN,56265.5,3629.58,199.106,.145,-,-,-.20,-,-,-,-,,Alcyone Res,,.11,-,.11,.115,.125,.11,+3.71,.145,.019,,
AYNOB,-,.117,-,-,-,-,-,-,-,-,-,,  opt sep11,,.024,-,-,-,.024,.024,+3.71,.039,.021,,
ALK,5886.81,257.566,34.720,.537,-,-,3.00,66.5,-,-,-,,Alkane Res,,1.995,-6.5,1.99,2.00,2.11,1.95,+.56,2.73,.35,,
AGS,1487.67,57.994,55.611,.070,-,-,-1.90,-,-,-,-,,Alliance Res,,.205,-,.20,.21,.215,.20,+3.71,.54,.185,,
ALD,351.177,160.301,100.639,.241,.35,8.1,6.45,43.7,-,-,-,,Allied Gold,†,2.82,-13,2.82,2.90,3.13,2.82,-.69,3.13,.325,,
AGE,824.102,71.912,-,.014,-,-,-,-,-,-,-,,Alligator Energy,,.11,+1,-,-,.115,.105,+13.24,.245,.082,,
AYR,1125.80,274.284,24.077,.005,-,-,-.31,-,-,-,-,,Alloy Res,,.035,-,.035,.036,.037,.034,+3.71,.076,.018,,
AOH,6404.21,249.279,82.291,.171,-,-,.57,57.9,-,-,-,,Altona Min,,.33,-.5,.325,.33,.36,.33,+2.22,.452,.104,,
AJM,2245.71,81.297,18.758,.060,-,-,1.30,14.2,-,-,-,,Altura Min,,.185,+.5,.175,.185,.19,.18,+6.49,.225,.115,,
AJMOA,3462.27,65.023,-,.004,-,-,-,-,-,-,-,,  opt aug11,,.03,+.7,.025,.03,.036,.029,+34.15,.065,.015,,
AWC,51915.6,2231.58,2618.14,5.320,1.13,1.9,1.38,158.0,6.17,.22,2.83,f,Alumina,,2.18,-10,2.18,2.19,2.28,2.14,-.67,2.72,1.57,,
AMU,907.531,125.681,79.618,.070,.29,.8,-2.64,-,-,-,-,,Amadeus Energy,,.24,-,.235,.245,.25,.235,+3.71,.315,.21,,
AXZ,41.018,9.942,2.156,.081,-,-,-2.13,-,-,-,-,,Amex Res,,1.27,+8,1.21,1.30,1.335,1.20,+10.44,1.50,.12,,
AMX,1941.59,67.926,96.114,.494,-,-,-11.95,-,-,-,-,,Ampella Min,,2.41,+21,2.32,2.45,2.46,2.20,+13.26,3.42,1.43,,
AHR,-,13.250,8.320,.015,-,-,-1.46,-,-,-,-,,Anchor Res,,.28,-,.205,.28,.28,.28,+3.71,.34,.13,,
ATM,-,-,.012,2.385,.11,11.4,1.91,65.4,3.28,.58,2.62,,Aneka Tambang,,1.25,-,-,-,1.217,1.217,+3.71,1.365,1.186,,
AAR,2955.50,127.746,254.409,.009,-,-,-.15,-,-,-,-,,Anglo Aust Res,,.016,-,.014,.016,.016,.014,+3.71,.046,.013,,
AGG,2.007,2.760,2.077,.692,8.69,.9,-99.23,-,4.27,-,.55,,Anglogold Ashanti,,7.76,-54,7.45,8.00,8.30,7.76,-2.79,10.25,6.50,,
AZZ,9722.98,166.203,186.142,.141,-,-,26.56,2.0,-,-,-,,Antares Energy,,.525,+4.5,.525,.53,.56,.475,+13.09,.605,.29,,
