ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 13, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5214.7 at 2013-09-13T16:46:06. Report at Friday, September 13, 2013. Processed Saturday at 2013-09-14T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,54.272,19.805,22.136,.021,-,-,-3.61,-,-,-,-,,3D Oil,,.09,-.1,.086,.135,.09,.085,-2.47,.14,.065,,
DDD,223.900,7.709,15.191,.006,-,-,-.10,-,-,-,-,,3D Res,,.025,-.2,.021,.025,.027,.02,-8.78,.043,.014,,
ARH,435.276,10.898,14.742,.034,-,-,-2.33,-,-,-,-,,A'asian Resources,,.07,+3,.061,.07,.073,.036,+73.63,.09,.021,,
AYC,90.000,2.065,2.519,.010,-,-,-.47,-,-,-,-,,A1 Gold,,.165,-,.155,.17,.165,.165,-1.37,.29,.125,,
ABU,33821.3,1107.31,1505.69,.112,-,-,-.46,-,-,-,-,,ABM Res,,.034,-.2,.034,.035,.038,.034,-6.93,.065,.021,,
AJC,3553.29,117.335,218.575,.011,-,-,-.42,-,-,-,-,,Acacia Coal,,.012,-.2,.011,.012,.012,.01,-16.76,.023,.007,,
ACB,338.283,29.113,44.682,.015,-,-,-1.08,-,-,-,-,,A-Cap Res,,.057,-.3,.051,.059,.06,.056,-6.37,.155,.045,,
ACS,-,.950,91.076,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.18,.29,.19,.19,-1.37,.275,.15,,
AIV,-,140.344,21.201,.008,-,-,-1.33,-,-,-,-,,ActiveX,,.022,-,.012,.018,.022,.022,-1.37,.022,.010,,
ADD,100.000,10.101,25.012,-,-,-,-1.58,-,-,-,-,,Adavale Resources,,.003,-.1,.003,.006,.004,.003,-26.37,.021,.002,,
ADN,768.709,265.451,68.656,.017,-,-,-3.84,-,-,-,-,,Adelaide Res,,.074,+.1,.071,.074,.075,.069,-.00,.25,.036,,
ABY,351.401,64.705,108.007,.116,1.63,.23,-2.66,-,5.00,-,13.51,,Aditya Birla,,.37,-.5,.365,.375,.375,.37,-2.71,.60,.335,,
ADY,421.119,35.071,66.860,.014,-,-,-2.52,-,-,-,-,,Admiralty Res,,.019,+.1,.017,.02,.021,.018,+4.18,.045,.017,,
AVD,-,200.211,42.074,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-1.37,.006,.001,,
ADX,3189.10,111.157,191.640,.009,-,-,-3.10,-,-,-,-,,ADX Energy,,.019,-.1,.018,.02,.022,.018,-6.37,.04,.012,,
AQR,99.066,20.117,9.479,.036,-,-,-.13,-,-,-,-,,AEON Metals,,.20,+2,.16,.18,.20,.16,+9.74,.335,.06,,
AFR,996.792,56.259,220.936,.032,-,-,-3.36,-,-,-,-,,African Energy Res,,.074,-.3,.074,.079,.081,.074,-5.27,.19,.063,,
AGR,1091.45,51.974,18.751,.014,-,-,-11.68,-,-,-,-,,Aguia Res,,.079,-.1,.079,.083,.087,.079,-2.62,.215,.045,,
AQG,3896.36,150.747,120.004,.300,-,-,-318.93,-,-,-,-,,Alacer Gold,,2.90,-23,2.90,3.00,3.24,2.90,-8.72,6.860,1.94,,
AUQ,524.553,78.946,53.513,.012,-,-,-2.58,-,-,-,-,,Alara Res,,.05,-.8,.049,.05,.056,.047,-15.92,.30,.038,,
ALY,173.000,17.945,24.999,.008,-,-,-.39,-,-,-,-,,Alchemy Resources,,.05,-,.05,.055,.055,.05,-1.37,.16,.028,,
AYN,172962,1108.33,989.503,.011,-,-,-.13,-,-,-,-,,Alcyone Res,,.003,-,.002,.003,.004,.003,-1.37,.038,.003,,
AYNO,6000.00,65.345,18.915,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,.001,.002,.001,.001,-1.37,.03,.001,,
AYNOA,8000.00,232.777,-,-,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,.001,.001,.001,-1.37,.001,.001,,
AWD,12807.2,635.329,876.271,.012,-,-,-.32,-,-,-,-,,Aleator Energy,,.007,-,.007,.008,.007,.006,-1.37,.013,.004,,
AWDO,3750.00,171.896,646.326,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-.1,.001,.002,.002,.001,-51.37,.004,.001,,
AQI,10.000,2.230,-,.002,-,-,-1.50,-,-,-,-,,Alicanto Min,,.17,+1,.16,.24,.17,.15,+5.29,.26,.145,,
ALK,1496.98,95.965,168.906,.134,-,-,19.00,1.9,-,-,-,,Alkane Res,,.36,+1,.36,.365,.38,.34,+1.52,1.05,.245,,
AHQ,-,4.026,5.995,.001,-,-,-.29,-,-,-,-,,Allegiance Coal,,.02,-,.013,.02,.02,.02,-1.37,.075,.012,,
AHQO,-,.566,.918,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.012,.001,.001,-1.37,.01,.001,,
AGS,1454.65,45.194,194.620,.051,-,-,-1.25,-,-,-,-,,Alliance Res,,.15,-3,.145,.155,.185,.15,-18.04,.355,.093,,
AGE,397.500,19.805,33.242,.006,-,-,-.64,-,-,-,-,,Alligator Energy,,.039,+.9,.035,.039,.039,.03,+28.63,.125,.025,,
AYR,2280.00,233.406,44.837,.003,-,-,-.34,-,-,-,-,,Alloy Res,,.009,-.1,.009,.01,.01,.009,-11.37,.022,.003,,
AYM,-,1.411,30.657,.004,.04,.20,-1.04,-,-,-,-,,Altuis Mining,,.008,-,.008,.018,.008,.008,-1.37,.025,.005,,
AOH,3962.79,94.639,156.035,.085,-,-,2.40,6.7,-,-,-,,Altona Min,,.16,+.5,.155,.165,.185,.155,+1.85,.31,.115,,
AJM,844.244,24.147,81.278,.055,-,-,-.72,-,-,-,-,,Altura Min,,.12,-,.115,.12,.125,.115,-1.37,.21,.076,,
AWC,44683.7,2340.74,3313.46,2.848,1.01,1.00,-1.92,-,-,-,-,,Alumina,,1.015,+4.5,1.015,1.02,1.055,.995,+3.13,1.405,.815,,
AQO,495.498,54.106,62.917,.013,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.15,-1,.145,.155,.16,.145,-7.62,.275,.09,,
AQOO,215.832,8.681,3.208,-,-,-,-,-,-,-,-,,  opt oct13,,.002,-,.001,.002,.002,.002,-1.37,.05,.002,,
AXZ,16.016,2.347,2.427,.087,-,-,-4.51,-,-,-,-,,Amex Res,,1.10,+15,1.00,1.10,1.10,1.00,+14.42,1.73,.83,,
AMX,824.772,129.015,217.476,.032,-,-,-10.56,-,-,-,-,,Ampella Min,,.13,-.5,.13,.135,.155,.14,-4.82,.79,.105,,
AEK,49.497,25.213,3.589,.016,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.09,-.9,.091,.099,.099,.09,-10.46,.10,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,-,-,.001,-,.002,.002,-1.37,.002,.002,,
AHR,23.000,.023,.020,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,.19,-,.053,.22,.19,.19,-1.37,.19,.12,,
ATM,-,.002,-,.001,-,-,5.18,-,2.11,2.45,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,-1.37,1.25,1.079,,
AAR,1130.00,123.211,57.016,.004,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.005,+.1,.004,.005,.005,.004,+23.63,.012,.003,,
AGG,32.457,8.899,2.097,.254,8.89,.32,-401.41,-,4.69,-,1.65,,Anglogold Ashanti,,2.85,-10,2.85,3.30,3.04,2.85,-4.76,7.06,2.63,,
AWV,15.350,42.256,24.400,.004,-,-,-10.35,-,-,-,-,,Anova Metals,,.024,-.3,.024,.03,.027,.022,-12.48,.08,.02,,
AZZ,1602.83,109.577,78.482,.128,-,-,5.50,9.1,-,-,-,,Antares Energy,,.50,-1.5,.495,.50,.525,.49,-4.29,.60,.27,,
AZY,2586.77,218.157,8.463,.008,-,-,-1.44,-,-,-,-,,Antipa Min,,.045,-.2,.043,.045,.051,.044,-5.63,.255,.034,,
AZYOA,1777.68,51.456,-,-,-,-,-,-,-,-,-,,  opt dec14,,.013,+.3,.013,.018,.014,.013,+28.63,.155,.006,,
AOM,15.252,10.697,593.834,-,-,-,-8.14,-,-,-,-,,AO Energy,†,.011,+.1,.011,.017,.011,.01,+8.63,.052,.001,,
AAL,-,.576,1.254,-,-,-,-.25,-,-,-,-,,APAC Coal,,.002,-,.002,.01,.002,.002,-1.37,.005,.002,,
AQQ,350.000,238.060,123.884,.007,-,-,-.41,-,-,-,-,,Aphrodite Gold,,.029,-.1,.029,.031,.031,.029,-4.71,.088,.022,,
AQQO,-,18.505,26.046,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,-1.37,.008,.001,,
AOP,151.243,3.428,23.515,.003,-,-,-10.32,-,-,-,-,,Apollo Cons,,.066,-.2,.066,.069,.068,.065,-4.32,.22,.021,,
AON,383.881,90.769,26.865,.011,-,-,-1.03,-,-,-,-,,Apollo Minerals,,.034,-.3,.034,.036,.037,.033,-9.48,.08,.023,,
AQP,1307.85,114.108,375.591,.421,-,-,-65.91,-,-,-,-,,Aquarius Platinum,,.865,+5,.85,.87,.875,.835,+4.76,1.20,.535,,
AQA,1521.78,104.634,99.308,.889,-,-,77.10,2.8,-,-,-,,Aquila Res,,2.16,+4,2.15,2.20,2.34,2.13,+.51,3.27,1.63,,
ARU,5216.44,72.110,234.407,.051,-,-,-1.41,-,-,-,-,,Arafura Resources,,.115,+2.5,.115,.125,.135,.09,+26.40,.245,.062,,
ARX,4114.99,176.351,283.356,.004,-,-,-.06,-,-,-,-,,ARC Explore,,.004,-.2,.004,.005,.005,.004,-34.71,.006,.002,,
AXE,605.009,41.033,189.860,.014,-,-,5.30,3.3,-,-,-,,Archer Explore,,.175,+1.5,.175,.185,.18,.16,+7.72,.28,.11,,
ARD,1025.00,16.534,26.947,.006,-,-,-3.07,-,-,-,-,,Argent Minerals,,.037,-.3,.037,.039,.04,.037,-8.87,.105,.027,,
AVK,-,2.415,9.285,-,-,-,-7.08,-,-,-,-,,Argentina Min,,.012,-,.008,.012,.012,.012,-1.37,.08,.01,,
AVKO,-,.434,1.879,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,.001,.016,.001,.001,-1.37,.015,.001,,
AXT,-,18.120,19.155,.003,-,-,-6.85,-,-,-,-,,Argo Explore,,.026,-,.019,.029,.026,.026,-1.37,.032,.009,,
ARE,104.000,26.083,49.785,.006,-,-,-.20,-,-,-,-,,Argonaut Res,,.022,-.1,.022,.024,.025,.022,-5.72,.093,.019,,
AGY,3.000,5.287,7.113,.003,-,-,-.78,-,-,-,-,,Argosy Minerals,,.025,-,.025,.044,.025,.025,-1.37,.145,.02,,
AHK,3.750,2.602,4.914,.002,-,-,-4.10,-,-,-,-,,Ark Mines,,.06,-.5,.06,.065,.065,.06,-9.07,.14,.05,,
AJQ,1028.08,72.362,107.447,.075,-,-,-.50,-,-,-,-,,Armour Energy,,.34,-.5,.335,.34,.355,.33,-2.82,.40,.185,,
AJQO,130.020,10.582,14.194,.005,-,-,-,-,-,-,-,,  opt aug14,,.095,-,.086,.095,.10,.095,-1.37,.135,.035,,
ARV,9508.62,249.211,86.670,.003,-,-,-.17,-,-,-,-,,Artemis Res,,.005,-.1,.005,.006,.005,.005,-18.04,.022,.004,,
ARVO,-,.562,-,-,-,-,-,-,-,-,-,,  opt mar14,,.001,-,-,.001,.001,.001,-1.37,.001,.001,,
ARVOA,3475.18,12.324,-,-,-,-,-,-,-,-,-,,  opt aug16,,.001,-,.001,.002,.002,.001,-1.37,.002,.001,,
AAJ,79.624,14.324,3.377,.003,-,-,-1.72,-,-,-,-,,Aruma Res,,.021,-.1,.021,.025,.021,.021,-5.92,.097,.02,,
AJY,-,.116,-,.006,-,-,-,-,-,-,-,,Asaplus Res,,.245,-,-,.245,.245,.245,-1.37,.245,.20,,
AZQ,351.739,6.172,7.327,.003,-,-,-3.60,-,-,-,-,,Ascot Res,,.069,+.4,.063,.069,.07,.069,+4.78,.19,.05,,
ATN,4745.00,326.951,340.530,.004,-,-,-.15,-,-,-,-,,Ashburton Min,,.003,-.1,.002,.003,.003,.002,-34.71,.004,.001,,
ATNO,-,-,30.101,-,-,-,-,-,-,-,-,,  opt apr14,,-,-,-,.001,.001,.001,-1.37,.001,.001,,
AKM,272.050,224.308,187.640,.036,-,-,-1.34,-,-,-,-,,Aspire Min,,.054,+.5,.05,.054,.053,.048,+9.04,.18,.035,,
ARO,1108.19,117.002,563.480,.003,-,-,-.02,-,-,-,-,,Astro Res,,.001,-,-,.001,.001,.001,-1.37,.002,.001,,
AROOA,-,-,7.325,-,-,-,-,-,-,-,-,,  opt jun14,,-,-,-,.001,.001,.001,-1.37,.001,.001,,
AHN,8.250,8.065,6.978,.004,-,-,-.08,-,-,-,-,,Athena Res,,.032,+.2,.032,.05,.032,.03,+5.29,.052,.015,,
ATI,2486.52,24.514,24.715,.038,-,-,-14.80,-,-,-,-,,Atlantic,,.245,+9.5,.22,.25,.26,.145,+61.96,.355,.12,,
ATV,1047.58,27.426,37.556,.022,-,-,-.28,-,-,-,-,,Atlantic Gold,,.029,+.7,.027,.03,.028,.024,+33.63,.043,.017,,
ATVCD,-,.002,1.333,-,-,-,-,-,-,-,-,,  ctg,,.001,-,.001,-,.001,.001,-1.37,.003,.001,,
AGO,74725.0,2433.35,1450.30,.787,1.62,.53,-27.00,-,3.00,-,3.47,,Atlas Iron,,.865,+4.5,.865,.87,.92,.812,+4.11,1.945,.685,,
ATU,1821.59,78.956,8.620,.097,-,-,-3.31,-,-,-,-,,Atrum Coal,,1.55,+20,1.55,1.59,1.60,1.33,+13.12,1.60,.15,,
