ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 24, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4389.0 at 2012-02-24T16:37:45. Report at Friday, February 24, 2012. Processed Saturday at 2012-02-25T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,456.810,2.823,2.472,.014,-,-,-.49,-,-,-,-,,3D Oil,,.07,-.6,.07,.078,.083,.07,-10.60,.24,.07,,
DDD,193.999,4.713,2.998,.009,-,-,-.33,-,-,-,-,,3D Res,,.038,+.1,-,-,.038,.037,-.01,.062,.035,,
ARH,160.759,1.634,5.330,.089,-,-,-.07,-,-,-,-,,A'asian Resources,,.195,+.5,.195,.20,.20,.19,-.08,.41,.15,,
ABU,65980.5,433.255,499.351,.178,-,-,-.41,-,-,-,-,,ABM Res,,.055,-,.054,.055,.056,.051,-2.71,.082,.03,,
AJC,10540.5,65.143,164.442,.040,-,-,-.02,-,-,-,-,,Acacia Coal,,.044,+.3,.043,.045,.046,.041,+4.61,.185,.038,,
ACB,1426.70,11.972,35.721,.050,-,-,-2.30,-,-,-,-,,A-Cap Res,,.25,-.5,.25,.255,.265,.235,-4.67,.65,.165,,
ACS,8528.32,82.468,3.935,.060,-,-,-.54,-,-,-,-,,Accent Res,,.33,-,.33,.335,.33,.33,-2.71,.405,.205,,
ACN,3473.33,13.507,49.945,.083,-,-,-5.10,-,-,-,-,,Acer Energy,,.18,+1,.175,.18,.18,.16,+3.17,.245,.105,,
AIV,2165.96,5.797,13.929,.003,-,-,-.95,-,-,-,-,,ActiveX,,.02,-.1,.019,.023,.023,.02,-7.47,.124,.02,,
AIVO,-,1.963,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-2.71,.014,.001,,
ADD,979.667,10.812,41.250,.004,.01,1.2,-.47,-,-,-,-,,Adavale Resources,,.012,-.1,.012,.013,.013,.012,-10.40,.037,.01,,
ADN,573.193,8.799,7.088,.011,-,-,-.98,-,-,-,-,,Adelaide Res,,.073,+.5,.072,.075,.079,.068,+4.64,.20,.055,,
AAO,77.202,.274,5.344,.017,-,-,-3.04,-,-,-,-,,Adept Solutions,†,.28,-,.255,.28,.28,.23,-2.71,.80,.135,,
AAOO,-,-,2.352,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,-2.71,.11,.051,,
ABY,2637.45,14.442,17.179,.237,1.67,.5,12.66,6.0,9.00,1.41,11.92,,Aditya Birla,,.755,+.5,.755,.765,.825,.75,-2.04,1.95,.68,,
ADY,2192.33,21.150,52.135,.032,-,-,2.84,1.8,-,-,-,,Admiralty Res,,.052,-.3,.052,.054,.056,.05,-8.16,.097,.033,,
AVD,-,2.051,125.128,.001,-.03,-,-4.44,-,-,-,-,,Advance Energy,,.005,-,-,-,.005,.005,-2.71,.026,.005,,
AVDOA,-,-,57.516,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-2.71,.006,.001,,
ADX,6305.48,30.423,122.112,.032,-,-,-1.57,-,-,-,-,,ADX Energy,,.072,-1.1,.073,.076,.085,.072,-15.96,.12,.062,,
AFR,4218.53,36.803,111.047,.119,-,-,-1.58,-,-,-,-,,African Energy Res,,.365,-1,.365,.37,.40,.355,-5.38,1.025,.225,,
AKI,13199.4,271.431,99.148,.276,-,-,-2.70,-,-,-,-,,African Iron,,.55,-1.5,.53,.55,.57,.55,-5.36,.57,.175,,
AKIOA,87.500,44.161,2.431,.009,-,-,-,-,-,-,-,,  opt dec13,,.37,-,.30,-,.37,.37,-2.71,.385,.055,,
AAE,3841.86,41.690,94.139,.006,-,-,-.17,-,-,-,-,,Agri Energy,,.009,-.1,.008,.009,.009,.009,-12.71,.024,.004,,
AGR,1287.81,5.694,5.316,.049,-,-,-4.62,-,-,-,-,,Aguia Res,,.575,+10.5,.565,.58,.58,.48,+19.63,1.56,.405,,
AQG,2713.32,26.725,3.812,.810,-,-,-12.11,-,-,-,-,,Alacer Gold,,9.06,+48,8.95,9.06,9.13,8.57,+2.89,12.30,7.60,,
AUQ,3374.15,7.865,21.455,.073,-,-,-3.84,-,-,-,-,,Alara Res,,.345,+5,.345,.35,.36,.30,+14.24,.42,.23,,
ALY,937.823,4.928,14.573,.015,-,-,-1.58,-,-,-,-,,Alchemy Resources,,.13,-.5,.13,.135,.14,.13,-6.41,.426,.114,,
AYN,26601.7,255.430,664.590,.118,-,-,-.39,-,-,-,-,,Alcyone Res,,.089,+.3,.088,.089,.091,.086,+.78,.145,.051,,
ALK,8644.74,34.221,48.943,.358,-,-,-1.22,-,-,-,-,,Alkane Res,,1.33,+22.5,1.33,1.34,1.415,1.13,+17.65,2.73,.89,,
