ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 11, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4342.7 at 2012-05-11T16:40:33. Report at Friday, May 11, 2012. Processed Saturday at 2012-05-12T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,507.100,6.576,5.677,.019,-,-,-.62,-,-,-,-,,3D Oil,,.095,-.4,-,-,.099,.095,-1.42,.20,.069,,
DDD,785.786,8.902,11.610,.007,-,-,-.44,-,-,-,-,,3D Res,,.03,-.5,.03,.042,.035,.03,-11.67,.06,.03,,
ARH,405.011,7.802,9.694,.076,-,-,.47,35.1,-,-,-,,A'asian Resources,,.165,+3,.16,.165,.165,.14,+24.84,.37,.135,,
ABU,21439.5,891.722,1565.75,.136,-,-,-.43,-,-,-,-,,ABM Res,,.042,-.4,.042,.043,.046,.041,-6.08,.082,.033,,
AJC,3749.36,151.360,1105.71,.034,-,-,-1.14,-,-,-,-,,Acacia Coal,,.038,-,.037,.038,.04,.038,+2.62,.125,.034,,
ACB,4922.73,29.218,79.840,.032,-,-,-2.06,-,-,-,-,,A-Cap Res,,.16,-6,.16,.165,.215,.14,-24.66,.45,.14,,
ACS,109.500,90.096,8.422,.049,-,-,-.42,-,-,-,-,,Accent Res,,.27,+1,.265,.29,.27,.265,+6.46,.405,.22,,
ACN,2177.61,57.092,98.683,.074,-,-,-4.59,-,-,-,-,,Acer Energy,,.16,-2.5,.155,.18,.185,.155,-10.90,.245,.105,,
AIV,587.209,9.394,78.494,.003,-,-,-.78,-,-,-,-,,ActiveX,,.021,-.4,.02,.022,.023,.016,-13.38,.055,.016,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,+2.62,.014,.001,,
ADD,423.000,17.738,84.194,.005,.01,1.5,-.51,-,-,-,-,,Adavale Resources,,.015,-.1,.016,.02,.016,.015,-3.63,.037,.01,,
ADN,911.856,57.963,16.704,.010,-,-,-.95,-,-,-,-,,Adelaide Res,,.069,-1.1,.069,.074,.078,.067,-11.13,.14,.055,,
AAO,64.065,1.453,12.313,.013,.10,2.2,-9.92,-,-,-,-,,Adept Solutions,†,.22,+1.5,-,-,.22,.19,+9.93,.80,.135,,
AAOO,-,-,3.312,-,-,-,-,-,-,-,-,,  opt apr13,†,-,-,-,-,.066,.066,+2.62,.075,.051,,
ABY,2576.53,31.380,54.019,.172,-,-,8.48,6.5,9.00,.94,16.36,,Aditya Birla,,.55,-9,.55,.58,.63,.55,-11.45,1.875,.55,,
ADY,1367.34,42.331,191.531,.031,-,-,-.44,-,-,-,-,,Admiralty Res,,.046,+.1,.044,.047,.047,.044,+4.84,.096,.043,,
AVD,240.000,5.321,142.038,-,-,-,-.73,-,-,-,-,,Advance Energy,,.003,-.1,-,-,.004,.003,-22.38,.016,.003,,
AVDOA,-,-,65.795,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+2.62,.005,.001,,
ADX,5656.41,78.956,167.548,.033,-,-,-1.93,-,-,-,-,,ADX Energy,,.075,-1.5,.075,.076,.09,.075,-14.05,.11,.062,,
AFR,7852.45,83.505,244.634,.070,-,-,-1.92,-,-,-,-,,African Energy Res,,.215,-2.5,.215,.22,.24,.20,-7.80,.915,.20,,
AAE,1278.87,72.017,245.496,.006,-,-,-.23,-,-,-,-,,Agri Energy,,.008,-,.007,.009,.008,.008,+2.62,.013,.004,,
AGR,938.108,13.757,13.920,.020,-,-,-9.22,-,-,-,-,,Aguia Res,,.23,-2,.225,.24,.25,.23,-5.38,.84,.23,,
AQG,3745.95,53.572,26.066,.608,-,-,28.59,23.8,-,-,-,,Alacer Gold,,6.81,-49,6.80,6.83,7.39,6.49,-4.10,12.30,6.49,,
AUQ,3208.78,31.904,43.923,.072,-,-,-2.59,-,-,-,-,,Alara Res,,.34,-5.5,.33,.35,.39,.335,-11.31,.42,.23,,
ALY,1086.96,18.350,28.763,.018,-,-,-1.68,-,-,-,-,,Alchemy Resources,,.115,-1,.105,.115,.125,.115,-5.38,.258,.114,,
