ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4706.7 at 16:47 20/11/2009  Report at 19:06 Friday 20/11/2009. Processed 19:54 Friday 20/11/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ARXN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
ARXO,-,5.68,16.962,-,-,-,-,-,-,-,-,,  opt jun12,,0.004,,0.004,0.007,0.004,0.004,0.34,0.01,0.001
AXE,100,6.932,12.627,0.008,-,-,-1.8,-,-,-,-,,Archer Explore,,0.13,,0.13,0.14,0.13,0.13,0.34,0.17,0.037
AXEO,-,1.881,1.864,-,-,-,-,-,-,-,-,,  opt feb10,,0.006,,0.002,0.006,0.006,0.006,0.34,0.025,0.002
ARD,228.187,10.77,17.662,0.007,-,-,-3.8,-,-,-,-,,Argent Min,,0.165,-2,0.145,0.165,0.175,0.165,-10.47,0.20,0.04
ARDO,790.25,4.922,5.859,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.04,-1.5,0.025,0.05,0.05,0.04,-26.94,0.06,0.01
AXT,529.666,13.93,16.432,0.006,-,-,-0.42,-,-,-,-,,Argo Explore,,0.071,1.2,0.071,0.08,0.072,0.056,20.68,0.072,0.025
ARE,760.249,69.019,61.466,0.011,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.066,0.4,0.065,0.066,0.066,0.06,6.79,0.105,0.04
AGY,1197.33,5.697,8.565,0.006,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.058,-3.1,0.057,0.063,0.089,0.057,-34.50,0.13,0.025
AOE,12514.3,884.958,859.105,2.966,0.82,4.9,52,7.8,-,-,-,,Arrow Energy,,4.05,17,4.05,4.07,4.33,3.90,4.72,4.73,1.865
ARV,2460.11,58.051,10.249,0.01,-,-,-8.47,-,-,-,-,,Artemis Res,,0.06,-0.4,0.059,0.06,0.065,0.059,-5.91,0.199,0.026
ARVOB,-,0.5,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.027,,0.026,-,0.027,0.027,0.34,0.027,0.027
ATN,19004.3,594.847,48.748,0.012,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.029,-0.3,0.029,0.031,0.035,0.028,-9.04,0.099,0.004
ATNO,200,46.199,-,0.001,-,-,-,-,-,-,-,,  opt dec09,,0.018,-0.2,0.018,0.021,0.02,0.018,-9.66,0.07,0.001
ATNOA,8090,70.742,25.362,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,-0.3,0.002,0.003,0.006,0.003,-49.66,0.025,0.001
ARO,36644.4,473.728,212.286,0.012,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.012,0.1,0.012,0.013,0.013,0.011,9.43,0.016,0.002
AROOA,-,-,-,-,-,-,-,-,-,-,-,,  opt dec09,,0.005,,-,0.05,0.005,0.005,0.34,0.005,0.005
AROOB,270,48.201,144.96,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,0.1,0.003,0.004,0.003,0.002,50.34,0.004,0.001
AHN,220,5.097,2.825,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.047,0.2,0.047,0.06,0.047,0.047,4.78,0.056,0.017
AHNO,-,3.46,2.337,-,-,-,-,-,-,-,-,,  opt nov09,,0.002,,-,0.001,0.002,0.002,0.34,0.01,0.001
ATV,5399.5,175.706,23.121,0.021,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.062,-0.3,0.062,0.064,0.067,0.062,-4.28,0.10,0.04
ATVCD,-,0.03,0.02,-,-,-,-,-,-,-,-,,  ctg,,0.023,,0.03,0.045,0.023,0.023,0.34,0.07,0.011
ATVOA,928.154,17.543,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.029,0.2,0.028,0.032,0.03,0.028,7.74,0.045,0.016
AGO,12938.5,488.356,346.102,0.752,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.88,6.5,1.86,1.885,1.97,1.81,3.92,2.10,0.50
AXY,2232.6,110.059,18.052,0.02,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.11,1.2,0.10,0.11,0.115,0.097,12.58,0.125,0.017
AXYO,53.777,7.206,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.009,0.1,0.005,0.009,0.009,0.007,12.84,0.009,0.001
ATQ,451.187,12.909,20.081,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.105,,0.105,0.11,0.11,0.10,0.34,0.17,0.068
ATQO,25,1.975,2.158,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.035,,0.025,0.045,0.035,0.035,0.34,0.035,0.001
ACZ,37,1.767,5.076,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.18,-1,0.17,0.20,0.19,0.18,-4.93,0.26,0.125
ACZO,37,1.226,4.387,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.043,,0.043,0.12,0.043,0.043,0.34,0.09,0.02
ADX,3022.54,182.86,108.694,0.028,-,-,-1.6,-,-,-,-,,Audax Res,,0.097,-0.2,0.096,0.099,0.105,0.096,-1.68,0.175,0.017
AUK,922.098,23.422,10.736,0.008,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.075,-1,0.075,0.09,0.09,0.075,-11.43,0.09,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,-,0.012,0.012,0.012,0.34,0.012,0.009
AUJ,110,4.671,11.477,0.008,-,-,0.26,75.0,-,-,-,,Augustus Min,,0.195,-0.5,0.195,0.20,0.20,0.195,-2.16,0.22,0.10
AEE,994.896,24.967,9.424,0.014,-,-,-4.46,-,-,-,-,,Aura Energy,,0.165,-0.5,0.16,0.165,0.17,0.155,-2.60,0.26,0.08
AGU,1948.65,78.614,8.072,0.008,-,-,-4.41,-,-,-,-,,Aurium Res,,0.04,0.7,0.036,0.04,0.042,0.03,21.55,0.075,0.011
AGUO,-,17.733,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.003,,0.003,0.005,0.003,0.003,0.34,0.024,0.001
ARM,687.622,38.703,9.219,0.044,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.54,-1,0.52,0.54,0.56,0.51,-1.48,0.575,0.05
AUT,73.086,19.576,43.014,0.061,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.30,,0.29,0.30,0.30,0.275,0.34,0.305,0.10
AXO,2066.35,52.83,76.481,0.05,-,-,-19.38,-,-,-,-,,Aurox Res,,0.26,-1,0.245,0.26,0.275,0.25,-3.37,0.49,0.07
AOA,3.6,1.639,-,0.006,-,-,-,-,-,-,-,,Ausmon Resources,,0.265,0.5,0.26,0.265,0.265,0.26,2.26,0.29,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,-,-,-,-,-,-,-
AQD,954.406,41.63,51.097,0.033,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.145,-2,0.15,0.155,0.165,0.145,-11.79,0.195,0.08
AQDOA,298.222,13.177,31.61,-,-,-,-,-,-,-,-,,  opt nov09,,0.002,,-,0.001,0.002,0.002,0.34,0.037,0.002
AQR,95,13.606,18.433,0.01,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.08,0.5,0.067,0.085,0.08,0.075,7.00,0.10,0.03
AGV,128,4.716,4.987,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.048,-0.2,0.033,0.048,0.05,0.047,-3.66,0.115,0.03
AUZ,31350.5,2290.99,449.809,0.006,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,-0.1,0.001,0.002,0.002,0.001,-49.66,0.02,0.001
AUZO,-,32.808,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,0.34,0.001,0.001
AOC,100,8.416,10.18,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.10,,0.091,0.10,0.10,0.10,0.34,0.135,0.036
AOCO,691.1,8.054,8.48,-,-,-,-,-,-,-,-,,  opt dec09,,0.003,-0.3,0.003,0.004,0.006,0.003,-49.66,0.01,0.002
AOM,601.04,43.989,99.734,0.013,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.006,-0.2,0.006,0.007,0.008,0.006,-24.66,0.009,0.003
ARW,57606.2,780.233,242.881,0.012,0.01,2.0,-2.65,-,-,-,-,,Aust Renewable,,0.02,0.1,0.02,0.021,0.026,0.018,5.60,0.033,0.004
AWE,12559.9,608.772,592.807,1.475,1.80,1.6,17.36,16.3,-,-,-,,Aust Worldwide Ex,,2.83,8,2.82,2.83,2.84,2.72,3.25,3.06,1.913
AOK,3712.9,59.913,58.974,0.018,-,-,-4.05,-,-,-,-,,Austex Oil Ltd,,0.135,,0.135,0.14,0.15,0.125,0.34,0.195,0.05
AKK,8464.43,93.851,143.322,0.008,-,-,-3.44,-,-,-,-,,Austin Explore,,0.056,,0.053,0.056,0.063,0.054,0.34,0.096,0.02
APG,13982.2,191.229,185.275,0.043,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.054,0.6,0.052,0.054,0.059,0.047,12.84,0.074,0.028
AAF,56637.1,666.74,384.913,0.009,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.005,0.1,0.005,0.006,0.006,0.004,25.34,0.006,0.001
AGD,29.636,2.92,0.948,0.025,-,-,-2.53,-,-,-,-,,Austral Gold,,0.145,-0.5,0.135,0.155,0.145,0.135,-3.00,0.23,0.065
AZX,7.653,1.813,2.637,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.15,-2,0.12,0.22,0.17,0.15,-11.43,0.30,0.11
AZXO,-,0.677,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.015,0.03,0.015,0.015,0.34,0.07,0.006
AVI,889.233,31.828,13.353,0.026,-,-,-5.87,-,-,-,-,,Avalon Min,,0.255,0.5,0.24,0.25,0.26,0.24,2.34,0.30,0.054
AVB,77564.9,641.454,3.693,0.009,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.033,-0.5,0.032,0.033,0.045,0.028,-12.82,0.045,0.006
AVBO,125,5.702,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.004,0.2,0.001,0.004,0.004,0.002,100.30,0.15,0.001
AVBOB,16169.6,128.207,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.02,-0.1,0.019,0.021,0.027,0.016,-4.43,0.027,0.004
AVA,625.56,89.474,55.238,0.009,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.076,0.4,0.076,0.079,0.081,0.072,5.89,0.215,0.07
AVO,9557.49,250.817,162.125,0.536,0.61,3.2,-6.97,-,-,-,-,,Avoca Res,,1.97,9.5,1.965,1.97,2.04,1.875,5.40,2.04,1.33
AVZ,443.807,18.979,4.377,0.009,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.15,1,0.15,0.155,0.15,0.145,7.48,0.17,0.026
AXC,58,12.225,23.561,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.018,-0.7,0.019,0.025,0.025,0.018,-27.66,0.04,0.015
AXCO,-,4.669,19.288,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.004,0.002,0.002,0.34,0.006,0.001
AVQ,162.351,0.162,21.061,0.004,-,-,-9.67,-,-,-,-,,Axiom Min Ltd cdi,,0.02,-1,0.02,0.025,0.03,0.02,-33.00,0.035,0.02
AZM,5481.65,116.476,39.611,0.046,-,-,-2.8,-,-,-,-,,Azumah Res,,0.265,-1,0.26,0.265,0.28,0.255,-3.30,0.31,0.04
AZS,1489.85,75.724,75.608,0.012,-,-,-1.9,-,-,-,-,,Azure Min,,0.055,-0.4,0.055,0.056,0.059,0.054,-6.44,0.113,0.036
BND,291.047,11.721,1.305,0.059,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.46,-2,0.46,0.495,0.51,0.46,-3.83,0.66,0.165
BMN,6292.42,182.521,165.867,0.248,-,-,-6.22,-,-,-,-,,Bannerman Res,,1.23,13,1.23,1.235,1.28,1.165,12.15,1.485,0.45
BKP,380385,1564.91,53.083,0.014,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.008,0.3,0.007,0.008,0.009,0.005,60.34,0.03,0.003
BAR,1130.57,99.901,81.354,0.033,-,-,-1.78,-,-,-,-,,Barra Res,,0.105,,0.10,0.11,0.11,0.10,0.34,0.22,0.041
BARO,-,10.363,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.02,,0.01,0.02,0.02,0.02,0.34,0.04,0.002
BSE,147,8.296,2.266,0.003,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.095,,0.097,0.10,0.095,0.095,0.34,0.11,0.045
BSM,336.894,65.657,52.421,0.03,-,-,18.46,1.6,-,-,-,,Bass Metals Ltd,,0.29,,0.31,0.30,0.30,0.28,0.34,0.36,0.092
BSMOA,25,0.739,0.337,-,-,-,-,-,-,-,-,,  opt apr10,,0.065,0.5,0.04,0.07,0.065,0.06,8.67,0.08,0.02
BAS,7091.65,69.7,67.225,0.009,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.03,-0.3,0.03,0.032,0.033,0.03,-8.75,0.068,0.013
BSR,3469.86,47.652,18.503,0.031,-,-,-0.9,-,-,-,-,,Bassari Res,,0.33,-3,0.32,0.33,0.37,0.32,-8.00,0.42,0.03
BTV,849.954,34.258,74.843,0.017,-,-,4.8,2.7,-,-,-,,Batavia Min,,0.13,1,0.125,0.13,0.13,0.12,8.67,0.14,0.068
BTVO,180,3.802,-,0.002,-,-,-,-,-,-,-,,  opt jun12,,0.034,,0.033,0.045,0.034,0.034,0.34,0.05,0.008
BAU,3138.18,117.235,38.344,0.221,-,-,-4.4,-,-,-,-,,Bauxite Resource,,1.04,-3.5,1.035,1.055,1.13,0.985,-2.92,1.345,0.165
BCI,563.934,57.473,22.685,0.09,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.11,-4,1.11,1.12,1.185,1.09,-3.14,1.476,0.19
BCD,3259.38,87.997,84.156,0.051,0.09,1.4,2.29,5.5,-,-,-,,BCD Res NL,,0.125,1,0.125,0.13,0.125,0.11,9.03,0.21,0.091
BPT,29082.8,1522.58,1376.75,0.901,-,-,25.21,3.4,1.75,14.41,2.07,p,Beach Pet,,0.845,3.5,0.84,0.845,0.845,0.805,4.66,0.956,0.678
BPTO,430.015,62.179,42.107,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.017,0.1,0.017,0.018,0.017,0.014,6.59,0.052,0.012
BCN,91141,1608.78,13.292,0.014,-,-,-3.44,-,-,-,-,,Beacon Min,,0.027,0.6,0.026,0.027,0.027,0.022,28.91,0.034,0.003
BCNO,930,39.967,3.902,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,0.1,0.002,0.003,0.004,0.002,50.34,0.015,0.001
BCNOA,26689.5,794.391,-,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.017,0.5,0.017,0.018,0.018,0.012,42.00,0.02,0.001
BDR,76.233,23.108,33.028,0.008,-,-,-4,-,-,-,-,,Beadell Resource,,0.085,0.4,0.081,0.09,0.085,0.081,5.27,0.16,0.041
BDG,5775.83,289.853,236.925,0.124,0.15,1.6,1.7,14.4,0.5,3.40,2.04,,Bendigo Min Ltd,,0.245,0.5,0.245,0.25,0.255,0.24,2.42,0.32,0.12
BKY,3745.19,85.239,52.41,0.139,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.125,11,1.125,1.15,1.21,0.98,11.17,1.50,0.161
BKYO,5679.68,6.812,-,0.008,-,-,-,-,-,-,-,,  opt may13,,0.65,23,-,0.60,0.65,0.42,55.10,0.76,0.40
BHP,75669.8,3501.37,3497.79,134.344,8.84,4.5,130.15,30.8,113.63,1.15,2.84,f,BHP Billiton Ltd,,40.03,102,40.02,40.05,41.36,39.29,2.95,41.36,22.10
BFE,8986.21,35.489,17.442,0.018,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.17,0.5,0.165,0.17,0.20,0.145,3.37,0.20,0.025
BFEO,3010.8,9.722,9.407,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,-0.5,0.028,0.03,0.038,0.025,-13.95,0.038,0.002
BLR,7593.02,618.918,521.967,0.032,-,-,-0.48,-,-,-,-,,Black Range Min,,0.05,-0.1,0.048,0.05,0.054,0.049,-1.62,0.105,0.011
BLRO,-,39.377,21.564,0.003,-,-,-,-,-,-,-,,  opt feb11,,0.028,,0.028,0.032,0.028,0.028,0.34,0.07,0.004
BLK,80,11.785,23.164,0.009,-,-,-1.4,-,-,-,-,,Blackham Res,,0.255,2.5,0.255,0.26,0.275,0.25,11.21,0.357,0.061
BTR,2597.28,42.719,-,0.069,-,-,-67.49,-,-,-,-,,Blackthorn Res,,0.65,24,0.65,0.66,0.68,0.38,58.87,0.68,0.055
BDI,2760.53,51.962,24.802,0.003,-,-,-11.3,-,-,-,-,,Blina Diamonds NL,,0.017,-0.1,0.015,0.018,0.018,0.014,-5.22,0.04,0.009
