ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 30, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4070.1 at 2011-09-30T16:36:25. Report at Friday, September 30, 2011. Processed Saturday at 2011-10-01T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,-,12.593,25.606,.026,-,-,-.44,-,-,-,-,,3D Oil,,.13,-,.11,.135,.125,.125,-2.30,.285,.105,,
DDD,180.000,17.067,24.729,.010,-,-,-.93,-,-,-,-,,3D Res,,.047,+.6,-,-,.05,.047,+11.33,.062,.03,,
ARH,766.818,20.085,19.144,.128,-,-,.57,49.1,-,-,-,,A'asian Resources,,.28,+11,.265,.28,.28,.155,+68.66,.63,.15,,
AAM,885.793,103.085,186.055,.004,-,-,-2.95,-,-,-,-,,A1 Minerals,,.02,-,.019,.02,.024,.02,-2.30,.145,.02,,
ABU,35514.5,2597.73,1571.27,.133,-,-,-.41,-,-,-,-,,ABM Res,,.05,-.3,.05,.052,.054,.041,-7.86,.068,.024,,
ACB,1457.16,144.315,42.924,.040,-,-,-2.30,-,-,-,-,,A-Cap Res,,.20,-3.5,.195,.20,.235,.19,-17.20,.76,.165,,
ACS,233.203,26.178,28.946,.057,-,-,-.69,-,-,-,-,,Accent Res,,.33,+1.5,.33,.34,.34,.32,+2.31,.46,.205,,
AEX,4987.66,1046.06,1871.36,.004,-,-,-.21,-,-,-,-,,Acclaim Explore,,.002,-,.001,.002,.002,.002,-2.30,.027,.002,,
AEXCD,-,1.000,-,-,-,-,-,-,-,-,-,,  ctg,,.004,-,-,-,.004,.004,-2.30,.004,.003,,
ACN,1446.86,120.248,128.937,.053,-,-,-2.20,-,-,-,-,,Acer Energy Ltd,,.115,+.5,.11,.115,.13,.11,+2.24,.245,.088,,
AIV,1035.84,137.330,22.845,.006,-,-,-.95,-,-,-,-,,ActiveX,,.034,+.5,-,-,.034,.029,+14.94,.124,.025,,
