ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4577.6 at 16:40 3/9/2010  Report at 19:07 Friday 3/9/2010. Processed 11:59 Sunday 5/9/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.003,,0.002,0.02,0.003,0.003,-3.94,0.003,0.003
AIV,50.561,20.276,8.837,0.006,-,-,-1.49,-,-,-,-,,Activex Ltd,,0.065,-0.7,0.065,0.076,0.072,0.063,-13.66,0.14,0.05
ADU,3833.62,123.358,17.069,0.252,-,-,-28.16,-,-,-,-,,Adamus Res,,0.645,8.5,0.645,0.645,0.65,0.555,11.24,0.65,0.347
ADD,238.422,23.918,32.581,0.005,0.02,1.3,-0.96,-,-,-,-,,Adavale Resource,,0.025,,0.025,0.027,0.025,0.023,-3.94,0.062,0.023
ADE,751.393,51.467,32.915,0.02,-,-,0.97,9.0,-,-,-,,Adelaide Energy,,0.087,-0.6,0.087,0.09,0.093,0.087,-10.39,0.215,0.08
ADN,495.352,36.29,36.414,0.018,-,-,-0.56,-,-,-,-,,Adelaide Res,,0.16,0.5,0.16,0.175,0.17,0.15,-0.71,0.395,0.125
ABY,2907.7,125.948,298.291,0.31,1.51,0.7,19.61,5.0,-,-,-,,Aditya Birla,,0.99,11,0.95,0.99,0.99,0.88,8.56,1.65,0.62
ADY,48202.4,2379.05,5509.36,0.018,-,-,0.09,8.9,-,-,-,,Admiralty Res,,0.008,,0.007,0.008,0.01,0.007,-3.94,0.025,0.005
AVD,29,11.779,11.077,0.002,-,-,-3.1,-,-,-,-,,Advance Energy,,0.01,,0.01,0.014,0.01,0.01,-3.94,0.125,0.007
ADX,12361.3,300.492,130.616,0.041,-,-,-0.89,-,-,-,-,,ADX Energy Ltd,,0.12,-0.5,0.12,0.125,0.15,0.115,-7.94,0.265,0.081
ADXO,165,6.482,-,-,-,-,-,-,-,-,-,,  opt mar11,,0.021,,0.017,0.039,0.024,0.021,-3.94,0.09,0.02
AED,3967.18,55.36,85.114,0.109,1.03,0.5,-48.17,-,-,-,-,,AED Oil Ltd,,0.54,3,0.535,0.56,0.585,0.51,1.94,0.73,0.435
AFR,459.983,35.287,29.879,0.023,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.08,-1,0.082,0.085,0.086,0.077,-15.05,0.24,0.063
AAE,3167.57,110.713,-,0.005,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.011,,0.01,0.011,0.012,0.01,-3.94,0.027,0.009
ALG,-,1.269,0.164,0.004,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.19,,0.19,0.215,0.19,0.19,-3.94,0.245,0.15
ALGO,-,0.045,-,-,-,-,-,-,-,-,-,,  opt mar13,,0.04,,0.028,0.08,0.04,0.04,-3.94,0.04,0.03
AUQ,185.503,7.059,8.337,0.007,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.091,-2.9,0.091,0.105,0.12,0.091,-28.11,0.25,0.057
ALY,2703.1,79.413,46.413,0.031,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.395,4,0.39,0.40,0.41,0.36,7.33,1.27,0.22
AYN,12668.5,280.216,-,0.018,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.023,,0.022,0.023,0.024,0.022,-3.94,0.06,0.02
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,0.001,-,0.021,0.021,-3.94,0.021,0.021
ALK,8127.64,72.906,41.933,0.147,-,-,0.93,63.4,-,-,-,,Alkane Res Ltd,,0.59,13.5,0.575,0.59,0.59,0.445,25.73,0.59,0.23
AGS,1501.1,61.357,115.6,0.107,-,-,-1.97,-,-,-,-,,Alliance Res,,0.315,-1.5,0.305,0.315,0.33,0.305,-8.49,0.865,0.28
ALD,4281.46,112.99,61.594,0.442,0.33,1.3,1.31,32.4,-,-,-,,Allied Gold Ltd,,0.425,5,0.415,0.425,0.44,0.37,9.39,0.545,0.25
AYR,800,27.755,7.26,0.002,-,-,-0.62,-,-,-,-,,Alloy Res,,0.018,,0.018,0.025,0.019,0.018,-3.94,0.042,0.018
AOH,4495.58,102.698,781.359,0.042,-,-,-1.09,-,-,-,-,,Altona Min Ltd,,0.17,3,0.165,0.17,0.175,0.135,17.49,0.29,0.089
AJM,2051.25,22.937,10.56,0.046,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.165,4,0.16,0.17,0.165,0.115,28.06,0.359,0.115
AJMOA,771.667,0.772,-,0.002,-,-,-,-,-,-,-,,  opt aug11,,0.03,,0.034,0.04,0.03,0.03,-,0.03,0.03
AWC,122498,3313.96,2626.82,4.429,1.22,1.5,0.59,307.6,4.23,0.14,2.33,f,Alumina Ltd,,1.815,12.5,1.81,1.815,1.82,1.70,3.46,2.06,1.45
AMU,2676.26,94.524,44.22,0.07,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.23,1.5,0.225,0.23,0.235,0.21,3.04,0.335,0.175
AXZ,-,2.258,2.166,0.006,-,-,-2.13,-,-,-,-,,Amex Res,,0.12,,0.14,0.16,0.12,0.12,-3.94,0.25,0.115
AMX,2396.87,106.787,45.705,0.381,-,-,-7,-,-,-,-,,Ampella Min,,2.14,44,2.11,2.14,2.15,1.715,21.94,2.15,0.42
AHR,85.912,8.525,3.048,0.006,-,-,-2.05,-,-,-,-,,Anchor Res,,0.145,,0.13,0.145,0.15,0.13,-3.94,0.28,0.086
AND,3566.76,69.615,75.402,3.47,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,6.40,189,6.70,6.11,6.40,4.72,37.97,6.40,2.00
ATM,-,0.012,0.012,2.289,0.10,12.0,0.7,171.4,1.42,0.49,1.18,,Aneka Tambang cdi,,1.20,1.4,-,1.30,1.186,1.186,-2.78,1.30,1.02
AAR,13365.2,282.091,117.765,0.021,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.04,0.6,0.038,0.04,0.045,0.035,13.71,0.066,0.018
AGG,18.486,2.686,4.854,0.868,8.69,1.1,-99.23,-,4.16,-,0.43,,Anglogold Ashanti,,9.73,24,9.25,9.75,9.74,9.30,-1.41,10.50,7.65
AZZ,14148.3,260.913,76.52,0.13,-,-,-1.6,-,-,-,-,,Antares Energy,,0.435,7.5,0.435,0.45,0.465,0.375,16.89,0.885,0.21
AVM,54.117,4.028,7.53,0.034,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.19,17,3.12,3.20,3.19,3.03,1.69,4.56,2.61
AAL,-,2.265,1.877,0.007,-,-,1.53,1.8,-,-,-,,Apac Coal,,0.027,,0.016,0.035,0.027,0.027,-3.94,0.08,0.027
AXM,19546.4,2073.7,739.156,0.075,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.021,,0.02,0.021,0.021,0.02,-3.94,0.085,0.014
AXMO,4305.84,280.665,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.004,,0.004,0.005,0.005,0.004,-3.94,0.025,0.004
AQQ,389.909,10.059,-,0.009,-,-,-,-,-,-,-,,Aphrodite Gold,,0.11,-0.5,0.105,0.11,0.125,0.11,-8.29,0.175,0.11
AQQO,22.5,4.74,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.029,,0.027,0.028,0.029,0.029,-3.94,0.035,0.025
AZO,199.828,31.609,-,0.052,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.57,1.5,0.55,0.59,0.60,0.55,-1.24,0.87,0.35
AON,285.6,15.881,9.669,0.017,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.105,,0.105,0.12,0.125,0.105,-3.94,0.40,0.097
AONO,-,0.589,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.01,,0.005,0.015,0.01,0.01,-3.94,0.025,0.01
AQP,7444.97,285.615,172.511,2.395,-,-,7.15,72.3,2.26,3.16,0.44,,Aquarius Platinum,,5.17,55,5.02,5.19,5.26,4.65,7.96,7.95,3.89
AQA,2030.7,117.62,89.649,2.859,-,-,-14.8,-,-,-,-,,Aquila Res,,8.87,62,8.70,8.90,9.00,8.38,3.57,11.38,6.009
ARU,4535.27,116.094,86.274,0.218,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.75,1.5,0.745,0.755,0.78,0.725,-1.90,1.285,0.38
AAG,625.454,59.764,1.834,0.038,-,-,-3.87,-,-,-,-,,Aragon Res,,0.19,-1,0.19,0.195,0.20,0.18,-8.94,0.27,0.115
AAGO,-,3.378,0.643,-,-,-,-,-,-,-,-,,  opt sep10,,0.001,,0.001,0.002,0.001,0.001,-3.94,0.05,0.001
ARX,2819.33,146.04,17.38,0.007,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.018,-0.2,0.018,0.02,0.02,0.018,-13.94,0.065,0.015
ARXO,-,4.487,0.417,-,-,-,-,-,-,-,-,,  opt jun12,,0.001,-0.3,0.001,0.005,0.004,0.004,-78.94,0.016,0.001
ARXOA,2984.74,51.539,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.002,,0.002,0.003,0.002,0.002,-3.94,0.026,0.002
AXE,10,5.591,5.6,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.105,,0.105,0.115,0.105,0.105,-3.94,0.21,0.085
ARD,136.002,19.17,7.472,0.009,-,-,-3.42,-,-,-,-,,Argent Min,,0.21,-1.5,0.21,0.225,0.225,0.185,-10.61,0.24,0.10
ARDO,-,6.498,2.512,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.026,,0.028,0.035,0.026,0.026,-3.94,0.06,0.015
AXT,911.6,44.388,9.221,0.003,-,-,0.76,5.3,-,-,-,,Argo Explore,,0.04,-0.1,0.04,0.048,0.045,0.039,-6.38,0.115,0.034
ARE,2619.39,35.313,50.044,0.014,-,-,0.61,13.8,-,-,-,,Argonaut Res,,0.084,1.9,0.08,0.084,0.084,0.065,25.29,0.105,0.051
AGY,205.218,4.582,2.253,0.002,-,-,-0.84,-,-,-,-,,Argosy Min cdi,,0.02,0.2,0.019,0.02,0.02,0.018,7.17,0.13,0.018
ARV,2992.49,68.185,7.133,0.012,-,-,0.31,18.4,-,-,-,,Artemis Res,,0.057,0.2,0.057,0.059,0.065,0.057,-0.30,0.199,0.035
ARVOB,687.203,11.231,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.021,0.4,0.018,0.02,0.023,0.02,19.59,0.058,0.009
AAJ,271.45,2.447,-,0.004,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.17,1.5,0.16,0.17,0.175,0.155,5.74,0.19,0.15
ATN,1658.26,92.501,58.917,0.007,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.014,0.1,0.013,0.015,0.014,0.013,3.75,0.099,0.012
AKM,2171.77,137.941,21.253,0.022,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.081,1.1,0.08,0.081,0.082,0.072,11.77,0.18,0.02
AZT,579.179,14.367,-,1.219,-,-,-,-,-,-,-,,Aston Res Ltd,,5.96,-12,5.87,5.98,6.11,5.81,-5.91,6.35,5.50
ARO,22384.7,2395.7,83.251,0.009,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.006,,0.005,0.006,0.007,0.006,-3.94,0.016,0.003
AROOB,1000,192.009,22.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.001,0.003,0.002,0.002,-3.94,0.007,0.002
AHN,109.65,6.12,3.326,0.007,-,-,-0.62,-,-,-,-,,Athena Res,,0.10,-1,0.085,0.10,0.11,0.10,-13.03,0.12,0.035
AHNOA,-,1.181,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.03,,0.015,0.055,0.03,0.03,-3.94,0.031,0.017
ATV,390.696,59.499,54.397,0.014,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.036,,0.036,0.037,0.036,0.036,-3.94,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-3.94,0.03,0.011
ATVOA,-,2.74,12.447,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.002,0.01,0.01,0.01,-3.94,0.045,0.008
AGO,16774.4,675.578,359.631,1.188,-,-,-9.6,-,-,-,-,,Atlas Iron Ltd,,2.20,16,2.18,2.20,2.24,2.07,3.90,3.05,1.585
ATQ,597.326,45.057,4.172,0.032,-,-,-6.9,-,-,-,-,,Atomic Res,,0.275,-1.5,0.275,0.28,0.29,0.27,-9.11,0.33,0.092
ATQO,-,3.975,1.527,0.003,-,-,-,-,-,-,-,,  opt aug11,,0.087,,0.086,0.095,0.087,0.087,-3.94,0.11,0.015
ACZ,-,1.018,1.219,0.004,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.15,,0.12,0.175,0.15,0.15,-3.94,0.26,0.12
ACZO,12.5,0.626,0.645,-,-,-,-,-,-,-,-,,  opt sep12,,0.031,,0.031,0.05,0.031,0.031,-3.94,0.09,0.03
AUK,780,23.372,15.192,0.023,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.18,,0.175,0.185,0.19,0.175,-3.94,0.25,0.025
AUJ,310.819,20.895,3.406,0.009,-,-,-0.66,-,-,-,-,,Augustus Min,,0.21,2,0.19,0.22,0.235,0.185,6.59,0.47,0.15
AEE,63.8,49.408,9.293,0.014,-,-,-3.57,-,-,-,-,,Aura Energy,,0.165,-0.5,0.165,0.17,0.175,0.165,-6.88,0.33,0.12
AGU,400,101.313,38.608,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.019,0.2,0.017,0.019,0.019,0.017,7.82,0.075,0.015
AGUOA,-,19.74,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.003,0.007,0.007,0.007,-3.94,0.025,0.006
ARM,1094.16,82.407,15.328,0.034,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.325,,0.32,0.325,0.33,0.305,-3.94,1.26,0.305
AUT,4576.54,113.926,12.414,0.293,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,1.06,8,1.05,1.055,1.06,0.95,4.22,1.17,0.11
AIW,1717.6,45.937,27.53,0.007,-,-,3.36,1.2,-,-,-,,Ausamerican Min,,0.04,0.6,0.04,0.041,0.04,0.037,13.71,0.155,0.03
AUC,2328.72,35.601,-,0.017,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.30,,0.28,0.30,0.315,0.27,-3.94,0.36,0.12
AUCO,1718.64,21.7,-,0.006,-,-,-,-,-,-,-,,  opt mar13,,0.10,-3,0.10,0.125,0.14,0.10,-27.02,0.175,0.035
AOA,50,3.686,1.229,0.008,-,-,0.86,25.0,-,-,-,,Ausmon Resources,,0.215,,0.22,0.31,0.215,0.215,-3.94,0.34,0.18
AQD,135.399,25.039,33.137,0.027,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.12,,0.12,0.135,0.125,0.12,-3.94,0.20,0.105
AQR,956.883,174.48,6.224,0.077,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.57,-5.5,0.57,0.58,0.625,0.57,-12.74,0.79,0.053
ABZ,657.152,17.208,-,0.02,-,-,-0.49,-,-,-,-,,Aust Bauxite Ltd,,0.455,0.5,0.45,0.46,0.47,0.44,-2.83,0.56,0.25
AGV,412.5,49.943,3.077,0.007,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.095,,0.095,0.10,0.11,0.095,-3.94,0.16,0.015
AKA,170.93,15.092,-,0.006,-,-,-,-,-,-,-,,Aust Min Min,,0.14,-2,0.14,0.18,0.14,0.13,-16.44,0.235,0.12
AKAO,-,0.983,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.016,,0.015,0.037,0.016,0.016,-3.94,0.04,0.015
AUZ,25115.4,4688.69,603.249,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-3.94,0.002,0.001
AUZO,-,0.5,8.789,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-3.94,0.001,0.001
AOC,43.179,3.318,6.626,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.087,,0.087,0.10,0.087,0.087,-3.94,0.16,0.07
AOCOA,-,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,-3.94,0.03,0.01
AOM,-,36.725,21.895,0.004,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.002,,0.002,0.003,0.002,0.002,-3.94,0.009,0.002
ARW,1648.27,134.968,164.129,0.007,0.01,1.0,-1.56,-,-,-,-,,Aust Renewable,,0.01,-0.1,0.01,0.012,0.011,0.01,-13.03,0.033,0.009
AOK,3547.23,129.214,24.745,0.027,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.135,-1,0.135,0.14,0.15,0.135,-10.84,0.216,0.098
AOKO,219,10.885,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.028,0.3,0.024,0.028,0.028,0.025,8.06,0.04,0.023
AKK,1827.74,339.012,46.601,0.008,-,-,-2.49,-,-,-,-,,Austin Explore,,0.028,-0.4,0.028,0.029,0.03,0.028,-16.44,0.071,0.027
AKKO,-,82.716,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.007,,0.006,0.01,0.007,0.007,-3.94,0.031,0.007
APG,1696.19,170.552,104.649,0.031,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.036,,0.034,0.036,0.036,0.034,-3.94,0.07,0.031
AGD,61.141,2.547,0.509,0.047,-,-,6.17,4.5,-,-,-,,Austral Gold,,0.28,5.5,0.23,0.28,0.28,0.25,20.50,0.305,0.065
AZX,734.807,14.993,1.224,0.016,-,-,-3.35,-,-,-,-,,Auzex Res,,0.195,0.5,0.175,0.195,0.195,0.16,-1.31,0.26,0.09
AZXO,-,0.07,0.237,-,-,-,-,-,-,-,-,,  opt sep10,,0.008,,-,0.007,0.008,0.008,-3.94,0.015,0.006
AZXOA,54.816,0.055,-,-,-,-,-,-,-,-,-,,  opt feb12,,0.035,,0.032,0.07,0.035,0.03,-,0.035,0.03
AVI,133.972,19.638,12.266,0.022,-,-,-0.68,-,-,-,-,,Avalon Min,,0.17,,0.165,0.17,0.17,0.165,-3.94,0.297,0.109
AVB,41993.6,521.443,228.475,0.013,-,-,1.23,2.1,-,-,-,,Avanco Res Ltd,,0.026,0.6,0.026,0.026,0.027,0.021,26.06,0.044,0.014
AVBOB,12250.1,166.025,40.83,0.004,-,-,-,-,-,-,-,,  opt apr12,,0.015,0.4,0.015,0.016,0.016,0.011,32.42,0.027,0.006
AVA,149.133,25.798,57.601,0.011,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.091,-0.7,0.091,0.093,0.098,0.091,-11.08,0.16,0.056
AVO,6882.05,233.759,166.209,0.966,0.93,3.6,20.82,15.9,-,-,-,,Avoca Res,,3.32,39,3.30,3.35,3.35,2.95,9.37,3.35,1.48
AVZ,101,7.106,7.828,0.006,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.084,,0.083,0.084,0.09,0.084,-3.94,0.17,0.07
AWE,10149.9,563.153,400.799,0.848,1.60,1.0,-5.55,-,-,-,-,,AWE Ltd,,1.625,7.5,1.62,1.63,1.64,1.56,0.90,3.17,1.465
AXC,330,7.117,10.249,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.012,-0.3,0.012,0.015,0.015,0.012,-23.94,0.029,0.012
AVQ,3040.95,135.125,-,0.019,-,-,0.29,7.6,-,-,-,,Axiom Min Ltd cdi,,0.022,,0.022,0.024,0.026,0.022,-3.94,0.045,0.011
AZH,4464.89,62.437,5.8,0.024,-,-,-1.03,-,-,-,-,,Azimuth Res Ltd,,0.086,1.4,0.083,0.086,0.09,0.073,15.50,0.14,0.044
AZM,16135.6,273.181,41.958,0.14,-,-,-2.5,-,-,-,-,,Azumah Res,,0.655,16,0.65,0.655,0.665,0.515,28.38,0.665,0.12
AZS,1937.16,294.834,53.638,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.044,-0.1,0.042,0.044,0.044,0.041,-6.16,0.111,0.033
BAA,30,0.03,-,0.004,-,-,-,-,-,-,-,,Bailey Min,,0.22,,0.22,0.245,0.22,0.22,-,0.22,0.22
BND,183.063,17.523,8.503,0.098,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.77,2,0.77,0.81,0.805,0.76,-1.27,0.97,0.42
BMN,1560.48,192.911,137.326,0.074,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.365,1.5,0.365,0.37,0.39,0.35,0.35,1.43,0.24
BKP,6008,568.206,472.308,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.003,0.003,-3.94,0.009,0.003
BAR,3015.15,68.502,68.35,0.018,-,-,-1.89,-,-,-,-,,Barra Res,,0.057,0.3,0.056,0.06,0.062,0.05,1.62,0.165,0.045
BARO,-,1.317,8.376,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.004,0.005,0.005,-3.94,0.02,0.001
BSE,1352.75,23.382,5.964,0.016,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.13,0.5,0.125,0.13,0.13,0.115,0.06,0.16,0.06
BSM,1039.53,68.481,38.475,0.03,-,-,13.32,1.3,-,-,-,,Bass Metals Ltd,,0.175,0.5,0.17,0.175,0.175,0.165,-1.00,0.349,0.155
BAS,4250.49,96.011,23.959,0.007,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.023,-0.2,0.023,0.024,0.024,0.022,-11.94,0.068,0.022
BSR,1293.01,43.628,20.72,0.04,-,-,-1.33,-,-,-,-,,Bassari Res,,0.23,3,0.225,0.23,0.25,0.205,11.06,0.44,0.15
BTV,545.704,60.258,26.633,0.029,-,-,0.3,63.3,-,-,-,,Batavia Min,,0.19,1,0.19,0.195,0.19,0.175,1.62,0.375,0.093
BTVO,175,12.859,2.448,0.006,-,-,-,-,-,-,-,,  opt jun12,,0.09,0.5,0.08,0.09,0.09,0.085,1.94,0.21,0.03
BTU,7555.9,132.19,11.658,0.065,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.29,4.5,0.29,0.30,0.31,0.25,14.43,0.31,0.064
BTUO,20,2.069,0.315,-,-,-,-,-,-,-,-,,  opt dec10,,0.069,1.9,0.05,0.068,0.069,0.05,34.06,0.069,0.007
BAU,797.772,123.426,67.372,0.038,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.16,0.5,0.16,0.165,0.175,0.155,-0.71,1.345,0.13
BCI,696.15,56.042,42.025,0.15,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.79,9.5,1.775,1.79,1.82,1.69,1.66,2.23,0.98
BCD,2606.84,112.341,61.396,0.057,0.09,1.5,3.05,4.4,-,-,-,,BCD Res NL,,0.135,0.5,0.135,0.14,0.14,0.125,-0.09,0.18,0.085
BPT,29257.3,912.639,1132.58,0.727,-,-,3.12,21.3,1.75,1.78,2.63,p,Beach Energy Ltd,,0.665,6,0.66,0.665,0.67,0.615,5.98,1.04,0.595
BCN,20837.4,1615.82,834.328,0.013,-,-,1.96,0.9,-,-,-,,Beacon Min,,0.017,0.3,0.017,0.018,0.018,0.015,17.49,0.035,0.014
BDR,12681.6,243.56,17.025,0.187,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.30,3,0.295,0.30,0.31,0.265,7.17,0.40,0.081
BDG,7266.82,144.066,214.542,0.102,0.17,1.2,2.2,9.1,0.5,4.40,2.50,,Bendigo Min Ltd,,0.20,1,0.20,0.205,0.21,0.18,1.32,0.285,0.175
BKY,659.016,46.592,57,0.184,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.34,6.5,1.325,1.35,1.34,1.27,1.16,1.595,0.905
BKYO,51.393,5.321,0.278,0.007,-,-,-,-,-,-,-,,  opt may13,,0.58,3,0.50,0.61,0.58,0.55,1.51,0.85,0.40
BHP,71466.8,2804.53,2721.93,128.639,10.21,3.8,268.22,14.3,98.54,2.72,2.57,f,BHP Billiton Ltd,,38.33,103,38.33,38.40,38.70,37.01,-1.18,44.93,35.58
BFE,804,39.13,4.921,0.01,-,-,-1.1,-,-,-,-,,Black Fire Min,,0.089,0.8,0.08,0.089,0.09,0.08,5.94,0.215,0.062
BLR,4059.05,174.191,546.064,0.016,-,-,-0.2,-,-,-,-,,Black Range Min,,0.025,0.1,0.025,0.027,0.027,0.023,0.23,0.076,0.022
BLRO,-,9.608,36.836,-,-,-,-,-,-,-,-,,  opt feb11,,0.005,,0.003,0.005,0.005,0.005,-3.94,0.041,0.003
