ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4606.1 at 16:47 2/10/2009  Report at 19:06 Friday 2/10/2009. Processed 21:03 Sunday 4/10/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AMX,977.012,52.344,15.465,0.07,-,-,-5.14,-,-,-,-,,Ampella Min,,0.54,-7,0.535,0.545,0.63,0.52,-9.17,0.66,0.043
AMXO,10,2.982,-,0.006,-,-,-,-,-,-,-,, opt jul10,,0.39,-1,0.36,0.40,0.40,0.39,-0.19,0.405,0.03
AHR,191,3.811,1.994,0.006,-,-,-1.57,-,-,-,-,,Anchor Res,,0.185,6.5,0.155,0.175,0.20,0.125,56.47,0.20,0.033
AHRO,278,0.588,0.66,-,-,-,-,-,-,-,-,, opt mar10,,0.03,2,0.005,0.04,0.03,0.01,202.30,0.03,0.01
AND,891.703,89.257,56.897,0.966,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.09,-20,2.06,2.17,2.30,2.08,-6.43,2.54,0.425
ATM,1,0.013,0.023,2.118,-,-,0.36,308.3,2.97,0.12,2.68,,Aneka Tambang cdi 1:5,,1.11,6,1.11,-,1.11,1.05,8.02,2.50,1.00
AAR,3449.93,144.514,287.795,0.016,-,-,-0.22,-,-,-,-,,Anglo Aust,,0.031,-0.2,0.028,0.031,0.033,0.028,-3.76,0.038,0.011
AGP,-,0.003,0.006,0.374,-,-,45.18,7.7,17.82,2.54,5.09,,Anglo Pacific Grp,,3.50,,2.11,-,3.50,3.50,2.31,3.50,3.26
AGG,16.512,6.213,5.192,0.811,-,-,-71.44,-,3.36,-,0.37,,Anglogold Ashanti cdi 5:1,,9.09,-40,9.05,9.70,9.68,9.00,-1.91,11.50,4.25
AZZ,2677.67,90.282,114.722,0.052,-,-,0.26,88.5,-,-,-,,Antares Energy,,0.23,-0.5,0.225,0.23,0.25,0.21,0.18,0.43,0.035
AVM,425.658,9.549,0.92,0.027,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,2.85,-3,2.85,2.90,3.01,2.68,1.26,4.80,0.52
AAL,150,2.91,3.984,0.007,-,-,-2.6,-,-,-,-,,Apac Coal,,0.07,,0.043,0.073,0.073,0.07,2.31,0.115,0.03
AXM,134425,954.867,174.774,0.032,-,-,-20.07,-,-,-,-,,Apex Min NL,,0.053,-1,0.052,0.053,0.056,0.048,-13.57,0.51,0.048
AON,231.353,11.062,19.727,0.018,-,-,-10.38,-,-,-,-,,Apollo Min Ltd,,0.265,-0.5,0.26,0.265,0.33,0.265,0.45,0.33,0.125
AQP,6331.43,208.852,110.67,2.267,-,-,-16.39,-,12.08,-,2.46,,Aquarius Platinum,,4.91,-54,4.90,4.95,5.29,4.86,-7.60,6.39,1.925
AQA,3292.26,107.755,46.594,1.743,-,-,-10.5,-,-,-,-,,Aquila Res,,7.00,-21,6.96,7.05,7.30,6.61,-0.61,7.89,1.90
ARU,5409.45,124.528,60.996,0.238,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.92,-15,0.92,0.935,1.10,0.91,-11.71,1.285,0.219
AAG,33,2.26,5.473,0.008,-,-,-3.81,-,-,-,-,,Aragon Res,,0.125,0.5,0.115,0.125,0.125,0.12,6.47,0.16,0.055
AAGO,100,0.743,1.873,-,-,-,-,-,-,-,-,, opt sep10,,0.003,-0.2,0.006,0.01,0.005,0.003,-37.69,0.03,0.002
ARX,183.9,18.319,593.147,0.004,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.026,,0.026,0.03,0.03,0.025,2.31,0.04,0.01
ARXO,1999.99,2.436,16.952,-,-,-,-,-,-,-,-,, opt jun12,,0.003,-0.3,0.002,0.003,0.007,0.003,-47.69,0.015,0.002
AXE,58,5.998,11.618,0.008,-,-,-1.8,-,-,-,-,,Archer Explore,,0.125,-3.5,0.125,0.15,0.155,0.12,-19.57,0.17,0.037
AXEO,75,1.471,1.564,-,-,-,-,-,-,-,-,, opt feb10,,0.008,-1.2,0.009,0.015,0.02,0.008,-57.69,0.025,0.002
ARD,215.3,7.951,21.891,0.004,-,-,-3.8,-,-,-,-,,Argent Min,,0.115,-0.5,0.12,0.15,0.15,0.11,-1.86,0.20,0.04
ARDO,-,2.881,4.435,0.001,-,-,-,-,-,-,-,, opt jun11,,0.03,,0.025,0.03,0.03,0.03,2.31,0.05,0.01
AXT,520.5,11.134,14.502,0.004,-,-,-0.29,-,-,-,-,,Argo Explore,,0.045,0.7,0.045,0.053,0.053,0.038,20.73,0.075,0.025
ARE,1127.24,58.183,54.555,0.011,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.065,0.2,0.062,0.066,0.065,0.057,5.48,0.13,0.035
AGY,137.001,2.957,7.76,0.005,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.05,,0.048,0.06,0.05,0.045,2.31,0.10,0.025
AOE,11058.2,812.521,752.26,3.01,0.82,5.0,52,7.9,-,-,-,,Arrow Energy,,4.11,-10,4.11,4.14,4.29,4.08,-0.07,4.73,1.74
ARV,313.24,11.584,8.481,0.007,-,-,-9.72,-,-,-,-,,Artemis Res,,0.09,,0.09,0.098,0.095,0.09,2.31,0.155,0.027
ATN,4378.45,84.617,43.248,0.009,-,-,-0.66,-,-,-,-,,Ashburton Min,,0.021,-0.2,0.021,0.023,0.024,0.02,-6.39,0.027,0.004
ATNO,-,23.309,-,0.001,-,-,-,-,-,-,-,, opt dec09,,0.012,,0.007,0.011,0.012,0.012,2.31,0.012,0.001
ATNOA,-,13.862,24.385,-,-,-,-,-,-,-,-,, opt feb10,,0.001,,0.001,0.002,0.001,0.001,2.31,0.01,0.001
ARO,16307.7,125.245,200.827,0.009,-,-,-0.24,-,-,-,-,,Astro Diamond Mines,,0.012,0.5,0.011,0.012,0.013,0.007,73.73,0.013,0.002
AROOA,-,-,-,-,-,-,-,-,-,-,-,, opt dec09,,0.005,,-,0.05,0.005,0.005,2.31,0.005,0.005
AROOB,2000,26.954,142.548,-,-,-,-,-,-,-,-,, opt nov12,,0.003,0.1,0.002,0.004,0.004,0.002,52.31,0.004,0.001
AHN,460,4.206,2.339,0.002,-,-,-4.08,-,-,-,-,,Athena Res,,0.036,-0.3,0.036,0.039,0.039,0.036,-5.39,0.068,0.017
AHNO,-,2.032,1.92,-,-,-,-,-,-,-,-,, opt nov09,,0.002,,-,0.002,0.002,0.002,2.31,0.02,0.001
ATV,3446.55,155.354,21.748,0.021,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.067,-0.1,0.066,0.067,0.075,0.063,0.83,0.115,0.04
ATVCD,-,-,0.02,-,-,-,-,-,-,-,-,, ctg,,0.011,,0.02,0.03,0.011,0.011,2.31,0.07,0.011
ATVOA,504.895,14.434,-,-,-,-,-,-,-,-,-,, opt jan11,,0.033,0.1,0.033,0.045,0.034,0.032,5.43,0.045,0.016
ATVO,4668.14,6.264,0.394,-,-,-,-,-,-,-,-,, opt oct09,,0.004,0.2,0.002,0.004,0.004,0.001,102.30,0.016,0.001
AGO,13441.6,411.908,280.104,0.647,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.62,-6,1.62,1.63,1.72,1.595,-1.27,2.10,0.405
AXY,1211.45,78.781,17.175,0.012,-,-,-4.07,-,-,-,-,,Atom Energy Ltd,,0.066,-0.9,0.068,0.078,0.083,0.066,-9.69,0.091,0.017
AXYO,1030.66,6.697,20.413,-,-,-,-,-,-,-,-,, opt oct10,,0.005,,0.003,0.012,0.006,0.005,2.31,0.007,0.001
ATQ,1963.37,8.021,17.649,0.014,-,-,-6.8,-,-,-,-,,Atomic Res,,0.14,-2,0.135,0.14,0.165,0.13,-10.19,0.17,0.066
ATQO,-,1.614,1.908,-,-,-,-,-,-,-,-,, opt aug11,,0.027,,0.026,0.037,0.027,0.027,2.31,0.04,0.001
ACZ,15,1.441,5.096,0.005,-,-,-0.51,-,-,-,-,,Atticus Resource,,0.25,4,0.21,0.25,0.25,0.21,21.35,0.26,0.125
ACZO,-,0.83,4.141,0.001,-,-,-,-,-,-,-,, opt sep12,,0.061,,0.06,0.10,0.061,0.061,2.31,0.07,0.02
ADX,3948.99,156.299,100.634,0.033,-,-,-1.6,-,-,-,-,,Audax Res,,0.13,,0.12,0.13,0.135,0.12,2.31,0.175,0.017
AUK,197.86,15.924,10.222,0.003,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.033,0.3,0.029,0.034,0.033,0.028,12.31,0.05,0.007
AUKO,-,0.26,0.463,-,-,-,-,-,-,-,-,, opt jun10,,0.012,,0.001,0.012,0.012,0.012,2.31,0.012,0.009
AUJ,7.323,3.9,7.234,0.006,-,-,0.26,61.5,-,-,-,,Augustus Min,,0.16,-0.5,0.165,0.17,0.165,0.16,-0.72,0.22,0.09
AEE,2034.52,19.423,7.666,0.014,-,-,-3.62,-,-,-,-,,Aura Energy,,0.19,-3,0.19,0.195,0.23,0.185,-11.33,0.26,0.08
AGU,1542.08,66.419,6.364,0.006,-,-,-0.51,-,-,-,-,,Aurium Res,,0.031,-0.6,-,-,0.037,0.031,-13.91,0.075,0.011
AGUO,-,16.391,4.861,-,-,-,-,-,-,-,-,, opt may10,,0.004,,-,-,0.004,0.004,2.31,0.024,0.001
ARM,1329.1,28.732,8.482,0.036,-,-,-6.18,-,-,-,-,,Aurora Min Ltd,,0.44,-2,-,-,0.475,0.42,-2.04,0.48,0.05
AUT,1251.8,16.227,37.9,0.038,-,-,-8.8,-,-,-,-,,Aurora Oil & Gas,,0.19,3.5,0.19,0.195,0.20,0.15,24.89,0.33,0.10
AXO,781.765,44.379,48.972,0.056,-,-,-19.38,-,-,-,-,,Aurox Res,,0.29,,0.285,0.30,0.30,0.28,2.31,0.49,0.07
AOA,125.5,1.397,-,0.005,-,-,-,-,-,-,-,,Ausmon Resources,,0.25,1,0.235,0.28,0.25,0.21,6.47,0.29,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,, opt jun14,,-,,-,-,-,-,-,-,-
AQD,656.699,37.228,48.417,0.034,-,-,-1.64,-,-,-,-,,Ausquest Ltd,,0.15,-2,0.16,0.17,0.17,0.14,-9.46,0.20,0.08
AQDOA,369.693,9.026,30.358,-,-,-,-,-,-,-,-,, opt nov09,,0.008,-0.6,0.009,0.012,0.019,0.008,-40.55,0.068,0.005
AQR,66,8.464,17.545,0.01,-,-,-0.71,-,-,-,-,,Aussie Q Res,,0.087,0.2,0.087,0.095,0.087,0.085,4.66,0.087,0.022
AGV,59.004,3.733,4.987,0.001,-,-,-0.76,-,-,-,-,,Aust Gold Invest,,0.034,-0.5,0.034,0.041,0.039,0.034,-10.52,0.115,0.03
AUZ,62535.3,1778.21,449.965,0.012,-,-,-1.79,-,-,-,-,,Aust Mines Ltd,,0.002,,0.001,0.002,0.002,0.001,2.31,0.02,0.001
AUZO,825,24.308,-,0.001,-,-,-,-,-,-,-,, opt jun13,,0.001,,-,0.001,0.001,0.001,2.31,0.001,0.001
AOC,175.971,7.175,9.77,0.006,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.115,,0.105,0.115,0.115,0.105,2.31,0.125,0.036
AOCO,-,3.836,8.48,-,-,-,-,-,-,-,-,, opt dec09,,0.003,,0.002,0.005,0.003,0.003,2.31,0.01,0.002
AOM,677.012,26.179,95.397,0.011,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.005,,0.005,0.006,0.006,0.004,2.31,0.008,0.003
ARW,5427.93,231.804,211.16,0.007,0.01,1.2,-2.65,-,-,-,-,,Aust Renewable,,0.012,,0.011,0.012,0.012,0.011,2.31,0.024,0.004
AWE,15584.5,485.357,497.127,1.365,1.80,1.5,17.36,15.1,-,-,-,,Aust Worldwide Ex,,2.62,-13,2.62,2.63,2.77,2.62,-2.42,3.06,1.678
AOK,2979.37,39.72,52.677,0.014,-,-,-4.05,-,-,-,-,,Austex Oil Ltd,,0.135,0.5,0.125,0.135,0.145,0.125,6.15,0.195,0.05
AKK,3311.6,58.643,140.025,0.007,-,-,-4.67,-,-,-,-,,Austin Explore,,0.05,-0.6,0.049,0.051,0.059,0.047,-8.41,0.155,0.022
APG,7317.3,132.826,164.37,0.025,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.032,-0.3,0.032,0.033,0.035,0.031,-6.27,0.084,0.028
AAF,42725.4,486.789,362.864,0.006,-,-,-0.75,-,-,-,-,,Austral Africa Res,,0.004,,0.004,0.005,0.005,0.004,2.31,0.006,0.001
AGD,131.111,1.717,0.929,0.017,-,-,9.8,1.0,-,-,-,,Austral Gold,,0.099,0.9,0.081,0.099,0.10,0.09,12.31,0.23,0.065
AZX,13.7,1.453,2.485,0.007,-,-,-15.3,-,-,-,-,,Auzex Res,,0.19,-1,0.145,0.19,0.195,0.19,-2.69,0.56,0.11
AZXO,186.618,0.606,0.535,-,-,-,-,-,-,-,-,, opt sep10,,0.01,0.4,0.006,0.015,0.01,0.006,68.97,0.105,0.006
AVI,410.583,14.189,11.68,0.01,-,-,-9.09,-,-,-,-,,Avalon Min,,0.11,-0.5,0.115,0.125,0.12,0.11,-2.04,0.16,0.053
AVB,15146.7,259.219,3.535,0.005,-,-,-4.5,-,-,-,-,,Avanco Res Ltd,,0.02,-0.1,0.02,0.022,0.025,0.019,-2.46,0.086,0.006
AVBOB,-,41.22,-,0.002,-,-,-,-,-,-,-,, opt apr12,,0.01,,0.009,0.013,0.01,0.01,2.31,0.014,0.004
AVBO,50,2.144,1.956,-,-,-,-,-,-,-,-,, opt jun10,,0.001,-0.1,0.001,0.004,0.002,0.001,-47.69,0.15,0.001
AVA,3177.82,72.44,47.582,0.014,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.12,-0.5,0.12,0.125,0.14,0.12,-1.69,0.41,0.07
AVO,3442.44,195.584,133.628,0.41,0.61,2.5,-6.97,-,-,-,-,,Avoca Res,,1.51,-3,1.51,1.53,1.555,1.48,0.36,2.08,0.875
AVZ,27.673,9.296,3.724,0.004,-,-,-2.98,-,-,-,-,,Avonlea Min,,0.085,,0.081,0.089,0.085,0.085,2.31,0.12,0.026
AXC,-,11.239,21.321,0.002,-,-,-1.44,-,-,-,-,,AXG Min Ltd,,0.02,,0.023,0.031,0.02,0.02,2.31,0.04,0.015
AXCO,-,4.059,18.288,-,-,-,-,-,-,-,-,, opt aug10,,0.002,,0.002,0.005,0.002,0.002,2.31,0.006,0.001
AZM,1653.02,60.889,37.986,0.022,-,-,-2.8,-,-,-,-,,Azumah Res,,0.14,-2,0.145,0.15,0.16,0.14,-10.19,0.175,0.04
AZS,1319.68,64.591,69.609,0.012,-,-,-1.9,-,-,-,-,,Azure Min,,0.054,-0.9,0.054,0.06,0.066,0.054,-11.98,0.118,0.036
BND,364.35,10.24,-,0.046,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.51,-6,0.51,0.53,0.56,0.50,-8.22,0.80,0.165
BMN,4987.83,159.313,134.533,0.242,-,-,-6.22,-,-,-,-,,Bannerman Res,,1.20,-12,1.20,1.21,1.33,1.18,-6.79,1.485,0.225
BKP,254772,908.475,53.083,0.012,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.007,0.2,0.006,0.007,0.007,0.005,42.31,0.03,0.003
BAR,2723.07,88.76,75.788,0.043,-,-,-1.78,-,-,-,-,,Barra Res,,0.14,-1.5,0.13,0.135,0.165,0.125,-7.37,0.22,0.041
BARO,445,10.21,8.467,-,-,-,-,-,-,-,-,, opt dec10,,0.016,0.1,0.015,0.016,0.017,0.015,8.97,0.04,0.002
BSE,171.4,6.601,0.01,0.002,-,-,-2.26,-,-,-,-,,Base Iron Ltd,,0.076,0.5,0.065,0.07,0.076,0.065,9.35,0.16,0.04
BSM,6125.23,47.232,29.273,0.025,-,-,18.46,1.3,-,-,-,,Bass Metals Ltd,,0.245,3.5,0.235,0.255,0.29,0.22,18.97,0.29,0.076
BSMOA,93.75,0.596,0.337,-,-,-,-,-,-,-,-,, opt apr10,,0.046,2.6,0.043,0.05,0.055,0.04,132.30,0.059,0.02
BAS,1294.88,29.648,64.143,0.007,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,*,0.042,-1,0.043,0.05,0.056,0.042,-16.93,0.068,0.013
BASR,205.23,0.205,-,0.002,-,-,-,-,-,-,-,, rts13octd,,0.02,,0.013,0.015,0.02,0.01,-,0.02,0.01
BSR,1070.03,28.817,16.477,0.011,-,-,-0.4,-,-,-,-,,Bassari Res,,0.18,-2,0.18,0.195,0.20,0.18,-7.69,0.25,0.024
BSRN,-,-,-,-,-,-,-,-,-,-,-,, def,,-,,0.15,-,-,-,-,-,-
BTV,309.451,29.769,61.158,0.016,-,-,0.2,60.0,-,-,-,,Batavia Min,,0.12,1,0.12,0.125,0.125,0.105,11.40,0.14,0.06
BTVO,-,3.109,-,0.002,-,-,-,-,-,-,-,, opt jun12,,0.04,,0.035,0.044,0.04,0.04,2.31,0.05,0.008
BTU,764.147,16.361,5.218,0.012,-,-,-7.51,-,-,-,-,,Bathurst Res,,0.083,0.5,-,-,0.083,0.071,8.72,0.35,0.02
BTUO,229.192,1.281,0.323,-,-,-,-,-,-,-,-,, opt dec10,,0.015,-0.2,-,-,0.017,0.015,-9.46,0.15,0.009
BAU,4966.6,97.447,30.758,0.119,-,-,-4.4,-,-,-,-,,Bauxite Resource,,1.23,-8.5,1.23,1.245,1.315,1.19,-4.16,1.345,0.095
BCI,1678.01,50.635,20.187,0.086,-,-,-1.45,-,-,-,-,,BC Iron Ltd,,1.065,-10.5,1.065,1.10,1.15,1.05,-6.67,1.476,0.17
BPT,24178.4,1312.41,1226.51,0.771,-,-,25.21,2.9,1.75,14.41,2.40,p,Beach Pet,,0.73,-2.5,0.73,0.735,0.77,0.73,-1.01,1.122,0.678
BPTO,608.661,55.625,24.566,0.001,-,-,-,-,-,-,-,, opt jun10,,0.013,-0.2,0.013,0.015,0.015,0.013,-11.03,0.066,0.013
BCN,21495,1332.34,12.508,0.008,-,-,-9.99,-,-,-,-,,Beacon Min,,0.022,-0.1,0.022,0.023,0.024,0.022,-2.04,0.034,0.003
BCNOA,5282.97,710.077,-,0.003,-,-,-,-,-,-,-,, opt aug10,,0.012,-0.1,0.012,0.013,0.013,0.012,-5.39,0.02,0.001
BCNO,-,30.111,3.452,-,-,-,-,-,-,-,-,, opt aug10,,0.002,,0.002,0.004,0.002,0.002,2.31,0.015,0.001
BCD,1270.61,75.156,64.89,0.047,0.09,1.3,2.29,5.0,-,-,-,,Beaconsfield Gold,,0.115,-1,0.115,0.12,0.125,0.115,-5.69,0.21,0.09
BDR,457,20.758,30.172,0.009,-,-,-4,-,-,-,-,,Beadell Resource,,0.12,1,0.11,0.125,0.125,0.105,11.40,0.16,0.041
BDG,4221.51,245.039,205.287,0.122,0.15,1.6,1.7,14.1,0.5,3.40,2.08,,Bendigo Min Ltd,,0.24,-0.5,0.235,0.24,0.255,0.235,0.26,0.32,0.096
BKY,1709.35,74.7,34.521,0.145,-,-,-6.12,-,-,-,-,,Berkeley Res,,1.175,-20.5,1.16,1.18,1.45,1.085,-12.55,1.50,0.141
BKYO,30.695,0.4,-,0.005,-,-,-,-,-,-,-,, opt may13,,0.42,-23,0.44,0.42,0.67,0.42,-33.08,0.76,0.40
BHP,48245.1,3050,2875.8,121.49,8.84,4.1,130.15,27.8,113.63,1.15,3.14,f,BHP Billiton Ltd,,36.20,-135,36.19,36.34,38.06,36.02,-1.29,39.85,20.00
BFE,-,9.674,16.889,0.004,-,-,-3.48,-,-,-,-,,Black Fire Energy,,0.11,,0.083,0.099,0.11,0.11,2.31,0.13,0.025
BFEO,-,3.35,9.132,-,-,-,-,-,-,-,-,, opt jun10,,0.011,,0.008,-,0.011,0.011,2.31,0.027,0.002
BLR,4202.9,582.971,449.41,0.038,-,-,-0.91,-,-,-,-,,Black Range Min,,0.06,-0.7,0.06,0.063,0.068,0.06,-8.14,0.105,0.011
BLRO,122,37.497,20.482,0.003,-,-,-,-,-,-,-,, opt feb11,,0.03,-0.5,0.031,0.035,0.039,0.03,-11.98,0.07,0.004
BLK,305.23,10.321,21.808,0.011,-,-,-5.62,-,-,-,-,,Blackham Res,,0.32,-1.5,0.29,0.32,0.32,0.265,-2.17,0.37,0.067
BTR,654.795,34.926,-,0.035,-,-,-67.49,-,-,-,-,,Blackthorn Res,,0.33,-5,0.32,0.33,0.39,0.33,-10.85,0.44,0.055
BDI,103,34.134,16.652,0.004,-,-,-2.33,-,-,-,-,,Blina Diamonds NL,,0.023,-0.1,0.023,0.024,0.024,0.021,-1.86,0.048,0.009
BUL,10411.3,319.21,195.662,0.155,-,-,-1.48,-,-,-,-,,Blue Energy Ltd,,0.245,-4,0.245,0.255,0.285,0.245,-11.73,0.335,0.09
