ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4586.3 at 16:37 6/8/2010  Report at 19:06 Friday 6/8/2010. Processed 17:48 Sunday 8/8/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AEX,56998.5,1745.85,211.304,0.018,-,-,-0.38,-,-,-,-,,Acclaim Explore,,0.018,0.2,0.017,0.018,0.022,0.017,10.75,0.029,0.004
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,0.003,,0.003,0.025,0.003,0.003,-1.75,0.003,0.003
AIV,1089.17,19.298,7.242,0.008,-,-,-1.49,-,-,-,-,,Activex Ltd,,0.089,-0.1,0.089,0.093,0.093,0.08,-2.86,0.14,0.05
ADU,3294.26,110.296,11.771,0.215,-,-,-12.87,-,-,-,-,,Adamus Res,,0.55,6,0.545,0.55,0.555,0.485,10.50,0.595,0.303
ADD,470.596,21.735,22.642,0.004,0.02,1.2,-0.96,-,-,-,-,,Adavale Resource,,0.024,-0.2,0.024,0.025,0.028,0.024,-9.44,0.065,0.024
ADE,1117.68,48.491,24.946,0.021,-,-,0.97,9.4,-,-,-,,Adelaide Energy,,0.091,1.1,0.088,0.091,0.091,0.08,12.00,0.215,0.08
ADN,273.372,34.759,28.128,0.019,-,-,-0.56,-,-,-,-,,Adelaide Res,,0.175,-0.5,0.175,0.18,0.175,0.165,-4.53,0.395,0.11
ADI,0.72,176.505,37.334,0.072,-,-,-4.27,-,-,-,-,,Adelphi Energy,,0.41,0.5,-,-,0.41,0.405,-0.52,0.425,0.06
ABY,3268.96,117.242,269.941,0.302,1.51,0.6,19.61,4.9,-,-,-,,Aditya Birla,,0.965,7.5,0.965,0.975,1.03,0.895,6.68,1.65,0.62
ADY,19369.6,2165.42,5104.39,0.016,-,-,0.09,7.8,-,-,-,,Admiralty Res,,0.007,,0.007,0.008,0.008,0.007,-1.75,0.025,0.005
AVD,632,10.954,8.624,0.002,-,-,-3.1,-,-,-,-,,Advance Energy,,0.01,-0.5,0.01,0.015,0.011,0.01,-35.08,0.125,0.007
ADX,6646.48,231.994,111.702,0.068,-,-,-0.89,-,-,-,-,,ADX Energy Ltd,,0.20,3.5,0.195,0.20,0.215,0.155,19.46,0.265,0.081
ADXO,138.334,5.299,-,0.002,-,-,-,-,-,-,-,,  opt mar11,,0.079,-0.1,0.058,0.079,0.08,0.074,-3.00,0.09,0.05
AED,1005.74,47.275,76.865,0.103,1.03,0.5,-48.17,-,-,-,-,,AED Oil Ltd,,0.51,1.5,0.50,0.515,0.52,0.49,1.28,0.755,0.435
AFR,459.456,31.844,17.389,0.026,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.092,1,0.086,0.093,0.095,0.083,10.45,0.24,0.059
AAE,3737.19,106.105,-,0.005,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.012,0.1,0.011,0.012,0.012,0.011,7.34,0.027,0.009
ALG,40,1.204,0.089,0.004,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.19,4,0.19,0.22,0.19,0.15,24.92,0.245,0.145
ALGO,-,0.022,-,-,-,-,-,-,-,-,-,,  opt mar13,,0.03,,0.02,0.08,0.03,0.03,-1.75,0.03,0.03
AUQ,119.281,6.245,7.204,0.008,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.105,-1.5,0.105,0.13,0.13,0.105,-14.25,0.25,0.055
ALY,2277.73,72.713,40.463,0.037,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.48,,0.475,0.485,0.52,0.45,-1.75,1.27,0.205
ALYO,593.304,10.854,5.487,0.004,-,-,-,-,-,-,-,,  opt aug10,,0.21,-1,0.205,0.23,0.25,0.19,-6.30,0.96,0.05
AYN,16040.1,224.04,-,0.02,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.026,0.1,0.026,0.027,0.028,0.024,2.25,0.06,0.02
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,-1.75,0.021,0.021
ALK,8658.32,43.553,30.956,0.103,-,-,0.93,44.6,-,-,-,,Alkane Res Ltd,,0.415,6,0.405,0.415,0.415,0.35,15.15,0.49,0.23
AGS,804.121,56.654,101.224,0.116,-,-,-1.97,-,-,-,-,,Alliance Res,,0.34,-0.5,0.34,0.355,0.355,0.335,-3.20,0.865,0.28
ALD,1687.72,102.867,56.737,0.364,0.26,1.3,-3.42,-,-,-,-,,Allied Gold Ltd,,0.35,3,0.35,0.355,0.35,0.325,7.63,0.545,0.25
AYR,700,24.877,6.791,0.003,-,-,-0.62,-,-,-,-,,Alloy Res,,0.025,,0.022,0.025,0.025,0.02,-1.75,0.042,0.019
AJM,279.684,19.047,7.676,0.025,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.13,0.5,0.125,0.13,0.13,0.12,2.25,0.359,0.115
AWC,59816.7,2691.17,2320.87,4.002,1.21,1.4,-1.2,-,2,-,1.22,f,Alumina Ltd,,1.64,9,1.635,1.64,1.645,1.57,4.06,2.06,1.45
AMU,4462.85,84.429,25.071,0.078,0.34,0.8,-10.17,-,-,-,-,,Amadeus Energy,,0.255,1.5,0.25,0.26,0.27,0.24,4.50,0.34,0.175
AXZ,-,2.156,1.85,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.16,,0.115,0.15,0.16,0.16,-1.75,0.25,0.115
AMX,2515.94,98.9,37.268,0.281,-,-,-7,-,-,-,-,,Ampella Min,,1.68,25,1.655,1.665,1.775,1.43,15.73,1.94,0.345
AHR,84,8.404,2.623,0.005,-,-,-2.05,-,-,-,-,,Anchor Res,,0.14,0.5,0.14,0.145,0.14,0.135,1.95,0.28,0.077
AND,2357.7,58.221,63.653,1.876,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.98,28,3.94,3.98,3.98,3.58,5.82,3.98,1.94
ATM,-,0.012,0.012,2.289,0.10,12.0,0.7,171.4,1.37,0.51,1.14,,Aneka Tambang cdi,,1.20,1.4,-,-,1.186,1.186,-0.59,1.30,1.00
AAR,4475.05,261.167,110.326,0.019,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.037,-0.3,0.037,0.038,0.039,0.036,-9.25,0.066,0.018
AGG,236.702,2.314,4.374,0.805,8.69,1.0,-99.23,-,3.87,-,0.43,,Anglogold Ashanti,,9.02,22,9.05,9.30,9.02,8.65,0.75,10.50,7.65
AZZ,27696,216.344,59.114,0.15,-,-,-1.6,-,-,-,-,,Antares Energy,,0.50,4,0.49,0.50,0.58,0.49,6.95,0.885,0.21
AVM,120.971,3.501,6.052,0.03,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.18,5,3.18,3.40,3.36,3.17,-0.15,4.56,2.55
AAL,7.089,2.115,1.619,0.01,-,-,1.53,2.6,-,-,-,,Apac Coal,,0.04,0.5,0.027,0.04,0.04,0.04,12.54,0.08,0.035
AXM,43607.4,1935.36,583.248,0.07,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.021,-0.1,0.02,0.021,0.022,0.02,-6.30,0.126,0.014
AXMO,8724.27,252.404,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.004,-0.1,0.004,0.005,0.005,0.004,-21.75,0.025,0.004
AQQ,4573.58,8.59,-,0.01,-,-,-,-,-,-,-,,Aphrodite Gold,,0.13,0.5,0.135,0.14,0.155,0.13,2.25,0.175,0.12
AQQO,637.5,4.122,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.03,0.2,0.03,0.04,0.035,0.03,5.39,0.035,0.025
AZO,460.6,30.932,-,0.048,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.58,,0.58,0.61,0.61,0.58,-1.75,0.87,0.35
AON,204.75,14.244,6.159,0.018,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.115,,0.115,0.12,0.13,0.105,-1.75,0.40,0.097
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.002,0.01,0.02,0.02,-1.75,0.025,0.012
AQP,9459.04,252.468,140.863,2.121,-,-,20.79,22.0,2.26,9.20,0.49,,Aquarius Platinum,,4.58,-16,4.56,4.60,4.98,4.55,-5.13,7.95,3.89
AQA,3129.63,108.632,69.702,2.643,-,-,-14.8,-,-,-,-,,Aquila Res,,8.20,80,8.19,8.29,8.30,7.41,9.06,11.38,5.418
ARU,5109.95,90.242,66.167,0.219,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.755,4.5,0.73,0.76,0.81,0.71,4.59,1.285,0.38
AAG,430.17,55.188,1.687,0.037,-,-,-3.87,-,-,-,-,,Aragon Res,,0.185,-0.5,0.17,0.18,0.19,0.18,-4.38,0.27,0.09
AAGO,200,3.24,0.635,-,-,-,-,-,-,-,-,,  opt sep10,,0.006,-0.4,0.001,0.01,0.01,0.005,-41.75,0.05,0.003
ARX,1097.48,136.505,16.008,0.007,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.018,-0.2,0.018,0.019,0.02,0.018,-11.75,0.065,0.014
ARXO,0.5,4.487,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.001,-0.3,0.001,0.005,0.004,0.001,-76.75,0.016,0.001
ARXOA,1050,46.716,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.002,-0.2,0.001,0.003,0.004,0.002,-51.75,0.026,0.002
AXE,0.002,5.382,3.237,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.105,0.9,0.095,0.105,0.105,0.095,7.63,0.21,0.085
ARD,664.9,17.931,7.185,0.009,-,-,-3.42,-,-,-,-,,Argent Min,,0.225,-1,0.225,0.23,0.235,0.225,-6.00,0.24,0.10
ARDO,425,6.035,2.312,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.035,0.6,0.02,0.035,0.036,0.029,18.94,0.06,0.015
AXT,1933.64,38.862,8.731,0.005,-,-,0.76,7.6,-,-,-,,Argo Explore,,0.058,1.5,0.051,0.058,0.058,0.038,33.13,0.115,0.034
ARE,535.85,29.872,40.143,0.011,-,-,0.61,11.0,-,-,-,,Argonaut Res,,0.067,0.2,0.067,0.072,0.069,0.067,1.33,0.105,0.051
AGY,60.8,4.16,2,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.021,-0.4,0.021,0.03,0.025,0.021,-17.75,0.13,0.018
AOE,-,1139.36,635.652,3.436,2.13,2.2,15.38,30.4,-,-,-,,Arrow Energy,,4.68,,-,-,4.68,4.68,-1.75,5.31,3.26
ARV,2630.91,43.555,4.991,0.012,-,-,0.31,17.4,-,-,-,,Artemis Res,,0.054,1.2,0.06,0.055,0.054,0.045,26.82,0.199,0.035
ARVOB,312.5,6.793,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,,0.02,0.02,0.016,0.015,-1.75,0.058,0.009
AAJ,89.5,1.145,-,0.004,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.165,0.5,0.165,0.18,0.18,0.16,1.38,0.19,0.16
ATN,2750,82.779,51.535,0.008,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.016,,0.016,0.017,0.017,0.016,-1.75,0.099,0.01
AKM,3416,125.648,19.333,0.024,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.087,0.7,0.083,0.087,0.088,0.078,7.00,0.18,0.02
ARO,136417,2337.51,51.225,0.011,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.007,-0.1,0.007,0.008,0.009,0.007,-14.25,0.016,0.003
AROOB,9160.02,181.179,20.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,,0.002,0.003,0.004,0.003,-1.75,0.007,0.002
AHN,290.6,4.79,2.81,0.006,-,-,-0.62,-,-,-,-,,Athena Res,,0.095,3,0.095,0.10,0.095,0.075,44.40,0.12,0.035
AHNOA,100,1.151,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.03,-0.1,0.03,0.059,0.031,0.03,-4.98,0.031,0.017
ATV,1160.68,49.836,49.856,0.016,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.04,0.5,0.04,0.042,0.042,0.036,12.54,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-1.75,0.03,0.011
ATVOA,-,2.74,12.062,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.001,0.01,0.01,0.01,-1.75,0.045,0.008
AGO,12751,613.93,315.677,1.028,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.17,16,2.17,2.18,2.18,2.02,6.21,3.05,1.57
ATQ,2501.21,40.599,3.677,0.034,-,-,-6.9,-,-,-,-,,Atomic Res,,0.30,5,0.30,0.31,0.33,0.26,18.25,0.33,0.092
ATQO,497,3.14,1.527,0.003,-,-,-,-,-,-,-,,  opt aug11,,0.11,4,0.10,0.11,0.11,0.07,55.39,0.11,0.015
ACZ,-,1.008,0.979,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.15,0.18,0.18,0.18,-1.75,0.26,0.12
ACZO,-,0.482,0.645,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.045,,0.03,0.045,0.045,0.045,-1.75,0.09,0.03
AUK,202.636,20.524,15.079,0.022,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.20,2.5,0.195,0.20,0.20,0.175,12.54,0.25,0.024
AUJ,663.923,19.422,2.951,0.009,-,-,-0.66,-,-,-,-,,Augustus Min,,0.22,-1,0.22,0.235,0.27,0.22,-6.10,0.47,0.15
AEE,308.57,47.186,6.495,0.012,-,-,-3.57,-,-,-,-,,Aura Energy,,0.14,,0.135,0.15,0.15,0.135,-1.75,0.33,0.12
AGU,3422.5,95.816,28.104,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.02,,0.019,0.02,0.022,0.019,-1.75,0.075,0.015
AGUOA,-,19.64,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.004,0.007,0.007,0.007,-1.75,0.025,0.006
ARM,1564.55,76.751,9.762,0.041,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.395,-0.5,0.395,0.40,0.43,0.39,-3.00,1.26,0.25
AUT,5349.73,92.383,10.34,0.253,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.92,10,0.915,0.935,0.92,0.815,10.45,0.92,0.11
AXO,1250.74,204.973,36.287,0.14,-,-,-7.57,-,-,-,-,,Aurox Res,,0.715,5.5,0.715,0.72,0.715,0.665,6.58,0.985,0.235
AIW,666.343,39,23.584,0.007,-,-,3.36,1.3,-,-,-,,Ausamerican Min,,0.044,-0.6,0.044,0.05,0.055,0.044,-13.75,0.155,0.03
AUC,6377.32,26.611,-,0.017,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.30,7,0.285,0.31,0.32,0.235,28.69,0.32,0.12
AUCO,2698.3,13.649,-,0.008,-,-,-,-,-,-,-,,  opt mar13,,0.14,5,0.14,0.145,0.145,0.085,53.81,0.145,0.035
AOA,56.22,3.533,1.109,0.008,-,-,0.86,25.0,-,-,-,,Ausmon Resources,,0.215,0.5,0.22,0.245,0.22,0.21,0.63,0.34,0.18
AQD,195,23.541,30.828,0.027,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.12,-0.5,0.12,0.13,0.13,0.12,-5.75,0.20,0.105
AQR,2935.24,169.229,5.297,0.083,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.645,3,0.645,0.65,0.67,0.56,3.13,0.79,0.053
ABZ,995.674,15.218,-,0.015,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.51,9,0.51,0.52,0.54,0.43,19.68,0.54,0.25
AGV,6894.98,44.718,2.447,0.01,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.14,2.5,0.14,0.145,0.145,0.10,19.99,0.16,0.015
AKA,-,14.786,-,0.008,-,-,-,-,-,-,-,,Aust Min Min,,0.18,,0.145,0.18,0.18,0.18,-1.75,0.235,0.12
AKAO,-,0.983,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.016,,0.016,0.037,0.016,0.016,-1.75,0.04,0.015
AUZ,46363.6,4522.27,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-1.75,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-1.75,0.001,0.001
AOC,-,3.188,5.032,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.088,,0.088,0.105,0.088,0.088,-1.75,0.16,0.07
AOCOA,-,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,-1.75,0.03,0.01
AOM,202.145,35.862,19.132,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.003,0.004,0.003,0.003,-1.75,0.009,0.002
ARW,2480,126.188,121.13,0.007,0.01,1.1,-1.56,-,-,-,-,,Aust Renewable,,0.011,-0.1,0.011,0.012,0.012,0.011,-10.08,0.033,0.009
AOK,3304.22,115.493,22.278,0.03,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.15,0.5,0.14,0.15,0.155,0.14,1.70,0.216,0.098
AOKO,388.76,9.695,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.027,-0.4,0.027,0.035,0.032,0.027,-14.65,0.04,0.023
AKK,11834.6,329.333,24.936,0.01,-,-,-2.49,-,-,-,-,,Austin Explore,,0.035,-0.3,0.035,0.036,0.04,0.034,-9.64,0.09,0.027
AKKO,5497.72,81.258,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.01,-0.3,0.01,0.011,0.015,0.01,-24.83,0.031,0.007
APG,4014.67,155.056,86.48,0.033,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.039,,0.038,0.039,0.041,0.037,-1.75,0.07,0.031
AGD,50,2.051,0.439,0.047,-,-,6.17,4.5,-,-,-,,Austral Gold,,0.28,10,0.22,0.28,0.28,0.18,53.81,0.28,0.065
AZX,2.8,1.935,1.021,0.007,-,-,-3.35,-,-,-,-,,Auzex Res,*,0.12,-2,0.13,0.15,0.14,0.12,-16.04,0.26,0.09
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,*,0.009,,-,-,0.009,0.009,-1.75,0.015,0.006
AVI,233,16.463,11.138,0.024,-,-,-0.68,-,-,-,-,,Avalon Min,,0.18,-2,0.17,0.18,0.20,0.18,-11.75,0.297,0.109
AVB,50483.9,395.69,172.161,0.012,-,-,1.23,1.9,-,-,-,,Avanco Res Ltd,,0.023,0.6,0.022,0.023,0.024,0.017,33.54,0.044,0.014
AVBOB,12953.6,128.965,33.065,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.013,0.4,0.013,0.014,0.014,0.009,42.69,0.027,0.006
AVA,1000.42,22.608,51.719,0.01,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.085,1.1,0.081,0.085,0.085,0.072,13.12,0.16,0.056
AVO,4743.4,205.619,147.807,0.809,0.79,3.5,12.49,22.3,-,-,-,,Avoca Res,,2.78,15,2.77,2.79,2.78,2.66,3.95,2.99,1.48
AVZ,40,6.731,7.563,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.07,-1,0.07,0.079,0.08,0.07,-14.25,0.17,0.07
AWE,25034.8,500.386,331.756,0.887,1.74,1.0,1.43,118.9,-,-,-,,AWE Ltd,,1.70,14,1.70,1.71,1.76,1.535,7.22,3.17,1.465
AXC,-,6.327,9.721,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.014,,0.015,0.019,0.014,0.014,-1.75,0.029,0.012
AXCO,-,3.01,3.009,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-1.75,0.005,0.001
AVQ,801.627,116.483,-,0.017,-,-,0.29,6.9,-,-,-,,Axiom Min Ltd cdi,,0.02,-0.4,0.02,0.024,0.024,0.02,-18.42,0.045,0.011
AZH,2621.66,49.326,5.466,0.013,-,-,-1.03,-,-,-,-,,Azimuth Res Ltd,,0.05,0.3,0.051,0.055,0.055,0.045,4.63,0.14,0.04
AZM,3922.95,235.672,27.453,0.084,-,-,-2.5,-,-,-,-,,Azumah Res,,0.39,2.5,0.385,0.39,0.40,0.375,5.10,0.53,0.10
AZS,2084.9,280.221,46.766,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.044,,0.042,0.044,0.049,0.042,-1.75,0.111,0.033
BND,771.894,15.936,7.596,0.106,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.83,25,0.84,0.87,0.95,0.60,41.35,0.97,0.39
BMN,5040.84,178.965,123.526,0.086,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.425,4,0.42,0.425,0.435,0.375,8.64,1.43,0.24
BKP,2288.39,541.592,342.041,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.003,0.003,-1.75,0.009,0.003
BAR,836.543,62.825,58.007,0.019,-,-,-1.89,-,-,-,-,,Barra Res,,0.059,-0.2,0.059,0.063,0.064,0.059,-5.03,0.19,0.045
BARO,-,1.317,7.591,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.005,0.005,0.005,-1.75,0.02,0.001
BSE,249.34,19.378,5.133,0.012,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.10,0.5,0.095,0.10,0.10,0.095,3.51,0.16,0.06
BSM,633.7,63.099,34.811,0.034,-,-,13.32,1.5,-,-,-,,Bass Metals Ltd,,0.20,,0.195,0.20,0.20,0.19,-1.75,0.349,0.155
BAS,360,81.807,21.668,0.008,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.027,,0.027,0.029,0.029,0.026,-1.75,0.068,0.024
BSR,993.72,38.854,15.38,0.034,-,-,-1.33,-,-,-,-,,Bassari Res,,0.195,1.5,0.19,0.20,0.195,0.175,6.58,0.44,0.114
BTV,1103.56,55.743,24.253,0.03,-,-,0.3,65.0,-,-,-,,Batavia Min,,0.195,-1.5,0.195,0.20,0.205,0.18,-8.89,0.375,0.093
BTVO,45.2,12.563,2.397,0.007,-,-,-,-,-,-,-,,  opt jun12,,0.10,-0.5,0.086,0.10,0.105,0.10,-6.51,0.21,0.03
BTU,6249.77,111.387,6.718,0.051,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.225,-2.5,0.225,0.235,0.255,0.215,-11.75,0.255,0.051
BTUO,0.628,1.961,0.008,-,-,-,-,-,-,-,-,,  opt dec10,,0.05,,0.039,0.05,0.05,0.05,-1.75,0.05,0.007
BAU,2371.39,120.119,50.292,0.041,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.175,-2.5,0.17,0.175,0.205,0.17,-14.25,1.345,0.13
BCI,375.827,53.324,34.693,0.138,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.64,-0.5,1.64,1.645,1.70,1.64,-2.05,2.23,0.93
BCD,1305.69,98.728,52.3,0.053,0.09,1.4,3.05,4.1,-,-,-,,BCD Res NL,,0.125,-0.5,0.125,0.13,0.135,0.125,-5.60,0.18,0.085
BPT,14142.8,798.052,1023.37,0.765,1.27,0.6,16.05,4.4,1.75,9.17,2.50,p,Beach Energy Ltd,,0.70,3,0.70,0.705,0.705,0.67,2.73,1.04,0.655
BCN,17307.1,1558.87,723.367,0.012,-,-,1.96,0.8,-,-,-,,Beacon Min,,0.016,0.1,0.015,0.016,0.017,0.015,4.92,0.035,0.015
BCNO,-,13.957,20.68,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-1.75,0.006,0.001
BCNOA,6296.24,326.567,449.204,-,-,-,-,-,-,-,-,,  opt aug10,,0.004,-0.1,0.004,0.005,0.004,0.004,-21.75,0.022,0.004
BDR,11700.2,196.793,12.468,0.149,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.24,1.5,0.235,0.245,0.245,0.205,4.92,0.40,0.081
BDG,2234.72,123.606,193.007,0.097,0.15,1.3,3.2,5.9,0.5,6.40,2.63,,Bendigo Min Ltd,,0.19,0.5,0.185,0.19,0.19,0.18,0.95,0.295,0.175
BKY,544.096,39.645,45.351,0.167,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.23,-5,1.225,1.23,1.30,1.215,-5.66,1.595,0.905
BKYO,275,4.939,0.154,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,-5,0.45,0.62,0.62,0.55,-10.08,0.85,0.40
BHP,106195,2418.81,2449.13,138.036,8.76,4.7,185.29,22.2,95.15,1.95,2.31,f,BHP Billiton Ltd,,41.13,101,41.06,41.14,41.17,39.98,0.77,44.93,35.58
BFE,103.5,38.228,2.934,0.011,-,-,-1.1,-,-,-,-,,Black Fire Min,,0.099,1.9,0.093,0.099,0.10,0.08,22.00,0.215,0.049
