ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 23, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5115.2 at 2013-08-23T16:46:05. Report at Friday, August 23, 2013. Processed Saturday at 2013-08-24T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,118.333,17.549,18.490,.024,-,-,-3.61,-,-,-,-,,3D Oil,,.10,+1,.09,.135,.10,.09,+10.82,.14,.06,,
DDD,-,6.875,14.067,.006,-,-,-.10,-,-,-,-,,3D Res,,.027,-,.02,.024,.027,.027,-.30,.043,.014,,
ARH,496.573,10.212,12.752,.015,-,-,-2.33,-,-,-,-,,A'asian Resources,,.03,-.2,.033,.039,.039,.03,-6.55,.11,.021,,
AYC,9.800,1.859,2.460,.009,-,-,-.47,-,-,-,-,,A1 Gold,,.16,+2.5,.165,.19,.165,.135,+18.22,.30,.125,,
ABU,38913.6,936.502,1312.94,.112,-,-,-.43,-,-,-,-,,ABM Res,,.034,-.2,.033,.034,.037,.032,-6.01,.065,.021,,
AJC,3428.79,107.058,207.206,.012,-,-,-.42,-,-,-,-,,Acacia Coal,,.013,+.3,.012,.013,.016,.011,+24.70,.023,.007,,
ACB,453.000,27.950,43.307,.017,-,-,-1.08,-,-,-,-,,A-Cap Res,,.066,-.2,.067,.069,.069,.065,-3.28,.155,.045,,
ACS,-,.883,90.990,.034,-,-,-.86,-,-,-,-,,Accent Res,,.19,-,.18,.19,.19,.19,-.30,.275,.15,,
AIV,1228.35,140.344,18.717,.008,-,-,-.48,-,-,-,-,,ActiveX,,.022,+.4,.013,.021,.022,.017,+21.93,.022,.010,,
ADD,.002,9.555,24.725,.002,-,-,-1.58,-,-,-,-,,Adavale Resources,,.005,-,.005,.01,.005,.005,-.30,.021,.002,,
ADN,1044.34,261.485,67.523,.015,-,-,-3.84,-,-,-,-,,Adelaide Res,,.071,-.2,.071,.073,.077,.074,-2.93,.25,.035,,
ABY,112.326,62.678,61.199,.119,1.63,.23,-2.66,-,5.00,-,13.16,,Aditya Birla,,.38,-,.38,.385,.39,.385,-.30,.60,.335,,
ADY,158.530,33.481,63.997,.014,-,-,-2.52,-,-,-,-,,Admiralty Res,,.019,-,.02,.021,.02,.019,-.30,.045,.018,,
AVD,-,200.211,16.110,.001,-,-,-.30,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.30,.007,.001,,
ADX,581.000,98.181,171.828,.008,-,-,-3.10,-,-,-,-,,ADX Energy,,.016,-,.016,.017,.017,.016,-.30,.04,.012,,
AQR,57.668,19.413,8.309,.035,-,-,-.13,-,-,-,-,,AEON Metals,,.19,-1,.19,.195,.20,.19,-5.30,.335,.06,,
AFR,465.800,54.281,197.577,.033,-,-,-3.36,-,-,-,-,,African Energy Res,,.077,-.8,.079,.081,.081,.08,-9.39,.205,.063,,
AGR,911.526,44.762,18.281,.012,-,-,-11.68,-,-,-,-,,Aguia Res,,.068,+.6,.057,.068,.065,.057,+10.23,.215,.045,,
AQG,9219.27,136.838,113.168,.350,-,-,-318.93,-,-,-,-,,Alacer Gold,,3.46,+21,3.32,3.49,3.51,3.18,+6.17,6.860,1.94,,
AUQ,625.268,74.503,45.310,.015,-,-,-2.58,-,-,-,-,,Alara Res,,.063,+.5,.063,.07,.073,.055,+8.33,.30,.038,,
ALY,340.484,17.485,23.505,.010,-,-,-.39,-,-,-,-,,Alchemy Resources,,.062,-.8,.053,.07,.07,.06,-11.72,.16,.028,,
AYN,173787,777.929,874.149,.014,-,-,-.13,-,-,-,-,,Alcyone Res,,.004,-.1,.004,.005,.005,.004,-20.30,.038,.004,,
AYNO,5500.00,52.417,10.202,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,.001,.001,.001,-.30,.03,.001,,
AYNOA,97330.3,197.570,-,-,-,-,-,-,-,-,-,,  opt jul15,,.001,-,.002,.001,.001,.001,-.30,.001,.001,,
AWD,11852.8,582.984,840.497,.012,-,-,-.32,-,-,-,-,,Aleator Energy,,.007,+.1,.006,.007,.007,.005,+16.37,.016,.004,,
AWDO,2700.00,163.590,548.282,.003,-,-,-,-,-,-,-,,  opt jan15,,.002,+.1,.001,.002,.002,.001,+99.70,.005,.001,,
AQI,410.000,2.220,-,.002,-,-,-1.50,-,-,-,-,,Alicanto Min,,.15,-.5,.15,-,.15,.15,-3.52,.26,.145,,
ALK,1663.46,90.002,160.874,.129,-,-,19.00,1.8,-,-,-,,Alkane Res,,.345,-1.5,.345,.37,.375,.345,-4.41,1.07,.245,,
AHQ,-,4.026,5.735,.001,-,-,-.29,-,-,-,-,,Allegiance Coal,,.02,-,.02,.022,.02,.02,-.30,.075,.012,,
AHQO,-,.566,.714,-,-,-,-,-,-,-,-,,  opt mar14,,-,-,-,.001,.001,.001,-.30,.015,.001,,
AGS,999.593,39.291,191.439,.053,-,-,-1.25,-,-,-,-,,Alliance Res,,.155,-2,.145,.155,.18,.14,-12.80,.355,.093,,
AGE,-,18.848,32.200,.005,-,-,-.64,-,-,-,-,,Alligator Energy,,.034,-,.034,.042,.034,.034,-.30,.125,.025,,
AYR,4450.00,214.120,36.854,.003,-,-,-.34,-,-,-,-,,Alloy Res,,.008,-.2,.008,.009,.01,.008,-20.30,.022,.003,,
AYM,-,.918,30.466,.004,.04,-,-1.04,-,-,-,-,,Altuis Mining,,-,-,.007,.014,.008,.008,-.30,.025,.005,,
AOH,1615.14,87.860,137.546,.082,-,-,.90,17.2,-,-,-,,Altona Min,,.155,+.5,.145,.155,.165,.145,+3.04,.31,.115,,
AJM,100.750,22.212,77.660,.059,-,-,-.72,-,-,-,-,,Altura Min,,.13,-,.125,.13,.12,.12,-.30,.21,.076,,
AWC,66666.9,2157.15,3104.35,2.806,1.01,.99,-1.92,-,-,-,-,,Alumina,,1.00,-1,.995,1.01,1.015,.955,-1.29,1.405,.705,,
AQO,202.659,52.822,58.645,.013,-,-,-4.44,-,-,-,-,,Ambassador Oil & Gas,,.155,-.5,.15,.16,.16,.15,-3.42,.275,.081,,
AQOO,290.000,8.361,3.119,-,-,-,-,-,-,-,-,,  opt oct13,,.004,-,.002,.004,.004,.004,-.30,.05,.004,,
AXZ,1.800,2.231,2.292,.075,-,-,-4.67,-,-,-,-,,Amex Res,,.95,-,.91,.97,.95,.95,-.30,1.73,.73,,
AMX,2930.50,122.837,204.277,.040,-,-,-16.08,-,-,-,-,,Ampella Min,,.16,+.5,.155,.165,.175,.155,+3.04,.79,.105,,
AEK,567.723,23.891,3.386,.016,-,-,-1.15,-,-,-,-,,Anatolia Energy,,.09,+1.9,.085,.091,.085,.066,+28.49,.09,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,-,-,.001,-,.002,.002,-.30,.002,.002,,
AHR,-,-,.020,.010,-,-,-2.31,-,-,-,-,,Anchor Res,,-,-,.053,.175,.19,.19,-.30,.19,.12,,
ATM,-,.002,-,.001,-,-,5.64,-,2.11,2.67,-,,Aneka Tambang,,-,-,-,-,1.10,1.10,-.30,1.25,1.079,,
AAR,727.010,119.274,52.665,.004,-,-,-1.15,-,-,-,-,,Anglo Aust Res,,.005,+.1,.004,.005,.005,.004,+24.70,.012,.003,,
AGG,41.478,8.782,1.962,.295,8.89,.37,-401.41,-,4.69,-,1.42,,Anglogold Ashanti,,3.31,-5,3.30,3.45,3.70,3.30,-1.78,7.06,2.63,,
AWV,1695.00,40.831,23.400,.005,-,-,-10.35,-,-,-,-,,Anova Metals,,.03,+.5,.027,.03,.03,.027,+22.43,.08,.02,,
AZZ,2080.55,95.007,69.891,.140,-,-,-3.10,-,-,-,-,,Antares Energy,,.55,+6,.535,.55,.525,.455,+12.75,.60,.27,,
AZY,100.000,207.527,8.192,.007,-,-,-1.44,-,-,-,-,,Antipa Min,,.037,+.2,.034,.037,.037,.037,+5.42,.255,.035,,
AZYOA,50.000,47.530,-,-,-,-,-,-,-,-,-,,  opt dec14,,.006,-,.006,.014,.006,.006,-.30,.155,.006,,
AOM,-,10.253,591.295,.001,-,-,-8.14,-,-,-,-,,AO Energy,†,.02,-,.02,.025,.02,.02,-.30,.07,.001,,
AAL,20.000,.576,1.137,-,-,-,-.25,-,-,-,-,,APAC Coal,,.002,-.2,.002,.01,.004,.002,-50.30,.006,.002,,
AQQ,457.000,236.970,114.988,.008,-,-,-.41,-,-,-,-,,Aphrodite Gold,,.032,+.2,.029,.03,.032,.028,+6.37,.088,.022,,
AQQO,-,18.505,21.605,-,-,-,-,-,-,-,-,,  opt dec13,,-,-,-,.001,.001,.001,-.30,.008,.001,,
AOP,.050,3.130,6.046,.002,-,-,-10.32,-,-,-,-,,Apollo Cons,,.054,+1.7,.053,.07,.054,.037,+45.65,.295,.021,,
AON,10113.0,88.383,25.842,.011,-,-,-1.03,-,-,-,-,,Apollo Minerals,,.035,+.7,.035,.036,.048,.025,+24.70,.08,.023,,
AQP,522.062,110.208,333.724,.399,-,-,-65.91,-,-,-,-,,Aquarius Platinum,,.82,+6,.79,.825,.82,.765,+7.60,1.20,.53,,
AQA,1309.26,99.919,85.797,.922,-,-,62.34,3.6,-,-,-,,Aquila Res,,2.24,+8,2.22,2.25,2.275,2.11,+3.41,3.27,1.63,,
ARU,1433.65,65.525,227.907,.038,-,-,-1.41,-,-,-,-,,Arafura Resources,,.086,-.8,.086,.09,.093,.085,-8.81,.245,.062,,
ARX,1970.59,147.732,281.465,.004,-,-,-.13,-,-,-,-,,ARC Explore,,.004,-,.003,.005,.004,.004,-.30,.007,.002,,
AXE,1343.38,39.165,185.086,.014,-,-,5.30,3.1,-,-,-,,Archer Explore,,.165,+.5,.165,.175,.185,.165,+2.73,.28,.11,,
