ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 29, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5314.3 at 2013-11-29T16:45:06. Report at Friday, November 29, 2013. Processed Saturday at 2013-11-30T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,40.000,24.024,33.380,.019,-,-,-.92,-,-,-,-,,3D Oil,,.08,-.3,.08,.09,.09,.085,-3.03,.14,.075,,
DDD,402.413,9.429,17.961,.003,-,-,-.12,-,-,-,-,,3D Res,,.013,-.6,.013,.02,.02,.013,-31.28,.042,.012,,
ARH,271.053,16.345,17.070,.027,-,-,-4.70,-,-,-,-,,A'asian Resources,,.056,-.3,.056,.065,.07,.056,-4.78,.16,.021,,
AYC,14.000,2.191,3.689,.013,-,-,-.89,-,-,-,-,,A1 Gold,,.16,+.5,.085,.16,.16,.15,+3.53,.274,.122,,
ABU,31682.3,1450.57,2093.98,.082,-,-,-.46,-,-,-,-,,ABM Res,,.025,+.1,.025,.026,.027,.024,+4.47,.049,.021,,
AJC,2266.74,149.898,250.597,.011,-,-,-.08,-,-,-,-,,Acacia Coal,,.012,-.1,.012,.013,.014,.012,-7.39,.023,.007,,
ACB,734.536,33.003,57.288,.011,-,-,-.93,-,-,-,-,,A-Cap Res,,.043,-.6,.045,.05,.052,.042,-11.94,.13,.042,,
ACS,50.000,1.227,91.269,.038,-,-,-.40,-,-,-,-,,Accent Res,,.21,+1,.20,.22,.21,.20,+5.30,.24,.15,,
AIV,239.000,141.839,32.037,.006,-,-,-1.33,-,-,-,-,,ActiveX,,.016,+.4,.016,.02,.016,.012,+33.63,.022,.010,,
ADD,1354.11,12.150,27.245,.002,-,-,-1.38,-,-,-,-,,Adavale Resources,,.006,+.4,.004,.011,.006,.002,+200.3,.021,.002,,
ADN,238.052,272.151,77.350,.012,-,-,-3.63,-,-,-,-,,Adelaide Res,,.054,-.3,.053,.054,.058,.053,-4.96,.25,.036,,
ABY,543.351,70.554,140.461,.107,1.59,.21,-.21,-,-,-,-,,Aditya Birla,,.34,+.5,.335,.34,.345,.335,+1.79,.60,.335,,
ADY,3613.82,45.756,82.335,.012,-,-,-2.90,-,-,-,-,,Admiralty Res,,.017,-.1,.017,.018,.019,.017,-5.25,.045,.017,,
