ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 23, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5470.3 at 2014-05-23T16:38:06. Report at Friday, May 23, 2014. Processed Saturday at 2014-05-24T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,47.000,4.897,8.467,.017,-,-,-.56,-,-,-,-,,3D Oil,,.07,-.3,.07,.095,.073,.07,-4.32,.135,.07,,
DDD,525.000,4.701,5.710,.003,-,-,-.24,-,-,-,-,,3D Res,,.013,+.1,.014,.02,.013,.012,+8.12,.030,.012,,
ARH,869.710,6.430,5.560,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.02,-.5,.019,.025,.025,.02,-20.21,.16,.02,,
AYC,-,.785,1.372,.010,-,-,-.82,-,-,-,-,,A1 Gold,,.10,-,.05,.10,.10,.10,-.21,.21,.085,,
ABU,5718.64,357.089,589.684,.080,-,-,-.22,-,-,-,-,,ABM Res,,.021,-.1,.021,.022,.023,.021,-4.75,.04,.021,,
AJC,1442.40,34.952,68.772,.008,-,-,-.19,-,-,-,-,,Acacia Coal,,.009,+.1,.008,.009,.009,.008,+12.29,.016,.007,,
ACB,204.368,14.270,15.800,.015,-,-,-1.33,-,-,-,-,,A-Cap Res,,.051,-.4,.051,.055,.055,.051,-7.48,.086,.042,,
ACS,104.433,.581,.702,.033,-,-,-1.44,-,-,-,-,,Accent Res,,.18,-,.18,.21,.18,.18,-.21,.23,.14,,
AIV,-,12.930,65.215,.010,-,-,-1.23,-,-,-,-,,ActiveX,,.02,-,.015,.02,.02,.02,-.21,.022,.01,,
ADD,67.398,2.199,4.859,.001,-,-,-.26,-,-,-,-,,Adavale Resources,,.004,+.1,.002,.004,.004,.003,+33.12,.008,.002,,
ADN,4219.39,32.005,230.658,.010,-,-,-.49,-,-,-,-,,Adelaide Res,,.042,-.3,.042,.044,.046,.041,-6.88,.13,.04,,
ABY,588.373,11.524,30.837,.064,1.64,.13,-.07,-,-,-,-,,Aditya Birla,,.205,-1,.205,.21,.225,.20,-4.86,.42,.15,,
ADY,1722.71,35.644,21.761,.009,-,-,-2.92,-,-,-,-,,Admiralty Res,,.013,+.1,.013,.014,.013,.012,+8.12,.03,.011,,
AVD,-,.530,195.171,.001,-,-,-.32,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.21,.001,.001,,
ADX,2522.71,19.908,82.377,.007,-,-,-1.33,-,-,-,-,,ADX Energy,,.013,-,.013,.014,.013,.012,-.21,.022,.01,,
AQR,1061.14,3.759,17.095,.030,-,-,-.80,-,-,-,-,,AEON Metals,,.135,+.5,.135,.14,.14,.12,+3.64,.25,.105,,
ACJ,7536.19,87.468,63.510,.003,-,-,-.14,-,-,-,-,,African Chrome Flds,,.002,-,.002,.003,.003,.002,-.21,.009,.001,,
AFR,1033.15,17.474,39.415,.036,-,-,-3.35,-,-,-,-,,African Energy Res,,.08,-.6,.079,.08,.086,.079,-7.19,.175,.063,,
AGR,658.736,14.308,10.349,.011,-,-,-1.76,-,-,-,-,,Aguia Res,,.051,-,.046,.053,.053,.05,-.21,.09,.045,,
AQG,1109.13,68.944,76.615,.221,-,-,-173.22,-,2.20,-,.91,,Alacer Gold,,2.41,-4,2.40,2.48,2.46,2.34,-1.84,3.78,1.94,,
AUQ,2576.38,59.247,42.144,.021,-,-,-.67,-,-,-,-,,Alara Res,,.086,+.3,.086,.095,.095,.075,+3.41,.14,.035,,
ALY,1369.88,15.645,13.770,.004,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.024,-.3,.023,.024,.027,.023,-11.32,.12,.021,,
AWD,55684.0,813.122,117.564,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,.001,.002,.001,.001,-.21,.011,.001,,
AWDO,-,.250,54.249,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,-.21,.003,.001,,
AQI,-,1.056,1.400,.004,-,-,-6.70,-,-,-,-,,Alicanto Min,,.16,-,.12,.21,.16,.16,-.21,.33,.145,,
ALK,1225.23,44.366,56.152,.112,-,-,20.27,1.5,-,-,-,,Alkane Res,,.30,-2,.30,.305,.33,.295,-6.46,.485,.245,,
AHQ,-,1.285,2.333,-,-,-,-.95,-,-,-,-,,Allegiance Coal,,.011,-,.007,.022,.011,.011,-.21,.033,.011,,
AGS,756.433,42.482,17.334,.075,-,-,-2.11,-,-,-,-,,Alliance Res,,.22,-1,.22,.225,.235,.22,-4.56,.27,.093,,
AGE,456.183,15.765,9.804,.007,-,-,-.68,-,-,-,-,,Alligator Energy,,.032,-.3,.036,.045,.035,.032,-8.78,.085,.023,,
AYR,8917.64,142.051,93.611,.003,-,-,-.37,-,-,-,-,,Alloy Res,,.006,-,.006,.008,.007,.005,-.21,.013,.003,,
AYM,-,.699,.869,.003,.04,.15,-.28,-,-,-,-,,Altuis Mining,,.006,-,.005,.006,.006,.006,-.21,.017,.005,,
AOH,999.793,40.594,59.395,.088,-,-,2.40,6.9,-,-,-,,Altona Min,,.165,+1,.16,.165,.175,.16,+6.24,.20,.115,,
AJM,1751.50,32.568,14.821,.070,-,-,-.40,-,-,-,-,,Altura Min,,.155,-2,.155,.16,.17,.155,-11.64,.245,.076,,
AWC,88198.1,1370.03,1413.97,4.167,1.02,1.46,.02,7425.0,-,-,-,,Alumina,,1.485,+13,1.48,1.49,1.495,1.317,+9.39,1.495,.915,,
AQO,1166.87,32.746,42.836,.028,-,-,-.50,-,-,-,-,,Ambassador Oil & Gas,,.195,-,.19,.20,.21,.185,-.21,.215,.13,,
AXZ,5.000,.308,1.514,.087,-,-,-.03,-,-,-,-,,Amex Res,,1.05,-5,1.05,1.15,1.10,1.05,-4.75,1.35,.92,,
AEK,161.763,8.068,4.223,.021,-,-,-.58,-,-,-,-,,Anatolia Energy,,.089,+.4,.088,.095,.089,.085,+4.50,.10,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,.006,-,.002,.002,-.21,.002,.002,,
AHR,-,-,-,.010,-,-,-2.51,-,-,-,-,,Anchor Res,,.19,-,.03,.22,.19,.19,-.21,.19,.19,,
