ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 30, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4420.0 at 2012-03-30T17:00:14. Report at Friday, March 30, 2012. Processed Saturday at 2012-03-31T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,108.401,3.661,3.474,.016,-,-,-.62,-,-,-,-,,3D Oil,,.079,-,.076,.079,.079,.079,-1.36,.22,.069,,
DDD,106.818,6.500,9.161,.009,-,-,-.44,-,-,-,-,,3D Res,,.04,-,-,-,.04,.04,-1.36,.06,.035,,
ARH,348.285,4.536,8.035,.080,-,-,.47,37.2,-,-,-,,A'asian Resources,,.175,-1.5,.175,.185,.19,.17,-9.25,.41,.15,,
ABU,42405.0,696.093,867.264,.159,-,-,-.43,-,-,-,-,,ABM Res,,.049,-.1,.049,.05,.054,.048,-3.36,.082,.033,,
AJC,5644.19,120.071,812.217,.041,-,-,-1.14,-,-,-,-,,Acacia Coal,,.045,-.5,.045,.051,.05,.045,-11.36,.185,.038,,
ACB,937.433,17.143,67.329,.042,-,-,-2.06,-,-,-,-,,A-Cap Res,,.21,-1,.21,.215,.22,.205,-5.90,.45,.165,,
ACS,149.519,89.728,6.072,.045,-,-,-.42,-,-,-,-,,Accent Res,,.25,-5,.25,.28,.30,.25,-18.03,.405,.235,,
ACN,5670.21,43.979,85.851,.110,-,-,-4.59,-,-,-,-,,Acer Energy,,.24,+2.5,.235,.24,.245,.215,+10.27,.245,.105,,
AIV,172.227,7.524,66.045,.003,-,-,-.78,-,-,-,-,,ActiveX,,.021,-,.022,.025,.021,.021,-1.36,.065,.019,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,-1.36,.014,.001,,
