ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 19, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5437.3 at 2014-09-19T16:38:36. Report at Friday, September 19, 2014. Processed Saturday at 2014-09-20T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,-,9.190,20.167,.018,-,-,-.56,-,-,-,-,,3D Oil,,.075,-,.075,.085,.075,.075,+1.72,.135,.064,,
DDD,-,6.231,7.754,.003,-,-,-.24,-,-,-,-,,3D Res,,.011,-,.011,.012,.011,.011,+1.72,.029,.011,,
ARH,43.000,12.268,13.385,.011,-,-,-4.20,-,-,-,-,,A'asian Resources,,.022,+.1,.022,.025,.022,.021,+6.48,.09,.018,,
AYC,-,1.393,2.100,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.06,-,-,-,.06,.06,+1.72,.186,.05,,
ABU,946.865,474.656,1145.87,.093,-,-,-53.55,-,-,-,-,,ABM Res,†,.34,-3.5,.335,.34,.38,.325,-7.62,.48,.24,,
AJC,150.000,91.907,121.840,.005,-,-,-.19,-,-,-,-,,Acacia Coal,,.006,-,.006,.007,.006,.006,+1.72,.015,.004,,
ACB,358.564,21.117,29.521,.022,-,-,-1.33,-,-,-,-,,A-Cap Res,,.061,-.8,.061,.062,.069,.061,-9.88,.08,.042,,
ACS,-,1.098,.950,.033,-,-,-1.44,-,-,-,-,,Accent Res,,.18,-,.12,.18,.18,.18,+1.72,.23,.14,,
AIV,500.000,21.422,143.390,.015,-,-,-.21,-,-,-,-,,ActiveX,,.025,+.4,.021,.025,.025,.021,+20.76,.025,.011,,
ADD,-,8.460,10.101,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,+1.72,.007,.001,,
ADN,88.662,45.413,266.169,.008,-,-,-.49,-,-,-,-,,Adelaide Res,,.034,-.4,.035,.039,.039,.034,-8.81,.077,.034,,
ABY,498.344,28.229,64.909,.086,1.64,.17,-.07,-,-,-,-,,Aditya Birla,,.275,+.5,.255,.275,.275,.25,+3.57,.38,.15,,
ADY,1028.96,91.101,35.388,.019,-,-,-2.92,-,-,-,-,,Admiralty Res,,.025,+.2,.025,.026,.025,.023,+10.41,.032,.011,,
ADX,2369.76,41.538,111.775,.005,-,-,-.60,-,-,-,-,,ADX Energy,,.01,-.1,.009,.01,.01,.01,-7.37,.02,.01,,
AQR,606.292,21.423,20.249,.049,-,-,-.80,-,-,-,-,,AEON Metals,,.16,-3,.15,.16,.18,.16,-14.07,.24,.105,,
ACJ,9568.72,255.492,148.224,.005,-,-,-.14,-,-,-,-,,African Chrome Flds,,.004,-.1,.004,.005,.005,.003,-18.28,.009,.001,,
AFR,2122.29,35.058,56.725,.032,-,-,-3.35,-,-,-,-,,African Energy Res,,.068,-.6,.068,.07,.071,.067,-6.39,.175,.058,,
AGR,2330.97,26.521,53.068,.009,-,-,-1.76,-,-,-,-,,Aguia Res,,.041,-.4,.04,.042,.045,.04,-7.17,.081,.038,,
