ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 6, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5774.7 at 2015-02-06T16:48:06. Report at Friday, February 6, 2015. Processed Saturday at 2015-02-07T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,2010.80,12.932,23.073,.068,-,-,-.20,-,-,-,-,,1-Page,†,.99,-7,.965,1.00,1.06,.93,-10.62,1.30,.003,,
TDO,424.050,6.708,2.160,.011,-,-,-.54,-,-,-,-,,3D Oil,,.048,-.2,.044,.05,.05,.048,-8.02,.12,.044,,
DDD,77.052,.747,2.184,.001,-,-,.25,2.0,-,-,-,,3D Res,,.005,-,.005,.007,.005,.005,-4.02,.029,.004,,
ARH,40.330,.810,.331,.005,-,-,-1.30,-,-,-,-,,A'asian Resources,,.01,-.2,.01,.025,.012,.01,-20.69,.042,.01,,
AYC,116.816,.131,.077,.010,-,-,-.61,-,-,-,-,,A1 Gold,,.038,-.2,.031,.038,.04,.036,-9.02,.098,.025,,
AYCO,50.000,.509,-,.002,-,-,-,-,-,-,-,,  opt nov19,,.012,-.1,.008,.014,.013,.012,-11.71,.013,.004,,
ABL,5.000,.013,27.889,-,-,-,-5.60,-,-,-,-,,Abilene Oil & Gas,†,.012,+.2,.015,.073,.012,.01,+15.98,.126,.003,,
ABU,3093.86,10.820,128.319,.081,-,-,-53.55,-,-,-,-,,ABM Res,†,.29,-1,.285,.29,.315,.29,-7.35,.48,.21,,
AJC,790.000,33.763,6.430,.003,-,-,-.68,-,-,-,-,,Acacia Coal,,.003,+.1,.002,.003,.003,.002,+45.98,.011,.002,,
ACB,323.290,2.421,1.421,.017,-,-,-.79,-,-,-,-,,A-Cap Res,,.046,+.6,.046,.05,.047,.04,+10.98,.08,.04,,
ACS,-,-,.238,.026,-,-,-1.47,-,-,-,-,,Accent Resources,,.145,-,.14,-,.145,.145,-4.02,.22,.14,,
AIV,-,2.802,1.141,.009,-,-,-.21,-,-,-,-,,ActiveX,,.015,-,.018,.02,.015,.015,-4.02,.025,.011,,
ADD,42.480,.216,.259,-,-,-,-6.60,-,-,-,-,,Adavale Resources,†,.023,+.1,.023,.035,.025,.022,+.53,.14,.002,,
ADN,325.811,1.992,3.096,.008,-,-,-2.96,-,-,-,-,,Adelaide Resources,,.027,+.2,.027,.028,.027,.025,+3.98,.073,.023,,
