ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 11, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5228.8 at 2013-10-11T16:43:06. Report at Friday, October 11, 2013. Processed Saturday at 2013-10-12T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,412.240,21.877,27.007,.023,-,-,-.92,-,-,-,-,,3D Oil,,.098,-1.7,.091,.105,.105,.098,-15.22,.14,.074,,
DDD,145.100,8.150,15.719,.005,-,-,-.12,-,-,-,-,,3D Res,,.021,-,.018,.021,.021,.018,-.44,.042,.014,,
ARH,563.010,15.356,15.418,.032,-,-,-4.70,-,-,-,-,,A'asian Resources,,.065,+1,.058,.065,.065,.057,+17.74,.16,.021,,
AYC,-,2.153,2.903,.016,-,-,-.89,-,-,-,-,,A1 Gold,,.19,-,.185,.19,.19,.19,-.44,.29,.125,,
ABU,35152.4,1301.48,1810.10,.092,-,-,-.46,-,-,-,-,,ABM Res,,.028,-.1,.027,.028,.029,.026,-3.89,.055,.021,,
AJC,795.000,121.391,226.086,.010,-,-,-.08,-,-,-,-,,Acacia Coal,,.011,-.1,.01,.011,.011,.01,-9.53,.023,.007,,
ACB,262.950,30.763,48.535,.013,-,-,-.93,-,-,-,-,,A-Cap Res,,.05,-.8,.05,.051,.058,.05,-14.23,.155,.045,,
ACS,38.000,.993,91.195,.040,-,-,-.40,-,-,-,-,,Accent Res,,.22,+3,.205,.265,.22,.19,+15.35,.24,.15,,
AIV,-,140.374,26.997,.005,-,-,-1.33,-,-,-,-,,ActiveX,,.015,-,.012,.017,.015,.015,-.44,.022,.010,,
ADD,-,10.322,25.455,-,-,-,-1.38,-,-,-,-,,Adavale Resources,,.003,-,.003,.006,.003,.003,-.44,.021,.002,,
