ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 25, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4081.2 at 2012-05-25T16:39:31. Report at Friday, May 25, 2012. Processed Saturday at 2012-05-26T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,126.000,7.102,6.918,.018,-,-,-.62,-,-,-,-,,3D Oil,,.091,-,.082,.09,.091,.068,+.43,.19,.068,,
DDD,586.864,9.527,11.792,.008,-,-,-.44,-,-,-,-,,3D Res,,.033,+.3,-,-,.033,.029,+10.43,.06,.029,,
ARH,77.281,8.046,10.962,.064,-,-,.47,29.8,-,-,-,,A'asian Resources,,.14,-,.135,.14,.145,.135,+.43,.355,.135,,
ABU,15492.1,930.611,1698.36,.117,-,-,-.43,-,-,-,-,,ABM Res,,.036,-.2,.036,.037,.038,.035,-4.83,.082,.033,,
AJC,1551.37,156.172,1160.90,.030,-,-,-1.14,-,-,-,-,,Acacia Coal,,.033,+.1,.031,.033,.036,.03,+3.56,.125,.03,,
ACB,896.328,32.311,82.356,.030,-,-,-2.06,-,-,-,-,,A-Cap Res,,.15,+1.5,.15,.155,.155,.12,+11.54,.45,.12,,
ACS,68.500,90.179,10.375,.043,-,-,-.42,-,-,-,-,,Accent Res,,.235,-3,-,-,.265,.235,-10.89,.405,.22,,
ACN,4566.60,62.746,104.448,.057,-,-,-4.59,-,-,-,-,,Acer Energy,,.125,-2,.125,.15,.145,.125,-13.36,.245,.105,,
AIV,361.400,10.226,79.631,.004,-,-,-.78,-,-,-,-,,ActiveX,,.019,-.4,-,-,.023,.019,-16.96,.055,.016,,
AIVO,-,2.974,-,-,-,-,-,-,-,-,-,,  opt jul12,,.001,-,-,-,.001,.001,+.43,.014,.001,,
ADD,2084.81,20.619,113.285,.004,.01,1.4,-.51,-,-,-,-,,Adavale Resources,,.014,-.1,.014,.016,.015,.014,-6.24,.037,.01,,
ADN,103.000,58.535,17.632,.009,-,-,-.95,-,-,-,-,,Adelaide Res,,.065,+.2,.062,.069,.065,.061,+3.61,.13,.055,,
