ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 12, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5532.3 at 2014-09-12T16:39:35. Report at Friday, September 12, 2014. Processed Saturday at 2014-09-13T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,222.500,9.190,19.805,.018,-,-,-.56,-,-,-,-,,3D Oil,,.075,-1.5,.075,.09,.09,.075,-15.48,.135,.064,,
DDD,-,6.231,7.709,.003,-,-,-.24,-,-,-,-,,3D Res,,.011,-,.011,.014,.011,.011,+1.19,.029,.011,,
ARH,46.000,12.225,10.786,.010,-,-,-4.20,-,-,-,-,,A'asian Resources,,.021,-.1,.021,.024,.022,.021,-3.36,.16,.018,,
AYC,-,1.393,2.080,.011,-,-,-.82,-,-,-,-,,A1 Gold,,.06,-,.06,.089,.06,.06,+1.19,.186,.05,,
ABU,344.694,473.709,1093.39,.102,-,-,-53.55,-,-,-,-,,ABM Res,†,.375,-,.375,.385,.39,.375,+1.19,.525,.24,,
AJC,864.601,91.757,120.090,.005,-,-,-.19,-,-,-,-,,Acacia Coal,,.006,-,.006,.007,.007,.006,+1.19,.015,.004,,
ACB,42.652,20.759,29.113,.025,-,-,-1.33,-,-,-,-,,A-Cap Res,,.069,+.3,.061,.069,.069,.066,+5.74,.08,.042,,
ACS,16.651,1.098,.950,.033,-,-,-1.44,-,-,-,-,,Accent Res,,.18,-,.12,.18,.18,.18,+1.19,.23,.14,,
AIV,442.902,20.922,143.360,.011,-,-,-.21,-,-,-,-,,ActiveX,,.021,+.1,.021,.022,.021,.02,+6.19,.022,.011,,
ADD,-,8.460,10.101,-,-,-,-.26,-,-,-,-,,Adavale Resources,,.003,-,.003,.004,.003,.003,+1.19,.007,.001,,
ADN,360.313,45.324,265.384,.009,-,-,-.49,-,-,-,-,,Adelaide Res,,.038,-.2,.038,.04,.041,.038,-3.81,.077,.038,,
ABY,392.191,27.731,64.688,.085,1.64,.16,-.07,-,-,-,-,,Aditya Birla,,.27,-,.265,.28,.275,.27,+1.19,.38,.15,,
ADY,978.796,90.072,35.068,.017,-,-,-2.92,-,-,-,-,,Admiralty Res,,.023,-.1,.023,.025,.024,.023,-2.98,.032,.011,,
ADX,684.437,39.168,110.595,.006,-,-,-.60,-,-,-,-,,ADX Energy,,.011,-,.01,.011,.011,.011,+1.19,.02,.01,,
AQR,431.790,20.816,20.117,.058,-,-,-.80,-,-,-,-,,AEON Metals,,.19,+1,.185,.20,.195,.175,+6.75,.24,.105,,
ACJ,9550.09,245.923,127.974,.007,-,-,-.14,-,-,-,-,,African Chrome Flds,,.005,-,.004,.005,.006,.005,+1.19,.009,.001,,
AFR,2485.33,32.936,56.179,.035,-,-,-3.35,-,-,-,-,,African Energy Res,,.074,-.1,.068,.072,.084,.073,-.14,.175,.058,,
AGR,379.000,24.190,51.815,.010,-,-,-1.76,-,-,-,-,,Aguia Res,,.045,-.1,.045,.046,.046,.045,-.98,.081,.038,,
AQG,3072.32,109.731,149.933,.201,-,-,-5.88,-,2.20,-,1.01,,Alacer Gold,,2.18,-14,2.18,2.20,2.37,2.17,-4.84,3.65,2.01,,
AUQ,815.049,102.754,79.044,.011,-,-,-.67,-,-,-,-,,Alara Res,,.047,-,.045,.054,.048,.047,+1.19,.14,.035,,
ALY,626.335,27.745,18.689,.004,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.024,+.3,.021,.024,.026,.021,+15.48,.12,.015,,
AWD,9290.00,1117.94,640.041,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,.001,.002,.001,.001,+1.19,.011,.001,,
AWDO,-,.250,171.896,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,+1.19,.003,.001,,
AQI,376.053,3.295,2.230,.006,-,-,-6.70,-,-,-,-,,Alicanto Min,,.155,-4.5,.115,.195,.16,.155,-21.31,.33,.155,,
ALK,3740.92,91.498,97.822,.101,-,-,20.27,1.2,-,-,-,,Alkane Res,,.245,-1,.24,.245,.275,.23,-2.73,.47,.20,,
AHQ,235.368,2.862,4.226,.001,-,-,-.95,-,-,-,-,,Allegiance Coal,,.028,+.1,.028,.03,.028,.028,+4.89,.033,.007,,
AGS,2129.80,66.655,44.778,.078,-,-,-2.11,-,-,-,-,,Alliance Res,,.23,+1.5,.225,.23,.24,.195,+8.17,.27,.11,,
AGE,2742.09,29.781,21.425,.015,-,-,-.68,-,-,-,-,,Alligator Energy,,.05,+.2,.044,.048,.054,.048,+5.36,.082,.031,,
AYR,6275.00,200.074,233.406,.004,-,-,-.37,-,-,-,-,,Alloy Res,,.008,-,.008,.01,.01,.008,+1.19,.013,.005,,
AYM,-,5.293,1.411,.005,.04,.20,-.28,-,-,-,-,,Altuis Mining,,.008,-,.004,.018,.008,.008,+1.19,.009,.003,,
AOH,1596.18,108.048,94.409,.120,-,-,2.40,9.4,-,-,-,,Altona Min,,.225,+.5,.22,.225,.225,.215,+3.46,.237,.13,,
AJM,1666.70,46.858,25.258,.057,-,-,-.40,-,-,-,-,,Altura Min,,.125,-2,.12,.135,.15,.12,-12.60,.245,.10,,
AWC,45794.0,2289.50,2352.54,4.546,1.00,1.62,-1.68,-,-,-,-,,Alumina,,1.62,+4,1.615,1.625,1.665,1.565,+3.72,1.665,.935,,
AQO,25.600,103.061,54.091,.041,-,-,-1.02,-,-,-,-,,Ambassador Oil & Gas,,.29,-2,.29,.30,.31,.285,-5.26,.38,.13,,
AXZ,6.773,.531,2.372,.075,-,-,-.03,-,-,-,-,,Amex Res,,.90,-2.5,.83,.945,.90,.90,-1.51,1.35,.85,,
AEK,2803.50,26.801,25.213,.023,-,-,-.58,-,-,-,-,,Anatolia Energy,,.082,-.1,.081,.082,.084,.079,-.01,.105,.06,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.006,-,.007,-,.006,.006,+1.19,.006,.002,,
AHR,-,-,.023,.010,-,-,-2.51,-,-,-,-,,Anchor Res,,.19,-,.03,.19,.19,.19,+1.19,.19,.19,,
ATM,3.000,.005,.002,.001,-,-,-3998.73,-,.38,-,.35,,Aneka Tambang,,1.10,-,-,-,1.10,1.10,+1.19,1.10,1.075,,
AAR,1350.00,12.412,123.111,.001,-,-,-1.52,-,-,-,-,,Anglo Aust Res,†,.011,+.1,.01,.013,.011,.011,+11.19,.05,.004,,
AGG,59.604,.622,8.889,.268,8.89,.34,-401.41,-,.91,-,.30,,Anglogold Ashanti,,3.00,-70,2.65,2.97,3.70,3.00,-17.73,4.31,2.49,,
AWV,685.814,31.236,42.256,.009,-,-,-.81,-,-,-,-,,Anova Metals,,.04,+.5,.04,.041,.04,.035,+15.48,.05,.019,,
AZZ,1624.77,101.107,111.093,.136,-,-,8.90,6.0,-,-,-,,Antares Energy,,.535,-,.535,.545,.555,.52,+1.19,.68,.36,,
AVD,-,54.692,200.211,.002,-,-,-1536.00,-,-,-,-,,Antilles Oil & Gas,†,.19,-,.185,.19,.19,.19,+1.19,.21,.001,,
AZY,1430.73,27.040,219.279,.003,-,-,-.78,-,-,-,-,,Antipa Min,,.014,+.1,.014,.015,.017,.013,+8.88,.045,.012,,
AZYOA,-,7.278,51.228,-,-,-,-,-,-,-,-,,  opt dec14,,.003,-,-,.003,.003,.003,+1.19,.013,.001,,
AAL,-,3.103,.576,-,-,-,-.27,-,-,-,-,,APAC Coal,,.003,-,.002,.005,.003,.003,+1.19,.007,.002,,
AQQ,1096.50,23.240,238.020,.003,-,-,.06,21.7,-,-,-,,Aphrodite Gold,,.013,-.1,.013,.015,.016,.013,-5.95,.032,.01,,
AOP,25.000,7.671,3.428,.002,-,-,-2.05,-,-,-,-,,Apollo Cons,,.038,+.3,.035,.04,.038,.038,+9.76,.08,.028,,
AON,48118.7,305.808,90.769,.021,-,-,-4.13,-,-,-,-,,Apollo Minerals,,.035,-.3,.035,.036,.04,.032,-6.70,.044,.012,,
AQP,2245.41,101.901,114.067,.571,-,-,-1.47,-,-,-,-,,Aquarius Platinum,,.39,-1,.39,.395,.43,.39,-1.31,.527,.304,,
ARU,527.961,55.569,71.668,.033,-,-,-3.28,-,-,-,-,,Arafura Resources,,.075,-.2,.075,.079,.08,.075,-1.41,.12,.055,,
ARX,3288.30,87.369,172.551,.004,-,-,-.16,-,-,-,-,,ARC Explore,,.004,-,.004,.005,.005,.004,+1.19,.009,.003,,
AXE,1776.59,37.701,41.033,.017,-,-,-.64,-,-,-,-,,Archer Explore,,.205,+1.5,.20,.205,.21,.185,+9.08,.235,.14,,
AWO,10.000,25.462,1.322,.002,-,-,-.33,-,-,-,-,,Ardent Res,,.016,+.3,.013,.016,.016,.013,+24.27,.017,.005,,
ARD,406.400,23.794,16.451,.004,-,-,-.79,-,-,-,-,,Argent Minerals,,.028,-.2,.027,.028,.03,.026,-5.48,.059,.02,,
ARDO,-,1.908,-,-,-,-,-,-,-,-,-,,  opt mar16,,.011,-,.011,-,.011,.011,+1.19,.015,.009,,
AVK,1854.27,18.635,2.415,.007,-,-,-7.42,-,-,-,-,,Argentina Min,,.029,+.6,.027,.029,.029,.024,+27.28,.029,.007,,
AVKO,-,.570,.434,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,-,.001,.001,.001,+1.19,.001,.001,,
AVKOA,-,.200,-,-,-,-,-,-,-,-,-,,  opt dec16,,.004,-,-,.004,.004,.004,+1.19,.004,.004,,
AXT,-,3.616,18.320,.002,-,-,-.91,-,-,-,-,,Argo Explore,,.015,-,.015,.02,.015,.015,+1.19,.029,.01,,
ARE,118.434,34.332,26.079,.010,-,-,-3.69,-,-,-,-,,Argonaut Res,,.022,-.1,.022,.029,.024,.022,-3.16,.035,.018,,
AREO,20.000,.020,-,-,-,-,-,-,-,-,-,,  opt mar17,,.005,-,.003,-,.005,.005,-,.005,.005,,
AGY,2482.50,43.837,5.283,-,-,-,-1.31,-,-,-,-,,Argosy Minerals,,.002,-.1,.002,.004,.004,.002,-32.14,.017,.002,,
AHK,144.000,.775,2.598,.003,-,-,-5.72,-,-,-,-,,Ark Mines,,.088,+.8,.07,.083,.088,.08,+11.19,.095,.01,,
AJQ,505.886,46.750,75.318,.029,-,-,1.29,7.4,-,-,-,,Armour Energy,,.095,-,.092,.095,.095,.086,+1.19,.34,.086,,
