ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 22, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4719.6 at 2010-10-22T16:39:55. Report at Friday, October 22, 2010. Processed Saturday at 2010-10-23T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,345.068,26.392,58.796,.039,-,-,-.42,-,-,-,-,,3D Oil,,.195,+.5,.195,.20,.21,.19,+3.44,.39,.14,,
DDD,653.222,27.720,11.270,.007,-,-,-1.15,-,-,-,-,,3D Res,,.034,-,.034,.038,.035,.033,+.81,.049,.016,,
AAO,2726.80,16.556,15.008,.022,-,-,-.37,-,-,-,-,,A'asia Gold,,.13,+1.5,.115,.135,.13,.10,+13.85,.13,.044,,
ARH,399.506,21.125,19.114,.088,-,-,-.09,-,-,-,-,,A'asian Resources,,.20,-,.20,.215,.215,.20,+.81,.57,.20,,
AAM,3299.80,198.575,62.576,.025,-,-,-3.50,-,-,-,-,,A1 Min,,.125,+.5,.125,.13,.135,.12,+4.98,.42,.105,,
ABU,184119,1894.17,295.435,.076,-,-,-2.62,-,-,-,-,,ABM Res,,.035,-.5,.034,.035,.041,.034,-11.69,.05,.016,,
AII,31.500,1.955,2.641,.021,-,-,-1.98,-,-,-,-,,Abra Min,,.15,+2.5,.155,-,.15,.125,+20.81,.25,.086,,
ACB,1067.71,46.739,70.899,.054,-,-,-1.05,-,-,-,-,,A-Cap Res,,.335,+2,.335,.34,.34,.30,+7.16,.47,.28,,
ACS,719.792,30.769,31.295,.038,-,-,-1.06,-,-,-,-,,Accent Res,,.225,-3,.225,.23,.255,.22,-10.95,.285,.13,,
AEX,21843.5,2020.20,513.504,.028,-,-,-.21,-,-,-,-,,Acclaim Explore,,.022,-.2,.021,.022,.025,.021,-7.52,.029,.004,,
AEXCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.003,-,-,.01,.003,.003,+.81,.003,.003,,
AIV,1088.26,24.912,13.749,.007,-,-,-1.13,-,-,-,-,,Activex,,.066,+.2,.065,.066,.07,.065,+3.94,.14,.05,,
ADU,4931.50,160.056,43.183,.274,-,-,-28.16,-,-,-,-,,Adamus Res,,.615,-2,.615,.63,.65,.61,-2.34,.70,.344,,
ADD,2499.13,31.479,44.168,.004,.02,1.1,-1.13,-,-,-,-,,Adavale Resources,,.021,-.2,.021,.025,.024,.015,-6.87,.054,.015,,
ADE,4510.33,63.378,44.278,.018,-,-,-1.14,-,-,-,-,,Adelaide Energy,,.08,-2.5,.08,.086,.11,.079,-23.00,.215,.079,,
ADN,1190.33,44.442,63.615,.027,-,-,-.63,-,-,-,-,,Adelaide Res,,.24,+2,.24,.245,.245,.225,+9.90,.395,.125,,
