ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 14, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4595.1 at 2012-12-14T16:39:05. Report at Friday, December 14, 2012. Processed Saturday at 2012-12-15T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,242.700,34.426,18.563,.028,-,-,-3.38,-,-,-,-,,3D Oil,,.135,+1,.11,.135,.135,.125,+7.14,.14,.06,,
DDD,541.298,18.711,22.027,.008,-,-,-.34,-,-,-,-,,3D Res,,.036,+.3,.032,.038,.036,.032,+8.23,.047,.023,,
ARH,92.785,17.613,24.767,.031,-,-,-1.26,-,-,-,-,,A'asian Resources,,.063,-.7,.062,.067,.07,.062,-10.86,.215,.062,,
AYC,-,3.726,-,.015,-,-,-,-,-,-,-,,A1 Gold,,.27,-,.21,.28,.27,.27,-.86,.30,.20,,
ABU,26962.5,2141.39,3238.45,.144,-,-,-.41,-,-,-,-,,ABM Res,,.044,-.3,.044,.045,.048,.043,-7.24,.065,.035,,
AJC,5719.41,258.723,1419.78,.013,-,-,-.29,-,-,-,-,,Acacia Coal,,.014,-.2,.014,.015,.015,.013,-13.36,.056,.013,,
ACB,224.156,58.218,168.243,.025,-,-,-2.00,-,-,-,-,,A-Cap Res,,.11,-,.105,.11,.11,.105,-.86,.325,.10,,
ACS,28.000,91.322,37.164,.040,-,-,-.91,-,-,-,-,,Accent Res,,.22,-,.20,.23,.22,.22,-.86,.34,.20,,
ACN,1278.60,364.513,125.723,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,-,-,-,.29,.285,-.86,.295,.105,,
AIV,-,33.241,149.138,.005,-,-,-.59,-,-,-,-,,ActiveX,,.019,-,.015,.018,.019,.019,-.86,.03,.013,,
ADD,279.966,27.525,173.582,.004,-,-,-.58,-,-,-,-,,Adavale Resources,,.013,-.2,.012,.015,.013,.013,-14.19,.02,.01,,
ADN,2890.27,80.948,37.878,.012,-,-,-.68,-,-,-,-,,Adelaide Res,,.061,+.7,.061,.062,.062,.054,+12.10,.115,.035,,
ABY,1966.31,147.848,135.462,.150,1.61,.30,1.34,35.8,5.00,.27,10.42,,Aditya Birla,,.48,+2.5,.48,.50,.505,.45,+4.63,.91,.385,,
ADY,1008.45,84.176,676.838,.025,-,-,-2.45,-,-,-,-,,Admiralty Res,,.035,+.1,.033,.036,.035,.032,+2.08,.071,.031,,
AVD,12847.9,245.777,172.661,.002,-,-,-.60,-,-,-,-,,Advance Energy,,.002,-,.002,.003,.003,.002,-.86,.007,.002,,
ADX,3540.27,236.065,353.222,.007,-,-,-3.10,-,-,-,-,,ADX Energy,,.015,-.1,.015,.016,.017,.015,-7.11,.099,.015,,
AQR,494.490,11.548,19.962,.010,-,-,-1.36,-,-,-,-,,AEON Metals,,.06,-1,.06,.07,.07,.06,-15.15,.225,.06,,
AFR,1749.43,246.302,526.428,.042,-,-,-2.89,-,-,-,-,,African Energy Res,,.12,+.5,.115,.12,.12,.095,+3.49,.465,.095,,
AGR,335.000,21.737,26.036,.017,-,-,-17.92,-,-,-,-,,Aguia Res,,.14,-2,.145,.16,.165,.14,-13.36,.58,.12,,
AQG,2989.86,170.862,104.685,.508,-,-,28.59,17.0,-,-,-,,Alacer Gold,,4.85,+44,4.80,4.90,4.89,4.49,+9.12,10.94,4.11,,
AUQ,1917.31,71.828,107.538,.033,-,-,-1.50,-,-,-,-,,Alara Res,,.135,-4.5,.10,.155,.17,.135,-25.86,.42,.135,,
