ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4643.0 at 16:36 14/5/2010  Report at 19:07 Friday 14/5/2010. Processed 13:03 Sunday 16/5/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ABY,4594.26,70.253,181.302,0.298,1.51,0.6,19.61,4.8,-,-,-,,Aditya Birla,,0.95,9,0.95,0.96,1.02,0.89,7.46,1.65,0.485
ADY,41675.9,1724.81,3951.01,0.023,-,-,0.09,11.1,-,-,-,,Admiralty Res,,0.01,0.1,0.01,0.011,0.011,0.009,8.10,0.032,0.009
AVD,-,1.066,4.093,0.006,-,-,-3.1,-,-,-,-,,Advance Energy,,0.037,,0.011,0.029,0.037,0.037,-3.01,0.125,0.036
AED,1005.72,30.062,47.906,0.114,1.03,0.6,-48.17,-,-,-,-,,AED Oil Ltd,,0.60,7,0.575,0.60,0.61,0.515,10.20,1.04,0.50
AFR,514.305,21.668,6.921,0.024,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.085,0.5,0.086,0.089,0.085,0.073,3.24,0.24,0.05
AAE,4824.9,58.414,-,0.005,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.011,0.1,0.011,0.012,0.011,0.011,6.99,0.027,0.009
ALG,30,0.704,0.015,0.004,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.19,1,0.18,0.21,0.19,0.18,2.55,0.245,0.14
ALGO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar13,,-,,0.022,0.08,-,-,-,-,-
AUQ,367.528,3.918,3.904,0.007,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.092,-0.3,0.092,0.11,0.11,0.091,-6.17,0.25,0.048
ALY,2523.85,47.055,1.91,0.041,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.545,3.5,0.545,0.55,0.57,0.48,3.85,1.27,0.069
ALYO,165.234,2.99,0.85,0.006,-,-,-,-,-,-,-,,  opt aug10,,0.28,-1,0.28,0.30,0.315,0.22,-6.46,0.96,0.002
AYN,6645.77,110.462,-,0.017,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.028,0.4,0.027,0.028,0.029,0.024,13.66,0.06,0.023
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,-3.01,0.021,0.021
ALK,977.19,21.474,16.208,0.077,-,-,0.93,33.3,-,-,-,,Alkane Res Ltd,,0.31,2,0.31,0.32,0.325,0.285,3.89,0.49,0.25
AGS,1046.49,32.989,40.301,0.138,-,-,-1.97,-,-,-,-,,Alliance Res,,0.405,2,0.395,0.415,0.42,0.385,2.19,0.98,0.38
ALD,3850.43,72.213,28.562,0.39,0.26,1.4,-3.42,-,-,-,-,,Allied Gold Ltd,,0.375,1.5,0.375,0.38,0.39,0.34,1.16,0.55,0.25
AYR,1487,17.97,4.025,0.004,-,-,-0.62,-,-,-,-,,Alloy Res,,0.036,0.6,0.032,0.036,0.038,0.03,16.99,0.042,0.019
AJM,227.488,10.845,4.256,0.041,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.21,1,0.205,0.22,0.235,0.205,1.99,0.37,0.067
AJMO,-,2.488,0.084,-,-,-,-,-,-,-,-,,  opt may10,,0.007,,-,0.001,0.007,0.007,-3.01,0.08,0.005
AWC,101370,1706.02,1059.43,4.161,1.21,1.4,-1.2,-,2,-,1.17,f,Alumina Ltd,,1.705,12.5,1.70,1.71,1.715,1.605,4.90,2.06,1.08
AMU,2231.73,46.722,8.807,0.064,0.34,0.6,-10.17,-,-,-,-,,Amadeus Energy,,0.21,2.5,0.205,0.21,0.21,0.19,10.50,0.43,0.185
AXZ,436.643,1.012,0.306,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.15,,0.14,0.15,0.15,0.13,-3.01,0.25,0.085
AMX,8513.04,75.096,16.324,0.296,-,-,-7,-,-,-,-,,Ampella Min,,1.805,31,1.805,1.83,1.94,1.495,17.73,1.94,0.25
AMXO,92.196,2.339,0.617,0.022,-,-,-,-,-,-,-,,  opt jul10,,1.645,31,1.60,1.675,1.755,1.335,20.21,1.755,0.13
AHR,465.766,6.455,0.619,0.007,-,-,-2.05,-,-,-,-,,Anchor Res,,0.17,3,0.17,0.195,0.17,0.14,18.42,0.28,0.036
AND,3547.78,34.09,44.389,1.611,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.42,17,3.37,3.42,3.58,3.15,2.22,3.58,1.56
ATM,-,0.008,0.011,2.48,0.10,13.0,0.7,185.7,2.94,0.24,2.26,,Aneka Tambang cdi,,1.30,,1.25,-,1.30,1.30,-3.01,1.30,0.97
AAR,30896.6,56.258,57.265,0.013,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.025,0.6,0.025,0.026,0.035,0.02,28.57,0.044,0.018
AGP,-,0.005,-,0.329,-,-,34.4,8.9,14.64,2.35,4.78,,Anglo Pacific Grp,,3.06,7.8,2.81,-,2.982,2.982,-0.39,3.50,2.581
AGG,24.231,1.174,3.001,0.87,8.69,1.1,-99.23,-,3.87,-,0.40,,Anglogold Ashanti,,9.75,65,8.65,9.55,9.75,9.10,4.13,11.00,7.65
AZZ,10008.2,136.32,13.709,0.187,-,-,-1.6,-,-,-,-,,Antares Energy,,0.675,1,0.675,0.68,0.71,0.64,-1.50,0.885,0.135
AVM,160.54,2.484,1.314,0.037,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.95,70,3.65,3.94,3.95,3.36,18.53,4.56,1.35
AAL,-,1.753,1.082,0.006,-,-,1.53,3.8,-,-,-,,Apac Coal,,0.058,,0.058,0.06,0.058,0.058,-3.01,0.08,0.035
AXM,147989,1303.78,207.134,0.07,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.021,0.5,0.02,0.021,0.023,0.014,28.24,0.187,0.014
AXMO,15501.8,202.377,-,0.005,-,-,-,-,-,-,-,,  opt nov12,,0.007,,0.006,0.007,0.008,0.005,-3.01,0.025,0.005
AZO,580.32,26.15,-,0.059,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.71,5,0.67,0.715,0.715,0.64,4.57,0.87,0.35
AON,1315.57,10.773,1.502,0.018,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.155,-1,0.145,0.16,0.17,0.145,-9.07,0.40,0.145
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.006,-,0.02,0.02,-3.01,0.025,0.012
AQP,9611.73,136.299,73.191,3.24,-,-,20.79,33.7,2.26,9.20,0.32,,Aquarius Platinum,,7.00,60,6.90,7.05,7.09,6.43,6.37,7.95,3.74
AQA,2446.72,75.272,27.343,3.132,-,-,-14.8,-,-,-,-,,Aquila Res,,9.72,52,9.65,9.84,10.00,9.20,2.64,11.38,3.655
ARU,2532.51,52.285,34.628,0.142,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.49,-2,0.49,0.51,0.54,0.49,-6.93,1.285,0.45
AAG,8405.47,48.762,0.748,0.049,-,-,-3.87,-,-,-,-,,Aragon Res,,0.24,5.5,0.24,0.25,0.26,0.185,26.72,0.27,0.072
AAGO,444.152,1.968,0.118,-,-,-,-,-,-,-,-,,  opt sep10,,0.04,1,0.02,0.04,0.04,0.015,30.32,0.05,0.003
ARX,1160.38,114.67,5.744,0.015,-,-,8.42,0.5,-,-,-,,ARC Explore Ltd,,0.042,0.4,0.04,0.043,0.043,0.038,7.52,0.065,0.009
ARXO,2.2,4.066,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.002,-0.1,0.002,0.012,0.002,0.002,-36.34,0.016,0.001
ARXOA,883.849,35.835,-,0.002,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.009,0.012,0.013,0.009,-3.01,0.026,0.009
AXE,25,4.898,1.984,0.008,-,-,-1.93,-,-,-,-,,Archer Explore,,0.13,2.5,0.12,0.135,0.13,0.105,20.80,0.21,0.056
ARD,410.95,10.883,5.084,0.008,-,-,-3.42,-,-,-,-,,Argent Min,,0.20,4.5,0.17,0.195,0.20,0.155,26.02,0.23,0.10
ARDO,529.025,4.248,1.677,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.04,1.2,0.031,0.04,0.04,0.028,39.85,0.06,0.015
AXT,274.8,29.737,4.112,0.004,-,-,0.76,6.3,-,-,-,,Argo Explore,,0.048,0.3,0.047,0.054,0.05,0.045,3.66,0.115,0.03
ARE,1912.63,20.034,19.205,0.012,-,-,0.61,11.5,-,-,-,,Argonaut Res,,0.07,0.5,0.066,0.072,0.072,0.065,4.68,0.105,0.048
AGY,196.986,1.946,1.171,0.004,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.04,,0.027,0.04,0.041,0.04,-3.01,0.13,0.033
AOE,35012.1,626.974,317.155,3.59,2.13,2.3,15.38,31.9,-,-,-,,Arrow Energy,,4.90,9,4.89,4.90,4.94,4.83,-1.14,5.31,3.04
ARV,3517.85,31.893,1.767,0.01,-,-,0.31,16.5,-,-,-,,Artemis Res,,0.051,0.1,0.051,0.054,0.069,0.048,-1.01,0.199,0.037
ARVOB,229.791,3.475,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,0.1,0.016,0.023,0.02,0.016,3.66,0.058,0.01
ATN,1471.47,55.685,26.923,0.012,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.023,0.3,0.023,0.024,0.025,0.02,11.99,0.099,0.008
AKM,4483.2,83.779,5.506,0.03,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.135,2,0.135,0.14,0.15,0.105,14.38,0.18,0.013
ARO,73961.4,1820.76,23.567,0.009,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.007,,0.007,0.008,0.009,0.007,-3.01,0.016,0.004
AROOB,7212.5,145.018,3.333,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,0.1,0.002,0.004,0.003,0.002,46.99,0.007,0.001
AHN,64.825,4.265,1.857,0.004,-,-,-0.62,-,-,-,-,,Athena Res,,0.06,,0.06,0.08,0.06,0.06,-3.01,0.12,0.031
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.013,0.05,0.031,0.031,-3.01,0.031,0.017
ATV,1900.44,27.337,11.987,0.02,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.05,,0.05,0.051,0.05,0.044,-3.01,0.10,0.04
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-3.01,0.03,0.011
ATVOA,-,2.368,4.813,-,-,-,-,-,-,-,-,,  opt jan11,,0.008,,0.006,0.01,0.008,0.008,-3.01,0.045,0.008
AGO,26428.2,385.126,175.009,1.099,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.32,9,2.30,2.32,2.44,2.26,1.03,3.05,1.475
AXY,1033.87,55.797,15.113,0.01,-,-,-0.88,-,-,-,-,,Atom Energy Ltd,,0.05,0.5,0.045,0.05,0.054,0.042,8.10,0.125,0.03
AXYO,-,3.079,0.764,-,-,-,-,-,-,-,-,,  opt oct10,,0.001,,-,0.001,0.001,0.001,-3.01,0.01,0.001
ATQ,1119.46,23.3,2.228,0.017,-,-,-6.9,-,-,-,-,,Atomic Res,,0.17,1.5,0.165,0.17,0.17,0.15,6.67,0.185,0.092
ATQO,46.119,1.71,0.03,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.035,,0.035,0.06,0.035,0.035,-3.01,0.04,0.001
ACZ,-,0.825,0.593,0.004,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.15,,0.14,0.17,0.15,0.15,-3.01,0.26,0.125
ACZO,-,0.46,0.234,-,-,-,-,-,-,-,-,,  opt sep12,,0.03,,0.03,0.05,0.03,0.03,-3.01,0.09,0.03
ADX,5862.47,108.633,58.149,0.051,-,-,-0.89,-,-,-,-,,Audax Res,,0.175,3.5,0.17,0.175,0.18,0.13,21.99,0.212,0.081
AUK,266.844,14.944,3.814,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.175,-2,0.175,0.185,0.20,0.175,-13.27,0.25,0.016
AUKO,11.404,2.024,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.03,,0.005,0.03,0.03,0.03,-3.01,0.045,0.009
AUJ,55.238,12.303,1.796,0.012,-,-,-0.66,-,-,-,-,,Augustus Min,,0.30,-2,0.31,0.38,0.345,0.285,-9.26,0.47,0.10
AUJO,443.44,0.947,-,0.002,-,-,-,-,-,-,-,,  opt jul10,,0.06,0.9,0.05,0.075,0.06,0.05,14.64,0.215,0.05
AEE,902.702,40.265,2.203,0.015,-,-,-3.57,-,-,-,-,,Aura Energy,,0.18,3.5,0.175,0.185,0.20,0.145,21.13,0.33,0.08
AGU,955,59.262,1.079,0.007,-,-,-4.35,-,-,-,-,,Aurium Res,,0.025,,0.025,0.026,0.025,0.025,-3.01,0.075,0.019
AGUO,-,0.718,2.25,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,-,0.001,0.001,0.001,-3.01,0.01,0.001
AGUOA,-,12.29,-,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.01,,0.006,0.01,0.01,0.01,-3.01,0.025,0.008
ARM,3198.02,45.32,2.275,0.08,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.77,11,0.77,0.78,0.80,0.59,13.66,1.26,0.135
AUT,4430.87,41.514,5.497,0.156,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.705,9.5,0.695,0.705,0.71,0.63,12.57,0.715,0.11
AXO,3999.23,178.035,18.507,0.145,-,-,-7.57,-,-,-,-,,Aurox Res,,0.75,2.5,0.745,0.75,0.80,0.725,0.44,0.985,0.22
AUC,728,16.184,-,0.009,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.17,2.5,0.16,0.175,0.175,0.14,14.23,0.248,0.13
AUCO,297,9.133,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.05,0.5,0.045,0.058,0.05,0.044,8.10,0.07,0.036
AOA,96,1.839,0.458,0.008,-,-,0.86,26.2,-,-,-,,Ausmon Resources,,0.225,0.5,0.225,0.25,0.225,0.22,-0.74,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.003,-,-,-,-,-,-
AQD,1929.99,18.531,19.509,0.041,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.18,2.5,0.18,0.185,0.185,0.15,13.12,0.20,0.105
AQR,2294.63,150.078,2.04,0.055,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.425,4.5,0.415,0.43,0.47,0.37,8.83,0.79,0.038
ABZ,319.679,10.998,-,0.01,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.335,0.5,0.335,0.345,0.35,0.33,-1.49,0.49,0.25
AGV,134,4.526,0.95,0.002,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.034,0.4,0.03,0.034,0.034,0.03,10.32,0.065,0.018
AKA,5.43,13.179,-,0.008,-,-,-,-,-,-,-,,Aust Min Min,,0.185,,0.175,0.185,0.185,0.185,-3.01,0.235,0.165
AKAO,75,0.811,-,0.002,-,-,-,-,-,-,-,,  opt oct11,,0.04,2,0.024,0.04,0.04,0.02,96.99,0.04,0.02
AUZ,95200,1880.81,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-3.01,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-3.01,0.001,0.001
AOC,37.1,2.594,1.339,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.10,,0.10,0.13,0.10,0.10,-3.01,0.16,0.07
AOCOA,25,2.004,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.019,-0.8,0.005,0.025,0.027,0.019,-32.64,0.03,0.012
AOM,848.75,23.061,4.923,0.009,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.004,,0.003,0.004,0.004,0.003,-3.01,0.009,0.003
ARW,2321.03,94.953,59.847,0.009,0.01,1.4,-1.56,-,-,-,-,,Aust Renewable,,0.014,-0.1,0.014,0.017,0.016,0.014,-9.68,0.033,0.01
AOK,1581.53,77.989,7.747,0.025,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.15,1,0.15,0.155,0.155,0.135,4.13,0.216,0.098
AOKN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AKK,6943.52,265.018,5.31,0.011,-,-,-2.49,-,-,-,-,,Austin Explore,,0.037,0.1,0.037,0.04,0.043,0.037,-0.23,0.096,0.025
AKKO,334.315,57.807,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.01,,0.01,0.014,0.011,0.01,-3.01,0.031,0.008
APG,1824.47,114.701,41.454,0.031,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.036,-0.2,0.036,0.038,0.038,0.035,-8.27,0.07,0.029
AAF,2685.34,405.115,127.928,0.007,-,-,-0.14,-,-,-,-,,Austral Africa Res,,0.002,,0.001,0.002,0.002,0.001,-3.01,0.007,0.001
AGD,46.083,1.17,0.152,0.029,-,-,6.17,2.8,-,-,-,,Austral Gold,,0.17,2,0.16,0.40,0.17,0.16,10.32,0.18,0.065
AZX,168.468,1.284,0.511,0.008,-,-,-3.35,-,-,-,-,,Auzex Res,,0.16,,0.15,0.16,0.16,0.14,-3.01,0.26,0.11
AZXO,-,0.02,0.116,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.008,0.009,0.009,-3.01,0.015,0.006
AVI,367.694,13.396,2.706,0.025,-,-,-0.68,-,-,-,-,,Avalon Min,,0.19,1,0.19,0.20,0.205,0.185,2.55,0.297,0.079
AVB,13755.6,262.451,1.919,0.011,-,-,1.23,1.8,-,-,-,,Avanco Res Ltd,,0.022,,0.021,0.023,0.025,0.021,-3.01,0.044,0.011
AVBO,-,18.625,-,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-3.01,0.15,0.001
AVBOB,2745,93.524,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.012,,0.012,0.013,0.014,0.012,-3.01,0.027,0.004
AVA,1261.85,17.514,24.221,0.009,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.075,-0.5,0.075,0.08,0.087,0.075,-9.26,0.17,0.056
AVO,5096.52,124.982,89.897,0.663,0.79,2.9,12.49,18.3,-,-,-,,Avoca Res,,2.29,23,2.28,2.29,2.36,2.07,8.16,2.37,1.48
AVZ,140,5.079,2.624,0.006,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.095,,0.10,0.11,0.095,0.093,-3.01,0.17,0.06
AWE,18705.8,268.745,175.667,1.2,1.74,1.3,1.43,160.8,-,-,-,,AWE Ltd,,2.30,-1,2.29,2.30,2.45,2.28,-3.44,3.17,2.21
AXC,250,3.79,6.511,0.002,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.022,0.1,0.022,0.027,0.022,0.021,1.75,0.04,0.018
AXCO,-,2.51,1.03,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-3.01,0.006,0.001
AVQ,153.681,92.12,-,0.019,-,-,-0.73,-,-,-,-,,Axiom Min Ltd cdi,,0.024,,0.022,0.025,0.026,0.024,-3.01,0.045,0.011
AZM,17200.3,170.467,7.681,0.084,-,-,-2.5,-,-,-,-,,Azumah Res,,0.45,13.5,0.445,0.45,0.465,0.295,39.85,0.53,0.10
AZS,23626.7,212.447,12.743,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.052,-4.7,0.052,0.053,0.077,0.051,-50.48,0.115,0.034
BND,294.865,12.539,2.002,0.095,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.74,8,0.72,0.74,0.795,0.65,9.11,0.97,0.18
BMN,4518.79,122.733,64.166,0.083,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.41,8,0.405,0.41,0.46,0.34,21.23,1.485,0.31
BKP,7956.01,431.429,-,0.007,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.004,,0.003,0.004,0.004,0.003,-3.01,0.03,0.003
BAR,2278.48,25.046,19.467,0.022,-,-,-1.89,-,-,-,-,,Barra Res,,0.07,0.3,0.069,0.07,0.075,0.065,1.47,0.22,0.065
BARO,-,0.678,3.403,-,-,-,-,-,-,-,-,,  opt dec10,,0.008,,0.002,0.009,0.008,0.008,-3.01,0.029,0.004
BSE,521.58,16.344,1.697,0.003,-,-,-2.4,-,-,-,-,,Base Iron Ltd,,0.089,-2.6,0.089,0.105,0.11,0.075,-25.62,0.16,0.051
BSM,1250.65,45.943,21.896,0.034,-,-,13.32,1.5,-,-,-,,Bass Metals Ltd,,0.20,1.5,0.20,0.205,0.205,0.19,5.10,0.349,0.16
BAS,2477.89,70.263,5.988,0.009,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.03,,0.03,0.031,0.031,0.029,-3.01,0.068,0.021
BSR,1002.83,22.281,9.138,0.042,-,-,-1.33,-,-,-,-,,Bassari Res,,0.265,-1.5,0.265,0.27,0.28,0.265,-8.37,0.44,0.075
BTV,2486.89,39.666,16.695,0.029,-,-,0.3,71.7,-,-,-,,Batavia Min,,0.215,3,0.205,0.215,0.23,0.18,13.21,0.375,0.084
BTVO,419,9.828,1.526,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.09,-1.5,0.093,0.10,0.094,0.08,-17.29,0.21,0.03
BTU,11653.2,59.664,1.067,0.017,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.175,4.5,0.175,0.18,0.19,0.125,31.61,0.19,0.046
BTUO,50,0.161,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.05,2.5,0.03,0.035,0.05,0.025,96.99,0.05,0.007
BAU,1365.21,63.147,29.833,0.09,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.385,2,0.37,0.39,0.40,0.345,2.47,1.345,0.31
BCI,2979.36,42.295,7.834,0.16,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.91,32.5,1.90,1.91,1.96,1.58,17.50,2.23,0.588
BCD,2332.67,24.756,28.658,0.04,0.09,1.1,3.05,3.2,-,-,-,,BCD Res NL,,0.098,1.3,0.092,0.099,0.098,0.086,12.29,0.175,0.085
BPT,24112,543.612,662.255,0.868,1.27,0.6,16.05,5.0,1.75,9.17,2.20,p,Beach Energy Ltd,,0.795,4,0.795,0.80,0.81,0.755,2.29,1.04,0.655
BPTO,-,39.475,31.999,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,-,0.001,0.001,0.001,-3.01,0.035,0.001
BCN,31618.6,1395.99,405.71,0.018,-,-,1.96,1.2,-,-,-,,Beacon Min,,0.024,0.3,0.023,0.024,0.024,0.021,11.28,0.035,0.011
BCNO,-,13.109,14.533,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-3.01,0.006,0.001
BCNOA,5685.5,273.282,209.719,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.012,0.1,0.012,0.014,0.013,0.012,6.08,0.022,0.004
