ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4671.9 at 16:47 18/12/2009  Report at 19:06 Friday 18/12/2009. Processed 20:44 Saturday 19/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADE,879,52.607,45.566,0.023,-,-,1.39,9.0,-,-,-,,Adelaide Energy,,0.125,,0.12,0.125,0.13,0.125,-0.44,0.16,0.037
ADN,6247.19,123.988,43.45,0.035,-,-,4.86,6.5,-,-,-,,Adelaide Res,,0.315,-1,0.31,0.32,0.37,0.31,-3.52,0.395,0.045
ADI,633.615,76.201,32.337,0.018,-,-,-5.87,-,-,-,-,,Adelphi Energy,,0.12,-0.5,0.125,0.135,0.14,0.12,-4.44,0.185,0.045
ABY,1584.08,376.483,371.876,0.384,1.42,0.9,-17.34,-,-,-,-,,Aditya Birla,,1.225,-1.5,1.215,1.23,1.275,1.205,-1.65,1.65,0.096
ADY,38491.8,6840.94,4104.09,0.031,-,-,-2.73,-,-,-,-,,Admiralty Res,,0.015,-0.1,0.015,0.016,0.016,0.014,-6.69,0.054,0.009
AVD,542.856,21.718,8.546,0.011,0.04,1.7,-1.06,-,-,-,-,,Advance Energy,,0.068,-0.7,0.068,0.07,0.075,0.06,-9.77,0.125,0.025
AED,2475.58,126.195,264.246,0.098,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.595,,0.585,0.60,0.65,0.585,-0.44,1.305,0.50
AFR,3493.33,129.878,27.084,0.034,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.12,-1.5,0.115,0.12,0.14,0.115,-11.55,0.24,0.011
ALG,95,0.838,0.619,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.19,,0.19,0.20,0.195,0.19,-0.44,0.23,0.14
AUQ,312.923,22.423,16.946,0.015,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.19,-4,0.19,0.22,0.23,0.19,-17.83,0.25,0.03
ALY,2201.7,182.369,11.08,0.049,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.73,6,0.725,0.73,0.80,0.61,8.51,1.27,0.04
ALYO,174,27.976,1.57,0.01,-,-,-,-,-,-,-,,  opt aug10,,0.48,5,0.45,0.48,0.50,0.40,11.19,0.96,0.001
AYN,7221.37,273.214,115.334,0.025,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.041,-0.2,0.041,0.042,0.044,0.041,-5.09,0.06,0.04
AYNOB,-,-,0.294,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,-0.44,0.021,0.021
ALK,1019.8,73.301,76.18,0.087,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.35,-3,0.34,0.35,0.38,0.335,-8.34,0.49,0.125
AGS,3201.52,194.297,106.348,0.218,-,-,-8.3,-,-,-,-,,Alliance Res,,0.64,1.5,0.635,0.65,0.675,0.60,1.96,0.98,0.353
ALD,5311.84,94.796,86.023,0.191,0.29,1.1,-1.92,-,-,-,-,,Allied Gold Ltd,,0.33,-1,0.34,0.35,0.38,0.33,-3.38,0.57,0.29
AYR,40.012,19.465,12.031,0.002,-,-,-0.82,-,-,-,-,,Alloy Res,,0.03,0.1,0.027,0.03,0.03,0.027,3.01,0.045,0.011
AJM,687.818,32.398,28.205,0.043,-,-,-4.6,-,-,-,-,,Altura Min Ltd,,0.22,-0.5,0.22,0.23,0.23,0.20,-2.66,0.37,0.065
AJMO,-,3.02,7.44,0.001,-,-,-,-,-,-,-,,  opt may10,,-,,0.02,0.04,0.065,0.065,-0.44,0.08,0.01
AWC,131888,3853.87,1957.47,4.148,1.30,1.3,9.42,18.0,12,0.79,7.06,,Alumina Ltd,,1.70,13.5,1.70,1.71,1.795,1.63,8.19,2.00,0.683
AMU,4112.76,120.948,47.719,0.076,0.48,0.5,3.5,7.1,-,-,-,,Amadeus Energy,,0.25,0.5,0.245,0.25,0.265,0.23,1.60,0.43,0.205
AXZ,10.119,4.432,4.664,0.008,-,-,-5.32,-,-,-,-,,Amex Res,,0.17,,0.165,0.19,0.17,0.165,-0.44,0.25,0.08
AMX,1735.48,68.552,21.743,0.081,-,-,-6.37,-,-,-,-,,Ampella Min,,0.55,-2,0.55,0.57,0.565,0.50,-3.95,0.69,0.068
AMXO,63,3.394,-,0.007,-,-,-,-,-,-,-,,  opt jul10,,0.40,-1,0.37,0.41,0.40,0.36,-2.88,0.50,0.03
AHR,135.66,6.273,2.246,0.005,-,-,-1.57,-,-,-,-,,Anchor Res,,0.165,1,0.165,0.175,0.175,0.155,6.01,0.193,0.032
AHRO,-,1.581,0.66,-,-,-,-,-,-,-,-,,  opt mar10,,0.002,,0.006,0.025,0.002,0.002,-0.44,0.03,0.001
AND,4160.06,144.204,72.088,1.198,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.56,2,2.53,2.56,2.60,2.48,0.35,2.72,0.75
ATM,-,0.014,0.023,2.022,-,-,0.36,294.4,2.94,0.12,2.77,,Aneka Tambang cdi 1:5,,1.06,,1.11,-,1.06,1.06,-0.44,2.50,0.97
AAR,315.012,196.885,347.559,0.016,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.031,0.4,0.029,0.031,0.031,0.028,14.37,0.044,0.02
AGP,-,0.003,0.006,0.283,-,-,45.18,5.9,15.87,2.85,5.99,,Anglo Pacific Grp,,2.65,6.9,2.71,3.20,2.581,2.581,2.21,3.50,2.581
AGG,139.368,6.565,5.623,0.803,-,-,-71.44,-,3.33,-,0.37,,Anglogold Ashanti cdi 5:1,,9.00,-30,8.52,9.30,9.50,9.00,-3.67,11.50,6.80
AZZ,4803.6,156.35,122.293,0.106,-,-,0.26,165.4,-,-,-,,Antares Energy,,0.43,3,0.425,0.435,0.45,0.37,7.06,0.485,0.035
AVM,61.383,11.659,2.229,0.032,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.30,,3.15,3.30,3.38,3.24,-0.44,3.62,0.97
AAL,182,3.77,4.185,0.005,-,-,-0.75,-,-,-,-,,Apac Coal,,0.045,-2,0.021,0.06,0.065,0.045,-31.21,0.115,0.03
AXM,69556.2,1924.74,230.82,0.106,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.032,-0.5,0.032,0.033,0.039,0.032,-13.95,0.414,0.032
AXMO,18435.2,347.091,-,0.007,-,-,-,-,-,-,-,,  opt nov12,,0.011,-0.1,0.011,0.012,0.012,0.01,-8.77,0.025,0.01
AZO,7824.96,7.825,-,0.036,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.43,,0.42,0.45,0.50,0.35,-,0.50,0.35
AON,674.668,21.831,21.786,0.025,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.23,-1.5,0.215,0.225,0.25,0.20,-6.56,0.40,0.125
AQP,8636.34,303.472,146.726,2.986,-,-,-16.39,-,12.08,-,1.87,,Aquarius Platinum,,6.46,25,6.45,6.66,6.78,6.13,3.58,7.05,3.002
AQA,3449.3,141.016,73.813,2.605,-,-,-10.5,-,-,-,-,,Aquila Res,,8.89,-24,8.85,9.04,9.20,8.75,-3.07,10.455,1.727
AQABN,-,-,-,-,-,-,-,-,-,-,-,,  bns def,,-,,-,-,-,-,-,-,-
ARU,2146.34,152.404,78.697,0.181,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.70,-6.5,0.70,0.715,0.76,0.69,-8.94,1.285,0.245
AAG,245.44,5.963,5.51,0.016,-,-,-3.81,-,-,-,-,,Aragon Res,,0.20,,0.16,0.20,0.20,0.18,-0.44,0.27,0.055
AAGO,8,1.984,2.036,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.03,0.055,0.03,0.03,-0.44,0.05,0.002
ARX,4936.77,67.823,596.283,0.012,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.034,-0.1,0.034,0.037,0.037,0.033,-3.30,0.044,0.007
ARXO,418.102,6.46,16.962,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,,0.003,0.005,0.005,0.005,-0.44,0.01,0.001
ARXOA,2362.3,6.599,-,0.001,-,-,-,-,-,-,-,,  opt jan11,,0.013,,0.013,0.015,0.016,0.013,-0.44,0.016,0.01
AXE,115.064,7.361,13.29,0.009,-,-,-1.8,-,-,-,-,,Archer Explore,,0.145,-0.5,0.14,0.15,0.145,0.14,-3.77,0.17,0.05
AXEO,175,2.126,1.864,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,0.003,0.01,0.003,0.003,-0.44,0.025,0.002
ARD,72,11.56,18.124,0.006,-,-,-3.8,-,-,-,-,,Argent Min,,0.14,-1,0.15,0.16,0.16,0.14,-7.11,0.20,0.04
ARDO,125,8.398,5.859,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.04,,0.03,0.04,0.04,0.04,-0.44,0.06,0.01
AXT,96.76,15.078,17.297,0.005,-,-,-0.42,-,-,-,-,,Argo Explore,,0.06,,0.043,0.06,0.063,0.057,-0.44,0.08,0.025
ARE,2379.77,76.109,64.43,0.012,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.073,0.7,0.07,0.073,0.078,0.066,10.17,0.105,0.042
AGY,538.838,8.518,8.662,0.005,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.05,-0.5,0.046,0.06,0.06,0.044,-9.53,0.13,0.025
AOE,10420.6,935.22,938.359,2.893,0.82,4.8,52,7.6,-,-,-,,Arrow Energy,,3.95,6,3.95,3.99,4.04,3.87,1.10,4.73,1.95
ARV,1907.77,70.637,10.549,0.013,-,-,-8.47,-,-,-,-,,Artemis Res,,0.071,0.6,0.071,0.075,0.076,0.065,8.79,0.199,0.026
ARVOB,1159.56,3.698,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.036,,0.036,0.039,0.036,0.032,-0.44,0.04,0.019
ATN,1973.6,617.535,56.685,0.01,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.022,-0.2,0.021,0.023,0.024,0.021,-8.77,0.099,0.004
ATNN,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
ATNOA,50,94.332,25.362,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,,0.001,0.002,0.001,0.001,-0.44,0.025,0.001
ARO,12158.2,625.569,215.993,0.01,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.01,-0.1,0.01,0.011,0.012,0.009,-9.53,0.016,0.002
AROOB,-,55.321,144.96,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,,0.002,0.003,0.003,0.003,-0.44,0.004,0.001
AHN,221.125,6.73,2.85,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.05,-3,0.05,0.055,0.069,0.05,-37.94,0.08,0.017
ATV,2504.14,192.811,23.555,0.024,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.062,-0.2,0.06,0.062,0.064,0.06,-3.57,0.10,0.04
ATVCD,54.7,0.085,0.021,-,-,-,-,-,-,-,-,,  ctg,,0.03,0.7,-,0.03,0.03,0.023,29.99,0.03,0.011
ATVOA,100,18.114,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.029,-0.1,0.025,0.03,0.03,0.029,-3.77,0.045,0.016
AGO,11094,533.728,373.293,0.729,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.80,-1,1.795,1.815,1.87,1.785,-0.99,2.10,0.75
AGON,-,-,-,-,-,-,-,-,-,-,-,,  def x wrk,,-,,-,-,-,-,-,-,-
AXY,4488.74,122.348,18.274,0.015,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.085,-0.7,0.084,0.085,0.098,0.084,-8.05,0.125,0.017
AXYO,607.774,8.107,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.007,-0.3,0.007,0.01,0.01,0.007,-30.44,0.01,0.001
ATQ,618.77,28.061,20.196,0.01,-,-,-4.7,-,-,-,-,,Atomic Res,,0.105,,0.10,0.105,0.11,0.105,-0.44,0.17,0.068
ATQO,-,2.025,2.158,0.001,-,-,-,-,-,-,-,,  opt aug11,,0.035,,0.023,0.049,0.035,0.035,-0.44,0.035,0.001
ACZ,-,1.804,5.076,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.17,,-,0.20,0.17,0.17,-0.44,0.26,0.125
ACZO,-,1.226,4.444,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.043,,0.043,0.12,0.043,0.043,-0.44,0.09,0.02
ADX,1880.5,191.992,112.573,0.029,-,-,-1.6,-,-,-,-,,Audax Res,,0.099,0.3,0.099,0.10,0.099,0.093,2.68,0.175,0.017
AUK,1446.51,26.298,11.164,0.009,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.085,1.5,0.08,0.094,0.086,0.08,20.99,0.09,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,0.001,0.011,0.012,0.012,-0.44,0.012,0.009
AUJ,377.286,8.165,11.697,0.007,-,-,0.26,69.2,-,-,-,,Augustus Min,,0.18,-2,0.16,0.21,0.20,0.18,-10.44,0.22,0.10
AEE,781.535,29.405,9.63,0.011,-,-,-4.46,-,-,-,-,,Aura Energy,,0.135,-1,0.125,0.14,0.145,0.125,-7.34,0.26,0.08
AGU,608.163,87.87,8.192,0.01,-,-,-4.41,-,-,-,-,,Aurium Res,,0.032,,0.029,0.032,0.032,0.03,-0.44,0.075,0.011
AGUO,2750,21.792,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.2,0.001,0.002,0.003,0.001,-67.11,0.024,0.001
AGUOA,-,-,-,-,-,-,-,-,-,-,-,,  opt sep12,,-,,0.007,-,-,-,-,-,-
ARM,4737.27,49.307,9.392,0.063,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.785,17,0.775,0.785,0.79,0.625,27.20,0.79,0.07
AUT,363.043,20.99,44.387,0.053,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.26,-3,0.235,0.26,0.29,0.26,-10.79,0.305,0.10
AXO,592.829,59.67,84.788,0.048,-,-,-19.38,-,-,-,-,,Aurox Res,,0.25,,0.245,0.25,0.26,0.24,-0.44,0.49,0.08
AUC,2280.89,2.281,-,0.013,-,-,-,-,-,-,-,,Ausgold Ltd,,0.235,,0.235,0.24,0.25,0.22,-,0.25,0.22
AOA,111.848,2.627,-,0.007,-,-,-,-,-,-,-,,Ausmon Resources,,0.285,-0.5,0.285,0.29,0.295,0.285,-2.16,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.001,-,-,-,-,-,-
AQD,679.007,44.235,51.957,0.032,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.14,0.5,0.14,0.145,0.14,0.12,3.26,0.195,0.08
AQDNA,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AQR,1714.24,16.666,18.612,0.009,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.076,-0.4,0.076,0.079,0.084,0.076,-5.44,0.10,0.03
AGV,11.512,4.99,4.987,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.045,-0.5,0.027,0.045,0.05,0.045,-10.44,0.115,0.03
AUZ,28620,2453.74,449.809,0.006,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,-0.1,0.003,0.001,0.002,0.001,-50.44,0.02,0.001
AUZO,-,38.285,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-0.44,0.001,0.001
AOC,15.5,9.14,10.285,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.095,0.5,0.095,0.10,0.10,0.09,5.11,0.135,0.036
AOCO,378,10.362,9.295,-,-,-,-,-,-,-,-,,  opt dec09,,0.004,-0.1,0.004,0.009,0.006,0.004,-20.44,0.01,0.002
AOM,1015.4,49.673,101.587,0.013,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.006,0.1,0.005,0.006,0.006,0.005,19.56,0.009,0.003
ARW,2997.38,809.136,251.832,0.01,0.01,1.7,-2.65,-,-,-,-,,Aust Renewable,,0.017,0.1,0.016,0.017,0.018,0.016,5.81,0.033,0.004
AOK,1264.76,80.367,61.229,0.023,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.175,-1,0.175,0.18,0.19,0.17,-5.85,0.20,0.05
AKK,5553.29,121.075,144.297,0.009,-,-,-3.44,-,-,-,-,,Austin Explore,,0.057,0.1,0.054,0.058,0.058,0.053,1.34,0.096,0.02
AKKO,287.235,0.947,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.023,-0.1,0.022,0.025,0.023,0.022,-4.61,0.024,0.015
APG,3334.62,210.693,197.715,0.037,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.046,-0.5,0.045,0.046,0.052,0.045,-10.24,0.059,0.028
AAF,11549,824.985,390.634,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.004,0.005,0.004,0.004,-0.44,0.007,0.001
AGD,-,3.143,0.962,0.022,-,-,-2.53,-,-,-,-,,Austral Gold,,0.13,,0.081,0.18,0.13,0.13,-0.44,0.23,0.065
AZX,44.761,2.035,2.889,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.155,,0.15,0.20,0.155,0.15,-0.44,0.26,0.11
AZXO,-,0.677,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.001,0.064,0.015,0.015,-0.44,0.07,0.006
AVI,572.892,34.217,13.737,0.023,-,-,-5.87,-,-,-,-,,Avalon Min,,0.23,0.5,0.23,0.24,0.25,0.215,1.78,0.30,0.054
AVB,4263.22,675.986,3.748,0.007,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.023,-0.2,0.023,0.026,0.027,0.022,-8.44,0.045,0.006
AVBO,324.1,6.026,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,-0.3,0.001,0.004,0.004,0.001,-75.44,0.15,0.001
AVBOB,696,140.042,-,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.014,-0.1,0.013,0.015,0.015,0.013,-7.11,0.027,0.004
AVA,553.612,93.25,57.915,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.064,0.1,0.061,0.064,0.064,0.061,1.15,0.215,0.061
AVO,7242.31,293.367,174.781,0.469,0.61,2.8,-6.97,-,-,-,-,,Avoca Res,,1.72,-16,1.715,1.73,1.88,1.715,-8.95,2.26,1.415
AVZ,138.333,21.011,5.028,0.007,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.12,,0.105,0.12,0.12,0.12,-0.44,0.17,0.03
AWE,12445.8,656.393,661.189,1.435,1.80,1.5,17.36,15.8,-,-,-,,AWE Ltd,,2.75,4,2.74,2.75,2.82,2.69,1.04,3.06,2.11
AXC,540.012,13.124,24.099,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.025,,0.021,0.025,0.025,0.023,-0.44,0.04,0.015
AXCO,360,5.029,19.488,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,-0.1,0.002,0.004,0.002,0.001,-50.44,0.006,0.001
AVQ,433.589,6.172,21.572,0.003,-,-,-9.67,-,-,-,-,,Axiom Min Ltd cdi,,0.013,-0.2,0.013,0.019,0.014,0.013,-13.77,0.03,0.011
AZM,4775.99,143.488,40.152,0.044,-,-,-2.8,-,-,-,-,,Azumah Res,,0.25,-1,0.25,0.255,0.255,0.225,-4.29,0.325,0.05
AZS,232.435,80.859,77.46,0.01,-,-,-1.9,-,-,-,-,,Azure Min,,0.045,,0.046,0.051,0.049,0.045,-0.44,0.113,0.036
BND,136.314,14.341,1.784,0.065,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.51,-3,0.51,0.55,0.54,0.50,-6.00,0.66,0.165
BMN,48785.8,240.745,179.74,0.141,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.70,-45,0.70,0.705,1.175,0.585,-39.57,1.485,0.555
BKP,93092,1898.66,53.083,0.011,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.006,-0.1,0.005,0.006,0.007,0.005,-14.73,0.03,0.003
BAR,1393.51,104.665,82.587,0.029,-,-,-1.78,-,-,-,-,,Barra Res,,0.092,0.4,0.092,0.095,0.096,0.085,4.10,0.22,0.041
BARO,-,10.47,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.007,0.01,0.007,0.007,-0.44,0.04,0.002
BSE,-,11.197,2.701,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.12,,0.105,0.12,0.12,0.12,-0.44,0.13,0.045
BSM,2460.22,75.197,55.991,0.029,-,-,18.46,1.3,-,-,-,,Bass Metals Ltd,,0.24,-0.5,0.235,0.24,0.25,0.235,-2.48,0.349,0.089
BSMOA,14,0.753,0.348,-,-,-,-,-,-,-,-,,  opt apr10,,0.036,-2.9,0.02,0.036,0.065,0.036,-45.06,0.08,0.02
BAS,2170.54,142.436,68.125,0.01,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.034,0.1,0.034,0.035,0.035,0.033,2.59,0.068,0.013
BSR,1158.61,53.154,20.612,0.032,-,-,-0.9,-,-,-,-,,Bassari Res,,0.30,-2,0.28,0.30,0.32,0.29,-6.69,0.42,0.034
BTV,208.395,35.06,76.657,0.015,-,-,4.8,2.3,-,-,-,,Batavia Min,,0.11,,0.11,0.115,0.115,0.11,-0.44,0.124,0.06
BTVO,2.5,4.217,1.113,0.002,-,-,-,-,-,-,-,,  opt jun12,,0.035,-0.7,0.034,0.04,0.042,0.035,-17.11,0.05,0.008
BAU,2540.89,126.046,39.625,0.188,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.88,9.5,0.88,0.895,0.90,0.67,11.66,1.345,0.17
BCI,938.959,60.641,23.289,0.093,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.11,7,1.11,1.125,1.13,1.065,6.29,1.476,0.19
BCD,861.805,110.702,89.721,0.049,0.09,1.3,2.29,5.2,-,-,-,,BCD Res NL,,0.12,-0.5,0.115,0.12,0.13,0.12,-4.44,0.21,0.105
BPT,25226.4,1643.92,1507.99,0.946,-,-,25.21,3.5,1.75,14.41,2.00,p,Beach Energy Ltd,,0.875,0.5,0.875,0.88,0.91,0.86,0.13,0.956,0.678
BPTO,546.646,66.619,48.894,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.018,0.4,0.018,0.019,0.023,0.014,28.13,0.052,0.012
BCN,47408.6,1979.95,14.441,0.015,-,-,-3.44,-,-,-,-,,Beacon Min,,0.021,-0.3,0.021,0.023,0.024,0.021,-12.94,0.034,0.003
BCNO,392.96,41.004,4.899,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.003,0.002,0.002,-0.44,0.015,0.001
BCNOA,8164.29,897.175,-,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.013,-0.1,0.013,0.014,0.014,0.012,-7.58,0.021,0.001
BDR,7375.88,55.195,34.377,0.021,-,-,-4,-,-,-,-,,Beadell Resource,,0.22,-0.5,0.20,0.22,0.32,0.17,-2.66,0.32,0.041
BDG,2257.9,308.177,249.372,0.119,0.15,1.6,1.7,13.8,0.5,3.40,2.13,,Bendigo Min Ltd,,0.235,-0.5,0.235,0.24,0.245,0.23,-2.52,0.32,0.135
BKY,746.824,94.411,61.196,0.145,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.175,-0.5,1.175,1.18,1.225,1.16,-0.86,1.50,0.20
BKYO,-,6.898,-,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,,0.55,0.75,0.55,0.55,-0.44,0.76,0.40
BHP,81263.4,3791.34,3991.17,136.257,8.84,4.6,130.15,31.2,113.63,1.15,2.80,f,BHP Billiton Ltd,,40.60,10,40.60,40.66,41.72,39.98,-0.19,42.47,26.64
BFE,1538.55,43.772,17.512,0.014,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.13,1,0.115,0.135,0.14,0.105,7.89,0.20,0.025
