ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4414.5 at 16:35 9/7/2010  Report at 19:07 Friday 9/7/2010. Processed 15:33 Sunday 11/7/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ALY,2019.39,59.979,32.411,0.03,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.39,1,0.39,0.395,0.41,0.38,-0.88,1.27,0.17
ALYO,151.5,5.238,5.069,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.15,,0.12,0.145,0.16,0.12,-3.51,0.96,0.05
AYN,3072.26,149.167,-,0.017,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.022,,0.022,0.023,0.024,0.022,-3.51,0.06,0.02
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,-,-,-,0.021,0.021
ALK,1109.53,28.151,27.808,0.068,-,-,0.93,29.6,-,-,-,,Alkane Res Ltd,,0.275,3.5,0.275,0.28,0.285,0.245,11.07,0.49,0.23
AGS,1356.84,49.538,69.181,0.102,-,-,-1.97,-,-,-,-,,Alliance Res,,0.30,,0.295,0.30,0.315,0.285,-3.51,0.98,0.28
ALD,2778.84,94.92,49.164,0.359,0.26,1.3,-3.42,-,-,-,-,,Allied Gold Ltd,,0.345,-0.5,0.34,0.35,0.38,0.345,-4.94,0.545,0.25
AYR,69,22.59,6.683,0.003,-,-,-0.62,-,-,-,-,,Alloy Res,,0.029,,0.027,0.029,0.029,0.028,-3.51,0.042,0.019
AJM,333.686,17.063,6.393,0.029,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.15,1,0.15,0.165,0.17,0.14,3.63,0.37,0.098
AWC,62199,2403.24,1930.92,3.807,1.21,1.3,-1.2,-,2,-,1.28,f,Alumina Ltd,,1.56,5,1.555,1.56,1.565,1.47,-0.20,2.06,1.285
AMU,1577.39,76.259,21.63,0.07,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.23,1,0.225,0.23,0.23,0.215,1.04,0.35,0.175
AXZ,90.2,2.105,0.94,0.008,-,-,-2.85,-,-,-,-,,Amex Res,,0.155,-0.5,0.12,0.16,0.16,0.15,-6.63,0.25,0.09
AMX,1595.33,92.309,30.588,0.257,-,-,-7,-,-,-,-,,Ampella Min,,1.56,12.5,1.49,1.56,1.56,1.395,5.20,1.94,0.275
AMXO,8,2.461,1.463,0.015,-,-,-,-,-,-,-,,  opt jul10,,1.25,,1.21,1.43,1.25,1.25,-3.51,1.755,0.13
AHR,350.606,8.172,1.759,0.005,-,-,-2.05,-,-,-,-,,Anchor Res,,0.13,1,0.12,0.13,0.13,0.12,4.82,0.28,0.068
AND,1827.67,49.284,59.812,1.479,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,3.14,,3.11,3.16,3.24,3.10,-3.51,3.58,1.76
ATM,-,0.012,0.012,2.289,0.10,12.0,0.7,171.4,1.37,0.51,1.14,,Aneka Tambang cdi,,1.20,,1.20,-,1.20,1.20,-3.51,1.30,1.00
AAR,10908,209.907,103.108,0.02,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.04,-0.3,0.04,0.042,0.042,0.035,-10.49,0.066,0.018
AGG,97.175,1.911,4.328,0.83,8.69,1.1,-99.23,-,3.87,-,0.42,,Anglogold Ashanti,,9.30,-90,8.90,9.30,10.20,9.29,-12.33,10.50,7.65
AZZ,2778.73,172.897,53.704,0.174,-,-,-1.6,-,-,-,-,,Antares Energy,,0.58,-1,0.575,0.58,0.605,0.57,-5.20,0.885,0.21
AVM,19.55,3.272,3.383,0.03,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,3.20,5,3.25,3.34,3.20,3.05,-1.92,4.56,1.50
AAL,-,2.098,1.27,0.004,-,-,1.53,2.3,-,-,-,,Apac Coal,,0.035,,0.035,0.041,0.035,0.035,-3.51,0.08,0.035
AXM,21323.9,1786.68,467.772,0.066,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.02,-0.1,0.02,0.021,0.022,0.02,-8.27,0.15,0.014
AXMO,7515.95,236.215,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,,0.005,0.006,0.005,0.005,-3.51,0.025,0.005
AQQ,1470.54,1.471,-,0.011,-,-,-,-,-,-,-,,Aphrodite Gold,,0.145,,0.135,0.145,0.175,0.13,-,0.175,0.13
AQQO,1697.5,1.698,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.026,,0.026,0.028,0.031,0.025,-,0.031,0.025
AZO,201.488,29.25,-,0.046,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.545,0.5,0.545,0.56,0.545,0.50,-2.58,0.87,0.35
AON,22.6,13.488,4.986,0.015,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.125,1.5,0.115,0.125,0.125,0.115,10.13,0.40,0.10
AONO,-,0.515,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.02,,0.005,0.01,0.02,0.02,-3.51,0.025,0.012
AQP,7897.95,203.015,115.221,2.482,-,-,20.79,25.8,2.26,9.20,0.42,,Aquarius Platinum,,5.36,-22,5.35,5.39,5.68,5.10,-7.45,7.95,3.74
AQA,1694.88,99.392,54.969,2.472,-,-,-14.8,-,-,-,-,,Aquila Res,,7.67,8,7.49,7.70,7.89,7.45,-2.45,11.38,4.727
ARU,3016.76,69.524,56.31,0.164,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.565,9,0.56,0.565,0.565,0.45,15.44,1.285,0.38
AAG,232.93,53.66,1.383,0.036,-,-,-3.87,-,-,-,-,,Aragon Res,,0.18,0.5,0.18,0.19,0.19,0.175,-0.65,0.27,0.072
AAGO,44.197,2.774,0.635,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.005,0.019,0.015,0.015,-3.51,0.05,0.003
ARX,328.667,129.064,14.921,0.006,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.016,-0.2,0.017,0.018,0.018,0.016,-14.62,0.065,0.014
ARXO,-,4.486,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.004,,0.001,0.007,0.004,0.004,-3.51,0.016,0.001
ARXOA,13.567,44.761,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.002,-0.1,0.002,0.004,0.003,0.002,-36.84,0.026,0.002
AXE,-,5.083,2.755,0.006,-,-,-1.93,-,-,-,-,,Archer Explore,,0.10,,0.072,0.10,0.10,0.10,-3.51,0.21,0.07
ARD,275,13.9,6.616,0.007,-,-,-3.42,-,-,-,-,,Argent Min,,0.16,0.5,0.155,0.16,0.17,0.155,-0.28,0.23,0.10
ARDO,89.8,4.916,2.222,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.03,,0.03,0.04,0.03,0.03,-3.51,0.06,0.015
AXT,30.3,36.602,7.734,0.003,-,-,0.76,5.3,-,-,-,,Argo Explore,,0.04,0.6,0.037,0.04,0.04,0.034,14.14,0.115,0.03
ARE,83.671,24.397,34.761,0.009,-,-,0.61,9.2,-,-,-,,Argonaut Res,,0.056,0.2,0.056,0.06,0.056,0.055,0.19,0.105,0.048
AGY,50,3.919,1.792,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.02,-0.1,0.02,0.031,0.021,0.02,-8.27,0.13,0.018
AOE,44918.6,841.19,532.629,3.612,2.13,2.3,15.38,32.0,-,-,-,,Arrow Energy,,4.92,6,4.90,4.92,4.95,4.82,-2.27,5.31,3.15
ARV,598.305,39.433,2.627,0.008,-,-,0.31,12.9,-,-,-,,Artemis Res,,0.04,-0.1,0.04,0.049,0.04,0.038,-5.95,0.199,0.035
ARVOB,150,6.13,-,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.016,,0.01,0.04,0.016,0.016,-3.51,0.058,0.009
ATN,574,75.829,46.459,0.009,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.017,0.1,0.016,0.017,0.017,0.015,2.74,0.099,0.01
AKM,2345.48,118.016,12.51,0.023,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.083,0.2,0.078,0.08,0.088,0.078,-1.04,0.18,0.02
ARO,6745,2026.02,34.68,0.006,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.004,,0.004,0.005,0.005,0.004,-3.51,0.016,0.003
AROOB,-,163.148,15.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,,0.001,0.003,0.002,0.002,-3.51,0.007,0.002
AHN,-,4.473,2.509,0.005,-,-,-0.62,-,-,-,-,,Athena Res,,0.07,,0.051,0.065,0.07,0.07,-3.51,0.12,0.035
AHNOA,-,1.051,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.031,,0.008,-,0.031,0.031,-3.51,0.031,0.017
ATV,1802.68,44.607,43.919,0.015,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.039,0.2,0.035,0.039,0.039,0.035,1.90,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,-3.51,0.03,0.011
ATVOA,-,2.74,11.712,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.003,0.01,0.01,0.01,-3.51,0.045,0.008
AGO,9881.64,564.508,260.751,1.014,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.14,5,2.13,2.14,2.16,2.08,-1.12,3.05,1.53
ATQ,701.683,31.234,3.174,0.019,-,-,-6.9,-,-,-,-,,Atomic Res,,0.19,,0.185,0.20,0.195,0.18,-3.51,0.195,0.092
ATQO,300,2.17,0.698,-,-,-,-,-,-,-,-,,  opt aug11,,0.032,1.2,0.032,0.04,0.033,0.032,56.49,0.04,0.015
ACZ,-,0.998,0.961,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.12,0.20,0.18,0.18,-3.51,0.26,0.12
ACZO,-,0.472,0.632,-,-,-,-,-,-,-,-,,  opt sep12,,0.03,,0.01,0.05,0.03,0.03,-3.51,0.09,0.03
AUK,246.901,19.62,13.922,0.019,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.175,-2.5,0.165,0.175,0.18,0.155,-16.01,0.25,0.023
AUJ,37.27,15.928,2.2,0.01,-,-,-0.66,-,-,-,-,,Augustus Min,,0.26,-2,0.26,0.30,0.30,0.25,-10.65,0.47,0.10
AUJO,3705.41,16.769,-,-,-,-,-,-,-,-,-,,  opt jul10,,0.01,-2,0.01,0.015,0.031,0.01,-70.18,0.215,0.01
AEE,762.95,44.471,4.601,0.012,-,-,-3.57,-,-,-,-,,Aura Energy,,0.14,1.5,0.135,0.14,0.155,0.125,8.49,0.33,0.11
AGU,6079,83.454,14.834,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.021,0.5,0.02,0.021,0.021,0.015,27.74,0.075,0.015
AGUOA,500,18.79,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.006,-0.2,0.005,0.007,0.008,0.006,-28.51,0.025,0.006
ARM,2406.01,69.879,5.353,0.042,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.40,-6,0.395,0.40,0.48,0.35,-16.55,1.26,0.19
AUT,4440.22,76.424,9.165,0.212,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,0.835,5,0.835,0.84,0.85,0.785,2.86,0.88,0.11
AXO,814.056,200.635,32.922,0.137,-,-,-7.57,-,-,-,-,,Aurox Res,,0.70,1.5,0.695,0.705,0.705,0.675,-1.32,0.985,0.235
AIW,668.429,32.86,16.035,0.005,-,-,3.36,1.0,-,-,-,,Ausamerican Min,,0.034,0.2,0.034,0.037,0.037,0.032,2.74,0.155,0.03
AUC,24,17.805,-,0.009,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.17,4.5,0.13,0.17,0.17,0.125,32.49,0.248,0.12
AUCO,270,10.229,-,0.003,-,-,-,-,-,-,-,,  opt mar13,,0.045,0.9,0.042,0.05,0.045,0.036,21.49,0.07,0.035
AOA,90,2.757,0.968,0.007,-,-,0.86,23.8,-,-,-,,Ausmon Resources,,0.205,0.5,0.21,0.225,0.205,0.18,-1.01,0.34,0.18
AQD,370.641,22.373,28.515,0.029,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.125,-0.5,0.125,0.13,0.14,0.125,-7.35,0.20,0.105
AQR,465.951,157.955,4.689,0.041,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.32,2.5,0.32,0.325,0.32,0.275,4.97,0.79,0.042
ABZ,163.255,12.82,-,0.011,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.35,2,0.35,0.355,0.35,0.33,2.55,0.49,0.25
AGV,580.955,8.531,2.206,0.004,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.055,1.8,0.05,0.079,0.055,0.035,45.14,0.055,0.015
AKA,74.518,14.158,-,0.005,-,-,-,-,-,-,-,,Aust Min Min,,0.12,,0.14,0.15,0.125,0.12,-3.51,0.235,0.12
AKAO,75,0.976,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.015,-0.2,0.013,0.037,0.015,0.015,-15.27,0.04,0.015
AUZ,45670,4288.38,-,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-3.51,0.02,0.001
AUZO,-,0.5,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-3.51,0.001,0.001
AOC,-,3.112,3.306,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.09,,0.089,0.13,0.09,0.09,-3.51,0.16,0.07
AOCOA,112,2.141,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,0.5,0.017,0.02,0.015,0.01,46.49,0.03,0.01
AOM,-,35.265,15.079,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.002,0.004,0.003,0.003,-3.51,0.009,0.002
ARW,2460.04,119.687,94.211,0.006,0.01,1.0,-1.56,-,-,-,-,,Aust Renewable,,0.01,,0.01,0.011,0.011,0.009,-3.51,0.033,0.009
AOK,1021.57,102.313,19.398,0.025,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.125,,0.12,0.125,0.13,0.12,-3.51,0.216,0.098
AOKO,50,9.187,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.032,-0.3,0.026,0.038,0.035,0.032,-12.08,0.04,0.023
AKK,2375.2,299.116,12.59,0.01,-,-,-2.49,-,-,-,-,,Austin Explore,,0.034,0.1,0.032,0.034,0.034,0.03,-0.48,0.096,0.027
AKKO,-,66.602,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.008,,0.008,0.009,0.008,0.008,-3.51,0.031,0.007
APG,683.077,133.889,65.1,0.028,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.033,,0.033,0.036,0.035,0.033,-3.51,0.07,0.03
AAFDA,247.532,0.398,-,0.004,-,-,-0.14,-,-,-,-,,Austral Africa Res def,,0.12,,0.12,0.15,0.13,0.12,-3.51,0.13,0.10
AGD,61.04,1.956,0.247,0.03,-,-,6.17,2.9,-,-,-,,Austral Gold,,0.18,,0.18,0.25,0.19,0.18,-3.51,0.25,0.065
AZX,72.456,1.844,0.859,0.007,-,-,-3.35,-,-,-,-,,Auzex Res,,0.12,,0.115,0.135,0.135,0.12,-3.51,0.26,0.10
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,,0.009,,-,0.008,0.009,0.009,-3.51,0.015,0.006
AVI,314.333,15.098,8.852,0.022,-,-,-0.68,-,-,-,-,,Avalon Min,,0.165,-0.5,0.16,0.175,0.175,0.165,-6.45,0.297,0.109
AVB,3952.51,331.224,17.215,0.008,-,-,1.23,1.2,-,-,-,,Avanco Res Ltd,,0.015,-0.1,0.015,0.016,0.016,0.015,-9.76,0.044,0.013
AVBOB,1202.3,111.683,10.641,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.008,0.1,0.007,0.008,0.009,0.006,10.78,0.027,0.005
AVA,14.2,20.123,42.418,0.007,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.062,,0.063,0.07,0.062,0.062,-3.51,0.17,0.056
AVO,5729.57,181.585,130.783,0.744,0.79,3.2,12.49,20.5,-,-,-,,Avoca Res,,2.56,-7,2.52,2.57,2.72,2.50,-6.17,2.79,1.48
AVZ,-,6.561,7.074,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.079,,0.079,0.085,0.079,0.079,-3.51,0.17,0.07
AWE,26395.9,419.387,271.922,0.866,1.74,1.0,1.43,116.1,-,-,-,,AWE Ltd,,1.66,-7.5,1.655,1.675,1.73,1.575,-7.83,3.17,1.575
AXC,-,6.309,8.979,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.014,,0.012,0.019,0.014,0.014,-3.51,0.039,0.014
AXCO,-,2.51,2.021,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,-3.51,0.005,0.001
AVQ,275,112.507,-,0.019,-,-,0.29,8.3,-,-,-,,Axiom Min Ltd cdi,,0.024,-0.1,0.021,0.024,0.025,0.02,-7.51,0.045,0.011
AZM,2138.32,221.986,19.612,0.085,-,-,-2.5,-,-,-,-,,Azumah Res,,0.395,,0.39,0.395,0.42,0.385,-3.51,0.53,0.10
AZS,2209.36,262.359,28.503,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.045,,0.043,0.045,0.047,0.043,-3.51,0.111,0.033
BND,109.51,14.927,6.607,0.078,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.61,6,0.56,0.61,0.615,0.55,7.40,0.97,0.35
BMN,1166.51,147.052,107.753,0.057,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.285,0.5,0.28,0.285,0.29,0.265,-1.72,1.43,0.24
BKP,6570,500.722,-,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.004,0.003,-3.51,0.03,0.003
BAR,6433.44,57.464,45.162,0.019,-,-,-1.89,-,-,-,-,,Barra Res,,0.06,0.7,0.057,0.06,0.075,0.051,9.70,0.22,0.045
BARO,50,1.317,5.156,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,0.3,0.001,0.013,0.005,0.002,146.50,0.029,0.001
BSE,-,18.584,3.569,0.003,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.087,,0.085,0.09,0.087,0.087,-3.51,0.16,0.06
BSM,868.566,59.271,31.089,0.029,-,-,13.32,1.3,-,-,-,,Bass Metals Ltd,,0.17,0.5,0.165,0.175,0.175,0.165,-0.48,0.349,0.155
BAS,1081,79.342,10.407,0.009,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.03,,0.029,0.034,0.033,0.027,-3.51,0.068,0.024
BSR,1159.58,34.654,12.407,0.036,-,-,-1.33,-,-,-,-,,Bassari Res,,0.205,,0.205,0.225,0.225,0.20,-3.51,0.44,0.086
BTV,1339.3,50.725,23.02,0.026,-,-,0.3,56.7,-,-,-,,Batavia Min,,0.17,-1.5,0.17,0.175,0.19,0.165,-11.62,0.375,0.093
BTVO,310,11.692,2.394,0.005,-,-,-,-,-,-,-,,  opt jun12,,0.08,-0.1,0.06,0.08,0.09,0.08,-4.74,0.21,0.03
BTU,2540.22,90.729,4.26,0.039,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.175,1,0.17,0.19,0.19,0.15,2.55,0.205,0.046
BTUO,33.331,1.707,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.031,,0.031,0.07,0.031,0.031,-3.51,0.05,0.007
BAU,7550.3,107.189,45.322,0.035,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.15,-2.5,0.145,0.15,0.175,0.13,-17.79,1.345,0.13
BCI,578.599,51.494,23.894,0.139,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.66,1,1.66,1.675,1.715,1.60,-2.90,2.23,0.93
BCD,1067.28,87.282,46.825,0.046,0.09,1.2,3.05,3.6,-,-,-,,BCD Res NL,,0.11,-1,0.105,0.11,0.12,0.10,-11.84,0.18,0.085
BPT,26611.6,736.928,929.156,0.781,1.27,0.6,16.05,4.5,1.75,9.17,2.45,p,Beach Energy Ltd,,0.715,4.5,0.715,0.72,0.725,0.66,3.21,1.04,0.655
BCN,5119.67,1498.89,643.577,0.013,-,-,1.96,0.9,-,-,-,,Beacon Min,,0.018,,0.017,0.018,0.019,0.017,-3.51,0.035,0.012
BCNO,-,13.509,17.957,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.002,0.001,0.001,-3.51,0.006,0.001
BCNOA,375,300.661,398.343,0.002,-,-,-,-,-,-,-,,  opt aug10,,0.007,,0.007,0.008,0.007,0.006,-3.51,0.022,0.005
BDR,6059.08,151.494,9.809,0.115,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.185,2.5,0.18,0.185,0.19,0.16,12.12,0.40,0.081
BDG,1799.37,109.153,129.528,0.102,0.15,1.3,3.2,6.3,0.5,6.40,2.50,,Bendigo Min Ltd,,0.20,1.5,0.195,0.20,0.205,0.19,4.60,0.295,0.18
BKY,1017.81,37.142,41.159,0.152,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.12,-3,1.13,1.15,1.15,1.06,-6.12,1.595,0.905
BKYO,61.875,4.164,0.032,0.006,-,-,-,-,-,-,-,,  opt may13,,0.50,9,0.41,0.50,0.50,0.41,18.44,0.85,0.40
