ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 28, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5376.8 at 2014-03-28T16:40:36. Report at Friday, March 28, 2014. Processed Saturday at 2014-03-29T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,236.868,4.380,1.633,.021,-,-,-.56,-,-,-,-,,3D Oil,,.09,-.2,.085,.10,.091,.09,-2.60,.14,.075,,
DDD,70.695,2.695,2.648,.005,-,-,-.24,-,-,-,-,,3D Res,,.02,-,.018,.02,.02,.018,-.43,.035,.012,,
ARH,290.616,2.657,3.256,.015,-,-,-4.20,-,-,-,-,,A'asian Resources,,.031,+.1,.03,.034,.035,.029,+2.91,.16,.021,,
AYC,-,.474,.450,.012,-,-,-.82,-,-,-,-,,A1 Gold,,.12,-,.10,.12,.12,.12,-.43,.215,.085,,
ABU,18850.3,282.614,359.985,.079,-,-,-.22,-,-,-,-,,ABM Res,,.024,-.2,.024,.025,.027,.024,-8.12,.043,.021,,
AJC,2870.99,20.815,40.205,.010,-,-,-.19,-,-,-,-,,Acacia Coal,,.011,-,.011,.012,.011,.01,-.43,.017,.007,,
ACB,435.000,8.818,9.448,.016,-,-,-1.33,-,-,-,-,,A-Cap Res,,.062,-.2,.056,.062,.063,.062,-3.55,.094,.042,,
ACS,40.000,.376,.296,.035,-,-,-1.44,-,-,-,-,,Accent Res,,.195,-1.5,.195,.23,.195,.195,-7.57,.23,.14,,
AIV,526.000,8.064,9.064,.008,-,-,-1.23,-,-,-,-,,ActiveX,,.016,-,.012,.016,.016,.016,-.43,.021,.01,,
ADD,-,1.149,3.138,.001,-,-,-.26,-,-,-,-,,Adavale Resources,,.004,-,.003,.006,.004,.004,-.43,.011,.002,,
ADN,923.817,20.305,6.750,.014,-,-,-.49,-,-,-,-,,Adelaide Res,,.059,-,.056,.059,.06,.054,-.43,.25,.036,,
ABY,-,6.083,17.690,.092,1.59,.19,-.21,-,-,-,-,,Aditya Birla,,.295,-,-,-,.295,.295,-.43,.45,.295,,
ADY,1797.86,23.876,14.450,.009,-,-,-2.92,-,-,-,-,,Admiralty Res,,.013,-.1,.013,.015,.014,.013,-7.57,.035,.013,,
AVD,-,-,191.671,.001,-,-,-.13,-,-,-,-,,Advance Energy,,.001,-,-,.001,.001,.001,-.43,.001,.001,,
ADX,1390.00,10.777,73.836,.008,-,-,-3.21,-,-,-,-,,ADX Energy,,.014,+.1,.013,.014,.014,.013,+7.27,.022,.012,,
AQR,-,.601,13.593,.027,-,-,-.80,-,-,-,-,,AEON Metals,,.15,-,.125,.15,.15,.15,-.43,.27,.105,,
ACJ,1621.30,65.711,29.166,.007,-,-,-.14,-,-,-,-,,African Chrome Flds,,.005,-,.005,.006,.006,.005,-.43,.009,.001,,
AFR,2230.69,11.910,28.148,.036,-,-,-3.35,-,-,-,-,,African Energy Res,,.083,-.4,.083,.087,.087,.081,-5.02,.175,.063,,
AGR,60.500,11.284,5.244,.012,-,-,-1.76,-,-,-,-,,Aguia Res,,.06,-,.058,.069,.06,.058,-.43,.115,.045,,
AQG,3124.98,56.478,51.969,.252,-,-,-173.22,-,2.20,-,.81,,Alacer Gold,,2.71,-32,2.69,2.71,3.14,2.66,-10.99,3.78,1.94,,
AUQ,2189.76,38.964,34.601,.023,-,-,-.67,-,-,-,-,,Alara Res,,.096,+.6,.096,.099,.11,.084,+6.24,.145,.035,,
ALY,1104.61,11.829,11.882,.006,-,-,-1.48,-,-,-,-,,Alchemy Resources,,.035,+1.3,.032,.04,.035,.023,+58.66,.12,.021,,
AYN,-,2266.04,360.283,.008,-,-,-.68,-,-,-,-,,Alcyone Res,,.001,-,-,-,.001,.001,-.43,.012,.001,,
AYNO,-,-,27.247,-,-,-,-,-,-,-,-,,  opt may15,,.001,-,-,-,.001,.001,-.43,.004,.001,,
AYNOA,-,3.880,-,.001,-,-,-,-,-,-,-,,  opt jul15,,.001,-,-,-,.001,.001,-.43,.002,.001,,
AWD,28672.0,118.138,-,.002,-,-,-.15,-,-,-,-,,Aleator Energy,,.001,-,.001,.002,.002,.001,-.43,.013,.001,,
AWDO,-,.250,-,.001,-,-,-,-,-,-,-,,  opt jan15,,.001,-,-,.001,.001,.001,-.43,.004,.001,,
AQI,-,.806,.773,.006,-,-,-6.70,-,-,-,-,,Alicanto Min,,.285,-,.235,.285,.285,.285,-.43,.33,.145,,
ALK,2608.30,35.826,38.740,.119,-,-,20.27,1.6,-,-,-,,Alkane Res,,.32,+3.5,.32,.325,.335,.295,+11.85,.60,.245,,
AHQ,1000.00,1.285,1.737,-,-,-,-.95,-,-,-,-,,Allegiance Coal,,.011,-.1,.008,.029,.012,.011,-8.76,.055,.011,,
AGS,2516.03,32.647,10.520,.073,-,-,-2.11,-,-,-,-,,Alliance Res,,.215,-2.5,.215,.225,.24,.20,-10.84,.26,.093,,
AGE,53.102,10.835,5.041,.010,-,-,-.68,-,-,-,-,,Alligator Energy,,.051,-,.05,.051,.051,.051,-.43,.085,.023,,
AYR,2945.22,113.690,65.454,.003,-,-,-.37,-,-,-,-,,Alloy Res,,.006,-,.005,.006,.006,.006,-.43,.013,.003,,
AYM,-,.460,.475,.003,.04,.15,-.28,-,-,-,-,,Altuis Mining,,.006,-,.008,.01,.006,.006,-.43,.018,.005,,
AOH,2435.09,32.932,43.367,.085,-,-,2.40,6.7,-,-,-,,Altona Min,,.16,-.5,.155,.165,.165,.155,-3.46,.215,.115,,
AJM,255.589,26.179,8.358,.091,-,-,-.40,-,-,-,-,,Altura Min,,.20,-,.195,.20,.20,.195,-.43,.245,.076,,
AWC,58151.8,860.396,976.405,3.367,1.02,1.18,.02,6000.0,-,-,-,,Alumina,,1.20,+3.5,1.195,1.205,1.215,1.135,+2.58,1.345,.89,,
AQO,462.628,13.589,25.977,.026,-,-,-.50,-,-,-,-,,Ambassador Oil & Gas,,.185,+1.5,.18,.185,.185,.165,+8.40,.275,.13,,
AXZ,-,.256,1.229,.108,-,-,-.03,-,-,-,-,,Amex Res,,1.30,-,1.15,1.32,1.30,1.30,-.43,1.45,.92,,
AMX,1146.98,91.397,47.765,.046,-,-,-7.27,-,-,-,-,,Ampella Min,,.18,-1.5,.18,.195,.21,.175,-8.12,.265,.075,,
AEK,1350.68,5.134,3.336,.019,-,-,-.58,-,-,-,-,,Anatolia Energy,,.08,-.9,.075,.08,.08,.075,-10.54,.10,.032,,
AEKO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun17,,.002,-,-,-,.002,.002,-.43,.002,.002,,
AHR,-,-,-,.010,-,-,-2.51,-,-,-,-,,Anchor Res,,.19,-,.03,.175,.19,.19,-.43,.19,.19,,
ATM,-,-,-,.001,-,-,394.49,.3,2.11,186.96,1.92,,Aneka Tambang,,1.10,-,1.10,-,1.079,1.079,-.43,1.25,1.079,,
AAR,3.200,3.253,70.834,.001,-,-,-1.52,-,-,-,-,,Anglo Aust Res,†,.016,-,.011,.016,.016,.016,-.43,.07,.004,,
AGG,6.249,.377,6.986,.334,8.89,.42,-401.41,-,2.72,-,.73,,Anglogold Ashanti,,3.74,-16,3.50,3.66,4.00,3.73,-4.53,4.74,2.49,,
AWV,550.000,10.792,16.945,.007,-,-,-.81,-,-,-,-,,Anova Metals,,.04,-.7,.031,.04,.042,.04,-15.32,.07,.019,,
AZZ,2160.43,43.039,27.311,.120,-,-,5.50,8.5,-,-,-,,Antares Energy,,.47,+.5,.45,.475,.492,.45,+.65,.58,.27,,
AZY,643.455,9.027,174.370,.005,-,-,-.78,-,-,-,-,,Antipa Min,,.025,+.3,.025,.026,.026,.022,+13.21,.14,.02,,
AZYOA,-,1.353,37.628,-,-,-,-,-,-,-,-,,  opt dec14,,.005,-,.002,.004,.005,.005,-.43,.066,.002,,
AOM,-,22.302,6.385,.004,-,-,-9.20,-,-,-,-,,AO Energy,,.025,-,-,-,.025,.025,-.43,.045,.009,,
AAL,-,.085,.125,-,-,-,-.27,-,-,-,-,,APAC Coal,,.003,-,.003,.012,.003,.003,-.43,.004,.002,,
AQQ,272.446,5.532,205.945,.005,-,-,.06,35.0,-,-,-,,Aphrodite Gold,,.021,+.2,.02,.021,.021,.017,+10.10,.051,.017,,
AOP,496.567,3.704,1.561,.003,-,-,-2.05,-,-,-,-,,Apollo Cons,,.07,-1,.07,.075,.078,.065,-12.93,.12,.021,,
AON,3557.00,39.766,53.499,.007,-,-,-4.13,-,-,-,-,,Apollo Minerals,,.016,-,.015,.017,.016,.015,-.43,.068,.015,,
AQP,471.610,14.224,64.047,.315,-,-,-34.48,-,-,-,-,,Aquarius Platinum,,.645,-2.5,.63,.65,.68,.62,-4.16,.92,.535,,
AQA,1074.14,24.128,43.165,.955,-,-,21.86,10.6,-,-,-,,Aquila Res,,2.32,-10,2.26,2.34,2.39,2.26,-4.56,2.85,1.63,,
ARU,782.098,15.697,28.686,.035,-,-,-3.28,-,-,-,-,,Arafura Resources,,.08,-.1,.079,.082,.084,.079,-1.66,.14,.062,,
ARX,431.500,22.926,36.638,.005,-,-,-.16,-,-,-,-,,ARC Explore,,.005,-.1,.005,.006,.006,.005,-17.09,.009,.002,,
AXE,1524.17,9.841,18.063,.016,-,-,-.64,-,-,-,-,,Archer Explore,,.19,+1,.19,.195,.205,.175,+5.13,.23,.11,,
ARD,466.385,6.207,8.028,.003,-,-,-.79,-,-,-,-,,Argent Minerals,,.022,-.8,.025,.033,.031,.022,-27.09,.09,.022,,
ARDO,100.000,1.104,-,-,-,-,-,-,-,-,-,,  opt mar16,,.01,-.1,.01,.015,.011,.01,-9.52,.015,.01,,
AVK,747.130,2.280,.842,.004,-,-,-7.42,-,-,-,-,,Argentina Min,,.019,+.3,.016,.023,.019,.015,+18.32,.04,.008,,
AVKO,-,.070,.239,-,-,-,-,-,-,-,-,,  opt mar15,,.001,-,-,-,.001,.001,-.43,.002,.001,,
AXT,-,1.198,12.093,.002,-,-,-.91,-,-,-,-,,Argo Explore,,.017,-,.01,.018,.017,.017,-.43,.031,.015,,
ARE,1465.33,13.495,12.853,.007,-,-,-3.69,-,-,-,-,,Argonaut Res,,.021,-,.021,.022,.022,.021,-.43,.052,.018,,
AGY,-,.070,1.562,.006,-,-,-1.31,-,-,-,-,,Argosy Minerals,*,.045,-,.001,.025,.016,.016,-.43,.053,.007,,
AGYR,882.460,.882,-,-,-,-,-,-,-,-,-,,  rts 03apr,,.001,-,.001,-,.001,.001,-,.001,.001,,
AHK,-,-,1.329,.003,-,-,-5.72,-,-,-,-,,Ark Mines,,.095,-,.002,.07,.095,.095,-.43,.13,.05,,
AJQ,875.143,9.582,32.221,.038,-,-,1.29,13.2,-,-,-,,Armour Energy,,.17,-3,.17,.18,.19,.17,-15.43,.375,.15,,
AJQO,-,1.342,3.546,-,-,-,-,-,-,-,-,,  opt aug14,,.01,-,.003,.018,.01,.01,-.43,.10,.005,,
ARV,4714.52,24.952,103.007,.003,-,-,-.34,-,-,-,-,,Artemis Res,,.004,+.1,.003,.004,.004,.003,+32.91,.013,.003,,
ARVOA,1212.80,14.251,-,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-,.001,.002,.002,.001,-.43,.002,.001,,
AAJ,300.000,5.478,5.804,.003,-,-,-1.97,-,-,-,-,,Aruma Res,,.025,+.1,.022,.025,.025,.024,+3.74,.063,.015,,
AJY,-,-,.032,.006,-,-,-.21,-,-,-,-,,Asaplus Res,,.245,-,-,-,.245,.245,-.43,.245,.225,,
AZQ,216.364,9.118,3.640,.006,-,-,-9.67,-,-,-,-,,Ascot Res,,.09,-.5,.089,.093,.098,.09,-5.69,.145,.048,,
AKM,1679.66,17.792,188.894,.021,-,-,-.54,-,-,-,-,,Aspire Min,,.032,-.1,.033,.035,.035,.031,-3.46,.083,.031,,
ARO,-,2.950,91.791,.003,-,-,-.04,-,-,-,-,,Astro Res,,.001,-,-,.001,.001,.001,-.43,.001,.001,,
AROOA,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,.001,-,-,.001,.001,.001,-.43,.001,.001,,
AHN,2335.90,4.017,1.914,.006,-,-,-.33,-,-,-,-,,Athena Res,,.046,+.8,.049,.05,.06,.038,+20.63,.06,.015,,
ATV,917.204,7.438,7.962,.022,-,-,-.28,-,-,-,-,,Atlantic Gold,,.027,-.4,.025,.029,.032,.027,-13.33,.039,.014,,
ATVCD,-,-,-,-,-,-,-,-,-,-,-,,  ctg,,.001,-,.001,-,.001,.001,-.43,.003,.001,,
AGO,53291.2,1019.68,726.276,.893,1.67,.58,9.40,10.4,3.00,3.13,3.08,,Atlas Iron,,.975,+4.5,.97,.98,.985,.915,+4.41,1.24,.685,,
ATU,762.821,9.820,44.126,.145,-,-,-12.97,-,-,-,-,,Atrum Coal,,1.90,-,1.865,1.90,1.945,1.775,-.43,2.10,.52,,
AYA,125.837,3.270,2.397,.029,-,-,-13.54,-,-,-,-,,Attila Res,,.40,-,.39,.40,.42,.40,-.43,.70,.33,,
AYAO,-,.086,.192,.002,-,-,-,-,-,-,-,,  opt jun14,,.20,-,.135,.295,.20,.20,-.43,.47,.20,,
ACP,60.000,.133,-,.023,-,-,-.33,-,-,-,-,,Audalia Res,,.10,+1,.10,.14,.10,.09,+10.68,.25,.039,,
ACPO,-,.300,.025,-,-,-,-,-,-,-,-,,  opt apr14,,.015,-,-,.005,.015,.015,-.43,.02,.015,,
AUK,403.030,4.908,5.268,.014,-,-,-.94,-,-,-,-,,Augur Res,,.051,+.1,.05,.052,.051,.05,+1.57,.084,.011,,
AEE,530.971,16.718,10.920,.008,-,-,-1.80,-,-,-,-,,Aura Energy,,.042,+.4,.037,.042,.042,.038,+10.10,.12,.035,,
AEEO,-,.372,6.609,-,-,-,-,-,-,-,-,,  opt dec14,,.005,-,-,.005,.005,.005,-.43,.02,.001,,
AOU,-,.613,2.130,.004,-,-,-.14,-,-,-,-,,Auroch Min,,.105,-,.105,.13,.105,.105,-.43,.18,.06,,
ARM,176.530,3.759,4.869,.006,-,-,-3.00,-,-,-,-,,Aurora Minerals,,.056,-.1,.056,.057,.057,.056,-2.18,.072,.045,,
AUT,12206.0,213.950,109.128,1.840,1.42,2.89,29.02,14.1,-,-,-,,Aurora Oil & Gas,,4.10,-2,4.09,4.11,4.13,4.08,-.91,4.23,2.62,,
ANW,-,11.417,10.049,.005,-,-,-.34,-,-,-,-,,Aus Tin Mining,,.008,-,.007,.008,.008,.008,-.43,.014,.004,,
AUC,793.017,24.523,4.047,.013,-,-,-3.49,-,-,-,-,,Ausgold,,.057,-.8,.045,.062,.065,.05,-12.73,.081,.01,,
AUCO,915.654,7.290,-,.002,-,-,-,-,-,-,-,,  opt may15,,.026,-.4,.026,.03,.031,.026,-13.76,.04,.02,,
AOA,400.000,10.811,.525,-,-,-,-.83,-,-,-,-,,Ausmon Resources,,.009,-,.008,.009,.010,.009,-5.69,.016,.006,,
AQC,3454.67,97.844,48.529,.005,-,-,-.27,-,-,-,-,,Aust Pacific Coal,,.006,-,.006,.007,.007,.006,-.43,.025,.005,,
AQD,2601.00,36.395,10.145,.003,-,-,-4.95,-,-,-,-,,AusQuest,,.012,-,.011,.012,.013,.011,-.43,.042,.009,,
AQDO,66.868,4.884,-,-,-,-,-,-,-,-,-,,  opt nov16,,.005,-,.005,.01,.005,.005,-.43,.02,.005,,
ABZ,574.987,27.322,2.846,.027,-,-,-1.51,-,-,-,-,,Aust Bauxite,,.21,+1,.20,.22,.215,.19,+4.57,.29,.15,,
AKA,106.000,3.203,4.139,.011,-,-,-1.10,-,-,-,-,,Aust Minerals &  Min,,.10,+.8,.085,.10,.10,.09,+8.27,.18,.075,,
AUZ,-,31.212,33.283,.003,-,-,-1.25,-,-,-,-,,Aust Mines,,.005,-,.005,.006,.005,.005,-.43,.016,.003,,
AOC,400.395,6.543,8.662,.011,-,-,-.03,-,-,-,-,,Aust Oil Co,,.125,-1,.125,.135,.14,.125,-7.83,.165,.023,,
ARW,130.449,.978,106.449,.019,.54,.85,-6.06,-,-,-,-,,Aust Renewable,†,.46,+2,.46,.49,.505,.45,+4.12,1.50,.35,,
AOK,4524.15,85.996,88.782,.071,-,-,-.26,-,-,-,-,,AusTex Oil,,.16,-,.155,.16,.17,.155,-.43,.195,.11,,
AKK,169606,414.913,844.731,.026,-,-,-.08,-,-,-,-,,Austin Explore,,.013,+.2,.012,.013,.015,.011,+17.76,.02,.009,,
APG,355.652,30.972,33.586,.023,-,-,-.33,-,-,-,-,,Austpac Res,,.02,-.1,.02,.021,.021,.02,-5.19,.04,.013,,
AGD,19.633,.844,.143,.015,-,-,-.83,-,-,-,-,,Austral Gold,,.09,-,.09,.10,.09,.09,-.43,.19,.085,,
AVI,480.120,10.824,10.003,.012,-,-,-.52,-,-,-,-,,Avalon Minerals,,.01,+.2,.006,.01,.01,.008,+24.57,.051,.006,,
AVB,6909.67,128.955,146.804,.092,-,-,-.16,-,-,-,-,,Avanco Res,,.068,+.1,.067,.068,.07,.067,+1.07,.10,.05,,
AVY,-,.925,.835,.002,-,-,-14.87,-,-,-,-,,Avenue Res,,.02,-,.02,.035,.02,.02,-.43,.092,.02,,
AVZ,42.600,4.635,4.191,.002,-,-,-.17,-,-,-,-,,AVZ Minerals,,.007,-.1,.007,.009,.009,.007,-12.93,.012,.005,,
AWE,9754.97,141.822,154.559,.781,1.61,.93,16.96,8.8,-,-,-,f,AWE,,1.495,+7,1.485,1.50,1.51,1.42,+4.49,1.57,1.105,,
AXC,-,7.312,15.035,-,-,-,-2.85,-,-,-,-,,AXG Mining,†,.005,-,.003,.006,.005,.005,-.43,.021,.001,,
AVQ,29373.4,435.067,323.564,.040,-,-,-.61,-,-,-,-,,Axiom Min,,.015,-,.014,.015,.015,.013,-.43,.025,.01,,
AZK,1753.33,5.880,.290,.006,-,-,-2.29,-,-,-,-,,Aziana,,.029,-.9,.03,.04,.037,.029,-24.11,.08,.025,,
APY,1478.18,32.272,156.040,.027,-,-,-24.99,-,-,-,-,,Azonto Petroleum,,.023,-.4,.023,.024,.027,.023,-15.24,.095,.015,,
AZM,5581.23,74.874,71.879,.018,-,-,-3.00,-,-,-,-,,Azumah Res,,.051,-1.5,.047,.051,.069,.046,-23.15,.093,.021,,
AZS,5679.75,118.540,1321.99,.021,-,-,-.56,-,-,-,-,,Azure Minerals,,.03,-,.028,.03,.031,.025,-.43,.071,.025,,
BMB,719.850,23.454,10.770,.038,-,-,-3.21,-,-,-,-,,Balamara Res,,.11,-.5,.10,.11,.115,.105,-4.77,.16,.06,,
BND,3321.68,36.761,77.795,.053,-,-,-1.43,-,-,-,-,,Bandanna Energy,,.10,-.5,.10,.105,.12,.10,-5.19,.29,.097,,
BMN,1979.39,32.278,19.872,.034,-,-,-1.16,-,-,-,-,,Bannerman Res,,.105,+.5,.10,.105,.135,.097,+4.57,.135,.045,,
BKP,8588.40,126.858,91.994,.004,-,-,.01,20.0,-,-,-,,Baraka Energy,,.002,-.1,.002,.003,.003,.002,-33.76,.007,.002,,
BAR,155.110,4.160,4.335,.003,-,-,-.37,-,-,-,-,,Barra Res,,.007,+.1,.007,.008,.007,.006,+16.24,.017,.005,,
BSE,1894.98,25.624,31.412,.228,-,-,-1.76,-,-,-,-,,Base Res,,.405,+2.5,.405,.43,.425,.37,+6.15,.50,.29,,
BSM,773.472,12.647,148.704,.001,-,-,-1.15,-,-,-,-,,Bass Metals,,.004,-,.004,.005,.005,.004,-.43,.016,.004,,
BSMO,-,-,5.980,-,-,-,-,-,-,-,-,,  opt sep14,,.001,-,-,.001,.001,.001,-.43,.001,.001,,
BAS,2645.25,123.430,7.788,.002,-,-,-.92,-,-,-,-,,Bass Strait Oil Co,,.004,-.2,.005,.006,.005,.004,-33.76,.015,.004,,
BSR,6712.57,116.660,42.851,.007,-,-,-.33,-,-,-,-,,Bassari Res,,.007,-.2,.007,.008,.009,.007,-22.65,.025,.005,,
BRL,4299.62,97.039,-,.066,-,-,-,-,-,-,-,,Bathurst Res NZ,,.08,+.2,.075,.08,.083,.075,+2.14,.277,.066,,
BAU,1095.41,11.890,17.261,.031,-,-,-2.23,-,-,-,-,,Bauxite Resources,,.135,+1,.135,.14,.14,.12,+7.57,.15,.10,,
BBX,10.000,1.269,.652,.002,-,-,-1.13,-,-,-,-,,BBX Minerals,,.015,+.5,.003,.015,.015,.01,+49.57,.025,.009,,
BBXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,.011,-,-,.01,.011,.011,-.43,.011,.011,,
BCI,4849.47,56.726,33.673,.592,2.04,2.34,92.13,5.2,47.00,1.96,9.85,f,BC Iron,,4.77,-12,4.76,4.78,4.95,4.70,-2.88,5.50,2.87,,
BCD,171.343,2.183,5.629,.004,.05,.74,-2.71,-,-,-,-,,BCD Res,,.037,+.1,.037,.04,.037,.036,+2.35,.048,.021,,
BPT,27881.6,362.438,477.592,2.156,1.53,1.10,21.30,7.9,3.00,7.10,1.79,f,Beach Energy,,1.68,+3.5,1.675,1.69,1.70,1.622,+1.70,1.742,1.085,,
BCN,3844.44,93.256,45.371,.007,-,-,-.41,-,-,-,-,,Beacon Minerals,,.005,-,.005,.006,.005,.005,-.43,.007,.002,,
BCNO,801.579,34.373,4.058,.002,-,-,-,-,-,-,-,,  opt sep15,,.002,-,.001,.002,.002,.002,-.43,.002,.001,,
BDR,47794.2,394.972,337.177,.467,-,-,15.00,3.9,-,-,-,,Beadell Resources,,.59,-6,.59,.595,.69,.585,-9.66,1.015,.485,,
BKY,498.162,11.015,15.462,.055,-,-,-5.54,-,-,-,-,,Berkeley Res,,.305,+2.3,.28,.305,.315,.27,+7.73,.39,.20,,
BEZ,285.900,5.595,4.526,.005,-,-,-,-,-,-,-,,Besra Gold,,.027,-,.023,.027,.028,.027,-.43,.16,.024,,
BHP,37073.9,450.557,524.085,116.071,16.04,2.25,314.04,11.5,129.10,2.43,3.57,f,BHP Billiton,,36.14,+56,36.12,36.20,36.75,35.41,+1.15,39.79,30.43,,
BGS,4008.71,124.402,2983.33,.014,-,-,-.27,-,-,-,-,,Birimian Gold,,.017,-,.016,.018,.018,.016,-.43,.039,.011,,
BFE,-,3.612,3.464,.002,-,-,-.57,-,-,-,-,,Black Fire Minerals,,.005,-,.004,.005,.005,.005,-.43,.019,.003,,
BMZ,35.000,2.771,1.176,.005,-,-,-3.10,-,-,-,-,,Black Mountain,,.055,-1.4,.055,.069,.069,.055,-20.72,.19,.055,,
BMZO,-,.485,2.146,.001,-,-,-,-,-,-,-,,  opt may15,,.02,-,-,.01,.02,.02,-.43,.044,.015,,
BLR,24248.7,74.450,696.629,.014,-,-,-.07,-,-,-,-,,Black Range Min,,.008,-.3,.008,.009,.011,.008,-27.70,.016,.008,,
BRD,57.500,12.613,20.648,-,-,-,-.06,-,-,-,-,,Black Ridge Min,,.001,-,.001,.002,.001,.001,-.43,.003,.001,,
BSP,-,.040,2.479,.008,-,-,-.05,-,-,-,-,,Black Star Pet,,.10,-,.015,.059,.10,.10,-.43,.165,.10,,
