ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 22, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5668.2 at 2015-05-22T16:37:06. Report at Friday, May 22, 2015. Processed Saturday at 2015-05-23T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,6373.88,64.872,361.120,.128,.03,55.00,-8.67,-,-,-,-,,1-Page,†,1.65,-5,1.64,1.65,1.75,1.43,-1.86,2.29,.009,,
TDO,22.553,16.099,4.882,.017,-,-,.90,7.8,-,-,-,,3D Oil,,.07,+.1,.066,.08,.07,.069,+2.53,.096,.044,,
DDD,140.721,3.996,4.701,.002,-,-,.28,2.5,-,-,-,,3D Res,,.007,+.1,.006,.007,.007,.006,+17.75,.016,.004,,
88E,41395.6,494.219,37.796,.015,-,-,-10.79,-,-,-,-,,88 Energy,,.013,+.3,.012,.013,.013,.01,+31.08,.325,.006,,
88EO,9720.00,99.491,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.004,-,.004,.005,.004,.003,+1.08,.004,.002,,
ARH,28.100,3.964,6.020,.003,-,-,-3.90,-,-,-,-,,A'asian Resources,,.006,-,.007,.01,.006,.006,+1.08,.03,.005,,
AYC,918.408,10.028,.785,.011,-,-,-6.91,-,-,-,-,,A1 Gold,,.038,-.9,.039,.041,.049,.036,-18.07,.078,.025,,
AYCO,331.576,6.350,-,.003,-,-,-,-,-,-,-,,  opt nov19,,.023,-.7,.02,.022,.03,.023,-22.25,.03,.004,,
ABL,60.716,1.640,41.776,.009,-,-,-6.27,-,-,-,-,,Abilene Oil & Gas,†,.025,+.5,.025,.031,.025,.02,+26.08,.043,.001,,
ABU,1072.89,40.165,355.290,.084,-,-,-55.10,-,-,-,-,,ABM Res,†,.245,-1,.245,.25,.255,.24,-2.84,.449,.209,,
AJC,1450.00,50.824,34.438,.002,-,-,-.02,-,-,-,-,,Acacia Coal,,.002,-,.002,.003,.002,.002,+1.08,.009,.002,,
ACB,538.775,9.212,14.270,.012,-,-,-.72,-,-,-,-,,A-Cap Res,,.031,-.4,.031,.038,.038,.031,-10.35,.07,.031,,
ACS,112.100,.259,.581,.024,-,-,-7.57,-,-,-,-,,Accent Resources,,.13,-,.19,-,.13,.13,+1.08,.22,.13,,
AIV,1107.13,33.574,12.930,.019,-,-,-.16,-,-,-,-,,ActiveX,,.031,-,.016,.03,.031,.015,+1.08,.033,.013,,
ADD,-,.461,2.199,-,-,-,-5.05,-,-,-,-,,Adavale Resources,†,.018,-,.018,.05,.018,.018,+1.08,.08,.002,,
ADN,2138.98,9.950,31.329,.008,-,-,-3.07,-,-,-,-,,Adelaide Resources,,.027,+.4,.028,.03,.032,.025,+18.47,.050,.021,,
ADNO,155.000,.175,-,-,-,-,-,-,-,-,-,,  opt sep16,,.008,+.4,.004,.007,.008,.004,+101.1,.009,.004,,
ABY,147.256,14.556,11.350,.069,.91,.24,-70.11,-,-,-,-,,Aditya Birla,,.22,+.5,.22,.225,.22,.21,+3.40,.295,.175,,
ADY,60.600,57.146,35.635,.016,-,-,-.42,-,-,-,-,,Admiralty Res,,.022,+.2,.022,.025,.022,.02,+11.08,.037,.012,,
ADX,2687.00,45.874,19.766,.003,-,-,.11,3.6,-,-,-,,ADX Energy,,.004,-,.004,.005,.005,.003,+1.08,.014,.003,,
AQR,272.415,6.460,3.006,.023,-,-,-2.18,-,-,-,-,,AEON Metals,,.075,-1,.07,.085,.085,.075,-10.69,.24,.06,,
AFR,2036.41,28.791,17.321,.042,-,-,-1.34,-,-,-,-,,African Energy Res,,.068,-.3,.067,.068,.071,.065,-3.15,.106,.051,,
AMN,161.667,4.283,1.958,.013,-,-,-.85,-,-,-,-,,Agrimin,,.15,+1,.125,.15,.15,.125,+8.22,.20,.065,,
